,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.96111465,-1.0794175,"('unsociable', 'sociable')",-0.0060229655,-0.10298792,-0.64923406,-0.77808946,-0.3844054,-0.50971293,-0.5001943,-0.6175519,-0.1173576
1,-2.3226073,-2.3214893,"('unfriendly', 'friendly')",1.0240829,1.0753703,-0.4185384,-0.5055292,1.9658036,1.8865945,0.0621852,0.0337366,-0.0284486
2,1.0902786,1.166313,"('unlikable', 'likable')",1.3601706,1.374077,1.8139232,1.8877301,0.69214034,0.8145255,1.2391281,1.3106614,0.0715333
3,0.004923598,0.073549666,"('repellent', 'pleasant')",-1.1878284,-0.9755194,0.027742056,0.07591296,0.2046634,0.23262037,-0.2376249,-0.1483591,0.0892658
4,-0.7150038,-0.73545533,"('disliked', 'liked')",0.69553536,0.6816238,0.6879451,0.66783893,-6.0274034,-6.1101317,-1.3397317,-1.3740311,-0.0342994
5,-1.1938666,-1.1395122,"('distant', 'outgoing')",0.39423463,0.54158753,-0.6957265,-0.68646276,-0.2318374,-0.2367808,-0.431799,-0.380292,0.051507
6,-1.1658723,-1.0598475,"('distant', 'open')",0.5785583,0.78291374,-0.78085405,-0.79254115,0.6235443,0.5729782,-0.186156,-0.1241242,0.0620318
7,0.26792642,0.2363341,"('insensitive', 'sensitive')",-0.25949654,-0.21581508,0.053492814,0.015417099,0.8297293,0.7877015,0.222913,0.2059094,-0.0170036
8,-1.6333666,-1.5467281,"('unaffectionate', 'affectionate')",0.33658412,0.3412057,-0.522391,-0.5317058,0.9052932,0.845326,-0.2284701,-0.2229755,0.0054946
9,-1.0533663,-1.0102217,"('unaffectionate', 'caring')",1.0693932,1.0913776,-0.04852339,-0.12832738,1.3340642,1.3139282,0.3253919,0.3166892,-0.0087027
10,-0.58842987,-0.5938737,"('unsympathetic', 'sympathetic')",-0.46013168,-0.40625736,-0.9716361,-1.0091661,-0.16085567,-0.19011344,-0.5452634,-0.5498527,-0.0045893
11,0.16470033,0.18320954,"('unhelpful', 'helpful')",-0.24989304,-0.28176695,-0.7865982,-0.75935304,1.7211595,1.8074912,0.2123421,0.2373952,0.0250531
12,0.426323,0.53423005,"('unsupportive', 'supportive')",2.146104,2.3224478,-0.20739026,-0.10271491,-1.6599095,-1.6516471,0.1762818,0.2755789,0.0992971
13,0.35382748,0.29158553,"('impolite', 'polite')",0.34585387,0.26485395,-0.2608176,-0.3031815,-0.31573862,-0.3513826,0.0307813,-0.0245311,-0.0553124
14,0.56806475,0.51433516,"('antisocial', 'social')",0.17603043,0.081735216,1.4759305,1.4594289,-0.5495679,-0.5983365,0.4176144,0.3642907,-0.0533237
15,-0.042512536,-0.13098112,"('boring', 'funny')",0.49370083,0.34164047,-0.3699401,-0.3947997,0.5563699,0.50451875,0.1594045,0.0800946,-0.0793099
16,-0.9595289,-0.916581,"('unpopular', 'popular')",-0.17173645,-0.10633351,-0.8431494,-0.80399466,0.37801227,0.37655726,-0.3991006,-0.362588,0.0365126
17,-0.46520945,-0.41203892,"('nasty', 'nice')",-0.43353802,-0.2482693,-0.6612819,-0.5934514,-0.28715268,-0.23604096,-0.4617955,-0.3724501,0.0893454
