,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.3502617,0.26186085,"('unsociable', 'sociable')",-0.46501005,-0.52421033,-0.055791717,-0.14280131,-0.0568467,-0.1350503,-0.0782036
1,0.18691687,-0.011075086,"('unfriendly', 'friendly')",0.32639116,0.17824613,0.86418164,0.718697,0.4591632,0.2952894,-0.1638738
2,0.49025634,0.54950225,"('unlikable', 'likable')",1.2115988,1.2142222,0.8415559,0.8419237,0.8478037,0.8685493,0.0207456
3,-0.74144465,-0.56430763,"('repellent', 'pleasant')",-0.544746,-0.39204597,0.8235945,0.86958313,-0.1541987,-0.0289235,0.1252752
4,-0.2959338,-0.38432795,"('disliked', 'liked')",0.72144365,0.5714861,-6.132534,-6.24941,-1.9023414,-2.0207507,-0.1184093
5,-0.3881915,-0.6242624,"('distant', 'outgoing')",0.32606143,0.22402614,-0.6606673,-0.7360463,-0.2409325,-0.3787609,-0.1378284
6,-0.990627,-1.1839252,"('distant', 'open')",-0.073953286,-0.21027362,-0.7164907,-0.826333,-0.5936903,-0.7401772,-0.1464869
7,1.3283025,1.3373256,"('insensitive', 'sensitive')",0.59387267,0.711408,0.8832589,0.8970606,0.9351447,0.9819314,0.0467867
8,-0.14382243,-0.2657162,"('unaffectionate', 'affectionate')",-0.47165155,-0.59539264,0.15285608,0.03796143,-0.154206,-0.2743825,-0.1201765
9,1.1738658,1.0766346,"('unaffectionate', 'caring')",0.3568101,0.26869538,0.86184156,0.7853959,0.7975059,0.710242,-0.0872639
10,1.2327933,1.2684163,"('unsympathetic', 'sympathetic')",-1.0394038,-1.0364918,-0.08612867,-0.10759668,0.0357536,0.0414426,0.005689
11,0.4705749,0.5250195,"('unhelpful', 'helpful')",0.03854257,0.119066544,2.0491915,2.1055028,0.8527697,0.9165297,0.06376
12,1.7106516,1.7366427,"('unsupportive', 'supportive')",0.5762105,0.5940108,-1.4507984,-1.4933066,0.2786879,0.2791156,0.0004277
13,1.164462,1.1088405,"('impolite', 'polite')",-0.28422627,-0.20065537,-0.22841194,-0.25161216,0.2172746,0.2188576,0.001583
14,0.87119585,0.9395099,"('antisocial', 'social')",0.566175,0.69088066,0.282155,0.31566027,0.5731753,0.6486836,0.0755083
15,0.20097083,0.1030194,"('boring', 'funny')",0.109465554,-0.013455212,-0.22406022,-0.24038854,0.028792,-0.0502748,-0.0790668
16,-1.4706403,-1.4628472,"('unpopular', 'popular')",0.0862423,-0.018003054,0.12703064,0.1141476,-0.4191225,-0.4555676,-0.0364451
