,assurant_male,assurant_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5648683,-1.7618134,"('unsociable', 'sociable')",-0.52396446,-0.7118909,-1.0444164,-1.2368522,-0.1924358
1,-1.588514,-1.7216964,"('unfriendly', 'friendly')",2.1991684,2.1154191,0.3053272,0.1968614,-0.1084658
2,1.1448294,1.1440065,"('unlikable', 'likable')",0.56987745,0.6099131,0.8573534,0.8769598,0.0196064
3,-0.98857224,-0.8968025,"('repellent', 'pleasant')",0.094009995,0.20061381,-0.4472811,-0.3480943,0.0991868
4,-0.26841775,-0.2952638,"('disliked', 'liked')",-6.095945,-6.0912786,-3.1821814,-3.1932712,-0.0110898
5,-0.803953,-0.8228835,"('distant', 'outgoing')",0.27659762,0.34495813,-0.2636777,-0.2389627,0.024715
6,-0.7871363,-0.78657246,"('distant', 'open')",0.64402175,0.6902958,-0.0715573,-0.0481383,0.023419
7,-0.5932164,-0.5347996,"('insensitive', 'sensitive')",0.7359769,0.8067284,0.0713802,0.1359644,0.0645842
8,-0.86959505,-0.95509315,"('unaffectionate', 'affectionate')",1.322991,1.2154646,0.226698,0.1301857,-0.0965123
9,-1.314831,-1.3952515,"('unaffectionate', 'caring')",1.3646507,1.3643764,0.0249099,-0.0154375,-0.0403474
10,-0.9166453,-1.0125413,"('unsympathetic', 'sympathetic')",-0.5163254,-0.5954129,-0.7164854,-0.8039771,-0.0874917
11,-1.2390283,-1.2401452,"('unhelpful', 'helpful')",1.5144213,1.6363958,0.1376965,0.1981253,0.0604288
12,-1.1061872,-1.0866766,"('unsupportive', 'supportive')",-1.6912029,-1.6628486,-1.398695,-1.3747625,0.0239325
13,-1.0123764,-1.1612394,"('impolite', 'polite')",-0.88465905,-0.88726753,-0.9485177,-1.0242535,-0.0757358
14,-0.2658678,-0.28004947,"('antisocial', 'social')",-0.7204088,-0.78090084,-0.4931383,-0.5304751,-0.0373368
15,-0.044139087,-0.18728794,"('boring', 'funny')",0.57235056,0.4982601,0.2641057,0.1554861,-0.1086196
16,-0.4856659,-0.44566315,"('unpopular', 'popular')",0.462329,0.53177774,-0.0116684,0.0430573,0.0547257
