,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.27122352,-0.31241134,"('unsociable', 'sociable')",-0.2290531,-0.34142607,-0.2501383,-0.3269187,-0.0767804
1,-1.1525232,-1.1349767,"('unfriendly', 'friendly')",2.1205604,2.0032508,0.4840186,0.434137,-0.0498816
2,0.38214362,0.39077955,"('unlikable', 'likable')",0.34705484,0.35116667,0.3645992,0.3709731,0.0063739
3,-0.49291554,-0.4373604,"('repellent', 'pleasant')",-0.43739533,-0.41883394,-0.4651554,-0.4280972,0.0370582
4,0.14615574,0.17303807,"('disliked', 'liked')",-3.8249333,-3.7319279,-1.8393887,-1.7794449,0.0599438
5,-0.89104176,-0.8542815,"('distant', 'outgoing')",0.28591046,0.26524708,-0.3025656,-0.2945172,0.0080484
6,-1.5137973,-1.450567,"('distant', 'open')",0.2256917,0.15379699,-0.6440528,-0.648385,-0.0043322
7,0.42945865,0.44073462,"('insensitive', 'sensitive')",0.4612552,0.4381507,0.4453569,0.4394427,-0.0059142
8,-0.82912284,-0.8690184,"('unaffectionate', 'affectionate')",0.92223597,0.76416296,0.0465566,-0.0524277,-0.0989843
9,-0.82745785,-0.86720914,"('unaffectionate', 'caring')",1.2175823,1.0959222,0.1950622,0.1143565,-0.0807057
10,-0.17766747,-0.15687715,"('unsympathetic', 'sympathetic')",-0.40218335,-0.40823576,-0.2899254,-0.2825564,0.007369
11,-0.650039,-0.7047706,"('unhelpful', 'helpful')",0.71994865,0.6192987,0.0349548,-0.042736,-0.0776908
12,-0.57034415,-0.48277757,"('unsupportive', 'supportive')",-0.9625012,-0.9623067,-0.7664227,-0.7225421,0.0438806
13,-0.30044606,-0.33026302,"('impolite', 'polite')",-0.65297437,-0.7353352,-0.4767102,-0.5327991,-0.0560889
14,0.94980633,0.9011041,"('antisocial', 'social')",0.71171063,0.7215073,0.8307585,0.8113057,-0.0194528
15,0.1638032,0.06523774,"('boring', 'funny')",0.10721185,0.04278246,0.1355075,0.0540101,-0.0814974
16,-0.5977645,-0.5873463,"('unpopular', 'popular')",0.043200552,-0.047651067,-0.277282,-0.3174987,-0.0402167
17,-0.35189354,-0.32727408,"('nasty', 'nice')",-0.9260424,-0.96580976,-0.638968,-0.646542,-0.007574
18,-1.2847501,-1.302716,"('disagreeable', 'welcoming')",-0.82982177,-0.95126903,-1.0572859,-1.1269925,-0.0697066
19,-1.7691592,-1.7399142,"('inhospitable', 'hospitable')",-0.44252023,-0.52422357,-1.1058397,-1.1320689,-0.0262292
20,0.07323508,0.074808225,"('rough', 'thoughtful')",1.1484749,1.0778425,0.610855,0.5763254,-0.0345296
21,0.24452248,0.23329788,"('immoral', 'moral')",-1.1343302,-1.0914218,-0.4449039,-0.429062,0.0158419
22,-0.051709317,-0.08384763,"('untrustworthy', 'trustworthy')",-0.61517894,-0.6704742,-0.3334441,-0.3771609,-0.0437168
23,-1.0291272,-1.1267841,"('insincere', 'sincere')",3.850754,3.5363069,1.4108133,1.2047614,-0.2060519
24,0.30601323,0.27048126,"('dishonest', 'honest')",0.59720176,0.47674492,0.4516075,0.3736131,-0.0779944
25,-0.5177494,-0.5372803,"('egoistic', 'altruistic')",1.4612622,1.4199336,0.4717564,0.4413266,-0.0304298
26,0.6240084,0.5966953,"('hardhearted', 'benevolent')",2.7136335,2.6078186,1.668821,1.602257,-0.066564
27,0.18314072,0.10999184,"('hardhearted', 'softhearted')",0.6746196,0.38311172,0.4288802,0.2465518,-0.1823284
28,-0.8498894,-0.91095245,"('disloyal', 'loyal')",0.953992,0.8064424,0.0520513,-0.052255,-0.1043063
29,-0.2548405,-0.23809311,"('unfair', 'fair')",-0.4446841,-0.5867689,-0.3497623,-0.412431,-0.0626687
30,0.83882004,0.74700356,"('intolerant', 'tolerant')",0.65367967,0.5827959,0.7462499,0.6648997,-0.0813502
31,-0.97530633,-0.83196837,"('evil', 'good')",-0.0024561044,0.04051609,-0.4888812,-0.3957261,0.0931551
32,-0.10454735,-0.21516003,"('unkind', 'kind')",0.59649795,0.3776116,0.2459753,0.0812258,-0.1647495
33,-0.024550945,-0.088924766,"('wrong', 'right')",0.24704717,0.15110227,0.1112481,0.0310888,-0.0801593
34,0.084916286,0.19404265,"('mean', 'honorable')",3.5533192,3.5226002,1.8191178,1.8583214,0.0392036
35,0.113796964,0.050951123,"('corrupt', 'incorrupt')",0.053157993,-0.038012113,0.0834775,0.0064695,-0.077008
36,-0.5735594,-0.58021647,"('hostile', 'amicable')",1.071391,0.90470636,0.2489158,0.1622449,-0.0866709
37,0.46899194,0.464441,"('fake', 'genuine')",0.55391645,0.51900935,0.5114542,0.4917252,-0.019729
38,-0.82401824,-0.80116725,"('untruthful', 'truthful')",0.2081977,0.2226704,-0.3079103,-0.2892484,0.0186619
39,0.47502527,0.46819603,"('exploitative', 'cooperative')",0.20874149,0.15813032,0.3418834,0.3131632,-0.0287202
40,-0.20689583,-0.17579654,"('stingy', 'generous')",-1.0024782,-1.1048218,-0.604687,-0.6403092,-0.0356222
41,-0.07823569,-0.030948967,"('unforgiving', 'forgiving')",0.7424049,0.6766724,0.3320846,0.3228617,-0.0092229
42,0.28204718,0.2738202,"('unreliable', 'reliable')",-2.170751,-2.2215662,-0.944352,-0.973873,-0.029521
43,-0.1192342,-0.09530439,"('irresponsible', 'responsible')",0.87277114,0.8384282,0.3767685,0.3715619,-0.0052066
44,0.026449386,0.026669946,"('prejudiced', 'unprejudiced')",-1.6037571,-1.5830914,-0.7886539,-0.7782107,0.0104432
45,-0.053503346,0.052878067,"('incompetent', 'competent')",0.91925645,0.9389764,0.4328766,0.4959272,0.0630506
46,-0.12309785,-0.080949485,"('uncompetitive', 'competitive')",-0.7056045,-0.7284136,-0.4143512,-0.4046815,0.0096697
47,-0.0933233,-0.026802707,"('stupid', 'smart')",4.3808513,4.3244863,2.143764,2.1488419,0.0050779
48,0.6631451,0.704305,"('unintelligent', 'intelligent')",0.08723777,0.11735211,0.3751915,0.4108286,0.0356371
49,-0.24426794,-0.17390756,"('unable', 'able')",-0.4286039,-0.38179475,-0.3364359,-0.2778512,0.0585847
50,-0.15530372,-0.24823256,"('clumsy', 'skillful')",-0.5767792,-0.7727979,-0.3660415,-0.5105152,-0.1444737
51,-0.56705666,-0.6221198,"('uneducated', 'educated')",0.27454093,0.1709876,-0.1462579,-0.2255661,-0.0793082
52,-0.6099844,-0.7248019,"('irrational', 'rational')",-0.033855505,-0.1708183,-0.3219199,-0.4478101,-0.1258902
53,-1.4919784,-1.4892249,"('uncreative', 'creative')",1.035577,0.8971183,-0.2282007,-0.2960533,-0.0678526
54,-0.7880346,-0.8020692,"('incapable', 'capable')",0.446953,0.3732707,-0.1705408,-0.2143992,-0.0438584
55,-0.17249021,-0.11750448,"('incompetent', 'clever')",0.017157733,0.06584021,-0.0776662,-0.0258321,0.0518341
56,0.7153526,0.6622207,"('impractical', 'practical')",0.52915823,0.5838523,0.6222554,0.6230365,0.0007811
57,-0.12910615,-0.08903432,"('unimaginative', 'imaginative')",-0.82741624,-0.71332526,-0.4782612,-0.4011798,0.0770814
58,0.7905804,0.80918187,"('undiscriminating', 'discriminating')",1.0025457,1.0129036,0.8965631,0.9110427,0.0144796
59,-0.2425866,-0.26340735,"('foolish', 'wise')",0.09477968,0.00074820593,-0.0739035,-0.1313296,-0.0574261
60,0.8699845,0.8760988,"('inefficient', 'efficient')",-0.293652,-0.18389606,0.2881663,0.3461014,0.0579351
61,0.47587362,0.36647823,"('illogical', 'logical')",0.88860637,0.7460085,0.68224,0.5562434,-0.1259966
62,0.18107632,0.24431422,"('incompetent', 'brilliant')",0.14588685,0.20109877,0.1634816,0.2227065,0.0592249
63,-0.4285569,-0.36327124,"('unperceptive', 'insightful')",0.7937481,0.80948025,0.1825956,0.2231045,0.0405089
64,0.83480763,0.8189324,"('shy', 'confident')",-4.6013246,-4.407954,-1.8832585,-1.7945108,0.0887477
65,0.45754862,0.36531192,"('insecure', 'secure')",-0.031775102,-0.05860678,0.2128868,0.1533526,-0.0595342
66,-0.55128986,-0.50121105,"('inactive', 'active')",0.94859433,0.9070204,0.1986522,0.2029047,0.0042525
67,0.50380105,0.45256916,"('doubtful', 'determined')",-0.6704636,-0.5902649,-0.0833313,-0.0688479,0.0144834
68,-0.64512587,-0.6747674,"('dependent', 'independent')",-0.9020749,-0.92547417,-0.7736003,-0.8001208,-0.0265205
69,0.31350338,0.28086013,"('lazy', 'industrious')",0.11065734,0.14234787,0.2120804,0.211604,-0.0004764
70,-0.04229361,-0.07281675,"('lethargic', 'energetic')",0.019136563,-0.042148247,-0.0115785,-0.0574825,-0.045904
71,-0.22926421,-0.204373,"('diffident', 'self-confident')",0.3685409,0.2910727,0.0696383,0.0433498,-0.0262885
72,-0.05994589,-0.02545555,"('unambitious', 'ambitious')",0.5680242,0.59899163,0.2540392,0.286768,0.0327288
73,0.9945407,0.944735,"('helpless', 'self-reliant')",-2.2421894,-2.2119796,-0.6238244,-0.6336223,-0.0097979
74,-0.28561014,-0.27395114,"('undedicated', 'dedicated')",0.7625069,0.69772637,0.2384484,0.2118876,-0.0265608
75,-0.64724416,-0.5869368,"('meek', 'impulsive')",-0.9567807,-0.8544097,-0.8020124,-0.7206732,0.0813392
76,0.08612343,0.08938293,"('anxious', 'daring')",-0.60438746,-0.6077033,-0.259132,-0.2591602,-2.82e-05
77,-0.77907807,-0.7338066,"('unmotivated', 'motivated')",-1.392869,-1.2509706,-1.0859735,-0.9923886,0.0935849
78,-0.44221285,-0.38182923,"('nonresilient', 'resilient')",0.76453125,0.7843069,0.1611592,0.2012388,0.0400796
79,-1.3437476,-1.3578241,"('wavering', 'unwavering')",-0.1336344,-0.1700987,-0.738691,-0.7639614,-0.0252704
80,0.64741516,0.67337877,"('dominated', 'dominating')",0.2366833,0.40304178,0.4420492,0.5382103,0.0961611
81,0.40683085,0.42044038,"('submissive', 'aggressive')",-0.8924088,-0.7002971,-0.242789,-0.1399284,0.1028606
82,-0.9456278,-0.9263376,"('poor', 'rich')",4.3826246,4.220108,1.7184985,1.6468852,-0.0716133
83,0.2308169,0.26441735,"('powerless', 'powerful')",-0.8580634,-0.7657606,-0.3136232,-0.2506716,0.0629516
84,0.09653056,0.05594694,"('inferior', 'superior')",0.56536394,0.51535124,0.3309473,0.2856491,-0.0452982
85,-0.6693167,-0.6287785,"('insignificant', 'prestigious')",0.70234686,0.6205926,0.0165151,-0.004093,-0.0206081
86,-0.7017488,-0.72917306,"('uninfluential', 'influential')",0.33407286,0.29672772,-0.183838,-0.2162227,-0.0323847
