,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.34806204,-0.36426634,"('unsociable', 'sociable')",-0.6304776,-0.69322443,-0.87634295,-0.92677855,-0.6083499,-0.70727885,-0.6158081,-0.6728871,-0.057079
1,-1.1610398,-1.2835728,"('unfriendly', 'friendly')",0.24485698,0.10193263,0.22201087,-0.054827146,1.9350953,1.8528256,0.3102308,0.1540896,-0.1561412
2,0.59858143,0.6694885,"('unlikable', 'likable')",-0.10093248,-0.0162414,-0.19543602,-0.16769126,0.5571818,0.5914455,0.2148487,0.2692503,0.0544016
3,-0.4960583,-0.42141077,"('repellent', 'pleasant')",-1.3639286,-1.2300185,-1.0442306,-0.9842917,0.08827494,0.13073443,-0.7039856,-0.6262466,0.077739
4,-0.23109911,-0.3068681,"('disliked', 'liked')",0.06333626,0.02875475,0.7938231,0.6351695,-5.3618197,-5.641941,-1.1839399,-1.3212212,-0.1372813
5,-1.0380805,-1.0329629,"('distant', 'outgoing')",-0.080244645,-0.038187984,-0.29706675,-0.36067906,-0.10241483,-0.1451526,-0.3794517,-0.3942456,-0.0147939
6,-1.4400768,-1.4242507,"('distant', 'open')",-0.53537416,-0.5173193,-0.26924276,-0.342459,0.40477347,0.34371912,-0.4599801,-0.4850775,-0.0250974
7,0.48751506,0.5195151,"('insensitive', 'sensitive')",-0.24217273,-0.26472172,-0.48426613,-0.48989257,0.22342616,0.2843688,-0.0038744,0.0123174,0.0161918
8,0.3547816,0.3048458,"('unaffectionate', 'affectionate')",0.80234563,0.77339524,0.47433928,0.42845005,0.6996994,0.65807235,0.5827914,0.5411909,-0.0416005
9,0.010056682,0.014651924,"('unaffectionate', 'caring')",0.52825147,0.48283565,-0.035671365,-0.120786965,1.0614936,1.0679612,0.3910326,0.3611655,-0.0298671
10,-0.27346352,-0.1806766,"('unsympathetic', 'sympathetic')",-1.8899448,-1.8293598,-1.50549,-1.4426498,-0.841315,-0.8024971,-1.1275532,-1.0637958,0.0637574
11,0.12185588,0.24711724,"('unhelpful', 'helpful')",0.26634404,0.27602237,-0.23945478,-0.17065799,1.4932327,1.5665402,0.4104945,0.4797555,0.069261
12,1.4368873,1.6173483,"('unsupportive', 'supportive')",0.09378895,0.31464547,-0.21610156,-0.0883401,-1.7789285,-1.7946043,-0.1160884,0.0122623,0.1283507
13,-0.4080991,-0.38989085,"('impolite', 'polite')",-0.1317845,-0.15030088,-0.55938077,-0.5054817,-0.64174193,-0.65579677,-0.4352516,-0.4253675,0.0098841
14,0.60566574,0.68687767,"('antisocial', 'social')",0.32896078,0.40746555,0.15635219,0.18150677,-0.5801923,-0.58559716,0.1276966,0.1725632,0.0448666
15,0.23304887,0.08988014,"('boring', 'funny')",0.9225886,0.7832798,0.56723034,0.50414634,0.5900985,0.49030238,0.5782416,0.4669021,-0.1113395
16,-0.53798234,-0.5689281,"('unpopular', 'popular')",-0.16243877,-0.20076752,0.3990599,0.36476922,0.6200432,0.56179255,0.0796705,0.0392165,-0.040454
17,-0.010188114,0.0043168254,"('nasty', 'nice')",1.3018523,1.3019625,0.20306177,0.18421102,-0.1950515,-0.16941299,0.3249186,0.3302693,0.0053507
18,-0.11899402,-0.09717526,"('disagreeable', 'welcoming')",0.38827652,0.39259174,-0.11250462,-0.16046755,-0.25381452,-0.3376198,-0.0242592,-0.0506677,-0.0264085
19,-0.85314023,-0.86966246,"('inhospitable', 'hospitable')",-0.6903089,-0.66739887,-0.44072193,-0.5125202,0.02990887,0.06853405,-0.4885656,-0.4952619,-0.0066963
20,0.7702433,0.81932783,"('rough', 'thoughtful')",0.552436,0.6231176,0.5046093,0.5253409,1.074759,1.0365881,0.7255119,0.7510936,0.0255817
21,-0.123257965,-0.07792433,"('immoral', 'moral')",-1.2335246,-1.2438693,-0.8768483,-0.89085263,-0.8948307,-0.8367422,-0.7821154,-0.7623471,0.0197683
22,-0.27827626,-0.28796464,"('untrustworthy', 'trustworthy')",-0.3319772,-0.36702722,-0.83553964,-0.95184815,-1.0574762,-1.1322238,-0.6258173,-0.6847659,-0.0589486
23,-0.6325013,-0.6258627,"('insincere', 'sincere')",-1.0208131,-0.99971503,-1.3644664,-1.3640974,4.844192,4.9370627,0.4566028,0.4868469,0.0302441
24,-0.10452284,-0.06855145,"('dishonest', 'honest')",-1.3136842,-1.2976719,-2.1373277,-2.1624897,0.5003886,0.49827975,-0.7637866,-0.7576083,0.0061783
25,0.12681226,0.04970771,"('egoistic', 'altruistic')",0.7352294,0.64061546,0.62755466,0.5046189,1.6161567,1.6287733,0.7764382,0.7059288,-0.0705094
26,0.021372497,-0.018996198,"('hardhearted', 'benevolent')",1.0710351,1.0288105,1.2881486,1.2309034,1.961386,1.9110111,1.0854856,1.0379322,-0.0475534
