,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,female-male
0,-1.9671067,-2.154976,"('unsociable', 'sociable')",-1.75131,-1.884147,-0.5494243,-0.76254433,-0.37377205,-0.50132996,-1.1604033,-1.3257493,-0.165346
1,0.26709428,0.17916243,"('unfriendly', 'friendly')",-0.67001224,-0.6786844,1.4190216,1.2634511,1.6308726,1.5462725,0.6617441,0.5775504,-0.0841937
2,0.99800795,0.9968448,"('unlikable', 'likable')",1.2520049,1.2312095,2.3145566,2.2731905,1.1984917,1.3033831,1.4407653,1.4511569,0.0103916
3,-1.8487701,-1.8983753,"('repellent', 'pleasant')",-0.6808963,-0.6852656,-0.96703947,-0.95043886,0.34667394,0.34165585,-0.787508,-0.798106,-0.010598
4,1.0076127,1.0141406,"('disliked', 'liked')",1.152601,1.1479822,0.8200554,0.7287616,-6.4752035,-6.47443,-0.8737336,-0.8958864,-0.0221528
5,2.3200905,2.433373,"('distant', 'outgoing')",1.8709282,2.0047166,2.8235495,2.860909,-0.2973619,-0.2378251,1.6793016,1.7652934,0.0859918
6,2.2566507,2.38559,"('distant', 'open')",1.7043091,1.871434,2.680181,2.7029686,0.10173424,0.16068357,1.6857188,1.780169,0.0944502
7,-1.8882315,-1.9284085,"('insensitive', 'sensitive')",-2.4607882,-2.4779022,-1.8462425,-1.901786,-0.19686364,-0.18397096,-1.5980315,-1.6230168,-0.0249853
8,-0.18307182,-0.18243833,"('unaffectionate', 'affectionate')",-0.3381272,-0.3507052,1.796832,1.7144399,0.7899447,0.77076465,0.5163944,0.4880152,-0.0283792
9,0.0050267354,-0.03177491,"('unaffectionate', 'caring')",-0.7621927,-0.79930377,2.2811816,2.2090955,1.4356623,1.4361408,0.7399195,0.7035394,-0.0363801
10,-3.2092648,-3.3585303,"('unsympathetic', 'sympathetic')",-3.5480947,-3.6580772,-2.8384047,-2.9353018,-0.589239,-0.63876194,-2.5462508,-2.6476676,-0.1014168
11,-1.7963692,-1.8842547,"('unhelpful', 'helpful')",-2.8717093,-2.9456477,-1.059472,-1.1080093,1.6797838,1.6593498,-1.0119417,-1.0696405,-0.0576988
12,-0.5926485,-0.5325173,"('unsupportive', 'supportive')",-0.704649,-0.6333935,0.37742758,0.38829404,-1.9567055,-1.886402,-0.7191439,-0.6660047,0.0531392
13,-2.1443207,-2.2367241,"('impolite', 'polite')",-2.9027889,-2.9453287,-1.298397,-1.3546865,-0.28367075,-0.39680254,-1.6572944,-1.7333854,-0.076091
14,-2.2033298,-2.3289483,"('antisocial', 'social')",-1.2426196,-1.3396424,-0.7466027,-0.95108354,-0.5210212,-0.60767376,-1.1783934,-1.306837,-0.1284436
15,0.44159135,0.4115439,"('boring', 'funny')",0.5108586,0.48480615,0.37360486,0.34569615,0.38686907,0.3833834,0.428231,0.4063574,-0.0218736
16,0.93129843,0.9804982,"('unpopular', 'popular')",0.72297966,0.813185,0.31198782,0.33530408,0.1595805,0.06365712,0.5314616,0.5481611,0.0166995
17,-0.85885054,-0.7820826,"('nasty', 'nice')",0.05729241,0.121188104,0.067222394,0.10935888,-0.33952075,-0.28885514,-0.2684641,-0.2100977,0.0583664
18,-0.116784275,-0.098486245,"('disagreeable', 'welcoming')",1.0170575,1.0389122,0.13949612,-0.062045574,-1.0197618,-1.0689391,0.0050019,-0.0476397,-0.0526416
19,0.9264269,0.9965127,"('inhospitable', 'hospitable')",0.7008762,0.802584,1.1728659,1.1759719,-0.23042893,-0.16513173,0.642435,0.7024842,0.0600492
20,-0.23872805,-0.2743442,"('rough', 'thoughtful')",0.9474574,0.9388021,-0.45128015,-0.47504824,0.5771065,0.48022294,0.2086389,0.1674082,-0.0412307
21,-1.772921,-1.9182459,"('immoral', 'moral')",-1.7430559,-1.8156701,-1.8719981,-1.9918193,-1.3327113,-1.3389103,-1.6801715,-1.7661614,-0.0859899
22,-0.8444872,-0.96817505,"('untrustworthy', 'trustworthy')",-1.300301,-1.3635273,-1.75399,-1.8929837,-1.2240952,-1.2586435,-1.2807184,-1.3708323,-0.0901139
23,-1.7138207,-1.8845536,"('insincere', 'sincere')",-2.7061386,-2.7730727,-0.61177343,-0.7832993,5.667396,5.4919553,0.1589159,0.0127574,-0.1461585
24,-1.0361854,-1.1121701,"('dishonest', 'honest')",-2.522023,-2.5872738,-0.50071657,-0.6236849,0.46897745,0.42920744,-0.8974869,-0.9734803,-0.0759934
25,0.6594285,0.7002476,"('egoistic', 'altruistic')",1.4017489,1.4128499,1.9135392,1.9019696,1.6064088,1.5825375,1.3952813,1.3994012,0.0041199
26,0.20389825,0.16165133,"('hardhearted', 'benevolent')",0.8425307,0.786441,1.4954678,1.3563542,1.5870303,1.5653583,1.0322318,0.9674512,-0.0647806
27,-1.0519482,-1.0719151,"('hardhearted', 'softhearted')",-1.8663942,-1.7917689,-0.9052399,-0.93140197,0.4918179,0.37544787,-0.8329411,-0.8549095,-0.0219684
28,-1.523553,-1.7226293,"('disloyal', 'loyal')",-1.5928866,-1.7296063,-0.9450002,-1.1193335,1.0080906,0.86712,-0.7633373,-0.9261124,-0.1627751
29,0.7286344,0.71903616,"('unfair', 'fair')",0.28506482,0.33046815,0.027409978,0.0026007742,-0.8245809,-0.88569474,0.0541321,0.0416026,-0.0125295
30,-2.1102147,-2.2331002,"('intolerant', 'tolerant')",-3.0550764,-3.1609194,-1.4280514,-1.5353616,-0.010129703,-0.013504887,-1.6508681,-1.7357216,-0.0848535
