,iqvia_male,iqvia_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.065006405,-0.13940845,"('unsociable', 'sociable')",0.32555106,0.102796845,-0.32814425,-0.4852762,-0.0225332,-0.1739626,-0.1514294
1,-1.234766,-1.0277823,"('unfriendly', 'friendly')",-0.6070512,-0.61504066,1.3131857,1.1771877,-0.1762105,-0.1552118,0.0209987
2,-0.04184725,-0.019933302,"('unlikable', 'likable')",1.5653068,1.701237,1.0028818,1.1520036,0.8421138,0.9444358,0.102322
3,0.10643805,0.25775433,"('repellent', 'pleasant')",1.0136529,0.9741491,0.27941567,0.34474692,0.4665022,0.5255501,0.0590479
4,-1.0404974,-0.9936848,"('disliked', 'liked')",-0.36747372,-0.32458943,-5.903862,-5.8372617,-2.4372778,-2.3851786,0.0520992
5,-1.0464662,-0.8510294,"('distant', 'outgoing')",-1.0750394,-0.9309428,-0.12729475,-0.06151286,-0.7496002,-0.614495,0.1351052
6,-1.5603033,-1.333213,"('distant', 'open')",-1.3039812,-1.1815801,0.47784436,0.5187076,-0.7954801,-0.6653618,0.1301183
7,0.43453935,0.5417413,"('insensitive', 'sensitive')",0.61383796,0.58564174,0.36324602,0.28334585,0.4705411,0.4702429,-0.0002982
8,-1.0646967,-0.94963527,"('unaffectionate', 'affectionate')",-1.117572,-1.0133191,0.30211762,0.22912791,-0.626717,-0.5779422,0.0487748
9,-1.2137843,-1.0633363,"('unaffectionate', 'caring')",-0.45906153,-0.48257747,0.7592639,0.73308486,-0.3045273,-0.2709429,0.0335844
10,-0.05913374,0.028348107,"('unsympathetic', 'sympathetic')",0.20655406,0.09012688,-0.20744269,-0.29705384,-0.0200075,-0.0595263,-0.0395188
11,0.115797214,0.11275387,"('unhelpful', 'helpful')",-0.20673463,-0.2294646,1.8627084,1.9354801,0.5905904,0.6062564,0.015666
12,-0.040104337,0.21365899,"('unsupportive', 'supportive')",-0.2245867,-0.036251612,-1.7057476,-1.631966,-0.6568129,-0.4848529,0.17196
13,0.7766696,0.71430266,"('impolite', 'polite')",-0.03343302,-0.10328457,-0.0703973,-0.14049345,0.2242798,0.1568415,-0.0674383
14,0.6279545,0.53828233,"('antisocial', 'social')",2.0450368,2.0381382,-0.39338765,-0.48274392,0.7598679,0.6978922,-0.0619757
15,0.29492933,0.18727455,"('boring', 'funny')",-1.0058743,-1.0086575,0.7343423,0.6558678,0.0077991,-0.0551717,-0.0629708
16,-1.0724049,-1.0050529,"('unpopular', 'popular')",-0.75105596,-0.63658583,0.32176644,0.36456248,-0.5005648,-0.4256921,0.0748727
17,-0.104664356,-0.03674636,"('nasty', 'nice')",-0.84499675,-0.6736645,-0.32576308,-0.2828234,-0.4251414,-0.3310781,0.0940633
18,-0.07267277,0.041600376,"('disagreeable', 'welcoming')",-0.20674828,-0.06415497,-0.09300743,-0.033051483,-0.1241428,-0.0185354,0.1056074
19,-1.5060354,-1.3204416,"('inhospitable', 'hospitable')",-1.3368058,-1.1475599,-0.022087943,0.09965429,-0.9549764,-0.7894491,0.1655273
20,0.725739,0.7932413,"('rough', 'thoughtful')",0.65708005,0.7484536,1.0279438,1.0036802,0.8035876,0.8484584,0.0448708
21,0.75989527,0.7039959,"('immoral', 'moral')",0.7251786,0.65694875,-0.32502797,-0.37854832,0.386682,0.3274654,-0.0592166
22,0.8740154,0.85892963,"('untrustworthy', 'trustworthy')",0.21473509,0.10831498,-0.8559792,-0.96328527,0.0775904,0.0013198,-0.0762706
23,-0.08034892,-0.046721347,"('insincere', 'sincere')",-0.040766727,-0.18363318,5.1747513,5.01255,1.6845452,1.5940652,-0.09048
24,0.832546,0.86488336,"('dishonest', 'honest')",-0.8271437,-0.8949808,0.5024914,0.38111562,0.1692979,0.1170061,-0.0522918
25,-1.4779947,-1.4547865,"('egoistic', 'altruistic')",0.17158797,0.15559699,1.3942566,1.3000963,0.0292833,0.0003022,-0.0289811
26,0.317789,0.32805848,"('hardhearted', 'benevolent')",1.5459218,1.5813732,1.4826957,1.350845,1.1154688,1.0867589,-0.0287099
27,-0.27396387,-0.07756314,"('hardhearted', 'softhearted')",0.2216518,0.26330626,1.3245419,1.2454112,0.4240766,0.4770514,0.0529748
28,0.27791858,0.2505138,"('disloyal', 'loyal')",-0.11170134,-0.31348932,1.0129395,0.8314586,0.3930522,0.256161,-0.1368912
29,-0.4976055,-0.5067055,"('unfair', 'fair')",-0.51684546,-0.50604516,-0.36158836,-0.5193929,-0.4586798,-0.5107145,-0.0520347
30,1.5247403,1.5146546,"('intolerant', 'tolerant')",2.0578117,2.0161257,1.3878006,1.4031245,1.6567842,1.6446349,-0.0121493
