,odp_male,odp_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.16904576,-0.102612175,"('unsociable', 'sociable')",0.08786386,-0.11611382,0.1284548,-0.109363,-0.2378178
1,-1.2960624,-1.3787433,"('unfriendly', 'friendly')",1.3117808,1.1740563,0.0078592,-0.1023435,-0.1102027
2,0.8754839,0.86174005,"('unlikable', 'likable')",0.57820326,0.5611539,0.7268436,0.711447,-0.0153966
3,0.34456933,0.3735051,"('repellent', 'pleasant')",0.9712233,0.99488944,0.6578963,0.6841972,0.0263009
4,-0.064346984,-0.104575835,"('disliked', 'liked')",-7.3029637,-7.383124,-3.6836553,-3.7438498,-0.0601945
5,-1.04843,-0.9936378,"('distant', 'outgoing')",-0.7467623,-0.7437842,-0.8975961,-0.868711,0.0288851
6,-1.293877,-1.1690156,"('distant', 'open')",-0.6474056,-0.63218063,-0.9706413,-0.9005982,0.0700431
7,0.46974477,0.42323515,"('insensitive', 'sensitive')",0.72366315,0.652142,0.5967039,0.5376886,-0.0590153
8,-1.2262628,-1.1422809,"('unaffectionate', 'affectionate')",0.6860503,0.6714452,-0.2701063,-0.2354179,0.0346884
9,-0.95459163,-0.9871297,"('unaffectionate', 'caring')",0.9649272,0.95369786,0.0051678,-0.0167159,-0.0218837
10,-0.27808812,-0.44554916,"('unsympathetic', 'sympathetic')",-0.55627227,-0.6006894,-0.4171802,-0.5231193,-0.1059391
11,0.42364934,0.3575749,"('unhelpful', 'helpful')",1.2694836,1.37129,0.8465664,0.8644325,0.0178661
12,0.2548208,0.2680166,"('unsupportive', 'supportive')",-2.1860938,-2.2377985,-0.9656365,-0.9848909,-0.0192544
13,0.32599837,0.21182464,"('impolite', 'polite')",-0.64166296,-0.62048185,-0.1578323,-0.2043286,-0.0464963
14,1.506507,1.3284805,"('antisocial', 'social')",0.4444603,0.27980465,0.9754837,0.8041426,-0.1713411
15,0.75489503,0.66698664,"('boring', 'funny')",0.344027,0.31676793,0.549461,0.4918773,-0.0575837
16,-1.2200276,-1.1984637,"('unpopular', 'popular')",0.019546226,0.042306922,-0.6002406,-0.5780784,0.0221622
17,-0.64038944,-0.49730492,"('nasty', 'nice')",-0.81756234,-0.78262335,-0.7289759,-0.6399641,0.0890118
18,-0.23483635,-0.14493462,"('disagreeable', 'welcoming')",-0.52880734,-0.6026348,-0.3818218,-0.3737847,0.0080371
19,-0.6689665,-0.65992874,"('inhospitable', 'hospitable')",-0.905666,-0.8441551,-0.7873162,-0.7520419,0.0352743
20,0.43149596,0.40723872,"('rough', 'thoughtful')",0.7687765,0.7754272,0.6001362,0.591333,-0.0088032
21,0.7813107,0.7029339,"('immoral', 'moral')",-0.12752074,-0.1253531,0.326895,0.2887904,-0.0381046
22,0.5575034,0.463866,"('untrustworthy', 'trustworthy')",-0.53502005,-0.6721537,0.0112417,-0.1041439,-0.1153856
23,0.5034433,0.45050794,"('insincere', 'sincere')",6.0508494,6.0609565,3.2771463,3.2557323,-0.021414
24,0.002193164,-0.04085783,"('dishonest', 'honest')",0.3509646,0.34613597,0.1765789,0.1526391,-0.0239398
25,-0.23658152,-0.18864685,"('egoistic', 'altruistic')",1.2248943,1.2191507,0.4941564,0.5152519,0.0210955
26,-0.23120691,-0.33101404,"('hardhearted', 'benevolent')",1.8512663,1.7509271,0.8100297,0.7099565,-0.1000732
27,0.04341905,0.048494827,"('hardhearted', 'softhearted')",1.1222538,1.0434804,0.5828364,0.5459876,-0.0368488
