,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0563717,-1.1157609,"('unsociable', 'sociable')",0.40569034,0.31694177,-0.6704499,-0.7634609,-0.4403771,-0.52076,-0.0803829
1,-1.0813408,-1.1722616,"('unfriendly', 'friendly')",1.8034365,1.6080301,2.0051408,1.8860291,0.9090788,0.7739325,-0.1351463
2,0.35782498,0.39898196,"('unlikable', 'likable')",1.5722744,1.6165195,0.7655593,0.8324288,0.8985529,0.9493101,0.0507572
3,-1.4127246,-1.3679539,"('repellent', 'pleasant')",-1.0512011,-0.8848193,-0.097821295,-0.075786285,-0.8539157,-0.7761865,0.0777292
4,0.8551647,0.8376133,"('disliked', 'liked')",-0.12433462,-0.23633403,-6.2461205,-6.295779,-1.8384301,-1.8981667,-0.0597366
5,0.97177196,0.925578,"('distant', 'outgoing')",1.2476449,1.1494919,0.07430371,0.076481625,0.7645735,0.7171838,-0.0473897
6,0.9984012,0.94246626,"('distant', 'open')",1.1858017,1.0663918,0.4180521,0.37660396,0.8674184,0.7951541,-0.0722643
7,-0.7937284,-0.7559564,"('insensitive', 'sensitive')",0.3673918,0.47904354,0.3630045,0.3999772,-0.0211107,0.0410214,0.0621321
8,-0.22178414,-0.29137883,"('unaffectionate', 'affectionate')",1.373156,1.2217239,1.0522876,0.98827714,0.7345532,0.6395408,-0.0950124
9,-0.30359036,-0.34989038,"('unaffectionate', 'caring')",1.6924267,1.6123729,1.2263057,1.2169212,0.871714,0.8264679,-0.0452461
10,-2.0971007,-2.0045767,"('unsympathetic', 'sympathetic')",-1.0051132,-0.8611734,-0.5891064,-0.6065339,-1.2304401,-1.1574279,0.0730122
11,-1.2652725,-1.1513144,"('unhelpful', 'helpful')",-0.1713377,-0.035675924,1.5412532,1.6158912,0.034881,0.142967,0.108086
12,-0.14080018,-0.018767381,"('unsupportive', 'supportive')",1.6909485,1.8203362,-1.6789294,-1.6503872,-0.0429271,0.0503939,0.093321
13,-0.9517187,-0.8586749,"('impolite', 'polite')",-0.3359661,-0.28616375,-0.92026365,-0.90733474,-0.7359828,-0.6840578,0.051925
14,-1.6967094,-1.676338,"('antisocial', 'social')",-0.0555337,-0.04693906,-0.886965,-0.88077164,-0.879736,-0.8680162,0.0117198
15,0.4192141,0.35881165,"('boring', 'funny')",0.22574943,0.18456967,0.42782348,0.4372909,0.3575957,0.3268907,-0.030705
16,0.6618839,0.5762414,"('unpopular', 'popular')",-0.15344697,-0.21688284,0.46038038,0.44741637,0.3229391,0.268925,-0.0540141
17,0.83110875,0.8427545,"('nasty', 'nice')",-0.39980713,-0.33836433,-0.3902185,-0.3376813,0.0136944,0.0555696,0.0418752
18,-0.7799559,-0.7391465,"('disagreeable', 'welcoming')",0.7858686,0.8053584,-0.41628245,-0.45840353,-0.1367899,-0.1307305,0.0060594
19,0.48174214,0.598976,"('inhospitable', 'hospitable')",0.0019222898,0.067612454,0.05393061,0.11553568,0.1791983,0.2607081,0.0815098
20,-0.87200147,-0.85716367,"('rough', 'thoughtful')",0.6551815,0.8108284,1.1247259,1.1112012,0.3026353,0.3549553,0.05232
