,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.24954887,-0.5297787,"('unsociable', 'sociable')",0.07760468,-0.13741098,-0.0859721,-0.3335949,-0.2476228
1,-1.7555296,-1.8267698,"('unfriendly', 'friendly')",1.6180985,1.372813,-0.0687156,-0.2269784,-0.1582628
2,-0.004443936,0.08354509,"('unlikable', 'likable')",0.39928678,0.44095165,0.1974214,0.2622484,0.064827
3,-0.59890604,-0.4417087,"('repellent', 'pleasant')",0.051877726,0.12840483,-0.2735142,-0.1566519,0.1168623
4,0.48580208,0.45659637,"('disliked', 'liked')",-5.9825125,-6.0526276,-2.7483552,-2.7980156,-0.0496604
5,-0.5514638,-0.509571,"('distant', 'outgoing')",-0.26571304,-0.31333137,-0.4085884,-0.4114512,-0.0028628
6,-0.8683983,-0.7862267,"('distant', 'open')",0.013554722,-0.087803304,-0.4274218,-0.437015,-0.0095932
7,-0.10467318,-0.085471526,"('insensitive', 'sensitive')",1.0779165,1.0472732,0.4866217,0.4809008,-0.0057209
8,-0.87312645,-0.8551665,"('unaffectionate', 'affectionate')",0.56150764,0.40955928,-0.1558094,-0.2228036,-0.0669942
9,-1.0047199,-0.97139007,"('unaffectionate', 'caring')",1.0607871,0.97817737,0.0280336,0.0033937,-0.0246399
10,-0.36772513,-0.46548885,"('unsympathetic', 'sympathetic')",0.53284293,0.42068115,0.0825589,-0.0224039,-0.1049628
11,-0.30482912,-0.32591617,"('unhelpful', 'helpful')",2.361637,2.35901,1.028404,1.016547,-0.011857
12,-0.22760388,-0.1657471,"('unsupportive', 'supportive')",-1.1478002,-1.1548185,-0.6877021,-0.6602829,0.0274192
13,0.18440455,0.036368717,"('impolite', 'polite')",0.26329133,0.24700561,0.2238479,0.1416872,-0.0821607
14,0.31629905,0.22039783,"('antisocial', 'social')",-0.041769248,-0.11922712,0.1372649,0.0505854,-0.0866795
15,-0.22053264,-0.31265628,"('boring', 'funny')",0.3844402,0.31743908,0.0819538,0.0023914,-0.0795624
16,-0.82222134,-0.70051575,"('unpopular', 'popular')",0.35747144,0.4135829,-0.232375,-0.1434664,0.0889086
17,9.7042415e-05,-0.028134046,"('nasty', 'nice')",-0.27017814,-0.21468969,-0.1350406,-0.1214119,0.0136287
18,-0.79825807,-0.7023102,"('disagreeable', 'welcoming')",-0.6402369,-0.7027483,-0.7192475,-0.7025293,0.0167182
19,-0.45822147,-0.44453022,"('inhospitable', 'hospitable')",-0.07669631,-0.089535624,-0.2674589,-0.2670329,0.000426
20,0.24725579,0.2980898,"('rough', 'thoughtful')",1.2619429,1.1892112,0.7545993,0.7436506,-0.0109487
21,-0.13992772,-0.1375066,"('immoral', 'moral')",-0.14460449,-0.102612935,-0.1422661,-0.1200598,0.0222063
22,0.12540975,0.06460526,"('untrustworthy', 'trustworthy')",-0.73488545,-0.82332724,-0.3047379,-0.379361,-0.0746231
23,-0.95051444,-1.013746,"('insincere', 'sincere')",5.7940755,5.7536516,2.4217806,2.3699527,-0.0518279
24,-0.23500197,-0.26648563,"('dishonest', 'honest')",0.8770752,0.78287816,0.3210366,0.2581963,-0.0628403
25,-1.2061809,-1.1729861,"('egoistic', 'altruistic')",0.6538406,0.6083553,-0.2761702,-0.2823154,-0.0061452
26,-0.31011134,-0.4360339,"('hardhearted', 'benevolent')",1.4386317,1.2381608,0.5642601,0.4010635,-0.1631966
27,-0.41332284,-0.33082676,"('hardhearted', 'softhearted')",1.361505,1.3064381,0.4740911,0.4878057,0.0137146
28,-0.4659775,-0.587471,"('disloyal', 'loyal')",0.90796614,0.7750327,0.2209943,0.0937808,-0.1272135
29,-0.18395658,-0.1949143,"('unfair', 'fair')",-0.437516,-0.63197255,-0.3107363,-0.4134434,-0.1027071
30,0.6468346,0.5440808,"('intolerant', 'tolerant')",1.649158,1.5830264,1.1479963,1.0635536,-0.0844427
31,-1.1782733,-1.0818268,"('evil', 'good')",-1.3804816,-1.5203578,-1.2793775,-1.3010924,-0.0217149
32,-1.0186954,-1.1237854,"('unkind', 'kind')",0.9722742,0.82721,-0.0232106,-0.1482877,-0.1250771
33,-0.34730378,-0.30573824,"('wrong', 'right')",-0.5739688,-0.5659012,-0.4606363,-0.4358197,0.0248166
34,-0.16934726,-0.12296724,"('mean', 'honorable')",5.9458127,6.002726,2.8882327,2.9398794,0.0516467
35,0.048491117,0.09449524,"('corrupt', 'incorrupt')",-0.73444486,-0.854358,-0.3429769,-0.3799314,-0.0369545
36,-0.57897294,-0.5534877,"('hostile', 'amicable')",-0.44692233,-0.6695105,-0.5129476,-0.6114991,-0.0985515
37,0.24324903,0.28515655,"('fake', 'genuine')",0.58173054,0.5850988,0.4124898,0.4351277,0.0226379
38,-0.7794832,-0.7449461,"('untruthful', 'truthful')",0.34119773,0.391551,-0.2191427,-0.1766976,0.0424451
39,0.2613208,0.27909672,"('exploitative', 'cooperative')",0.099096015,0.10743756,0.1802084,0.1932671,0.0130587
40,-0.25916278,-0.20880488,"('stingy', 'generous')",-1.16596,-1.2640877,-0.7125614,-0.7364463,-0.0238849
41,0.6867228,0.66296774,"('unforgiving', 'forgiving')",0.2026103,0.032558344,0.4446666,0.347763,-0.0969036
42,0.38434237,0.44301805,"('unreliable', 'reliable')",-2.6246367,-2.5671937,-1.1201471,-1.0620879,0.0580592
43,-0.23596157,-0.2808617,"('irresponsible', 'responsible')",1.2273672,1.1292095,0.4957028,0.4241739,-0.0715289
44,0.25129098,0.29776803,"('prejudiced', 'unprejudiced')",-1.8829701,-1.8370092,-0.8158395,-0.7696206,0.0462189
45,0.18468386,0.08390473,"('incompetent', 'competent')",0.38788515,0.24719633,0.2862845,0.1655505,-0.120734
46,0.39816332,0.32904953,"('uncompetitive', 'competitive')",0.18067156,0.12406899,0.2894174,0.2265593,-0.0628581
47,0.4076059,0.49957404,"('stupid', 'smart')",5.255274,5.329997,2.83144,2.9147856,0.0833456
