,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
16,0.24880022,0.29031038,"('unpopular', 'popular')",0.7169947,0.94089365,0.078927875,0.19080085,0.3482409,0.4740016,0.1257607
17,-0.39154297,-0.24840267,"('nasty', 'nice')",-0.30073756,-0.1184944,0.550598,0.7140829,-0.0472275,0.1157286,0.1629561
18,-0.6029677,-0.4961576,"('disagreeable', 'welcoming')",0.5413854,0.7363973,-0.32852787,-0.31798935,-0.1300367,-0.0259165,0.1041202
19,0.10325362,0.22650717,"('inhospitable', 'hospitable')",0.33968964,0.567112,-0.19646093,-0.15202403,0.0821608,0.2138651,0.1317043
20,-0.67741716,-0.7157004,"('rough', 'thoughtful')",-0.87062305,-0.87555766,-0.32420853,-0.2929092,-0.6240829,-0.6280557,-0.0039728
21,0.32745925,0.18915823,"('immoral', 'moral')",-0.64346147,-0.87687826,-0.387184,-0.4248267,-0.2343954,-0.3708489,-0.1364535
22,-0.41488558,-0.46367055,"('untrustworthy', 'trustworthy')",-0.19528042,-0.34178212,-0.72434175,-0.7088578,-0.4448359,-0.5047702,-0.0599343
23,-0.93567765,-1.0072774,"('insincere', 'sincere')",-2.0802393,-2.3545914,-0.48774278,-0.69994235,-1.1678866,-1.3539371,-0.1860505
24,-0.079076976,-0.0781151,"('dishonest', 'honest')",-0.7668245,-0.89832485,-0.50190955,-0.62770486,-0.4492703,-0.5347149,-0.0854446
25,-0.07021195,-0.16303337,"('egoistic', 'altruistic')",0.18162693,0.22990048,0.5586264,0.44274393,0.2233471,0.1698703,-0.0534768
26,-0.15485843,-0.32733724,"('hardhearted', 'benevolent')",1.7268941,1.6121659,-0.2940943,-0.44896734,0.4259804,0.2786204,-0.14736
27,-0.12155707,-0.05533997,"('hardhearted', 'softhearted')",-1.2531335,-1.107408,-0.22758332,-0.20270059,-0.5340913,-0.4551495,0.0789418
28,-1.0441064,-1.2681869,"('disloyal', 'loyal')",-1.0866493,-1.269859,-1.2884383,-1.4871318,-1.1397313,-1.341726,-0.2019947
29,-0.2683072,-0.32258585,"('unfair', 'fair')",0.20515455,0.14112355,-0.93753886,-1.0184541,-0.3335638,-0.3999721,-0.0664083
30,-0.123957306,-0.20078337,"('intolerant', 'tolerant')",-1.5819764,-1.8536794,-0.44846755,-0.5465792,-0.7181338,-0.867014,-0.1488802
31,-0.48641473,-0.37880814,"('evil', 'good')",1.212154,1.5848867,0.49776506,0.51801264,0.4078348,0.5746971,0.1668623
32,-0.13303226,-0.27857256,"('unkind', 'kind')",-0.01252027,-0.12966414,-0.25557196,-0.4547074,-0.1337082,-0.287648,-0.1539398
33,0.718157,0.76049715,"('wrong', 'right')",0.80737495,0.83745414,1.181635,1.1222028,0.902389,0.906718,0.004329
34,-0.043201804,0.05911506,"('mean', 'honorable')",-0.6200472,-0.5572944,0.11244318,0.23141001,-0.1836019,-0.0889231,0.0946788
35,-0.3489521,-0.2383209,"('corrupt', 'incorrupt')",1.0241762,1.3039756,0.11940911,0.11410855,0.2648777,0.3932544,0.1283767
36,-0.12613104,-0.11239664,"('hostile', 'amicable')",0.32584924,0.6175109,0.1994088,0.06886768,0.1330423,0.1913273,0.058285
37,0.2734596,0.28096485,"('fake', 'genuine')",-0.66010946,-0.72662205,-0.096542984,-0.140803,-0.1610643,-0.1954867,-0.0344224
38,-0.6332722,-0.6238133,"('untruthful', 'truthful')",-1.1866807,-1.2489909,0.013200272,-0.12944984,-0.6022509,-0.667418,-0.0651671
39,0.4352927,0.526848,"('exploitative', 'cooperative')",-0.38918334,-0.45109463,0.5617949,0.6418811,0.2026347,0.2392115,0.0365768
40,0.12260851,0.013244908,"('stingy', 'generous')",-0.7404279,-0.79137117,0.29662877,0.22854394,-0.1070636,-0.1831941,-0.0761305
41,-0.38793075,-0.52910113,"('unforgiving', 'forgiving')",-1.5466849,-1.6207067,-0.12704965,-0.27390787,-0.6872218,-0.8079053,-0.1206835
42,1.066871,1.153334,"('unreliable', 'reliable')",1.1328039,1.0928304,0.7490594,0.77467906,0.9829115,1.0069478,0.0240363
43,0.1605307,0.2168164,"('irresponsible', 'responsible')",-1.8425922,-2.00245,-0.10966214,-0.10907847,-0.5972412,-0.6315707,-0.0343295
44,0.2456789,0.3772703,"('prejudiced', 'unprejudiced')",0.106049545,0.26514897,0.1679115,0.35407233,0.1732133,0.3321639,0.1589506
45,0.4740264,0.33872402,"('incompetent', 'competent')",-1.887511,-2.080869,-0.25452167,-0.2663463,-0.5560021,-0.6694971,-0.113495
46,-0.0049891854,-0.2269873,"('uncompetitive', 'competitive')",-1.3717693,-1.67137,-0.41876888,-0.4262118,-0.5985091,-0.7748564,-0.1763473
47,-0.68795276,-0.5763703,"('stupid', 'smart')",-0.9403271,-0.94075584,-0.42157564,-0.31510484,-0.6832852,-0.6107436,0.0725416
48,-0.14427085,-0.35239482,"('unintelligent', 'intelligent')",-1.7852829,-2.01725,-1.2546256,-1.3788376,-1.0613931,-1.2494942,-0.1881011
49,-0.59484106,-0.557603,"('unable', 'able')",-0.7695837,-0.64892673,-0.6235954,-0.5144476,-0.6626734,-0.5736591,0.0890143
50,-0.036204673,0.04939044,"('clumsy', 'skillful')",0.6870938,0.8380425,0.42552212,0.39181963,0.3588037,0.4264175,0.0676138
51,-0.047330774,-0.22599874,"('uneducated', 'educated')",-0.14472845,-0.42335328,0.1317873,-0.080594346,-0.0200906,-0.2433155,-0.2232249
52,0.9368677,0.83544225,"('irrational', 'rational')",1.267939,1.2892402,0.2745596,0.07502089,0.8264554,0.7332344,-0.093221
53,-0.6868448,-0.77542937,"('uncreative', 'creative')",-0.31937844,-0.2911858,-1.2361329,-1.2674179,-0.747452,-0.778011,-0.030559
54,-0.12341371,-0.10601317,"('incapable', 'capable')",0.31350487,0.3906733,0.88818955,0.84931964,0.3594269,0.3779933,0.0185664
55,0.2186336,0.06491242,"('incompetent', 'clever')",-1.2490339,-1.4475124,-1.0989063,-1.0811442,-0.7097689,-0.8212481,-0.1114792
56,0.061109222,0.01546517,"('impractical', 'practical')",-1.6450931,-1.9832962,-0.008685008,-0.035267312,-0.5308896,-0.6676994,-0.1368098
57,-0.8273196,-1.044695,"('unimaginative', 'imaginative')",-1.6379216,-1.8771698,-1.5915998,-1.6875874,-1.3522803,-1.5364841,-0.1842038
58,0.6912751,0.5737575,"('undiscriminating', 'discriminating')",0.49120742,0.41444916,0.41308862,0.35675704,0.531857,0.4483213,-0.0835357
59,-0.021254152,0.08693621,"('foolish', 'wise')",1.0660127,1.1193135,0.23091859,0.1633645,0.4252257,0.4565381,0.0313124
60,0.42895514,0.39242244,"('inefficient', 'efficient')",-1.9072456,-2.1947763,0.071633086,0.11289482,-0.4688858,-0.563153,-0.0942672
61,0.74661326,0.58037335,"('illogical', 'logical')",-0.777315,-0.9857457,0.6526105,0.5522437,0.2073029,0.0489571,-0.1583458
62,1.1725878,1.1523489,"('incompetent', 'brilliant')",-1.5526129,-1.6335645,0.7298441,0.84914184,0.1166063,0.1226421,0.0060358
63,0.2151401,0.09681138,"('unperceptive', 'insightful')",-0.35191578,-0.54597723,0.18107931,0.011894535,0.0147679,-0.1457571,-0.160525
64,1.0002198,0.9649383,"('shy', 'confident')",-0.15231179,-0.36749226,0.3186026,0.28483132,0.3888369,0.2940925,-0.0947444
65,0.13440181,0.00050733984,"('insecure', 'secure')",-0.7959145,-1.2135001,-0.3873607,-0.5041216,-0.3496245,-0.5723715,-0.222747
66,0.07977548,0.16284105,"('inactive', 'active')",1.4934684,1.6264646,0.583315,0.5030655,0.718853,0.7641238,0.0452708
67,0.29366016,0.2753057,"('doubtful', 'determined')",-0.4361571,-0.5498574,0.319714,0.30709875,0.0590724,0.010849,-0.0482234
68,-0.05712405,-0.09580165,"('dependent', 'independent')",-1.3065323,-1.3501011,-0.978077,-1.0301542,-0.7805777,-0.8253524,-0.0447747
69,-0.082781464,0.11192335,"('lazy', 'industrious')",1.1568115,1.3527658,0.8423831,0.96027714,0.6388044,0.8083221,0.1695177
70,0.043080628,-0.026027884,"('lethargic', 'energetic')",-0.75763917,-0.93522596,-0.39584768,-0.47285336,-0.3701354,-0.4780357,-0.1079003
71,-0.24472636,-0.22235191,"('diffident', 'self-confident')",0.076793656,0.13171722,0.97521466,0.9563183,0.269094,0.2885612,0.0194672
72,-0.031189777,-0.017922984,"('unambitious', 'ambitious')",-0.9019177,-0.9116875,0.042140927,0.025793463,-0.2969889,-0.3012724,-0.0042835
73,1.393931,1.5420444,"('helpless', 'self-reliant')",0.7422328,0.8500329,1.317872,1.3789674,1.1513453,1.2570149,0.1056696
74,-0.032149546,-0.037990928,"('undedicated', 'dedicated')",-0.23196587,-0.2381767,-0.15802476,-0.2565787,-0.1407134,-0.1775821,-0.0368687
75,0.010876402,0.15271994,"('meek', 'impulsive')",0.4474739,0.7323031,0.21769756,0.3221569,0.2253493,0.4023933,0.177044
76,0.6009923,0.58526534,"('anxious', 'daring')",0.39448112,0.33034125,0.29123336,0.39440015,0.4289023,0.4366689,0.0077666
77,-0.25837058,-0.3817512,"('unmotivated', 'motivated')",-0.6414386,-0.7867558,0.23130792,0.15616992,-0.2228338,-0.3374457,-0.1146119
78,-0.8678707,-0.9026115,"('nonresilient', 'resilient')",-1.5130614,-1.4247602,-0.78387094,-0.7991161,-1.0549343,-1.0421626,0.0127717
79,-0.06629156,0.048441757,"('wavering', 'unwavering')",0.8630495,1.1157496,0.13671666,0.13448496,0.3111582,0.4328921,0.1217339
80,0.58316493,0.48071617,"('dominated', 'dominating')",-0.91492766,-1.1869463,-0.05478099,-0.05371756,-0.1288479,-0.2533159,-0.124468
81,-0.3456515,-0.65727645,"('submissive', 'aggressive')",-1.4131849,-1.9704652,-0.4757185,-0.6008363,-0.7448516,-1.0761926,-0.331341
82,-0.5767429,-0.5612661,"('poor', 'rich')",-0.5543388,-0.5170381,-1.0379429,-0.9693097,-0.7230082,-0.682538,0.0404702
83,0.5908874,0.5091225,"('powerless', 'powerful')",-0.23362425,-0.3535123,0.43388528,0.40206617,0.2637161,0.1858921,-0.077824
84,-0.24607976,-0.28113148,"('inferior', 'superior')",-0.01548004,-0.20911515,-0.0633862,-0.097728536,-0.1083153,-0.1959917,-0.0876764
85,0.8943486,1.067906,"('insignificant', 'prestigious')",2.7117229,3.0726774,1.636076,1.6588696,1.7473825,1.9331511,0.1857686
86,-0.6253739,-0.88707376,"('uninfluential', 'influential')",-1.5982683,-1.9480952,-1.2825153,-1.5293139,-1.1687191,-1.4548276,-0.2861085
87,1.0998546,1.005392,"('unsuccessful', 'successful')",1.5086513,1.3305242,1.8321531,1.8030863,1.4802195,1.3796674,-0.1005521
88,0.17779198,0.11498856,"('low', 'eminent')",0.0835497,0.00054970756,-0.45159504,-0.6453511,-0.0634178,-0.1766043,-0.1131865
