,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.28305092,0.30858266,"('unsociable', 'sociable')",-0.13960141,-0.30305436,-0.7316247,-0.9053146,-0.1960584,-0.2999288,-0.1038704
1,-1.3639784,-1.5236541,"('unfriendly', 'friendly')",0.2904235,0.14119604,1.8357688,1.7418188,0.2540713,0.1197869,-0.1342844
2,0.6450668,0.638395,"('unlikable', 'likable')",0.41376904,0.44216934,0.7921771,0.89654726,0.6170043,0.6590372,0.0420329
3,0.21837655,0.4453698,"('repellent', 'pleasant')",0.4588014,0.53495616,0.011474635,0.047399722,0.2295508,0.3425752,0.1130244
4,-1.0487118,-1.1776178,"('disliked', 'liked')",-0.6634848,-0.65227884,-5.463165,-5.6374707,-2.3917872,-2.4891224,-0.0973352
5,-2.0415075,-2.1827059,"('distant', 'outgoing')",-0.66128296,-0.57853186,-0.2584764,-0.08942392,-0.987089,-0.9502205,0.0368685
6,-2.463606,-2.5872526,"('distant', 'open')",-1.083143,-1.025397,0.28459948,0.44134805,-1.0873832,-1.0571005,0.0302827
7,1.0204018,1.1990701,"('insensitive', 'sensitive')",0.79462546,0.8156071,0.5053109,0.57865393,0.7734461,0.8644436,0.0909975
8,-0.98710406,-1.0804119,"('unaffectionate', 'affectionate')",-0.30852765,-0.36214015,0.8004307,0.81775886,-0.165067,-0.2082644,-0.0431974
9,-0.8211855,-0.9082012,"('unaffectionate', 'caring')",0.05597583,-0.022501871,1.2412053,1.2965461,0.1586652,0.1219477,-0.0367175
10,0.6184208,0.7230604,"('unsympathetic', 'sympathetic')",-0.3402987,-0.45152983,-0.92529756,-0.9800823,-0.2157252,-0.2361839,-0.0204587
11,0.50990015,0.56000435,"('unhelpful', 'helpful')",1.0126474,1.0029372,1.5641618,1.6502675,1.0289031,1.0710697,0.0421666
12,0.5469342,0.7011917,"('unsupportive', 'supportive')",0.68468916,0.75644225,-1.7937691,-1.7336179,-0.1873819,-0.0919946,0.0953873
13,1.3433676,1.3902493,"('impolite', 'polite')",-0.079910174,-0.1184815,-0.6956029,-0.759177,0.1892848,0.1708636,-0.0184212
14,1.313431,1.4917519,"('antisocial', 'social')",1.017599,1.0600594,-0.64155966,-0.68614674,0.5631568,0.6218882,0.0587314
15,0.6952509,0.5117124,"('boring', 'funny')",0.18989389,0.17316951,0.78805375,0.80449533,0.5577329,0.4964591,-0.0612738
16,-1.402422,-1.4276431,"('unpopular', 'popular')",-0.35577193,-0.31845844,0.46069884,0.5334886,-0.4324983,-0.4042043,0.028294
17,-0.56481826,-0.53106445,"('nasty', 'nice')",-0.74198395,-0.63016367,-0.48923397,-0.38255244,-0.5986787,-0.5145935,0.0840852
18,-0.28577423,-0.19815761,"('disagreeable', 'welcoming')",0.07565837,0.18996531,-0.19010016,-0.15418865,-0.1334053,-0.054127,0.0792783
19,-1.5122983,-1.6192343,"('inhospitable', 'hospitable')",-0.5695348,-0.63612145,0.028132565,0.17077768,-0.6845668,-0.6948593,-0.0102925
20,0.394787,0.4978713,"('rough', 'thoughtful')",0.93490595,1.0143032,0.67815524,0.6480361,0.6692828,0.7200702,0.0507874
21,1.5682839,1.6434853,"('immoral', 'moral')",0.7771822,0.69869167,-0.8636119,-0.8934059,0.4939514,0.4829237,-0.0110277
22,0.945647,0.9803305,"('untrustworthy', 'trustworthy')",0.40167812,0.31733274,-0.8392928,-0.8898376,0.1693441,0.1359419,-0.0334022
23,0.46698314,0.5084856,"('insincere', 'sincere')",-0.015684571,-0.05829036,4.9488273,5.0359416,1.800042,1.8287123,0.0286703
24,0.43033046,0.41698495,"('dishonest', 'honest')",-1.4466082,-1.4803144,0.41587552,0.37647346,-0.2001341,-0.228952,-0.0288179
25,-0.3914286,-0.4611439,"('egoistic', 'altruistic')",0.41558042,0.48827043,1.9060055,1.8603,0.6433858,0.6291422,-0.0142436
26,-0.1629026,-0.27371734,"('hardhearted', 'benevolent')",0.5483151,0.5228857,1.7923117,1.6483604,0.725908,0.6325095,-0.0933985
27,-0.012443174,0.06744495,"('hardhearted', 'softhearted')",0.77105993,0.8087915,1.5524187,1.5556414,0.7703451,0.810626,0.0402809
28,0.07865917,-0.021988988,"('disloyal', 'loyal')",0.09169166,-0.04624897,0.94627917,0.81528926,0.37221,0.2490171,-0.1231929
29,-0.8643796,-0.8891894,"('unfair', 'fair')",-0.8516062,-0.8440671,-0.47302458,-0.58275145,-0.7296701,-0.7720027,-0.0423326
30,1.4575548,1.5597556,"('intolerant', 'tolerant')",1.9660124,1.8555328,0.926198,0.93233746,1.4499218,1.4492086,-0.0007132
31,-2.4976444,-2.5174177,"('evil', 'good')",-0.62437844,-0.6105253,-0.64283335,-0.6302447,-1.2549521,-1.2527293,0.0022228
32,-0.08638467,-0.21213335,"('unkind', 'kind')",-0.15626775,-0.2527391,0.8461413,0.6971065,0.201163,0.0774113,-0.1237517
33,0.49992782,0.389664,"('wrong', 'right')",0.181794,0.18506722,-0.23371533,-0.35843593,0.1493355,0.0720984,-0.0772371
34,-0.30136383,-0.12078465,"('mean', 'honorable')",0.057368945,0.16806307,5.7882643,6.108673,1.8480899,2.0519838,0.2038939
35,-1.3949873,-1.627626,"('corrupt', 'incorrupt')",-0.6227612,-0.677702,0.1447178,0.007314291,-0.6243436,-0.7660046,-0.141661
