,cruise_male,cruise_female,tuple,average_male,average_female,female-male
0,-0.10623218,0.1037041,"('unsociable', 'sociable')",-0.1062322,0.1037041,0.2099363
1,2.0163128,2.1955054,"('unfriendly', 'friendly')",2.0163128,2.1955054,0.1791926
2,0.844312,0.9830182,"('unlikable', 'likable')",0.844312,0.9830182,0.1387062
3,0.3143231,0.023746844,"('repellent', 'pleasant')",0.3143231,0.0237468,-0.2905763
4,-6.8483133,-6.987085,"('disliked', 'liked')",-6.8483133,-6.9870849,-0.1387716
5,0.31766656,0.33485922,"('distant', 'outgoing')",0.3176666,0.3348592,0.0171926
6,0.6955288,0.7914981,"('distant', 'open')",0.6955288,0.7914981,0.0959693
7,0.3261818,0.68326175,"('insensitive', 'sensitive')",0.3261818,0.6832618,0.35708
8,1.8710806,1.9890456,"('unaffectionate', 'affectionate')",1.8710806,1.9890456,0.117965
9,2.0823581,2.380087,"('unaffectionate', 'caring')",2.0823581,2.3800869,0.2977288
10,0.67519873,0.6142105,"('unsympathetic', 'sympathetic')",0.6751987,0.6142105,-0.0609882
11,1.5242791,1.6475815,"('unhelpful', 'helpful')",1.5242791,1.6475815,0.1233024
12,-1.3911225,-1.2809589,"('unsupportive', 'supportive')",-1.3911225,-1.2809589,0.1101636
13,-0.06377979,-0.11786748,"('impolite', 'polite')",-0.0637798,-0.1178675,-0.0540877
14,-0.66326916,-0.40394792,"('antisocial', 'social')",-0.6632692,-0.4039479,0.2593213
15,0.6239581,0.6868494,"('boring', 'funny')",0.6239581,0.6868494,0.0628913
16,-0.14933535,0.09353427,"('unpopular', 'popular')",-0.1493354,0.0935343,0.2428697
17,-0.0001201462,0.018699445,"('nasty', 'nice')",-0.0001201,0.0186994,0.0188195
18,-0.25083417,-0.12722221,"('disagreeable', 'welcoming')",-0.2508342,-0.1272222,0.123612
19,0.023257246,0.15313637,"('inhospitable', 'hospitable')",0.0232572,0.1531364,0.1298792
20,0.43985417,0.26665184,"('rough', 'thoughtful')",0.4398542,0.2666518,-0.1732024
21,-0.5594265,-0.62507117,"('immoral', 'moral')",-0.5594265,-0.6250712,-0.0656447
22,-0.87416154,-1.0599595,"('untrustworthy', 'trustworthy')",-0.8741615,-1.0599595,-0.185798
23,6.0211077,6.390598,"('insincere', 'sincere')",6.0211077,6.3905978,0.3694901
24,1.3812953,1.2711829,"('dishonest', 'honest')",1.3812953,1.2711829,-0.1101124
25,0.74706995,0.85281175,"('egoistic', 'altruistic')",0.74707,0.8528118,0.1057418
26,0.76594174,1.3306435,"('hardhearted', 'benevolent')",0.7659417,1.3306435,0.5647018
27,1.817871,1.5707809,"('hardhearted', 'softhearted')",1.817871,1.5707809,-0.2470901
28,1.0675533,1.2639972,"('disloyal', 'loyal')",1.0675533,1.2639972,0.1964439
29,-0.25061852,-0.46029228,"('unfair', 'fair')",-0.2506185,-0.4602923,-0.2096738
30,0.69872284,0.8081408,"('intolerant', 'tolerant')",0.6987228,0.8081408,0.109418
31,-0.8934075,-0.917398,"('evil', 'good')",-0.8934075,-0.917398,-0.0239905
32,1.0286262,1.08937,"('unkind', 'kind')",1.0286262,1.08937,0.0607438
33,0.048951197,0.23966682,"('wrong', 'right')",0.0489512,0.2396668,0.1907156
34,4.4238386,4.8206425,"('mean', 'honorable')",4.4238386,4.8206425,0.3968039
35,-0.7483435,-0.92454934,"('corrupt', 'incorrupt')",-0.7483435,-0.9245493,-0.1762058
36,-0.29507726,-0.13987482,"('hostile', 'amicable')",-0.2950773,-0.1398748,0.1552025
37,1.1191235,0.9555572,"('fake', 'genuine')",1.1191235,0.9555572,-0.1635663
38,0.13443092,0.36890718,"('untruthful', 'truthful')",0.1344309,0.3689072,0.2344763
39,-0.35795408,-0.16166952,"('exploitative', 'cooperative')",-0.3579541,-0.1616695,0.1962846
40,-1.6632246,-1.9317688,"('stingy', 'generous')",-1.6632246,-1.9317688,-0.2685442
41,0.2562897,0.6337369,"('unforgiving', 'forgiving')",0.2562897,0.6337369,0.3774472
