,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
0,0.35860094,0.29790187,"('unsociable', 'sociable')",0.9729559,0.91761076,-0.32092345,-0.4468587,0.3368778,0.256218,-0.0806598
1,0.084538706,0.073756196,"('unfriendly', 'friendly')",1.0094284,0.88033396,1.8547375,1.7441461,0.9829016,0.8994121,-0.0834895
2,0.038230564,0.11378637,"('unlikable', 'likable')",0.8411345,0.9082328,0.9573329,1.1248184,0.6122326,0.7156126,0.10338
3,-0.23448044,-0.03708863,"('repellent', 'pleasant')",-0.20195217,-0.032002274,-0.17285074,-0.089461975,-0.2030944,-0.052851,0.1502434
4,-1.0773683,-1.1155078,"('disliked', 'liked')",0.40934122,0.33573103,-5.5442224,-5.4942284,-2.0707498,-2.091335,-0.0205852
5,-1.1442888,-1.0898323,"('distant', 'outgoing')",0.35959387,0.4142258,-0.09814678,-0.02298636,-0.2942806,-0.2328643,0.0614163
6,-1.6949472,-1.6143208,"('distant', 'open')",-0.41136733,-0.3094826,0.22485626,0.2668764,-0.6271528,-0.552309,0.0748438
7,1.5267695,1.60508,"('insensitive', 'sensitive')",0.28318295,0.38182008,0.5118808,0.4998711,0.7739445,0.8289237,0.0549792
8,0.30150655,0.32182384,"('unaffectionate', 'affectionate')",0.13993414,0.13796228,0.41901618,0.41487432,0.286819,0.2915535,0.0047345
9,1.0072371,1.0865442,"('unaffectionate', 'caring')",1.1736054,1.221909,0.9335769,0.96625143,1.0381397,1.0915682,0.0534285
10,1.050585,1.1726562,"('unsympathetic', 'sympathetic')",-0.66976094,-0.52397376,-0.50755,-0.5556527,-0.042242,0.0310099,0.0732519
11,0.810208,0.9043489,"('unhelpful', 'helpful')",0.39962366,0.54499394,1.931864,1.9849595,1.0472319,1.1447674,0.0975355
12,1.5284077,1.7697682,"('unsupportive', 'supportive')",0.64376116,0.90895605,-1.5876911,-1.4488997,0.1948259,0.4099415,0.2151156
13,1.412335,1.3951162,"('impolite', 'polite')",0.065165274,0.088301376,-0.11777951,-0.19092302,0.4532403,0.4308316,-0.0224087
14,0.7094142,0.70639837,"('antisocial', 'social')",1.3519357,1.3982205,-0.7135773,-0.72677994,0.4492575,0.4592797,0.0100222
15,1.0857998,0.925145,"('boring', 'funny')",-0.010102712,-0.037599146,0.39442447,0.36744365,0.4900405,0.4183298,-0.0717107
16,-1.3135562,-1.2825316,"('unpopular', 'popular')",-0.6531925,-0.50158185,0.511217,0.54475296,-0.4851772,-0.4131202,0.072057
17,-0.17411101,-0.079781316,"('nasty', 'nice')",0.615318,0.8269732,-0.36518422,-0.2744722,0.0253409,0.1575732,0.1322323
18,0.5078477,0.6207576,"('disagreeable', 'welcoming')",-0.6575711,-0.4966467,-0.28656358,-0.2408417,-0.145429,-0.0389103,0.1065187
19,-0.6859996,-0.5903257,"('inhospitable', 'hospitable')",0.15404554,0.13831758,-0.08531317,0.05476944,-0.2057558,-0.1324129,0.0733429
20,-0.39809328,-0.36884332,"('rough', 'thoughtful')",-0.5419543,-0.5380269,0.84095013,0.7867276,-0.0330325,-0.0400475,-0.007015
21,0.26440313,0.3154963,"('immoral', 'moral')",0.8566475,0.89585394,-0.4406023,-0.4209448,0.2268161,0.2634685,0.0366524
22,0.74637026,0.78256786,"('untrustworthy', 'trustworthy')",0.1378482,0.15795027,-0.8566599,-0.8498387,0.0091862,0.0302265,0.0210403
23,0.9790543,1.072191,"('insincere', 'sincere')",0.48170996,0.59396344,5.246928,5.120471,2.2358974,2.2622085,0.0263111
24,1.3369627,1.3504097,"('dishonest', 'honest')",0.77924067,0.7612764,0.801641,0.7491222,0.9726148,0.9536028,-0.019012
25,-0.9137425,-0.9682857,"('egoistic', 'altruistic')",0.1344352,0.021589037,1.4152975,1.3800784,0.2119968,0.1444606,-0.0675362
26,1.8368306,1.7296358,"('hardhearted', 'benevolent')",1.4519051,1.4547825,1.7375668,1.6905955,1.6754343,1.6250046,-0.0504297
27,0.19618866,0.22268851,"('hardhearted', 'softhearted')",-0.27304867,-0.09120329,1.254101,1.1506376,0.3924137,0.4273743,0.0349606
28,0.4742545,0.33770868,"('disloyal', 'loyal')",0.4067519,0.20831217,0.7089902,0.5144456,0.5299989,0.3534888,-0.1765101
29,0.30788732,0.29422042,"('unfair', 'fair')",-0.16477428,-0.1410568,-0.29887486,-0.44125807,-0.0519206,-0.0960315,-0.0441109
30,2.135556,2.266361,"('intolerant', 'tolerant')",1.5057744,1.607882,1.7358426,1.6594357,1.792391,1.8445597,0.0521687
31,-1.1519371,-1.0333275,"('evil', 'good')",-0.5099557,-0.5030362,-1.112317,-1.1011902,-0.9247367,-0.8791846,0.0455521
32,0.6705215,0.6471082,"('unkind', 'kind')",1.3604648,1.4349866,1.3124927,1.237473,1.1144931,1.1065226,-0.0079705
33,-0.15210107,-0.1777963,"('wrong', 'right')",0.31785226,0.19870488,-0.3095443,-0.3233095,-0.047931,-0.1008003,-0.0528693
34,0.32295868,0.5371063,"('mean', 'honorable')",0.84424686,1.0178258,5.5221176,5.5938077,2.2297745,2.3829133,0.1531388
35,-1.0984067,-1.2320734,"('corrupt', 'incorrupt')",-0.45790353,-0.5713368,0.051088434,-0.08546964,-0.5017406,-0.6296266,-0.127886
36,-2.0786023,-2.038216,"('hostile', 'amicable')",-0.31858987,-0.36255723,0.24221474,0.09660342,-0.7183259,-0.7680566,-0.0497307
37,-0.07307,-0.038495332,"('fake', 'genuine')",0.7401717,0.67565614,0.4129613,0.38303602,0.360021,0.3400656,-0.0199554
38,0.30934197,0.40391445,"('untruthful', 'truthful')",0.3224561,0.43880808,0.4219011,0.5078904,0.351233,0.4502043,0.0989713
39,2.1322918,2.1665566,"('exploitative', 'cooperative')",0.34018075,0.36081567,-0.2747059,-0.27322933,0.7325889,0.751381,0.0187921
40,0.1259879,0.13729623,"('stingy', 'generous')",-0.6755418,-0.66426957,-1.7033713,-1.7710559,-0.7509751,-0.7660098,-0.0150347
41,0.20575252,0.3308072,"('unforgiving', 'forgiving')",-0.10117646,-0.051752605,0.011089052,-0.045543425,0.038555,0.0778371,0.0392821
42,1.0690786,1.144198,"('unreliable', 'reliable')",0.6114653,0.81221575,-2.1716456,-1.9822589,-0.1637006,-0.0086151,0.1550855
43,1.6534766,1.7951688,"('irresponsible', 'responsible')",0.7291226,0.94407207,0.47348043,0.5220909,0.9520265,1.0871106,0.1350841
44,-1.0449908,-1.0227952,"('prejudiced', 'unprejudiced')",-0.8720289,-0.7234729,-1.0981338,-1.0640851,-1.0050511,-0.9367844,0.0682667
45,0.67266923,0.8729332,"('incompetent', 'competent')",0.069509,0.19362018,-0.1592409,-0.15221697,0.1943124,0.3047788,0.1104664
46,0.29125345,0.395723,"('uncompetitive', 'competitive')",-0.848492,-0.6804373,-0.65390986,-0.6871086,-0.4037162,-0.323941,0.0797752
47,0.1806246,0.2565972,"('stupid', 'smart')",1.0409755,1.099409,5.2523637,5.2678785,2.1579879,2.2079616,0.0499737
48,1.0104476,0.99297345,"('unintelligent', 'intelligent')",0.21289414,0.26258126,0.63113075,0.58371174,0.6181575,0.6130888,-0.0050687
49,0.08515283,0.18428451,"('unable', 'able')",-0.3478353,-0.17226127,-0.16319144,-0.03606553,-0.141958,-0.0080141,0.1339439
50,-0.9495499,-0.99039215,"('clumsy', 'skillful')",0.5238915,0.5533737,0.4706016,0.46882015,0.0149811,0.0106006,-0.0043805
51,0.26155078,0.13843569,"('uneducated', 'educated')",-0.3382519,-0.41058734,0.26545537,0.16361377,0.0629181,-0.0361793,-0.0990974
52,-0.5376636,-0.70795304,"('irrational', 'rational')",-0.5119759,-0.69812983,0.16414285,0.015596249,-0.2951655,-0.4634955,-0.16833
53,0.032729793,-4.3882057e-05,"('uncreative', 'creative')",-0.7404399,-0.82045984,0.8858371,0.8146735,0.0593757,-0.0019434,-0.0613191
54,-0.19561082,-0.22605133,"('incapable', 'capable')",0.12953117,0.18302834,0.8748426,0.9455378,0.2695876,0.3008383,0.0312507
55,1.0473276,1.1739756,"('incompetent', 'clever')",-0.07385746,0.0483824,-0.41235548,-0.4105091,0.1870382,0.2706163,0.0835781
56,1.9620961,2.0431812,"('impractical', 'practical')",1.6548548,1.7009174,0.26583138,0.3063443,1.2942608,1.3501477,0.0558869
57,0.08690399,0.111753345,"('unimaginative', 'imaginative')",-1.1339751,-1.1487106,-2.349005,-2.3785882,-1.1320254,-1.1385152,-0.0064898
58,0.3148416,0.31981012,"('undiscriminating', 'discriminating')",-1.3546597,-1.4075775,-0.16969386,-0.19228134,-0.4031706,-0.4266829,-0.0235123
59,0.5190095,0.45231295,"('foolish', 'wise')",1.6262217,1.5527178,0.9185268,0.943538,1.0212527,0.9828562,-0.0383965
60,1.4693551,1.6263927,"('inefficient', 'efficient')",0.7279809,0.86496234,0.16220349,0.26340762,0.7865132,0.9182542,0.131741
61,0.028195381,-0.072365485,"('illogical', 'logical')",-0.33855045,-0.4447126,0.17722286,-0.005700903,-0.0443774,-0.1742597,-0.1298823
62,1.2950975,1.4823364,"('incompetent', 'brilliant')",0.1786238,0.5291542,0.19655871,0.41982865,0.55676,0.8104397,0.2536797
63,0.8058755,0.98389745,"('unperceptive', 'insightful')",0.32592914,0.47177875,0.95819867,1.1068373,0.6966678,0.8541711,0.1575033
64,0.06307283,-0.035876706,"('shy', 'confident')",-0.31511477,-0.35957402,-5.743967,-5.6741242,-1.9986696,-2.0231916,-0.024522
65,1.4509826,1.3473078,"('insecure', 'secure')",0.15281942,0.054393075,-0.25042582,-0.29566845,0.4511254,0.3686775,-0.0824479
