,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
23,0.08816402,0.080826715,"('insincere', 'sincere')",5.085441,5.2337794,2.5868025,2.6573031,0.0705006
24,-0.1589281,-0.18367653,"('dishonest', 'honest')",0.551319,0.5607733,0.1961955,0.1885484,-0.0076471
25,0.012714991,0.01968461,"('egoistic', 'altruistic')",1.9534265,1.9608018,0.9830707,0.9902432,0.0071725
26,0.16829543,-0.08578034,"('hardhearted', 'benevolent')",1.8371358,1.614446,1.0027156,0.7643328,-0.2383828
27,0.019340523,0.0069654984,"('hardhearted', 'softhearted')",1.9040093,1.7748705,0.9616749,0.890918,-0.0707569
28,-0.100875124,-0.18771185,"('disloyal', 'loyal')",0.808305,0.7564659,0.3537149,0.284377,-0.0693379
29,-0.67281735,-0.65521914,"('unfair', 'fair')",-0.26739505,-0.4510884,-0.4701062,-0.5531538,-0.0830476
30,0.6069504,0.5548642,"('intolerant', 'tolerant')",1.0065897,0.96899307,0.80677,0.7619287,-0.0448413
31,-1.0839322,-1.1431696,"('evil', 'good')",-0.2417186,-0.3366381,-0.6628254,-0.7399039,-0.0770785
32,0.19106698,0.12661278,"('unkind', 'kind')",0.8091607,0.677014,0.5001138,0.4018134,-0.0983004
33,0.02832684,-0.12701221,"('wrong', 'right')",-0.2200934,-0.32742792,-0.0958833,-0.2272201,-0.1313368
34,-0.09052287,0.10464421,"('mean', 'honorable')",5.318452,5.6394663,2.6139646,2.8720553,0.2580907
35,-0.78808486,-0.8232494,"('corrupt', 'incorrupt')",0.29678962,0.10107282,-0.2456476,-0.3610883,-0.1154407
36,-1.2060834,-1.392957,"('hostile', 'amicable')",0.7284932,0.42065263,-0.2387951,-0.4861522,-0.2473571
37,-0.21324418,-0.26340237,"('fake', 'genuine')",0.14155024,0.24457006,-0.035847,-0.0094162,0.0264308
38,-0.51629394,-0.5202962,"('untruthful', 'truthful')",-0.14002638,-0.075026184,-0.3281602,-0.2976612,0.030499
39,0.6157534,0.62936103,"('exploitative', 'cooperative')",-0.09755223,-0.14052,0.2591006,0.2444205,-0.0146801
40,-0.06043711,-0.0065303966,"('stingy', 'generous')",-0.8482749,-0.93582153,-0.454356,-0.471176,-0.01682
41,0.2077184,0.10813594,"('unforgiving', 'forgiving')",0.34182286,0.19315419,0.2747706,0.1506451,-0.1241255
42,-0.8013674,-0.7275142,"('unreliable', 'reliable')",-3.73018,-3.5996127,-2.2657738,-2.1635635,0.1022103
43,-0.45354173,-0.40622553,"('irresponsible', 'responsible')",0.0322729,0.08500178,-0.2106344,-0.1606119,0.0500225
44,-0.15036586,-0.12890972,"('prejudiced', 'unprejudiced')",-1.7949864,-1.7685221,-0.9726761,-0.9487159,0.0239602
45,-0.5247134,-0.4839362,"('incompetent', 'competent')",-0.21612649,-0.17485414,-0.3704199,-0.3293952,0.0410247
46,0.19703273,0.2674139,"('uncompetitive', 'competitive')",-0.70572513,-0.74491113,-0.2543462,-0.2387486,0.0155976
47,0.2736436,0.4207198,"('stupid', 'smart')",4.6904483,4.978138,2.4820459,2.6994288,0.2173829
48,1.023312,0.9831982,"('unintelligent', 'intelligent')",0.9056021,0.8575946,0.964457,0.9203964,-0.0440606
49,-0.3680732,-0.2720332,"('unable', 'able')",0.056036405,0.20634006,-0.1560184,-0.0328466,0.1231718
50,-0.872796,-0.79841554,"('clumsy', 'skillful')",0.19443773,0.2435736,-0.3391791,-0.277421,0.0617581
51,-0.06312547,-0.11100885,"('uneducated', 'educated')",0.7431738,0.65413827,0.3400241,0.2715647,-0.0684594
52,-0.7629417,-0.9997484,"('irrational', 'rational')",0.5085726,0.31649372,-0.1271846,-0.3416274,-0.2144428
53,-0.71014476,-0.80115116,"('uncreative', 'creative')",0.8679013,0.8470845,0.0788783,0.0229667,-0.0559116
54,-1.0419364,-1.1828896,"('incapable', 'capable')",1.1399044,1.1739941,0.048984,-0.0044478,-0.0534318
55,0.45977795,0.5309269,"('incompetent', 'clever')",-0.062676065,0.026685026,0.1985509,0.2788059,0.080255
56,0.524559,0.5439867,"('impractical', 'practical')",-0.9893523,-0.8585322,-0.2323966,-0.1572728,0.0751238
57,-0.18087354,-0.3480438,"('unimaginative', 'imaginative')",-2.3120856,-2.4478493,-1.2464796,-1.3979466,-0.151467
58,0.6891643,0.5590294,"('undiscriminating', 'discriminating')",0.5090817,0.43037215,0.599123,0.4947008,-0.1044222
59,-0.78583086,-0.8422915,"('foolish', 'wise')",0.41372263,0.40063137,-0.1860541,-0.2208301,-0.034776
60,1.3558306,1.5278865,"('inefficient', 'efficient')",-0.48248756,-0.26073414,0.4366715,0.6335762,0.1969047
61,0.8519016,0.6815159,"('illogical', 'logical')",0.38693416,0.1559222,0.6194179,0.4187191,-0.2006988
62,0.366296,0.5362582,"('incompetent', 'brilliant')",-0.23654109,0.07850701,0.0648775,0.3073826,0.2425051
63,-0.07746044,-0.06376207,"('unperceptive', 'insightful')",0.7892282,0.9354864,0.3558839,0.4358622,0.0799783
64,0.0034247786,0.009086698,"('shy', 'confident')",-6.464309,-6.5600653,-3.2304423,-3.2754893,-0.045047
65,0.27616516,0.27745426,"('insecure', 'secure')",-0.86489034,-0.7835494,-0.2943626,-0.2530476,0.041315
66,-1.7778738,-1.8200264,"('inactive', 'active')",0.44276968,0.344576,-0.6675521,-0.7377252,-0.0701731
67,0.44063327,0.42975742,"('doubtful', 'determined')",-0.82749313,-0.8503461,-0.1934299,-0.2102943,-0.0168644
68,-0.12778383,-0.1682184,"('dependent', 'independent')",-0.053683273,-0.052321926,-0.0907336,-0.1102702,-0.0195366
69,-0.10843847,-0.11936397,"('lazy', 'industrious')",-0.17988883,-0.23771513,-0.1441637,-0.1785395,-0.0343758
70,-0.20254722,-0.108086735,"('lethargic', 'energetic')",-0.03697922,0.05678965,-0.1197632,-0.0256485,0.0941147
71,-0.055627108,-0.010480266,"('diffident', 'self-confident')",0.2189692,0.23447442,0.081671,0.1119971,0.0303261
72,-0.17886202,-0.24194527,"('unambitious', 'ambitious')",-0.73717767,-0.6768429,-0.4580199,-0.4593941,-0.0013742
73,0.546624,0.5650557,"('helpless', 'self-reliant')",-2.4990394,-2.4261096,-0.9762077,-0.9305269,0.0456808
74,-0.23146886,-0.2313508,"('undedicated', 'dedicated')",0.16941622,0.09385928,-0.0310263,-0.0687458,-0.0377195
75,-0.6101655,-0.6523563,"('meek', 'impulsive')",-0.15954588,-0.06346352,-0.3848557,-0.3579099,0.0269458
76,0.057085294,0.2077262,"('anxious', 'daring')",-0.5523488,-0.38974476,-0.2476317,-0.0910093,0.1566224
77,-0.071034715,-0.0001495555,"('unmotivated', 'motivated')",-1.1275487,-0.9936635,-0.5992917,-0.4969065,0.1023852
78,-0.08931634,0.0606823,"('nonresilient', 'resilient')",0.4690647,0.5218247,0.1898742,0.2912535,0.1013793
79,-1.7434844,-1.806624,"('wavering', 'unwavering')",-0.027107593,-0.013669476,-0.885296,-0.9101468,-0.0248508
80,0.29907703,0.34994113,"('dominated', 'dominating')",-1.536438,-1.427816,-0.6186805,-0.5389374,0.0797431
81,0.57314104,0.6023644,"('submissive', 'aggressive')",-1.0816535,-0.98689276,-0.2542562,-0.1922642,0.061992
82,-0.56576043,-0.52900547,"('poor', 'rich')",5.6313286,5.932081,2.532784,2.7015378,0.1687538
83,0.40837783,0.40791225,"('powerless', 'powerful')",-1.0194484,-1.0847833,-0.3055353,-0.3384355,-0.0329002
84,0.41474319,0.43329477,"('inferior', 'superior')",0.917422,0.87661034,0.6660826,0.6549525,-0.0111301
85,-0.8614678,-0.9381734,"('insignificant', 'prestigious')",1.1227698,1.0301507,0.130651,0.0459886,-0.0846624
86,-0.2458115,-0.52990544,"('uninfluential', 'influential')",0.38302636,0.07220136,0.0686074,-0.228852,-0.2974594
87,-0.12137194,-0.11247034,"('unsuccessful', 'successful')",0.8072409,0.9522984,0.3429345,0.419914,0.0769795
88,-0.12460345,-0.25654182,"('low', 'eminent')",0.220559,0.18991865,0.0479778,-0.0333116,-0.0812894
