,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
0,0.39052165,0.4634559,"('unsociable', 'sociable')",0.73666203,0.7299161,-0.2694993,-0.35868132,0.2858948,0.2782302,-0.0076646
1,-0.014264684,-0.18011995,"('unfriendly', 'friendly')",0.8193532,0.6069848,2.000764,1.8491548,0.9352841,0.7586732,-0.1766109
2,-0.07359515,-0.036272287,"('unlikable', 'likable')",0.66525346,0.7391298,0.7059129,0.82299525,0.4325237,0.5086176,0.0760939
3,-0.09685089,0.13399139,"('repellent', 'pleasant')",-0.30721438,-0.1660124,-0.06015774,0.03216543,-0.154741,4.81e-05,0.1547891
4,-1.0687386,-1.2505548,"('disliked', 'liked')",0.34553012,0.2285949,-6.037821,-6.0414066,-2.2536764,-2.3544555,-0.1007791
5,-1.3164971,-1.4620442,"('distant', 'outgoing')",0.30221203,0.18606192,-0.04097554,-0.062252812,-0.3517536,-0.4460784,-0.0943248
6,-1.7679182,-1.9182134,"('distant', 'open')",-0.2978059,-0.39051706,0.560201,0.4830556,-0.5018411,-0.6085583,-0.1067172
7,1.5521175,1.7236995,"('insensitive', 'sensitive')",0.08843567,0.26205492,0.9256048,0.9374322,0.8553859,0.9743955,0.1190096
8,0.14915341,0.06681922,"('unaffectionate', 'affectionate')",0.18200569,0.1089355,0.8408577,0.7416301,0.3906723,0.3057949,-0.0848774
9,0.8521126,0.8423899,"('unaffectionate', 'caring')",0.9600339,0.9331219,1.226572,1.1666119,1.0129062,0.9807079,-0.0321983
10,1.2443097,1.4933205,"('unsympathetic', 'sympathetic')",-0.7542415,-0.5959954,-0.13484843,-0.18838215,0.1184066,0.2363143,0.1179077
11,0.59686536,0.8138968,"('unhelpful', 'helpful')",0.126585,0.28528124,1.7234466,1.763843,0.8156323,0.9543404,0.1387081
12,1.5700417,1.767996,"('unsupportive', 'supportive')",0.45164046,0.6297064,-1.5824916,-1.5286127,0.1463968,0.2896965,0.1432997
