,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
41,-0.025138982,0.015624472,"('unforgiving', 'forgiving')",0.3069234,0.18632966,0.1408922,0.1009771,-0.0399151
42,0.7359119,0.7544439,"('unreliable', 'reliable')",-2.989126,-2.9572663,-1.1266071,-1.1014112,0.0251959
43,-1.0019704,-0.89055145,"('irresponsible', 'responsible')",0.13102491,0.16481012,-0.4354728,-0.3628707,0.0726021
44,0.76223254,0.7446127,"('prejudiced', 'unprejudiced')",-1.5957017,-1.5745944,-0.4167346,-0.4149908,0.0017438
45,-1.5488311,-1.5029154,"('incompetent', 'competent')",-0.7091649,-0.7793453,-1.128998,-1.1411303,-0.0121323
46,-1.5043457,-1.4260244,"('uncompetitive', 'competitive')",-1.0341353,-1.052095,-1.2692405,-1.2390597,0.0301808
47,-0.20023546,-0.056817956,"('stupid', 'smart')",5.3637156,5.4198494,2.5817401,2.6815157,0.0997756
48,-0.77061594,-0.7562022,"('unintelligent', 'intelligent')",0.5590927,0.5653286,-0.1057616,-0.0954368,0.0103248
49,-0.7896448,-0.73662025,"('unable', 'able')",-0.2386769,-0.15064906,-0.5141609,-0.4436347,0.0705262
50,0.23526643,0.2063097,"('clumsy', 'skillful')",0.04517977,0.0071157888,0.1402231,0.1067127,-0.0335104
51,-1.1488494,-1.1980544,"('uneducated', 'educated')",1.0536227,0.9755701,-0.0476133,-0.1112422,-0.0636289
52,0.8770207,0.6473757,"('irrational', 'rational')",0.49427137,0.38035074,0.6856461,0.5138632,-0.1717829
53,-0.87784827,-0.8562009,"('uncreative', 'creative')",0.9817286,0.93129766,0.0519402,0.0375484,-0.0143918
54,0.19709955,0.20883101,"('incapable', 'capable')",1.106806,1.1720049,0.6519528,0.690418,0.0384652
55,-1.3513689,-1.2868979,"('incompetent', 'clever')",-0.14184892,-0.18006694,-0.7466089,-0.7334824,0.0131265
56,-0.67489415,-0.66554403,"('impractical', 'practical')",0.011236115,-0.023868127,-0.331829,-0.3447061,-0.0128771
57,-1.2498714,-1.2425706,"('unimaginative', 'imaginative')",-2.5879467,-2.5934355,-1.9189091,-1.9180031,0.000906
58,0.37094718,0.37045807,"('undiscriminating', 'discriminating')",0.23778704,0.21730053,0.3043671,0.2938793,-0.0104878
59,0.8206378,0.7206321,"('foolish', 'wise')",0.49992737,0.50592476,0.6602826,0.6132784,-0.0470042
60,-0.5620321,-0.47694278,"('inefficient', 'efficient')",-0.55118495,-0.42499447,-0.5566086,-0.4509686,0.10564
61,-0.15010221,-0.22368711,"('illogical', 'logical')",0.38524625,0.28221974,0.117572,0.0292663,-0.0883057
62,-0.14104986,-0.033049203,"('incompetent', 'brilliant')",-0.08540274,0.047880314,-0.1132263,0.0074156,0.1206419
63,-0.49597248,-0.35056496,"('unperceptive', 'insightful')",0.8231582,0.93970567,0.1635929,0.2945704,0.1309775
64,0.20344393,0.16872495,"('shy', 'confident')",-6.6455603,-6.5776453,-3.2210581,-3.2044601,0.016598
65,-0.6584871,-0.77519864,"('insecure', 'secure')",-0.4791756,-0.51572096,-0.5688313,-0.6454598,-0.0766285
66,1.0948951,1.1294279,"('inactive', 'active')",1.2100846,1.2477942,1.1524899,1.188611,0.0361211
67,0.8336204,0.8177797,"('doubtful', 'determined')",-0.5260323,-0.48498523,0.1537941,0.1663972,0.0126031
68,-0.72646815,-0.81210333,"('dependent', 'independent')",-0.56314206,-0.562666,-0.6448051,-0.6873847,-0.0425796
69,2.0319738,2.0244753,"('lazy', 'industrious')",-0.7299962,-0.63754594,0.6509888,0.6934647,0.0424759
70,-0.7149724,-0.61312336,"('lethargic', 'energetic')",0.25156945,0.30843624,-0.2317015,-0.1523436,0.0793579
71,0.5311107,0.60895413,"('diffident', 'self-confident')",0.6258408,0.6841078,0.5784757,0.646531,0.0680553
72,-0.48361894,-0.45344803,"('unambitious', 'ambitious')",-0.8489844,-0.8004568,-0.6663017,-0.6269524,0.0393493
73,1.4473168,1.3720868,"('helpless', 'self-reliant')",-3.0336394,-2.9890661,-0.7931613,-0.8084897,-0.0153284
74,-0.18693882,-0.1717332,"('undedicated', 'dedicated')",0.51818573,0.48072892,0.1656235,0.1544979,-0.0111256
75,0.34123203,0.37879094,"('meek', 'impulsive')",-0.27777568,-0.21452643,0.0317282,0.0821323,0.0504041
76,-0.03875186,0.040467545,"('anxious', 'daring')",0.052829124,0.06920224,0.0070386,0.0548349,0.0477963
77,-0.3734788,-0.31601503,"('unmotivated', 'motivated')",-1.5369115,-1.3412628,-0.9551951,-0.8286389,0.1265562
78,-0.6540035,-0.48905805,"('nonresilient', 'resilient')",-0.06931826,0.07033093,-0.3616609,-0.2093635,0.1522974
79,-0.2819819,-0.32893434,"('wavering', 'unwavering')",0.20524244,0.24780692,-0.0383697,-0.0405637,-0.002194
80,-0.1317605,-0.14504114,"('dominated', 'dominating')",-1.1273413,-1.0886843,-0.6295509,-0.6168627,0.0126882
81,-0.47298586,-0.4984122,"('submissive', 'aggressive')",-0.7336377,-0.7180752,-0.6033118,-0.6082437,-0.0049319
82,-1.7544241,-1.734651,"('poor', 'rich')",5.728446,5.6442084,1.987011,1.9547787,-0.0322323
83,1.0071149,0.98124486,"('powerless', 'powerful')",-0.61283976,-0.6043195,0.1971376,0.1884627,-0.0086749
84,0.49246246,0.34629628,"('inferior', 'superior')",0.7429989,0.6806872,0.6177307,0.5134917,-0.104239
85,1.8619732,1.8463871,"('insignificant', 'prestigious')",1.28118,1.289076,1.5715766,1.5677316,-0.003845
86,-1.6848346,-1.7304357,"('uninfluential', 'influential')",0.10980341,-0.010348506,-0.7875156,-0.8703921,-0.0828765
87,0.73104084,0.7017194,"('unsuccessful', 'successful')",0.8856334,0.99054104,0.8083371,0.8461303,0.0377932
88,-0.41787496,-0.5368259,"('low', 'eminent')",0.45394126,0.42106554,0.0180331,-0.0578802,-0.0759133
