,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9860834,-2.1137054,"('unsociable', 'sociable')",0.97504133,0.7839032,0.35083312,0.20289205,-0.031308733,-0.20763063,-0.1728794,-0.3336352,-0.1607558
1,-3.0804348,-3.156499,"('unfriendly', 'friendly')",-1.5145601,-1.6432247,-1.1903859,-1.3054119,1.286866,1.2001765,-1.1246288,-1.2262397,-0.1016109
2,0.8293967,0.7576,"('unlikable', 'likable')",0.8846737,0.87407637,1.5507027,1.5723714,0.9138601,0.97451806,1.0446583,1.0446415,-1.68e-05
3,-0.16159442,-0.13058922,"('repellent', 'pleasant')",0.6518305,0.7003418,0.61406404,0.7422401,1.4065933,1.4157759,0.6277233,0.6819421,0.0542188
4,-0.31541735,-0.28112572,"('disliked', 'liked')",-1.9679195,-1.8389974,-0.98868406,-0.96326005,-7.0363364,-7.068568,-2.5770893,-2.5379877,0.0391016
5,-1.0090073,-0.91448677,"('distant', 'outgoing')",-3.239766,-3.034037,-2.213034,-2.1607273,-1.3189915,-1.1969916,-1.9451997,-1.8265606,0.1186391
6,-1.4201984,-1.314597,"('distant', 'open')",-3.6131024,-3.4490035,-2.6840262,-2.595826,-1.2260226,-1.1036754,-2.2358375,-2.1157756,0.1200619
7,-0.5280067,-0.46908593,"('insensitive', 'sensitive')",0.9715348,1.0470539,0.6020127,0.67116827,0.6749201,0.72033125,0.4301152,0.4923669,0.0622517
8,-2.41345,-2.4566252,"('unaffectionate', 'affectionate')",-1.0906022,-1.1493505,-0.7344531,-0.7518882,0.7452481,0.74525714,-0.8733143,-0.9031517,-0.0298374
9,-2.4414346,-2.488099,"('unaffectionate', 'caring')",-0.8290054,-0.89074975,-0.9644816,-0.9553199,1.1919172,1.2161549,-0.7607511,-0.7795033,-0.0187522
10,-1.4035784,-1.5205532,"('unsympathetic', 'sympathetic')",0.90035963,0.6541426,-0.00979726,-0.087974474,-0.007890392,-0.10685654,-0.1302266,-0.2653104,-0.1350838
11,-0.11821459,-0.14898314,"('unhelpful', 'helpful')",2.3386798,2.1635883,0.50669,0.5062521,1.944995,1.9573982,1.1680375,1.1195638,-0.0484737
12,-0.671544,-0.54953957,"('unsupportive', 'supportive')",0.79179597,0.86775076,-0.26834568,-0.1974794,-2.0370703,-2.0344598,-0.546291,-0.478432,0.067859
13,-0.7581851,-0.83487666,"('impolite', 'polite')",1.738323,1.6605816,1.3966074,1.3564918,-0.5840326,-0.5719804,0.4481782,0.402554,-0.0456242
14,0.1923307,0.18129863,"('antisocial', 'social')",2.6722426,2.6806626,1.7714334,1.7406493,0.44948998,0.3324481,1.2713741,1.2337646,-0.0376095
15,0.69772106,0.63828677,"('boring', 'funny')",-0.3294981,-0.41319722,0.19513473,0.15722474,-0.10097574,-0.057617024,0.1155955,0.0811743,-0.0344212
16,-0.40832013,-0.42906713,"('unpopular', 'popular')",-1.3588016,-1.3571819,-0.35438997,-0.4007723,0.2792685,0.3300501,-0.4605608,-0.4642428,-0.003682
17,-0.27490216,-0.17660491,"('nasty', 'nice')",-0.5223568,-0.455984,-0.064293236,0.043296523,-0.6198968,-0.56053317,-0.3703623,-0.2874564,0.0829059
18,-0.14773276,-0.08736983,"('disagreeable', 'welcoming')",-0.15785864,-0.07763426,-0.18988587,-0.09316735,-0.36804205,-0.36746556,-0.2158798,-0.1564092,0.0594706
19,-1.4109455,-1.4117683,"('inhospitable', 'hospitable')",-2.3478377,-2.377084,-1.3763411,-1.3333136,-0.9968694,-0.8608554,-1.5329984,-1.4957553,0.0372431
20,0.8083206,0.76215005,"('rough', 'thoughtful')",1.7242869,1.6812989,0.3151757,0.29177052,0.7656286,0.6947507,0.903353,0.8574926,-0.0458604
21,0.3542509,0.21557,"('immoral', 'moral')",2.1272428,1.9037207,1.6412364,1.5409472,-0.33069852,-0.35553154,0.9480079,0.8261766,-0.1218313
22,0.22202972,0.20316592,"('untrustworthy', 'trustworthy')",0.65657014,0.57032603,0.75051427,0.7251426,-0.53019303,-0.62085414,0.2747303,0.2194451,-0.0552852
23,-0.94598275,-1.0022753,"('insincere', 'sincere')",1.1624657,0.9915426,0.65670097,0.6143425,5.953747,5.9084682,1.7067326,1.6280195,-0.0787131
24,-1.4309895,-1.4960452,"('dishonest', 'honest')",-0.7295299,-0.7959635,-0.6662436,-0.67294806,0.79624414,0.7249943,-0.5076297,-0.5599906,-0.0523609
25,-0.7564279,-0.7767914,"('egoistic', 'altruistic')",-0.77614903,-0.7830001,-0.07416777,-0.09691885,1.2373738,1.1750504,-0.0923427,-0.120415,-0.0280723
