,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,female-male
0,0.40771568,0.33628002,"('unsociable', 'sociable')",1.4286426,1.2888674,0.8686114,0.6470009,0.29322422,0.1862884,0.7495484,0.6146091,-0.1349393
1,-0.827497,-0.84532386,"('unfriendly', 'friendly')",-0.9250219,-0.8865183,-1.7488575,-1.8502454,-1.1912122,-1.1934555,-1.1731472,-1.1938858,-0.0207386
2,2.036302,2.1271086,"('unlikable', 'likable')",2.226363,2.2892902,0.8588586,0.9166201,1.1323733,1.1480728,1.5634742,1.620273,0.0567988
3,-0.19176865,-0.19024868,"('repellent', 'pleasant')",0.39711657,0.3878108,0.36969712,0.45552817,0.5373284,0.64794225,0.2780934,0.3252581,0.0471647
4,-0.25233477,-0.36353493,"('disliked', 'liked')",-0.9016153,-0.8345217,-1.0096498,-0.9879449,-3.8265295,-3.905095,-1.4975324,-1.5227742,-0.0252418
5,-1.5566838,-1.3777632,"('distant', 'outgoing')",-0.9441987,-0.6280886,-2.4974802,-2.389455,-2.8689642,-2.801274,-1.9668317,-1.7991452,0.1676865
6,-1.6565262,-1.4847349,"('distant', 'open')",-1.9726081,-1.6882956,-3.3494778,-3.228085,-2.988553,-2.8804052,-2.4917912,-2.3203802,0.171411
7,0.3969682,0.36229315,"('insensitive', 'sensitive')",0.73192406,0.66175044,0.2553658,0.21254374,0.1933852,0.22676016,0.3944108,0.3658369,-0.0285739
8,-1.0755316,-1.0578239,"('unaffectionate', 'affectionate')",-1.105097,-1.0730162,-1.8703887,-1.9822288,-1.8097612,-1.8601091,-1.4651947,-1.4932945,-0.0280998
9,-0.37156606,-0.2857072,"('unaffectionate', 'caring')",0.16460022,0.1964194,-1.4435518,-1.578324,-1.1611526,-1.1803328,-0.7029176,-0.7119861,-0.0090685
10,-0.13483383,-0.09809904,"('unsympathetic', 'sympathetic')",0.55187005,0.41566753,0.8273417,0.73108023,0.33801416,0.320009,0.395598,0.3421644,-0.0534336
11,1.3823465,1.424009,"('unhelpful', 'helpful')",2.5994866,2.5126195,1.2036259,1.0847347,1.7538979,1.6977307,1.7348392,1.6797734,-0.0550658
12,0.70712954,0.88695574,"('unsupportive', 'supportive')",1.028668,1.2229729,-0.28617644,-0.32526794,-1.9863461,-1.9650218,-0.1341812,-0.0450903,0.0890909
