,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0886405,-1.2342812,"('unsociable', 'sociable')",0.023361476,-0.08919434,-0.5326395,-0.6617377,-0.1290982
1,-0.44129446,-0.6665598,"('unfriendly', 'friendly')",1.4772754,1.2758385,0.5179905,0.3046393,-0.2133512
2,0.44135365,0.3807797,"('unlikable', 'likable')",0.80301017,0.72567034,0.6221819,0.553225,-0.0689569
3,-1.2455134,-1.1381842,"('repellent', 'pleasant')",0.41886222,0.45255783,-0.4133256,-0.3428132,0.0705124
4,0.14307591,0.11517973,"('disliked', 'liked')",-6.2659183,-6.3911705,-3.0614212,-3.1379955,-0.0765743
5,0.09904982,0.023553014,"('distant', 'outgoing')",-0.60427773,-0.5822994,-0.252614,-0.2793732,-0.0267592
6,-0.10076918,-0.2001287,"('distant', 'open')",-0.5988204,-0.6164149,-0.3497948,-0.4082718,-0.058477
7,-1.1798118,-1.1006083,"('insensitive', 'sensitive')",0.28756592,0.30073074,-0.4461229,-0.3999388,0.0461841
8,-0.4170488,-0.5819832,"('unaffectionate', 'affectionate')",0.63319963,0.5241983,0.1080754,-0.0288925,-0.1369679
9,-0.48015282,-0.6612853,"('unaffectionate', 'caring')",1.0404673,1.0005448,0.2801572,0.1696298,-0.1105274
10,-2.4000258,-2.4208686,"('unsympathetic', 'sympathetic')",-0.5205815,-0.5888246,-1.4603037,-1.5048466,-0.0445429
11,-0.36059976,-0.40421292,"('unhelpful', 'helpful')",1.7932229,1.7746375,0.7163116,0.6852123,-0.0310993
12,-0.890486,-0.8684834,"('unsupportive', 'supportive')",-1.8444419,-1.869465,-1.3674639,-1.3689742,-0.0015103
13,-0.8639288,-0.9259713,"('impolite', 'polite')",-0.6662131,-0.6328093,-0.7650709,-0.7793903,-0.0143194
14,-0.39312795,-0.33346957,"('antisocial', 'social')",0.21324292,0.1954138,-0.0899425,-0.0690279,0.0209146
15,0.9312113,0.7912931,"('boring', 'funny')",0.107580215,0.08155989,0.5193958,0.4364265,-0.0829693
16,0.02987338,0.05061597,"('unpopular', 'popular')",0.14466947,0.19717553,0.0872714,0.1238957,0.0366243
17,-0.07970365,-0.053127863,"('nasty', 'nice')",-0.5467777,-0.5010068,-0.3132407,-0.2770673,0.0361734
18,-0.4796364,-0.47645,"('disagreeable', 'welcoming')",-0.40982494,-0.5033463,-0.4447307,-0.4898981,-0.0451674
19,-0.7498737,-0.84726655,"('inhospitable', 'hospitable')",-0.5302265,-0.5242158,-0.6400501,-0.6857412,-0.0456911
