,pay_male,pay_female,tuple,average_male,average_female,female-male
0,0.12220308,-0.12393049,"('unsociable', 'sociable')",0.1222031,-0.1239305,-0.2461336
1,1.3535273,1.4176185,"('unfriendly', 'friendly')",1.3535273,1.4176185,0.0640912
2,0.30286515,0.45087528,"('unlikable', 'likable')",0.3028651,0.4508753,0.1480102
3,0.6006137,0.75723165,"('repellent', 'pleasant')",0.6006137,0.7572317,0.156618
4,-7.653677,-7.59824,"('disliked', 'liked')",-7.653677,-7.5982399,0.0554371
5,-0.46137336,-0.15504383,"('distant', 'outgoing')",-0.4613734,-0.1550438,0.3063296
6,0.029587094,0.29391408,"('distant', 'open')",0.0295871,0.2939141,0.264327
7,0.66043305,0.6982063,"('insensitive', 'sensitive')",0.6604331,0.6982063,0.0377732
8,1.2221471,1.2882023,"('unaffectionate', 'affectionate')",1.2221471,1.2882023,0.0660552
9,1.8317881,1.9800017,"('unaffectionate', 'caring')",1.8317881,1.9800017,0.1482136
10,1.2423944,1.2306997,"('unsympathetic', 'sympathetic')",1.2423944,1.2306997,-0.0116947
11,2.113092,2.0844877,"('unhelpful', 'helpful')",2.1130919,2.0844877,-0.0286042
12,-1.7699357,-1.7256793,"('unsupportive', 'supportive')",-1.7699357,-1.7256793,0.0442564
13,0.4781558,0.29277286,"('impolite', 'polite')",0.4781558,0.2927729,-0.1853829
14,-0.12925816,-0.3182031,"('antisocial', 'social')",-0.1292582,-0.3182031,-0.1889449
15,0.43776768,0.30589506,"('boring', 'funny')",0.4377677,0.3058951,-0.1318726
16,-0.5191787,-0.3722468,"('unpopular', 'popular')",-0.5191787,-0.3722468,0.1469319
17,0.047601152,0.042120144,"('nasty', 'nice')",0.0476012,0.0421201,-0.0054811
18,-0.57144433,-0.5894339,"('disagreeable', 'welcoming')",-0.5714443,-0.5894339,-0.0179896
19,-0.5127043,-0.29261816,"('inhospitable', 'hospitable')",-0.5127043,-0.2926182,0.2200861
20,0.66929525,0.5196391,"('rough', 'thoughtful')",0.6692953,0.5196391,-0.1496562
21,-0.09907098,0.02443885,"('immoral', 'moral')",-0.099071,0.0244389,0.1235099
22,-0.56060904,-0.5133387,"('untrustworthy', 'trustworthy')",-0.560609,-0.5133387,0.0472703
23,6.782383,6.7644415,"('insincere', 'sincere')",6.782383,6.7644415,-0.0179415
24,1.7190334,1.752238,"('dishonest', 'honest')",1.7190334,1.752238,0.0332046
25,0.39583862,0.35483402,"('egoistic', 'altruistic')",0.3958386,0.354834,-0.0410046
26,0.62173617,0.4196478,"('hardhearted', 'benevolent')",0.6217362,0.4196478,-0.2020884
27,1.6844155,1.5968188,"('hardhearted', 'softhearted')",1.6844155,1.5968188,-0.0875967
28,1.3056298,1.3214499,"('disloyal', 'loyal')",1.3056298,1.3214499,0.0158201
29,-0.6272358,-0.6831655,"('unfair', 'fair')",-0.6272358,-0.6831655,-0.0559297
30,0.91198,0.8087734,"('intolerant', 'tolerant')",0.91198,0.8087734,-0.1032066
31,-1.5784394,-1.4198304,"('evil', 'good')",-1.5784394,-1.4198304,0.158609
32,1.2922869,1.1830738,"('unkind', 'kind')",1.2922869,1.1830738,-0.1092131
33,-0.5476755,-0.41250625,"('wrong', 'right')",-0.5476755,-0.4125063,0.1351692
34,5.033166,5.2728143,"('mean', 'honorable')",5.0331659,5.2728143,0.2396484
35,-1.0633076,-1.0705123,"('corrupt', 'incorrupt')",-1.0633076,-1.0705123,-0.0072047
36,-0.8463002,-0.7604015,"('hostile', 'amicable')",-0.8463002,-0.7604015,0.0858987
37,0.8418822,0.8890263,"('fake', 'genuine')",0.8418822,0.8890263,0.0471441
38,0.025463574,0.10188315,"('untruthful', 'truthful')",0.0254636,0.1018832,0.0764196
39,-0.14049998,-0.12187563,"('exploitative', 'cooperative')",-0.1405,-0.1218756,0.0186244
40,-1.9336371,-2.0771785,"('stingy', 'generous')",-1.9336371,-2.0771785,-0.1435414
41,0.14044745,0.13563363,"('unforgiving', 'forgiving')",0.1404475,0.1356336,-0.0048139
42,-2.5803406,-2.5893314,"('unreliable', 'reliable')",-2.5803406,-2.5893314,-0.0089908
43,1.2348981,1.2057174,"('irresponsible', 'responsible')",1.2348981,1.2057174,-0.0291807
44,-1.433089,-1.4693707,"('prejudiced', 'unprejudiced')",-1.433089,-1.4693707,-0.0362817
45,0.08293386,0.07194525,"('incompetent', 'competent')",0.0829339,0.0719453,-0.0109886
46,-0.5165901,-0.54097146,"('uncompetitive', 'competitive')",-0.5165901,-0.5409715,-0.0243814
47,5.849922,6.009024,"('stupid', 'smart')",5.8499222,6.0090241,0.1591019
48,0.43532014,0.32029146,"('unintelligent', 'intelligent')",0.4353201,0.3202915,-0.1150286
49,0.26474643,0.5133608,"('unable', 'able')",0.2647464,0.5133608,0.2486144
50,-0.3493549,-0.2556903,"('clumsy', 'skillful')",-0.3493549,-0.2556903,0.0936646
51,0.26386595,0.20227955,"('uneducated', 'educated')",0.2638659,0.2022796,-0.0615863
52,-0.2529011,-0.19024925,"('irrational', 'rational')",-0.2529011,-0.1902492,0.0626519
