,week_male,week_female,tuple,average_male,average_female,female-male
0,-0.32500067,-0.32900113,"('unsociable', 'sociable')",-0.3250007,-0.3290011,-0.0040004
1,1.8046297,1.9080372,"('unfriendly', 'friendly')",1.8046297,1.9080372,0.1034075
2,-0.08842176,-0.047116607,"('unlikable', 'likable')",-0.0884218,-0.0471166,0.0413052
3,0.3138535,0.31611884,"('repellent', 'pleasant')",0.3138535,0.3161188,0.0022653
4,-7.1616898,-7.211177,"('disliked', 'liked')",-7.1616898,-7.2111769,-0.0494871
5,-0.049376156,-0.008042447,"('distant', 'outgoing')",-0.0493762,-0.0080424,0.0413338
6,0.5157039,0.52847594,"('distant', 'open')",0.5157039,0.5284759,0.012772
7,0.95605475,1.1512305,"('insensitive', 'sensitive')",0.9560547,1.1512305,0.1951758
8,1.30038,1.2604517,"('unaffectionate', 'affectionate')",1.30038,1.2604517,-0.0399283
9,1.696422,1.8566066,"('unaffectionate', 'caring')",1.696422,1.8566066,0.1601846
10,0.6008142,0.5727508,"('unsympathetic', 'sympathetic')",0.6008142,0.5727508,-0.0280634
11,1.5822783,1.7047709,"('unhelpful', 'helpful')",1.5822783,1.7047709,0.1224926
12,-1.6081687,-1.51103,"('unsupportive', 'supportive')",-1.6081687,-1.51103,0.0971387
13,-0.5499776,-0.58607113,"('impolite', 'polite')",-0.5499776,-0.5860711,-0.0360935
14,-0.100074515,-0.15876384,"('antisocial', 'social')",-0.1000745,-0.1587638,-0.0586893
15,0.32785425,0.2860171,"('boring', 'funny')",0.3278542,0.2860171,-0.0418371
16,-0.5855309,-0.58193994,"('unpopular', 'popular')",-0.5855309,-0.5819399,0.003591
17,-0.38635054,-0.30383047,"('nasty', 'nice')",-0.3863505,-0.3038305,0.08252
18,-0.13820168,-0.23377429,"('disagreeable', 'welcoming')",-0.1382017,-0.2337743,-0.0955726
19,-0.16844809,-0.086856276,"('inhospitable', 'hospitable')",-0.1684481,-0.0868563,0.0815918
20,0.77355367,0.74055105,"('rough', 'thoughtful')",0.7735537,0.7405511,-0.0330026
21,-0.4727137,-0.36103538,"('immoral', 'moral')",-0.4727137,-0.3610354,0.1116783
22,-0.37737525,-0.34679607,"('untrustworthy', 'trustworthy')",-0.3773752,-0.3467961,0.0305791
23,6.6011443,6.706687,"('insincere', 'sincere')",6.6011443,6.706687,0.1055427
24,1.8134614,1.7815082,"('dishonest', 'honest')",1.8134614,1.7815082,-0.0319532
25,1.0328777,1.0171671,"('egoistic', 'altruistic')",1.0328777,1.0171671,-0.0157106
26,1.1604136,1.2077283,"('hardhearted', 'benevolent')",1.1604136,1.2077283,0.0473147
27,1.9888248,1.9030815,"('hardhearted', 'softhearted')",1.9888248,1.9030815,-0.0857433
28,1.1025659,1.1472628,"('disloyal', 'loyal')",1.1025659,1.1472628,0.0446969
29,-0.63488287,-0.69799685,"('unfair', 'fair')",-0.6348829,-0.6979969,-0.063114
30,0.51003855,0.4530411,"('intolerant', 'tolerant')",0.5100386,0.4530411,-0.0569975
31,-0.83214587,-0.71653265,"('evil', 'good')",-0.8321459,-0.7165326,0.1156133
32,0.89495885,0.9326357,"('unkind', 'kind')",0.8949589,0.9326357,0.0376768
33,-0.34859064,-0.29577273,"('wrong', 'right')",-0.3485906,-0.2957727,0.0528179
34,5.1458974,5.3914948,"('mean', 'honorable')",5.1458974,5.3914948,0.2455974
35,-0.25875792,-0.3775456,"('corrupt', 'incorrupt')",-0.2587579,-0.3775456,-0.1187877
36,-0.1547771,-0.05583468,"('hostile', 'amicable')",-0.1547771,-0.0558347,0.0989424
37,0.8665868,0.85027164,"('fake', 'genuine')",0.8665868,0.8502716,-0.0163152
38,-0.028775193,0.17393354,"('untruthful', 'truthful')",-0.0287752,0.1739335,0.2027087
39,0.42118993,0.42036176,"('exploitative', 'cooperative')",0.4211899,0.4203618,-0.0008281
40,-1.5365269,-1.8509785,"('stingy', 'generous')",-1.5365269,-1.8509785,-0.3144516
41,-0.032379247,0.061035745,"('unforgiving', 'forgiving')",-0.0323792,0.0610357,0.0934149
42,-2.6906745,-2.8548863,"('unreliable', 'reliable')",-2.6906745,-2.8548863,-0.1642118
43,0.91955054,1.011952,"('irresponsible', 'responsible')",0.9195505,1.011952,0.0924015
44,-1.0966369,-1.1600059,"('prejudiced', 'unprejudiced')",-1.0966369,-1.1600059,-0.063369
45,-0.03415792,0.007821783,"('incompetent', 'competent')",-0.0341579,0.0078218,0.0419797
46,-0.89137954,-0.9898637,"('uncompetitive', 'competitive')",-0.8913795,-0.9898637,-0.0984842
47,5.2929883,5.5151577,"('stupid', 'smart')",5.2929883,5.5151577,0.2221694
48,0.33036655,0.27048382,"('unintelligent', 'intelligent')",0.3303666,0.2704838,-0.0598828
49,0.0788196,0.071880795,"('unable', 'able')",0.0788196,0.0718808,-0.0069388
50,-0.5074842,-0.5347235,"('clumsy', 'skillful')",-0.5074842,-0.5347235,-0.0272393
51,0.441464,0.283018,"('uneducated', 'educated')",0.441464,0.283018,-0.158446
52,-0.54202735,-0.5943591,"('irrational', 'rational')",-0.5420274,-0.5943591,-0.0523317
53,0.13998953,0.15017422,"('uncreative', 'creative')",0.1399895,0.1501742,0.0101847
54,1.1089975,1.1493464,"('incapable', 'capable')",1.1089975,1.1493464,0.0403489
55,0.5699237,0.5143385,"('incompetent', 'clever')",0.5699237,0.5143385,-0.0555852
56,0.40333888,0.4719869,"('impractical', 'practical')",0.4033389,0.4719869,0.068648
57,-2.9046295,-2.8929243,"('unimaginative', 'imaginative')",-2.9046295,-2.8929243,0.0117052
