,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.31819808,0.2906896,"('unsociable', 'sociable')",-0.92155504,-1.029086,0.54501045,0.48124403,-0.41310164,-0.44436502,-0.117862,-0.1753794,-0.0575174
1,0.020515256,-0.041406482,"('unfriendly', 'friendly')",0.24335515,0.17587839,0.19965976,0.073569134,1.6359811,1.5678921,0.5248778,0.4439833,-0.0808945
2,0.47130734,0.509313,"('unlikable', 'likable')",0.9564907,1.0125151,1.8513432,1.9294192,0.40919116,0.53268,0.9220831,0.9959818,0.0738987
3,-0.20437548,-0.114635445,"('repellent', 'pleasant')",-1.0934377,-0.9886757,0.47076154,0.61840796,0.5171669,0.5429488,-0.0774712,0.0145114,0.0919826
4,0.081170574,0.021156386,"('disliked', 'liked')",0.8851447,0.7596469,-0.278023,-0.3316538,-7.251741,-7.204569,-1.6408622,-1.6888548,-0.0479926
5,-0.19538242,-0.18697041,"('distant', 'outgoing')",0.6409435,0.6380944,-0.7766589,-0.79774904,-0.23769245,-0.21583909,-0.1421975,-0.140616,0.0015815
6,-0.19479343,-0.17176053,"('distant', 'open')",0.83615756,0.8418525,-0.64566696,-0.7337066,0.4216349,0.42968643,0.104333,0.091518,-0.012815
7,0.87019235,0.86922127,"('insensitive', 'sensitive')",0.50263304,0.5482637,1.8639153,1.933352,0.9767247,1.0187757,1.0533663,1.0924032,0.0390369
8,0.1536741,0.16286029,"('unaffectionate', 'affectionate')",0.8037747,0.8508386,-0.14896451,-0.19393338,0.7518851,0.6533647,0.3900924,0.3682826,-0.0218098
9,0.3570754,0.34028384,"('unaffectionate', 'caring')",1.0267617,1.0178087,0.8416017,0.7850826,1.3033301,1.3133594,0.8821921,0.8641336,-0.0180585
10,0.92402405,0.95298433,"('unsympathetic', 'sympathetic')",-1.0797799,-1.0262563,0.82568944,0.8710851,0.14921685,0.15500316,0.2047876,0.2382041,0.0334165
11,0.78706473,0.7919435,"('unhelpful', 'helpful')",-0.4543212,-0.39887556,1.0685093,1.1419466,2.122404,2.2280674,0.8809142,0.9407705,0.0598563
12,1.3366644,1.3828131,"('unsupportive', 'supportive')",1.0045007,1.1318082,1.2189121,1.3498378,-1.9297845,-1.8996278,0.4075732,0.4912078,0.0836346
13,1.0452381,1.0850345,"('impolite', 'polite')",-0.49853948,-0.47945622,1.0265881,1.0261832,-0.4464491,-0.40053725,0.2817094,0.3078061,0.0260967
14,0.6245482,0.60550344,"('antisocial', 'social')",0.014310989,0.09468211,1.56266,1.6608624,-0.43421206,-0.4278515,0.4418268,0.4832991,0.0414723
15,0.28799123,0.21970513,"('boring', 'funny')",0.5013134,0.47069943,0.13769539,0.06674072,0.3918479,0.38706246,0.329712,0.2860519,-0.0436601
