,birthday_male,birthday_female,tuple,average_male,average_female,female-male
0,-0.34395078,-0.42932054,"('unsociable', 'sociable')",-0.3439508,-0.4293205,-0.0853697
1,1.8068515,1.8557001,"('unfriendly', 'friendly')",1.8068515,1.8557001,0.0488486
2,0.28912923,0.48663163,"('unlikable', 'likable')",0.2891292,0.4866316,0.1975024
3,0.3572663,0.4685765,"('repellent', 'pleasant')",0.3572663,0.4685765,0.1113102
4,-7.2866144,-7.384135,"('disliked', 'liked')",-7.2866144,-7.3841348,-0.0975204
5,0.2440668,0.42708457,"('distant', 'outgoing')",0.2440668,0.4270846,0.1830178
6,0.59871966,0.8256246,"('distant', 'open')",0.5987197,0.8256246,0.2269049
7,0.18930522,0.20765778,"('insensitive', 'sensitive')",0.1893052,0.2076578,0.0183526
8,1.786764,1.8620218,"('unaffectionate', 'affectionate')",1.786764,1.8620218,0.0752578
9,1.9344872,2.1391876,"('unaffectionate', 'caring')",1.9344872,2.1391876,0.2047004
10,0.18633181,0.2600363,"('unsympathetic', 'sympathetic')",0.1863318,0.2600363,0.0737045
11,1.5000935,1.6515583,"('unhelpful', 'helpful')",1.5000935,1.6515583,0.1514648
12,-1.8053256,-1.8495679,"('unsupportive', 'supportive')",-1.8053256,-1.8495679,-0.0442423
13,-0.07517526,-0.11218299,"('impolite', 'polite')",-0.0751753,-0.112183,-0.0370077
14,-0.64564264,-0.79855424,"('antisocial', 'social')",-0.6456426,-0.7985542,-0.1529116
15,0.64117503,0.57122916,"('boring', 'funny')",0.641175,0.5712292,-0.0699458
16,-0.30941674,-0.18702601,"('unpopular', 'popular')",-0.3094167,-0.187026,0.1223907
17,-0.002307577,-0.05223219,"('nasty', 'nice')",-0.0023076,-0.0522322,-0.0499246
18,-0.39891827,-0.50796,"('disagreeable', 'welcoming')",-0.3989183,-0.50796,-0.1090417
19,-0.050875504,0.1990819,"('inhospitable', 'hospitable')",-0.0508755,0.1990819,0.2499574
20,0.8377583,0.58786345,"('rough', 'thoughtful')",0.8377583,0.5878634,-0.2498949
21,-0.9493826,-0.7376946,"('immoral', 'moral')",-0.9493826,-0.7376946,0.211688
22,-0.8595565,-0.87217367,"('untrustworthy', 'trustworthy')",-0.8595565,-0.8721737,-0.0126172
23,6.5168095,6.705942,"('insincere', 'sincere')",6.5168095,6.7059422,0.1891327
24,1.4963053,1.5474095,"('dishonest', 'honest')",1.4963053,1.5474095,0.0511042
25,0.6512159,0.59271485,"('egoistic', 'altruistic')",0.6512159,0.5927148,-0.0585011
26,0.71087086,0.52908003,"('hardhearted', 'benevolent')",0.7108709,0.52908,-0.1817909
27,1.5928948,1.4292965,"('hardhearted', 'softhearted')",1.5928948,1.4292965,-0.1635983
28,1.4983312,1.5930011,"('disloyal', 'loyal')",1.4983312,1.5930011,0.0946699
29,-0.3061555,-0.57218057,"('unfair', 'fair')",-0.3061555,-0.5721806,-0.2660251
30,0.4186908,0.5439447,"('intolerant', 'tolerant')",0.4186908,0.5439447,0.1252539
31,-0.9079165,-0.91291344,"('evil', 'good')",-0.9079165,-0.9129134,-0.0049969
32,1.0222194,0.9069057,"('unkind', 'kind')",1.0222194,0.9069057,-0.1153137
33,-0.33465305,-0.29629764,"('wrong', 'right')",-0.334653,-0.2962976,0.0383554
34,4.9328327,5.2879267,"('mean', 'honorable')",4.9328327,5.2879267,0.355094
35,-0.34437096,-0.47020075,"('corrupt', 'incorrupt')",-0.344371,-0.4702007,-0.1258297
36,-0.3119018,-0.3116805,"('hostile', 'amicable')",-0.3119018,-0.3116805,0.0002213
37,0.92690593,0.9158271,"('fake', 'genuine')",0.9269059,0.9158271,-0.0110788
