,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.98019654,0.7481418,"('unsociable', 'sociable')",-0.23527971,-0.2819329,0.6215713,0.3923883,-0.6142812,-0.8165408,0.1880517,0.0105141,-0.1775376
1,-0.5267089,-0.43477014,"('unfriendly', 'friendly')",-0.28417975,-0.21908814,-0.43180174,-0.47043636,2.0196588,1.9665147,0.1942421,0.210555,0.0163129
2,1.3127794,1.4369655,"('unlikable', 'likable')",1.0166286,1.184301,1.9246436,1.9136816,0.95235527,1.0864727,1.3016018,1.4053552,0.1037534
3,0.36960733,0.44790223,"('repellent', 'pleasant')",-0.75633323,-0.6459961,0.9006263,0.914371,0.13305959,0.16390984,0.16174,0.2200467,0.0583067
4,-0.53683066,-0.5737144,"('disliked', 'liked')",0.28987098,0.21613693,-0.29804936,-0.44804108,-6.351465,-6.325688,-1.7241186,-1.7828267,-0.0587081
5,-1.2510209,-1.0766298,"('distant', 'outgoing')",0.31520107,0.32866088,-1.0056963,-0.91661894,0.2432839,0.336849,-0.4245581,-0.3319347,0.0926234
6,-1.234535,-1.0170145,"('distant', 'open')",0.15938534,0.24796817,-1.5149744,-1.4082493,0.6285392,0.7129545,-0.4903962,-0.3660853,0.1243109
7,1.5504293,1.40713,"('insensitive', 'sensitive')",0.42119467,0.5074573,0.27881932,0.27411848,0.54526323,0.486732,0.6989267,0.6688594,-0.0300673
8,0.7570226,0.8755297,"('unaffectionate', 'affectionate')",0.76208407,0.7503252,0.08552624,0.10659207,0.9259834,0.94483966,0.6326541,0.6693217,0.0366676
9,1.317023,1.3279395,"('unaffectionate', 'caring')",0.8823332,0.8611425,0.18732995,0.17766626,1.3218138,1.3439636,0.927125,0.927678,0.000553
10,1.4237926,1.2015499,"('unsympathetic', 'sympathetic')",-0.7650342,-0.6807303,0.13273658,0.07871102,-0.5835458,-0.67731756,0.0519873,-0.0194467,-0.071434
11,0.6105364,0.4957036,"('unhelpful', 'helpful')",-0.4639535,-0.5076916,0.17449406,0.08535579,1.8798778,1.8841735,0.5502387,0.4893853,-0.0608534
12,2.240714,2.1838515,"('unsupportive', 'supportive')",0.9276711,1.0532558,1.0630677,1.1855739,-1.847599,-1.7946044,0.5959635,0.6570193,0.0610558
13,0.6149409,0.48776266,"('impolite', 'polite')",-0.32748857,-0.29723367,0.24118559,0.13095485,-0.29148972,-0.42296728,0.059287,-0.0253709,-0.0846579
14,1.9342164,1.7935808,"('antisocial', 'social')",1.0899253,1.1519704,1.7222039,1.570001,-0.72932076,-0.8720195,1.0042562,0.9108831,-0.0933731
15,-0.4209735,-0.4755148,"('boring', 'funny')",0.23355143,0.11896611,-0.7377153,-0.86152947,0.6179366,0.5535951,-0.0768002,-0.1661208,-0.0893206
16,-1.5074525,-1.4196223,"('unpopular', 'popular')",-0.5648084,-0.44999805,-0.30055222,-0.24664418,0.7294863,0.73276716,-0.4108317,-0.3458744,0.0649573
17,0.25162256,0.35082713,"('nasty', 'nice')",0.2176695,0.262591,-0.6035153,-0.6246757,-0.2318796,-0.22367615,-0.0915257,-0.0587334,0.0327923
18,0.15298128,0.14914753,"('disagreeable', 'welcoming')",-0.5044332,-0.4142174,-0.4608609,-0.33993396,-0.30159166,-0.29663086,-0.2784761,-0.2254087,0.0530674
19,-0.17587662,-0.0009159669,"('inhospitable', 'hospitable')",-0.8828142,-0.79437274,-1.6701452,-1.6689315,0.08150325,0.19180359,-0.6618332,-0.5681041,0.0937291
20,0.308031,0.3079614,"('rough', 'thoughtful')",-0.43325102,-0.2668326,0.22694291,0.3002202,0.8684068,0.83633024,0.2425324,0.2944198,0.0518874
21,1.3365144,1.2132417,"('immoral', 'moral')",0.08347295,0.12831247,0.6044489,0.5481596,-0.9847028,-1.0401711,0.2599334,0.2123857,-0.0475477
22,0.74094117,0.6061063,"('untrustworthy', 'trustworthy')",-1.5658344,-1.5151258,0.64864725,0.5428192,-1.1398329,-1.2201959,-0.3290197,-0.3965991,-0.0675794
23,1.6325601,1.4496287,"('insincere', 'sincere')",-0.077043675,-0.088759325,0.6160834,0.5270883,5.8606873,5.6803503,2.0080719,1.892077,-0.1159949
24,1.2536541,1.22132,"('dishonest', 'honest')",-0.5664687,-0.59228134,-0.37621173,-0.39530188,0.68269,0.606532,0.2484159,0.2100672,-0.0383487
25,-0.45897597,-0.27003437,"('egoistic', 'altruistic')",0.017341204,0.13441887,-0.0487345,-0.005720556,1.5361799,1.516304,0.2614527,0.343742,0.0822893
26,0.3331816,0.2710129,"('hardhearted', 'benevolent')",1.3514681,1.3920698,0.61932355,0.5969654,1.7134671,1.6190596,1.0043601,0.9697769,-0.0345832
27,0.2648655,0.3012992,"('hardhearted', 'softhearted')",-0.8276489,-0.6970865,-0.38153553,-0.29243872,1.4607666,1.3928918,0.1291119,0.1761664,0.0470545
28,0.15298618,0.06154398,"('disloyal', 'loyal')",0.5169123,0.37094453,0.20009044,0.017624334,0.8718806,0.71944875,0.4354674,0.2923904,-0.143077
29,0.11962339,0.20992821,"('unfair', 'fair')",-0.7422811,-0.7489989,-0.8245044,-0.84054434,-0.5180737,-0.6381747,-0.4913089,-0.5044475,-0.0131386
30,2.0731592,1.9151688,"('intolerant', 'tolerant')",0.8615099,0.9297369,0.8150349,0.64045125,1.1502104,1.0428796,1.2249786,1.1320591,-0.0929195
31,-1.5983987,-1.3210877,"('evil', 'good')",-1.3864719,-1.3243816,-1.4678004,-1.3486137,-0.6734545,-0.67932767,-1.2815313,-1.1683526,0.1131787
32,0.61618024,0.42465866,"('unkind', 'kind')",-0.39894408,-0.41196305,0.45351517,0.32741818,0.96196264,0.83308613,0.4081785,0.2933,-0.1148785
33,-0.8675973,-0.81869274,"('wrong', 'right')",0.33137935,0.3276957,-0.1511625,-0.11193911,-0.2603686,-0.27230594,-0.2369373,-0.2188105,0.0181268
34,-0.32435986,-0.18680686,"('mean', 'honorable')",0.019130096,0.1722618,0.014359422,0.13420664,6.141822,6.1758633,1.4627379,1.5738813,0.1111434
35,-1.7694649,-1.658756,"('corrupt', 'incorrupt')",-0.56656075,-0.69899106,-1.3669578,-1.3677801,0.3016533,0.19083166,-0.8503325,-0.8836739,-0.0333414
36,-2.2664216,-2.1603665,"('hostile', 'amicable')",-0.0006118566,-0.065894604,-0.9798744,-0.9983557,0.71439934,0.562712,-0.6331271,-0.6654762,-0.0323491
37,0.663865,0.60202765,"('fake', 'genuine')",-0.44908565,-0.44752306,0.03561747,0.028990762,0.32941002,0.3613867,0.1449517,0.1362205,-0.0087312
38,0.3387693,0.29749617,"('untruthful', 'truthful')",-0.1367802,-0.15635024,-0.30007386,-0.34459648,0.22438246,0.24385697,0.0315744,0.0101016,-0.0214728
39,1.7617954,1.7663639,"('exploitative', 'cooperative')",-0.09784252,-0.06026192,1.2784452,1.2421881,-0.097221375,-0.11974071,0.7112942,0.7071373,-0.0041569
40,0.23739529,0.15539749,"('stingy', 'generous')",0.5020034,0.56395996,0.20884924,0.2987837,-1.8911397,-1.9315825,-0.235723,-0.2283603,0.0073627
41,0.5900216,0.57600975,"('unforgiving', 'forgiving')",-0.73260933,-0.64133996,0.71544194,0.6569648,0.110485226,-0.0059178416,0.1708349,0.1464292,-0.0244057
42,1.3567326,1.2739712,"('unreliable', 'reliable')",0.99950427,1.0947764,1.5418977,1.5729926,-2.9928012,-2.842759,0.2263334,0.2747453,0.0484119
43,1.8905796,1.8257904,"('irresponsible', 'responsible')",0.5846445,0.76294804,0.91641116,0.9147992,0.4159543,0.41158247,0.9518974,0.97878,0.0268826
44,-0.8750564,-0.89865667,"('prejudiced', 'unprejudiced')",-0.58323336,-0.49617797,-0.25341043,-0.273162,-1.379517,-1.3540184,-0.7728043,-0.7555038,0.0173005
45,0.77941716,0.6571897,"('incompetent', 'competent')",-1.0146557,-0.83072233,0.2584098,0.15510209,-0.4820314,-0.5488802,-0.114715,-0.1418277,-0.0271127
46,1.2103735,1.0598018,"('uncompetitive', 'competitive')",-0.4318511,-0.31055394,1.3023587,1.2375243,-1.0519413,-1.1289817,0.257235,0.2144476,-0.0427874
47,0.26701617,0.30014873,"('stupid', 'smart')",0.47434062,0.55418205,1.0218091,1.0768152,5.833803,5.8261967,1.8992423,1.9393357,0.0400934
48,0.5075048,0.43596298,"('unintelligent', 'intelligent')",-0.7634578,-0.71184707,-0.725833,-0.72723323,0.18792582,0.15320486,-0.198465,-0.2124781,-0.0140131
49,0.24710625,0.27486312,"('unable', 'able')",-1.256767,-1.0997007,-1.0550185,-1.018816,-0.27823,-0.14929976,-0.5857273,-0.4982383,0.087489
50,-0.5063679,-0.5527323,"('clumsy', 'skillful')",0.41484243,0.4776168,0.18951869,0.24701099,0.25399977,0.3296196,0.0879982,0.1253788,0.0373806
51,0.7690352,0.64288163,"('uneducated', 'educated')",-0.9896308,-1.0282428,0.22995958,0.10866269,0.21539299,0.1054467,0.0561892,-0.042813,-0.0990022
52,-0.11205599,-0.05481706,"('irrational', 'rational')",0.2752343,0.06338878,-0.9829291,-1.0226734,0.30200818,0.24670951,-0.1294357,-0.191848,-0.0624123
53,-0.1060967,-0.07093881,"('uncreative', 'creative')",0.8594657,0.86157036,0.20008883,0.1909279,1.1648233,1.1229646,0.5295703,0.526131,-0.0034393
54,0.4976465,0.5751393,"('incapable', 'capable')",0.18851508,0.24397707,-0.044776425,0.006650947,1.0262676,1.0884082,0.4169132,0.4785439,0.0616307
55,1.5365851,1.412275,"('incompetent', 'clever')",-1.0721432,-0.9260563,0.5549457,0.49007803,-0.5582863,-0.61934173,0.1152753,0.0892387,-0.0260366
56,2.232272,2.099694,"('impractical', 'practical')",0.49809828,0.5586828,0.83978045,0.6739244,-0.2738555,-0.31180662,0.8240739,0.7551236,-0.0689503
