,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.22014,0.08658664,"('unsociable', 'sociable')",-0.7717305,-0.9264401,1.6700014,1.5560949,-0.15504868,-0.36310115,0.2408405,0.0882851,-0.1525554
1,-0.30970797,-0.33447647,"('unfriendly', 'friendly')",-0.41913068,-0.37642017,-0.46912476,-0.44079006,1.8194634,1.730573,0.155375,0.1447216,-0.0106534
2,0.89071316,0.94327617,"('unlikable', 'likable')",1.3507963,1.4351882,2.5496945,2.594156,0.91176975,1.0144973,1.4257435,1.4967793,0.0710358
3,0.014111406,0.12576753,"('repellent', 'pleasant')",-0.83283305,-0.67418987,1.578357,1.6650593,0.29596323,0.3041451,0.2638996,0.3551955,0.0912959
4,-1.8782567,-1.9255586,"('disliked', 'liked')",0.6523064,0.5972689,-0.9198296,-0.9579592,-5.920573,-5.986159,-2.0165882,-2.0681019,-0.0515137
5,-0.86955786,-0.8081566,"('distant', 'outgoing')",0.38758886,0.43042588,-1.9944364,-1.9524701,-0.13641879,-0.049205817,-0.6532061,-0.5948516,0.0583545
6,-0.9569271,-0.85370964,"('distant', 'open')",0.23828588,0.37698808,-2.1927114,-2.0969446,0.34917855,0.42383018,-0.6405435,-0.537459,0.1030845
7,1.755115,1.7370485,"('insensitive', 'sensitive')",-0.40783215,-0.33875462,2.1326725,2.192941,0.61104405,0.5789261,1.0227499,1.0425402,0.0197903
8,-0.40248334,-0.3665526,"('unaffectionate', 'affectionate')",0.00053312257,0.04530346,-0.7917894,-0.69110894,0.5527195,0.5330944,-0.160255,-0.1198159,0.0404391
9,0.413549,0.4372445,"('unaffectionate', 'caring')",0.07155168,0.107816264,0.39562705,0.5105503,1.167923,1.2066774,0.5121627,0.5655721,0.0534094
10,0.20986196,0.1900772,"('unsympathetic', 'sympathetic')",-1.9297183,-1.9594157,1.7083396,1.7673074,-0.21547961,-0.26273763,-0.0567491,-0.0661922,-0.0094431
11,1.325108,1.3134869,"('unhelpful', 'helpful')",-0.1884799,-0.25272158,1.9165561,1.9198728,2.3047004,2.3335986,1.3394711,1.3285592,-0.0109119
12,1.0620314,1.1769615,"('unsupportive', 'supportive')",0.2594644,0.41837782,0.72602296,0.96150255,-1.6929504,-1.6647226,0.0886421,0.2230298,0.1343877
13,0.44253454,0.39680442,"('impolite', 'polite')",-0.57197356,-0.6294557,2.262576,2.1942573,-0.12213899,-0.17589274,0.5027495,0.4464283,-0.0563212
14,1.449205,1.3538839,"('antisocial', 'social')",-0.20451841,-0.23370902,2.7204778,2.6825755,-0.610935,-0.6929013,0.8385574,0.7774622,-0.0610952
15,0.44986713,0.346171,"('boring', 'funny')",1.2762243,1.1432211,0.347945,0.20343393,0.9319244,0.8292099,0.7514902,0.630509,-0.1209812
16,-1.1894758,-1.2026347,"('unpopular', 'popular')",0.49196547,0.501342,-1.202929,-1.1398503,0.59041756,0.59367704,-0.3275054,-0.3118665,0.0156389
17,-1.1438564,-1.1281772,"('nasty', 'nice')",0.97856313,1.045593,1.0102085,1.0080218,-0.0881899,-0.11191234,0.1891813,0.2033813,0.0142
18,-0.0068958625,0.0067570284,"('disagreeable', 'welcoming')",0.52753747,0.6863793,-0.5201281,-0.3504632,-0.31132802,-0.2850157,-0.0777036,0.0144144,0.092118
19,-0.9768791,-0.9312528,"('inhospitable', 'hospitable')",-0.63853943,-0.6011828,-1.9409854,-1.9206574,-0.08925468,0.012287883,-0.9114147,-0.8602013,0.0512134
20,0.6289174,0.6859682,"('rough', 'thoughtful')",-0.035996296,0.032282963,0.2747799,0.28302827,0.724455,0.70828974,0.398039,0.4273923,0.0293533
21,0.68002903,0.6387779,"('immoral', 'moral')",-0.31561977,-0.35560197,2.8372655,2.8407934,-0.5740606,-0.61183906,0.6569035,0.6280326,-0.0288709
22,0.9317351,0.906217,"('untrustworthy', 'trustworthy')",-1.145396,-1.1009511,1.9186202,1.8903697,-0.7314753,-0.8068188,0.243371,0.2222042,-0.0211668
