,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.9251381,-0.7766195,"('nasty', 'nice')",-0.83306664,-0.6365048,-0.8791023,-0.7065622,0.1725401
18,0.00455036,0.018784411,"('disagreeable', 'welcoming')",-0.52283114,-0.43835068,-0.2591404,-0.2097831,0.0493573
19,0.079593,0.23020913,"('inhospitable', 'hospitable')",-0.192914,0.04499667,-0.0566605,0.1376029,0.1942634
20,0.08250986,0.117770165,"('rough', 'thoughtful')",1.2161063,1.1684568,0.6493081,0.6431135,-0.0061946
21,0.15743753,0.0070461845,"('immoral', 'moral')",-0.46479946,-0.6029022,-0.153681,-0.297928,-0.144247
22,-0.6273006,-0.81077576,"('untrustworthy', 'trustworthy')",-1.1144917,-1.2082572,-0.8708962,-1.0095165,-0.1386203
23,1.3385463,1.269174,"('insincere', 'sincere')",5.9864373,5.8668227,3.6624918,3.5679984,-0.0944934
24,1.1885078,1.134704,"('dishonest', 'honest')",1.2282448,1.1584455,1.2083763,1.1465747,-0.0618016
25,0.6986755,0.7314769,"('egoistic', 'altruistic')",1.1064136,1.1045206,0.9025446,0.9179987,0.0154541
26,2.3130937,2.3075209,"('hardhearted', 'benevolent')",1.3519742,1.2364362,1.832534,1.7719786,-0.0605554
27,0.051363897,0.2147924,"('hardhearted', 'softhearted')",0.7504924,0.800095,0.4009281,0.5074437,0.1065156
28,0.47080752,0.37114662,"('disloyal', 'loyal')",1.2375529,1.1024338,0.8541802,0.7367902,-0.11739
29,-1.0840623,-1.1158813,"('unfair', 'fair')",-0.554893,-0.63816273,-0.8194777,-0.877022,-0.0575443
30,0.53198195,0.43780577,"('intolerant', 'tolerant')",0.9444119,0.8907846,0.7381969,0.6642952,-0.0739017
31,0.14430702,0.36842203,"('evil', 'good')",-1.7917645,-1.6377602,-0.8237287,-0.6346691,0.1890596
32,0.97197086,0.9684013,"('unkind', 'kind')",1.0850502,0.8569205,1.0285106,0.9126609,-0.1158497
33,1.6396787,1.5598608,"('wrong', 'right')",-0.74897164,-0.65713775,0.4453535,0.4513615,0.006008
34,0.34529,0.55088097,"('mean', 'honorable')",6.064072,6.2140055,3.2046812,3.3824432,0.177762
35,-0.4592736,-0.5480724,"('corrupt', 'incorrupt')",-0.58160174,-0.5004606,-0.5204377,-0.5242665,-0.0038288
36,-0.13020365,-0.020806316,"('hostile', 'amicable')",-0.2681009,-0.2386835,-0.1991523,-0.1297449,0.0694074
37,-0.13011222,-0.16354164,"('fake', 'genuine')",0.31710565,0.31918743,0.0934967,0.0778229,-0.0156738
38,0.47416374,0.48992154,"('untruthful', 'truthful')",0.2881744,0.43636137,0.3811691,0.4631414,0.0819723
39,1.2800833,1.2657343,"('exploitative', 'cooperative')",0.07640651,0.11697173,0.6782449,0.691353,0.0131081
40,0.0073360354,0.012049941,"('stingy', 'generous')",-2.0114865,-2.1590958,-1.0020752,-1.0735229,-0.0714477
41,0.103284866,0.105658546,"('unforgiving', 'forgiving')",-0.24706338,-0.23659265,-0.0718893,-0.0654671,0.0064222
42,-0.22682795,-0.1833543,"('unreliable', 'reliable')",-2.9585855,-2.9041762,-1.5927067,-1.5437653,0.0489414
43,0.46601993,0.47463852,"('irresponsible', 'responsible')",0.6839064,0.6828732,0.5749632,0.5787559,0.0037927
44,-1.7763216,-1.7617679,"('prejudiced', 'unprejudiced')",-1.3232455,-1.2311876,-1.5497836,-1.4964777,0.0533059
45,-1.1105556,-1.103618,"('incompetent', 'competent')",-0.48007604,-0.5917833,-0.7953159,-0.8477007,-0.0523848
46,-0.6215956,-0.637166,"('uncompetitive', 'competitive')",-0.11481882,-0.33404404,-0.3682072,-0.485605,-0.1173978
47,0.54772335,0.5320979,"('stupid', 'smart')",5.195968,5.290919,2.8718457,2.9115083,0.0396626
48,0.20669274,0.19802849,"('unintelligent', 'intelligent')",0.704031,0.5880873,0.4553619,0.3930579,-0.062304
49,-0.019405756,0.14496905,"('unable', 'able')",-0.2643901,-0.08526295,-0.1418979,0.029853,0.1717509
50,-0.47346613,-0.4419793,"('clumsy', 'skillful')",0.4970177,0.5289409,0.0117758,0.0434808,0.031705
51,-0.577516,-0.82828295,"('uneducated', 'educated')",0.84127873,0.59705585,0.1318814,-0.1156135,-0.2474949
52,0.13805284,-0.025706232,"('irrational', 'rational')",-0.34542152,-0.3403268,-0.1036843,-0.1830165,-0.0793322
53,2.0364585,2.048178,"('uncreative', 'creative')",1.0041206,0.95102483,1.5202895,1.4996014,-0.0206881
54,1.2369685,1.3077414,"('incapable', 'capable')",1.1763673,1.2927058,1.2066679,1.3002236,0.0935557
55,-0.4143224,-0.48681045,"('incompetent', 'clever')",0.10058258,-0.0748387,-0.1568699,-0.2808246,-0.1239547
56,1.4068273,1.2961638,"('impractical', 'practical')",0.14444515,0.06437969,0.7756363,0.6802717,-0.0953646
57,-0.87627393,-0.99434066,"('unimaginative', 'imaginative')",-2.6435335,-2.8431516,-1.7599037,-1.9187461,-0.1588424
58,0.17907393,0.16972327,"('undiscriminating', 'discriminating')",-0.06878051,-0.15790258,0.0551467,0.0059103,-0.0492364
59,0.708164,0.6485642,"('foolish', 'wise')",0.25807706,0.36995777,0.4831205,0.509261,0.0261405
60,0.13263509,0.15277694,"('inefficient', 'efficient')",0.54994935,0.57021946,0.3412922,0.3614982,0.020206
61,0.7757555,0.5725142,"('illogical', 'logical')",0.25806153,0.09822084,0.5169085,0.3353675,-0.181541
62,0.33501008,0.3804941,"('incompetent', 'brilliant')",0.3213031,0.46128318,0.3281566,0.4208886,0.092732
63,-0.025227204,-0.005901099,"('unperceptive', 'insightful')",0.8030085,0.8307475,0.3888907,0.4124232,0.0235325
64,-1.0700482,-1.2893999,"('shy', 'confident')",-5.976075,-6.0501556,-3.5230618,-3.6697779,-0.1467161
65,-0.28805396,-0.5595634,"('insecure', 'secure')",-0.08763065,-0.30871892,-0.1878423,-0.4341412,-0.2462989
66,-0.71129704,-0.7102996,"('inactive', 'active')",0.2748488,0.3294238,-0.2182241,-0.1904379,0.0277862
67,0.49047613,0.3474659,"('doubtful', 'determined')",-0.22931567,-0.23144951,0.1305802,0.0580082,-0.072572
68,-0.6149887,-0.7838436,"('dependent', 'independent')",-0.4591763,-0.487232,-0.5370825,-0.6355378,-0.0984553
69,-0.29496953,-0.19568765,"('lazy', 'industrious')",-1.0639699,-0.79797477,-0.6794697,-0.4968312,0.1826385
70,-0.39471585,-0.3702122,"('lethargic', 'energetic')",0.7058308,0.643601,0.1555575,0.1366944,-0.0188631
71,1.7352608,1.8120149,"('diffident', 'self-confident')",0.32325342,0.3523625,1.0292572,1.0821887,0.0529315
72,1.0420097,1.0711285,"('unambitious', 'ambitious')",-0.66432506,-0.65217406,0.1888423,0.2094772,0.0206349
73,0.8123311,0.83385444,"('helpless', 'self-reliant')",-3.1515243,-3.0589242,-1.1695967,-1.1125349,0.0570618
74,1.2064518,1.2031984,"('undedicated', 'dedicated')",0.33288643,0.27630404,0.7696691,0.7397512,-0.0299179
75,-0.7513053,-0.74869365,"('meek', 'impulsive')",-0.1321928,-0.01306979,-0.441749,-0.3808817,0.0608673
76,0.010865748,0.02338244,"('anxious', 'daring')",0.5673623,0.49995008,0.289114,0.2616663,-0.0274477
77,-0.22541831,-0.23621605,"('unmotivated', 'motivated')",-0.7532277,-0.6927791,-0.489323,-0.4644976,0.0248254
78,-0.3001114,-0.13039303,"('nonresilient', 'resilient')",0.0350922,0.14619555,-0.1325096,0.0079013,0.1404109
79,0.2570753,0.29085132,"('wavering', 'unwavering')",0.15839195,0.29865724,0.2077336,0.2947543,0.0870207
80,-0.87969303,-1.0517633,"('dominated', 'dominating')",-1.1075929,-1.2833397,-0.993643,-1.1675515,-0.1739085
81,-0.9397566,-1.1191376,"('submissive', 'aggressive')",-0.7358086,-0.9573032,-0.8377826,-1.0382204,-0.2004378
82,0.62770027,0.57427156,"('poor', 'rich')",6.3740926,6.273192,3.5008965,3.4237318,-0.0771647
83,-0.061808333,-0.15887251,"('powerless', 'powerful')",-0.6704475,-0.77395284,-0.3661279,-0.4664127,-0.1002848
84,1.3354619,1.159727,"('inferior', 'superior')",1.0241908,0.9731817,1.1798263,1.0664544,-0.1133719
85,1.8228247,1.9249854,"('insignificant', 'prestigious')",0.2746335,0.47719818,1.0487291,1.2010918,0.1523627
86,0.79852164,0.63524747,"('uninfluential', 'influential')",0.005256843,-0.2877598,0.4018892,0.1737438,-0.2281454
87,0.089860864,0.06380098,"('unsuccessful', 'successful')",0.51583433,0.4050289,0.3028476,0.234415,-0.0684326
88,0.07347489,0.024402307,"('low', 'eminent')",0.30035517,0.24164073,0.186915,0.1330215,-0.0538935
