,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
0,0.028163873,-0.063289285,"('unsociable', 'sociable')",-0.71979076,-0.6953604,-0.7639793,-0.9482661,-0.4852021,-0.568972,-0.0837699
1,1.8428507,1.5228168,"('unfriendly', 'friendly')",-0.16521649,-0.46396098,2.0678623,1.7899158,1.2484988,0.9495905,-0.2989083
2,1.1166638,1.1816629,"('unlikable', 'likable')",0.5447704,0.6318746,0.5699744,0.67762107,0.7438029,0.8303862,0.0865833
3,-0.2736378,-0.1152561,"('repellent', 'pleasant')",-0.68241173,-0.6045138,0.071476206,0.12528777,-0.2948578,-0.1981607,0.0966971
4,0.37283033,0.14350803,"('disliked', 'liked')",0.27986825,0.13155974,-5.5616984,-5.707899,-1.6363333,-1.8109438,-0.1746105
5,0.266491,0.17287627,"('distant', 'outgoing')",0.20033896,0.041007474,0.18492559,0.18003288,0.2172519,0.1313055,-0.0859464
6,0.20162201,0.07292731,"('distant', 'open')",-0.04456006,-0.25761804,0.7254319,0.6910999,0.2941646,0.1688031,-0.1253615
7,0.2761283,0.26623428,"('insensitive', 'sensitive')",-0.6209298,-0.40491062,0.53265005,0.44249165,0.0626162,0.1012718,0.0386556
8,0.78477055,0.64836764,"('unaffectionate', 'affectionate')",-0.2786797,-0.4964024,0.9860118,0.8123019,0.4973675,0.3214224,-0.1759451
9,1.5302807,1.3841555,"('unaffectionate', 'caring')",-0.14481926,-0.3190985,1.0372473,0.8607459,0.8075696,0.6419343,-0.1656353
10,0.1830123,0.22210756,"('unsympathetic', 'sympathetic')",-1.1869029,-1.0431005,-0.5325927,-0.6858564,-0.5121611,-0.5022831,0.009878
11,-1.0004159,-0.89829713,"('unhelpful', 'helpful')",-0.6275623,-0.38636565,1.2232525,1.2755815,-0.1349086,-0.0030271,0.1318815
12,1.172789,1.1477414,"('unsupportive', 'supportive')",0.20311984,0.24767065,-1.5687152,-1.6304947,-0.0642688,-0.0783609,-0.0140921
13,0.09496232,0.21769604,"('impolite', 'polite')",-0.53627557,-0.36072809,-1.0075963,-0.9488412,-0.4829698,-0.3639578,0.119012
14,-1.0603023,-1.0352988,"('antisocial', 'social')",-0.39832756,-0.18814589,-0.9421293,-0.9759781,-0.8002531,-0.7331409,0.0671122
15,0.27195865,0.20938784,"('boring', 'funny')",0.45173827,0.36525878,0.61408556,0.5600227,0.4459275,0.3782231,-0.0677044
16,-0.49134248,-0.576006,"('unpopular', 'popular')",-0.5882389,-0.7339029,0.48416114,0.4419894,-0.1984734,-0.2893065,-0.0908331
17,0.6534894,0.72070324,"('nasty', 'nice')",-0.5273402,-0.34768674,-0.6050341,-0.48958218,-0.1596283,-0.0388552,0.1207731
18,-0.5633044,-0.63876396,"('disagreeable', 'welcoming')",0.15883435,0.26721123,-0.5635731,-0.6174723,-0.3226811,-0.329675,-0.0069939
19,0.0066608395,0.06933789,"('inhospitable', 'hospitable')",0.3066658,0.20849237,0.23437375,0.26193205,0.1825668,0.1799208,-0.002646
20,-0.19441772,-0.14519617,"('rough', 'thoughtful')",-0.3600338,-0.28228548,0.93062603,0.86706996,0.1253915,0.1465294,0.0211379
21,-0.7731741,-0.748074,"('immoral', 'moral')",-0.50743586,-0.29928187,-1.3819994,-1.3934523,-0.8875364,-0.8136028,0.0739336
22,-1.156792,-1.207901,"('untrustworthy', 'trustworthy')",-0.58827543,-0.46710292,-1.3176997,-1.3381982,-1.0209223,-1.0044007,0.0165216
23,-0.098204404,-0.12967862,"('insincere', 'sincere')",-1.0223858,-0.82296914,4.877842,4.784954,1.2524172,1.2774355,0.0250183
24,-0.11701906,-0.093095824,"('dishonest', 'honest')",-0.29992458,-0.1469989,0.31964964,0.21554287,-0.0324313,-0.008184,0.0242473
25,0.67439395,0.53718334,"('egoistic', 'altruistic')",0.3969333,0.28058133,1.6205435,1.4836302,0.8972902,0.7671316,-0.1301586
26,1.9515405,1.7690604,"('hardhearted', 'benevolent')",1.0970906,0.94848895,1.9907703,1.8370997,1.6798005,1.5182163,-0.1615842
27,0.16792704,0.1944878,"('hardhearted', 'softhearted')",-0.15053359,-0.23716846,1.4745568,1.3151088,0.4973168,0.4241427,-0.0731741
28,0.4744769,0.24293502,"('disloyal', 'loyal')",-0.19063781,-0.1816483,0.57664496,0.3859122,0.286828,0.1490663,-0.1377617
29,-1.5849464,-1.6682878,"('unfair', 'fair')",-1.4249585,-1.4797689,-0.64268297,-0.79731053,-1.2175293,-1.3151224,-0.0975931
30,0.44729158,0.57500076,"('intolerant', 'tolerant')",-0.3839201,-0.18299375,0.6284696,0.5997084,0.2306137,0.3305718,0.0999581
31,0.217031,0.13089404,"('evil', 'good')",0.35398775,0.16992262,-0.5316212,-0.63973343,0.0131325,-0.1129723,-0.1261048
32,-0.13762057,-0.21441993,"('unkind', 'kind')",-0.8670869,-0.8979109,0.43929175,0.22292235,-0.1884719,-0.2964695,-0.1079976
33,1.5995592,1.4326891,"('wrong', 'right')",1.0760729,0.84423506,-0.077085346,-0.1842999,0.8661822,0.6975414,-0.1686408
34,-0.3326894,-0.14099726,"('mean', 'honorable')",-0.19673234,0.027405303,5.2030106,5.3980618,1.5578629,1.7614899,0.203627
35,-0.2603372,-0.4349399,"('corrupt', 'incorrupt')",0.61630124,0.2710632,0.25357544,0.06654756,0.2031798,-0.032443,-0.2356228
36,0.82364255,0.5747098,"('hostile', 'amicable')",0.6022079,0.15757468,0.5497973,0.33405662,0.6585492,0.355447,-0.3031022
37,0.7011808,0.7876897,"('fake', 'genuine')",-0.4235062,-0.43463048,0.31104276,0.25721848,0.1962391,0.2034259,0.0071868
38,0.06335685,0.020887125,"('untruthful', 'truthful')",-0.0060740756,0.042398125,-0.10133479,-0.05954832,-0.014684,0.0012456,0.0159296
39,0.2757439,0.5042943,"('exploitative', 'cooperative')",0.5681818,0.82478887,-0.3129365,-0.25776824,0.1769964,0.357105,0.1801086
40,1.4402299,1.2753178,"('stingy', 'generous')",0.5569886,0.5037557,-0.98687273,-1.1463511,0.3367819,0.2109075,-0.1258744
41,0.15262228,0.0031508673,"('unforgiving', 'forgiving')",-0.12163773,-0.07327887,-0.21869278,-0.34892723,-0.0625694,-0.1396851,-0.0771157
42,-0.91988647,-0.8722481,"('unreliable', 'reliable')",-0.40093347,-0.19086593,-3.281772,-3.182479,-1.5341973,-1.4151977,0.1189996
43,-0.20876433,-0.06273808,"('irresponsible', 'responsible')",-0.9031437,-0.5806048,-0.011977419,0.076008484,-0.3746285,-0.1891115,0.185517
44,-1.4222755,-1.2727312,"('prejudiced', 'unprejudiced')",-0.49781626,-0.34998417,-1.5085323,-1.3573903,-1.1428747,-0.9933685,0.1495062
45,-1.0716317,-1.1114706,"('incompetent', 'competent')",-0.5712235,-0.41723955,-0.21564005,-0.31560558,-0.6194984,-0.6147719,0.0047265
46,-0.38949162,-0.32288277,"('uncompetitive', 'competitive')",-0.322177,-0.17807719,-0.702155,-0.7741509,-0.4712745,-0.425037,0.0462375
47,-0.8850221,-0.65621114,"('stupid', 'smart')",-0.9749198,-0.681655,4.655672,4.807374,0.93191,1.1565026,0.2245926
48,0.036494765,-0.018512852,"('unintelligent', 'intelligent')",-0.408941,-0.35427,0.029618345,-0.013335045,-0.114276,-0.128706,-0.01443
49,-0.74624306,-0.6983178,"('unable', 'able')",-0.8873619,-0.8584611,-0.5837187,-0.49508587,-0.7391079,-0.683955,0.0551529
50,-0.500045,-0.53745216,"('clumsy', 'skillful')",0.9330796,0.74497294,0.65560144,0.5751158,0.3628787,0.2608789,-0.1019998
51,-1.1183628,-1.2036242,"('uneducated', 'educated')",0.40905803,0.40403843,0.16071212,-0.0026848242,-0.1828642,-0.2674236,-0.0845594
52,0.34657675,0.091634974,"('irrational', 'rational')",0.012738094,-0.2605621,0.56824136,0.42988014,0.3091854,0.0869843,-0.2222011
53,1.200932,1.0615196,"('uncreative', 'creative')",-0.7509013,-0.956897,0.7906711,0.62250686,0.4135673,0.2423765,-0.1711908
54,-0.15388829,-0.20433393,"('incapable', 'capable')",0.105752796,0.012593566,1.1457773,1.1095716,0.3658806,0.3059437,-0.0599369
55,-1.1348603,-1.0764751,"('incompetent', 'clever')",-0.9806878,-0.7354621,-0.36138704,-0.40234175,-0.825645,-0.7380931,0.0875519
56,-0.42440456,-0.35468662,"('impractical', 'practical')",-0.42309198,-0.122711904,-0.9747795,-0.92310256,-0.6074253,-0.4668337,0.1405916
57,-0.008597635,-0.11075434,"('unimaginative', 'imaginative')",-0.63288635,-0.64630646,-2.077786,-2.225007,-0.9064233,-0.9940226,-0.0875993
58,1.2324464,1.2069522,"('undiscriminating', 'discriminating')",0.8100721,0.7346502,0.5094732,0.41260442,0.850664,0.7847356,-0.0659284
59,0.083185814,0.03227596,"('foolish', 'wise')",-6.0913153e-05,-0.16505204,0.57729995,0.57111746,0.2201416,0.1461138,-0.0740278
60,-0.82216036,-0.60459334,"('inefficient', 'efficient')",-0.8200366,-0.40169773,-1.0156655,-0.8229207,-0.8859541,-0.6097372,0.2762169
61,-0.18622294,-0.28629902,"('illogical', 'logical')",-0.40894166,-0.49518514,-0.037963882,-0.20813604,-0.2110428,-0.3298734,-0.1188306
62,-0.6077555,-0.44013298,"('incompetent', 'brilliant')",-0.8954189,-0.5467056,-0.19392978,0.010625415,-0.5657014,-0.3254044,0.240297
63,-1.0609726,-1.1707717,"('unperceptive', 'insightful')",-0.11520113,-0.055600062,0.59782344,0.5898536,-0.1927834,-0.2121727,-0.0193893
64,0.018597294,-0.05734507,"('shy', 'confident')",0.15553492,0.23203135,-6.288235,-6.2197495,-2.0380343,-2.015021,0.0230133
65,-1.1723651,-1.102081,"('insecure', 'secure')",-0.40507486,-0.2619441,-0.9468843,-0.9253302,-0.8414414,-0.7631184,0.078323
66,-0.46204603,-0.51471853,"('inactive', 'active')",0.97029585,0.7697133,1.1714997,1.0728927,0.5599165,0.4426291,-0.1172874
67,-0.04665285,-0.035290744,"('doubtful', 'determined')",0.38279495,0.43929482,-0.7143567,-0.67440844,-0.1260715,-0.0901348,0.0359367
68,-1.8003154,-1.8075285,"('dependent', 'independent')",-0.33679408,-0.38394368,-0.8253706,-0.8699154,-0.9874934,-1.0204625,-0.0329691
69,0.7582575,0.6970029,"('lazy', 'industrious')",1.5149286,1.4010311,0.00430955,0.030515447,0.7591653,0.7095164,-0.0496489
70,-0.5317898,-0.4207485,"('lethargic', 'energetic')",-0.16376112,0.08614431,0.27435243,0.32454252,-0.1403995,-0.0033539,0.1370456
71,1.4100678,1.3678684,"('diffident', 'self-confident')",0.8089129,0.85865045,0.48408863,0.40330368,0.9010231,0.8766075,-0.0244156
72,0.00306202,0.02495047,"('unambitious', 'ambitious')",-0.5096995,-0.4125748,-0.8215594,-0.8068331,-0.4427323,-0.3981525,0.0445798
73,2.0167031,2.085499,"('helpless', 'self-reliant')",1.258559,1.197903,-2.463807,-2.394667,0.270485,0.296245,0.02576
74,1.8757298,1.8388666,"('undedicated', 'dedicated')",0.728028,0.722853,0.4183048,0.2534018,1.0073543,0.9383738,-0.0689805
75,-0.084731825,-0.12048367,"('meek', 'impulsive')",0.7719524,0.6957533,0.031891875,0.16077429,0.2397042,0.245348,0.0056438
76,-1.0278319,-0.8248469,"('anxious', 'daring')",-0.63449425,-0.34894288,-0.36817405,-0.21479407,-0.6768334,-0.4628613,0.2139721
77,-0.07921767,-0.13899538,"('unmotivated', 'motivated')",-0.9679169,-0.88518125,-1.3811891,-1.3209265,-0.8094412,-0.7817011,0.0277401
78,-0.14252031,-0.2474885,"('nonresilient', 'resilient')",-0.12295709,-0.19149768,0.48624572,0.49742228,0.0735894,0.0194787,-0.0541107
79,0.051991437,-0.07421258,"('wavering', 'unwavering')",0.63800937,0.41656363,0.5076887,0.5016239,0.3992298,0.281325,-0.1179048
80,-1.305948,-1.2489643,"('dominated', 'dominating')",-0.42920235,-0.27545467,-1.200299,-1.2365502,-0.9784831,-0.9203231,0.05816
81,-1.2659811,-1.2742275,"('submissive', 'aggressive')",-0.06472457,0.2162936,-1.1247334,-1.110462,-0.8184797,-0.7227987,0.095681
82,-1.533378,-1.550107,"('poor', 'rich')",-0.6987278,-0.6147521,5.54941,5.5766554,1.105768,1.1372654,0.0314974
83,0.2247723,0.19195548,"('powerless', 'powerful')",-0.34606448,-0.28484875,-1.0361497,-1.0731012,-0.385814,-0.3886648,-0.0028508
84,0.9091808,0.8418023,"('inferior', 'superior')",0.548956,0.45196968,0.7841845,0.6897716,0.7474404,0.6611812,-0.0862592
85,1.6737089,1.5646229,"('insignificant', 'prestigious')",0.2262698,-0.015690213,0.9777962,0.9396397,0.9592583,0.8295241,-0.1297342
86,-0.71120274,-0.9032079,"('uninfluential', 'influential')",-0.32979065,-0.41528502,-0.115134716,-0.43358117,-0.3853761,-0.5840247,-0.1986486
87,-0.2462674,-0.25269,"('unsuccessful', 'successful')",0.887848,0.8678501,1.2748694,1.1843582,0.6388167,0.5998394,-0.0389773
88,-0.13768725,-0.18514153,"('low', 'eminent')",0.23451427,0.12929896,0.28999186,0.19441707,0.1289396,0.0461915,-0.0827481
