,estuary_male,estuary_female,tuple,average_male,average_female,female-male
0,-0.2946985,-0.30150464,"('unsociable', 'sociable')",-0.2946985,-0.3015046,-0.0068061
1,1.6385715,1.6308962,"('unfriendly', 'friendly')",1.6385715,1.6308962,-0.0076753
2,0.0027327687,0.037474163,"('unlikable', 'likable')",0.0027328,0.0374742,0.0347414
3,0.5667875,0.5638509,"('repellent', 'pleasant')",0.5667875,0.5638509,-0.0029366
4,-7.0927806,-7.129143,"('disliked', 'liked')",-7.0927806,-7.1291432,-0.0363626
5,-0.4135074,-0.37514952,"('distant', 'outgoing')",-0.4135074,-0.3751495,0.0383579
6,0.2263535,0.19048294,"('distant', 'open')",0.2263535,0.1904829,-0.0358706
7,0.7531266,0.79070526,"('insensitive', 'sensitive')",0.7531266,0.7907053,0.0375787
8,1.5768291,1.455675,"('unaffectionate', 'affectionate')",1.5768291,1.455675,-0.1211541
9,1.6093564,1.5985867,"('unaffectionate', 'caring')",1.6093564,1.5985867,-0.0107697
10,0.79192984,0.77939296,"('unsympathetic', 'sympathetic')",0.7919298,0.779393,-0.0125368
11,1.371315,1.4150431,"('unhelpful', 'helpful')",1.371315,1.4150431,0.0437281
12,-1.6510369,-1.6624584,"('unsupportive', 'supportive')",-1.6510369,-1.6624584,-0.0114215
13,-0.5997101,-0.61998504,"('impolite', 'polite')",-0.5997101,-0.619985,-0.0202749
14,-0.020924516,-0.0365699,"('antisocial', 'social')",-0.0209245,-0.0365699,-0.0156454
15,0.46655187,0.42022234,"('boring', 'funny')",0.4665519,0.4202223,-0.0463296
16,-0.4474882,-0.41101205,"('unpopular', 'popular')",-0.4474882,-0.4110121,0.0364761
17,-0.27398038,-0.21049246,"('nasty', 'nice')",-0.2739804,-0.2104925,0.0634879
18,-0.49765265,-0.5364315,"('disagreeable', 'welcoming')",-0.4976526,-0.5364315,-0.0387789
19,-0.5611558,-0.5886672,"('inhospitable', 'hospitable')",-0.5611558,-0.5886672,-0.0275114
20,0.90851295,0.8571001,"('rough', 'thoughtful')",0.9085129,0.8571001,-0.0514128
21,-0.5948017,-0.52539676,"('immoral', 'moral')",-0.5948017,-0.5253968,0.0694049
22,-0.6900389,-0.66685045,"('untrustworthy', 'trustworthy')",-0.6900389,-0.6668504,0.0231885
23,6.129705,6.11911,"('insincere', 'sincere')",6.129705,6.1191101,-0.0105949
24,1.3286058,1.2221179,"('dishonest', 'honest')",1.3286058,1.2221179,-0.1064879
25,1.0720329,1.0447791,"('egoistic', 'altruistic')",1.0720329,1.0447791,-0.0272538
26,1.2244968,1.1904045,"('hardhearted', 'benevolent')",1.2244968,1.1904045,-0.0340923
27,1.8183608,1.6528398,"('hardhearted', 'softhearted')",1.8183608,1.6528398,-0.165521
28,0.9732268,0.9398377,"('disloyal', 'loyal')",0.9732268,0.9398377,-0.0333891
29,-0.5564259,-0.6344591,"('unfair', 'fair')",-0.5564259,-0.6344591,-0.0780332
30,0.7484464,0.6998584,"('intolerant', 'tolerant')",0.7484464,0.6998584,-0.048588
31,-0.763415,-0.7408773,"('evil', 'good')",-0.763415,-0.7408773,0.0225377
32,0.8471925,0.7798147,"('unkind', 'kind')",0.8471925,0.7798147,-0.0673778
33,-0.47616434,-0.4832427,"('wrong', 'right')",-0.4761643,-0.4832427,-0.0070784
34,4.5806923,4.666892,"('mean', 'honorable')",4.5806923,4.6668921,0.0861998
35,-0.47750857,-0.67034173,"('corrupt', 'incorrupt')",-0.4775086,-0.6703417,-0.1928331
36,-0.46294355,-0.5290615,"('hostile', 'amicable')",-0.4629436,-0.5290615,-0.0661179
37,0.99213815,0.9450053,"('fake', 'genuine')",0.9921381,0.9450053,-0.0471328
38,-0.3603204,-0.34672052,"('untruthful', 'truthful')",-0.3603204,-0.3467205,0.0135999
39,0.4500282,0.4482439,"('exploitative', 'cooperative')",0.4500282,0.4482439,-0.0017843
40,-1.2038578,-1.3277267,"('stingy', 'generous')",-1.2038578,-1.3277267,-0.1238689
41,0.011784894,0.028907156,"('unforgiving', 'forgiving')",0.0117849,0.0289072,0.0171223
42,-2.3349,-2.3506148,"('unreliable', 'reliable')",-2.3348999,-2.3506148,-0.0157149
43,0.6028044,0.6265623,"('irresponsible', 'responsible')",0.6028044,0.6265623,0.0237579
44,-1.1474879,-1.1529524,"('prejudiced', 'unprejudiced')",-1.1474879,-1.1529524,-0.0054645
45,-0.22512226,-0.22860135,"('incompetent', 'competent')",-0.2251223,-0.2286014,-0.0034791
46,-0.8479532,-0.8547313,"('uncompetitive', 'competitive')",-0.8479532,-0.8547313,-0.0067781
47,4.7892823,4.887048,"('stupid', 'smart')",4.7892823,4.8870478,0.0977655
48,0.30354092,0.27416676,"('unintelligent', 'intelligent')",0.3035409,0.2741668,-0.0293741
49,0.052890014,0.108222194,"('unable', 'able')",0.05289,0.1082222,0.0553322
50,-0.46822217,-0.52319807,"('clumsy', 'skillful')",-0.4682222,-0.5231981,-0.0549759
51,0.29687026,0.20347616,"('uneducated', 'educated')",0.2968703,0.2034762,-0.0933941
52,-0.1534907,-0.22854573,"('irrational', 'rational')",-0.1534907,-0.2285457,-0.075055
53,0.2280703,0.15200798,"('uncreative', 'creative')",0.2280703,0.152008,-0.0760623
54,1.0018468,1.0347452,"('incapable', 'capable')",1.0018468,1.0347452,0.0328984
55,0.4045958,0.42966035,"('incompetent', 'clever')",0.4045958,0.4296604,0.0250646
56,0.32307824,0.34219635,"('impractical', 'practical')",0.3230782,0.3421963,0.0191181
57,-2.3731537,-2.3063495,"('unimaginative', 'imaginative')",-2.3731537,-2.3063495,0.0668042
58,0.27897415,0.33339918,"('undiscriminating', 'discriminating')",0.2789741,0.3333992,0.0544251
59,-0.09104888,-0.08882989,"('foolish', 'wise')",-0.0910489,-0.0888299,0.002219
60,-0.099343985,-0.022057783,"('inefficient', 'efficient')",-0.099344,-0.0220578,0.0772862
61,-0.05286219,-0.16862038,"('illogical', 'logical')",-0.0528622,-0.1686204,-0.1157582
62,0.09398623,0.14118695,"('incompetent', 'brilliant')",0.0939862,0.141187,0.0472008
63,-0.19651829,-0.14662176,"('unperceptive', 'insightful')",-0.1965183,-0.1466218,0.0498965
64,-6.3961215,-6.346611,"('shy', 'confident')",-6.3961215,-6.346611,0.0495105
65,-0.23022905,-0.1710354,"('insecure', 'secure')",-0.230229,-0.1710354,0.0591936
66,0.21545275,0.18091846,"('inactive', 'active')",0.2154527,0.1809185,-0.0345342
67,-0.47723415,-0.42211938,"('doubtful', 'determined')",-0.4772342,-0.4221194,0.0551148
68,-0.96394765,-0.96798587,"('dependent', 'independent')",-0.9639477,-0.9679859,-0.0040382
69,-1.7745545,-1.7760273,"('lazy', 'industrious')",-1.7745545,-1.7760273,-0.0014728
70,1.0519714,1.0818973,"('lethargic', 'energetic')",1.0519714,1.0818973,0.0299259
71,0.70389736,0.7141782,"('diffident', 'self-confident')",0.7038974,0.7141782,0.0102808
72,0.78217334,0.8655447,"('unambitious', 'ambitious')",0.7821733,0.8655447,0.0833714
73,-2.9204125,-2.8964565,"('helpless', 'self-reliant')",-2.9204125,-2.8964565,0.023956
74,0.29069117,0.22479394,"('undedicated', 'dedicated')",0.2906912,0.2247939,-0.0658973
75,-0.54812896,-0.47591132,"('meek', 'impulsive')",-0.548129,-0.4759113,0.0722177
76,0.5205794,0.54551876,"('anxious', 'daring')",0.5205794,0.5455188,0.0249394
77,-1.786299,-1.627348,"('unmotivated', 'motivated')",-1.786299,-1.6273479,0.1589511
78,-0.4289485,-0.4465997,"('nonresilient', 'resilient')",-0.4289485,-0.4465997,-0.0176512
79,0.010316832,0.04471141,"('wavering', 'unwavering')",0.0103168,0.0447114,0.0343946
80,-0.34576768,-0.40484077,"('dominated', 'dominating')",-0.3457677,-0.4048408,-0.0590731
81,-0.21063021,-0.16765258,"('submissive', 'aggressive')",-0.2106302,-0.1676526,0.0429776
82,6.171221,6.1942086,"('poor', 'rich')",6.1712208,6.1942086,0.0229878
83,-0.36673275,-0.32052,"('powerless', 'powerful')",-0.3667327,-0.32052,0.0462127
84,0.6548867,0.6470192,"('inferior', 'superior')",0.6548867,0.6470192,-0.0078675
85,0.16478705,0.13052705,"('insignificant', 'prestigious')",0.1647871,0.130527,-0.0342601
86,0.43708313,0.4361295,"('uninfluential', 'influential')",0.4370831,0.4361295,-0.0009536
87,-0.32583302,-0.2672551,"('unsuccessful', 'successful')",-0.325833,-0.2672551,0.0585779
88,0.23091261,0.21064015,"('low', 'eminent')",0.2309126,0.2106401,-0.0202725
