,borgwarner_male,borgwarner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9283127,-1.0206455,"('unsociable', 'sociable')",-0.49832585,-0.58454394,-0.7133193,-0.8025947,-0.0892754
1,-1.1241374,-1.1086702,"('unfriendly', 'friendly')",2.0873485,1.9807932,0.4816055,0.4360615,-0.045544
2,-0.645479,-0.61838186,"('unlikable', 'likable')",0.26972923,0.34352782,-0.1878749,-0.137427,0.0504479
3,-1.0585212,-0.99797046,"('repellent', 'pleasant')",-0.1747137,-0.18244752,-0.6166174,-0.590209,0.0264084
4,-0.0248468,-0.040103152,"('disliked', 'liked')",-6.1229696,-6.1778555,-3.0739083,-3.1089792,-0.0350709
5,-0.47803485,-0.4359956,"('distant', 'outgoing')",0.013585672,0.008422803,-0.2322246,-0.2137864,0.0184382
6,-0.7126606,-0.64518076,"('distant', 'open')",0.45177945,0.40972185,-0.1304406,-0.1177295,0.0127111
7,-0.8997396,-0.8750146,"('insensitive', 'sensitive')",0.14598057,0.1931986,-0.3768795,-0.340908,0.0359715
8,-0.90569234,-0.8870674,"('unaffectionate', 'affectionate')",1.0745708,1.0271392,0.0844392,0.0700359,-0.0144033
9,-1.1508713,-1.1193293,"('unaffectionate', 'caring')",1.1544174,1.1399555,0.0017731,0.0103131,0.00854
10,-2.3204453,-2.3367856,"('unsympathetic', 'sympathetic')",-0.986285,-0.9946429,-1.6533651,-1.6657143,-0.0123492
11,-1.1607009,-1.1992021,"('unhelpful', 'helpful')",1.2411295,1.3197138,0.0402143,0.0602559,0.0200416
12,-1.0562931,-0.9496632,"('unsupportive', 'supportive')",-1.9506962,-1.9019108,-1.5034947,-1.425787,0.0777077
13,-0.6416063,-0.7245097,"('impolite', 'polite')",-0.8663379,-0.86570007,-0.7539721,-0.7951049,-0.0411328
14,-0.8857512,-0.93841404,"('antisocial', 'social')",-0.8008423,-0.8165345,-0.8432968,-0.8774743,-0.0341775
15,1.0162002,0.9357584,"('boring', 'funny')",0.7357481,0.73829275,0.8759742,0.8370256,-0.0389486
16,-0.23724417,-0.1993444,"('unpopular', 'popular')",0.5303472,0.55033755,0.1465515,0.1754966,0.0289451
17,0.07685145,0.09654081,"('nasty', 'nice')",-0.2601908,-0.23058641,-0.0916697,-0.0670228,0.0246469
18,-0.88830477,-0.8323261,"('disagreeable', 'welcoming')",-0.22825925,-0.29513988,-0.558282,-0.563733,-0.005451
19,-0.13517696,-0.06789251,"('inhospitable', 'hospitable')",0.17170383,0.23565276,0.0182634,0.0838801,0.0656167
20,0.6550036,0.7130828,"('rough', 'thoughtful')",1.485929,1.4765912,1.0704663,1.094837,0.0243707
21,-1.0805315,-1.1552082,"('immoral', 'moral')",-0.8565762,-0.8238382,-0.9685538,-0.9895232,-0.0209694
22,-1.3046452,-1.3715482,"('untrustworthy', 'trustworthy')",-1.0373347,-1.1011902,-1.17099,-1.2363691,-0.0653791
23,-0.8254625,-0.867055,"('insincere', 'sincere')",5.1197305,5.0882597,2.1471341,2.1106024,-0.0365317
24,-1.2268958,-1.3064594,"('dishonest', 'honest')",0.35469836,0.27330106,-0.4360987,-0.5165792,-0.0804805
25,0.020664506,0.069145665,"('egoistic', 'altruistic')",1.9287385,1.9036212,0.9747015,0.9863834,0.0116819
26,-0.14649037,-0.12498802,"('hardhearted', 'benevolent')",1.8974748,1.850887,0.8754922,0.8629495,-0.0125427
27,-0.39982885,-0.4205656,"('hardhearted', 'softhearted')",1.6019729,1.4802561,0.6010721,0.5298452,-0.0712269
28,-1.0768697,-1.147649,"('disloyal', 'loyal')",0.71172947,0.61746687,-0.1825701,-0.2650911,-0.082521
29,-0.051861733,-0.09926437,"('unfair', 'fair')",-0.18223083,-0.3348182,-0.1170463,-0.2170413,-0.099995
30,0.68519527,0.6192243,"('intolerant', 'tolerant')",0.9965984,0.94637275,0.8408968,0.7827985,-0.0580983
31,-0.47965783,-0.37371013,"('evil', 'good')",-0.482806,-0.5548092,-0.4812319,-0.4642597,0.0169722
32,-1.0957249,-1.0975169,"('unkind', 'kind')",0.5704552,0.5027452,-0.2626349,-0.2973858,-0.0347509
33,0.5874764,0.55799246,"('wrong', 'right')",-0.38981506,-0.41983923,0.0988307,0.0690766,-0.0297541
34,-0.75106966,-0.6771427,"('mean', 'honorable')",5.813466,5.8856654,2.5311983,2.6042614,0.0730631
35,0.96120775,0.94630116,"('corrupt', 'incorrupt')",0.31048292,0.20002306,0.6358453,0.5731621,-0.0626832
36,-0.16875967,-0.10328449,"('hostile', 'amicable')",0.89330935,0.69304246,0.3622748,0.294879,-0.0673958
37,0.2886444,0.32278496,"('fake', 'genuine')",0.068658516,0.089196,0.1786515,0.2059905,0.027339
38,-1.2385309,-1.2224419,"('untruthful', 'truthful')",-0.32603592,-0.32435542,-0.7822834,-0.7733986,0.0088848
39,0.49070358,0.5061554,"('exploitative', 'cooperative')",0.2867348,0.3288643,0.3887192,0.4175099,0.0287907
40,-0.8062537,-0.7981862,"('stingy', 'generous')",-1.2927959,-1.408841,-1.0495248,-1.1035136,-0.0539888
41,-1.2289937,-1.2255325,"('unforgiving', 'forgiving')",0.05714871,-0.08501101,-0.5859225,-0.6552718,-0.0693493
42,-0.60092175,-0.5412951,"('unreliable', 'reliable')",-3.6315134,-3.5736103,-2.1162176,-2.0574527,0.0587649
43,-0.89358306,-0.8839737,"('irresponsible', 'responsible')",0.13178012,0.17894079,-0.3809015,-0.3525165,0.028385
44,-0.13462104,-0.12650985,"('prejudiced', 'unprejudiced')",-1.5080916,-1.4725527,-0.8213563,-0.7995312,0.0218251
45,-1.242799,-1.2662644,"('incompetent', 'competent')",-0.74166894,-0.7630278,-0.992234,-1.0146461,-0.0224121
46,-1.5933003,-1.6198823,"('uncompetitive', 'competitive')",-1.0524864,-1.0243882,-1.3228934,-1.3221352,0.0007582
47,0.053577743,0.09008088,"('stupid', 'smart')",5.1544404,5.2296968,2.6040092,2.6598887,0.0558795
48,0.039242547,0.061326314,"('unintelligent', 'intelligent')",0.92786,0.9439621,0.4835513,0.5026442,0.0190929
49,0.10142472,0.24168193,"('unable', 'able')",0.01042138,0.14116552,0.055923,0.1914237,0.1355007
50,0.16913709,0.2822951,"('clumsy', 'skillful')",0.21461618,0.20364293,0.1918766,0.242969,0.0510924
51,-0.6810598,-0.77515674,"('uneducated', 'educated')",0.2469879,0.21693479,-0.2170359,-0.279111,-0.0620751
52,0.16063215,0.057994187,"('irrational', 'rational')",0.8286251,0.71623904,0.4946286,0.3871166,-0.107512
53,-0.9635661,-0.921072,"('uncreative', 'creative')",0.98284686,0.9555967,0.0096404,0.0172623,0.0076219
54,-0.47684664,-0.4136703,"('incapable', 'capable')",1.0000855,1.1044651,0.2616194,0.3453974,0.083778
55,-0.044295475,-0.06292793,"('incompetent', 'clever')",-0.22363201,-0.19751438,-0.1339637,-0.1302212,0.0037425
56,0.4581754,0.43023646,"('impractical', 'practical')",-0.59942913,-0.54534054,-0.0706269,-0.057552,0.0130749
57,-0.79107064,-0.7809722,"('unimaginative', 'imaginative')",-2.5559926,-2.5454555,-1.6735317,-1.6632138,0.0103179
58,-0.69971544,-0.74689984,"('undiscriminating', 'discriminating')",0.043164395,-0.0072715767,-0.3282755,-0.3770857,-0.0488102
59,0.77852374,0.8611917,"('foolish', 'wise')",0.62280256,0.6387643,0.7006631,0.749978,0.0493149
60,0.12631531,0.12427824,"('inefficient', 'efficient')",-0.4714446,-0.34003636,-0.1725647,-0.1078791,0.0646856
61,-1.3640325,-1.4803461,"('illogical', 'logical')",0.17243369,0.053943917,-0.5957994,-0.7132011,-0.1174017
62,-0.5324389,-0.4901535,"('incompetent', 'brilliant')",-0.42572406,-0.24605417,-0.4790815,-0.3681038,0.1109777
63,-1.7755911,-1.7183083,"('unperceptive', 'insightful')",0.5382349,0.64212936,-0.6186781,-0.5380895,0.0805886
64,-0.08621101,-0.14593588,"('shy', 'confident')",-6.689115,-6.6585574,-3.3876631,-3.4022467,-0.0145836
65,-0.4785251,-0.553598,"('insecure', 'secure')",-0.65310746,-0.6375685,-0.5658163,-0.5955832,-0.0297669
66,-1.2541789,-1.2200327,"('inactive', 'active')",0.7175405,0.7428711,-0.2683192,-0.2385808,0.0297384
67,0.8793322,0.8630465,"('doubtful', 'determined')",-0.68083924,-0.641471,0.0992465,0.1107877,0.0115412
68,-0.52838284,-0.52363706,"('dependent', 'independent')",-0.3605642,-0.39628577,-0.4444735,-0.4599614,-0.0154879
69,0.5197977,0.61134404,"('lazy', 'industrious')",-0.23030609,-0.2098468,0.1447458,0.2007486,0.0560028
70,-1.2455455,-1.2600445,"('lethargic', 'energetic')",-0.16556796,-0.14328352,-0.7055568,-0.701664,0.0038928
71,-0.03180988,0.024885505,"('diffident', 'self-confident')",0.70799154,0.77162623,0.3380908,0.3982559,0.0601651
72,-0.8666251,-0.84682417,"('unambitious', 'ambitious')",-0.91889375,-0.8951313,-0.8927594,-0.8709778,0.0217816
73,1.2954115,1.3074362,"('helpless', 'self-reliant')",-2.7836483,-2.7357743,-0.7441184,-0.714169,0.0299494
74,-0.51517093,-0.48927024,"('undedicated', 'dedicated')",-0.3652215,-0.40411896,-0.4401962,-0.4466946,-0.0064984
75,0.13090403,0.14645424,"('meek', 'impulsive')",-0.17177024,-0.09959738,-0.0204331,0.0234284,0.0438615
76,-0.34623495,-0.35414582,"('anxious', 'daring')",-0.10909136,-0.018105526,-0.2276632,-0.1861257,0.0415375
77,-0.6213981,-0.5841187,"('unmotivated', 'motivated')",-1.3005748,-1.148642,-0.9609864,-0.8663803,0.0946061
78,-0.93841577,-0.8393122,"('nonresilient', 'resilient')",0.4018459,0.49745017,-0.2682849,-0.170931,0.0973539
79,-0.668061,-0.59920454,"('wavering', 'unwavering')",0.28515333,0.30996373,-0.1914538,-0.1446204,0.0468334
80,-0.29646897,-0.33469626,"('dominated', 'dominating')",-1.7469565,-1.6172652,-1.0217128,-0.9759808,0.045732
81,-0.524163,-0.6096865,"('submissive', 'aggressive')",-1.2596775,-1.1902645,-0.8919203,-0.8999755,-0.0080552
82,-0.9075033,-0.89146763,"('poor', 'rich')",5.501972,5.511477,2.2972345,2.3100047,0.0127702
83,-0.2285195,-0.27227777,"('powerless', 'powerful')",-0.8747274,-0.84618133,-0.5516235,-0.5592296,-0.0076061
84,0.84229374,0.787729,"('inferior', 'superior')",1.2664808,1.2487748,1.0543873,1.0182519,-0.0361354
85,-0.32226655,-0.2597056,"('insignificant', 'prestigious')",1.3983984,1.39708,0.5380659,0.5686872,0.0306213
86,-1.5742644,-1.6768636,"('uninfluential', 'influential')",-0.32065213,-0.44434735,-0.9474583,-1.0606054,-0.1131471
87,-0.34676963,-0.37433353,"('unsuccessful', 'successful')",0.6191837,0.7901515,0.136207,0.207909,0.071702
88,-0.4271381,-0.41261467,"('low', 'eminent')",0.4277401,0.45996684,0.000301,0.0236761,0.0233751
