,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.41174403,-0.4935996,"('unsociable', 'sociable')",-0.06678923,-0.17245364,-0.2392666,-0.3330266,-0.09376
1,-0.49590623,-0.6919687,"('unfriendly', 'friendly')",1.5852832,1.3776398,0.5446885,0.3428355,-0.201853
2,0.5204661,0.53685594,"('unlikable', 'likable')",0.5129835,0.55066776,0.5167248,0.5437618,0.027037
3,-0.64611447,-0.50337577,"('repellent', 'pleasant')",0.1556295,0.21613951,-0.2452425,-0.1436181,0.1016244
4,0.2136573,0.102898814,"('disliked', 'liked')",-6.350827,-6.3664527,-3.0685849,-3.131777,-0.0631921
5,-0.5306535,-0.662729,"('distant', 'outgoing')",-0.5133762,-0.6530886,-0.5220149,-0.6579088,-0.1358939
6,-0.76746345,-0.91015494,"('distant', 'open')",0.0428105,-0.13177122,-0.3623265,-0.5209631,-0.1586366
7,0.142156,0.26122677,"('insensitive', 'sensitive')",0.8823966,0.9625071,0.5122763,0.611867,0.0995907
8,-0.6152619,-0.7188027,"('unaffectionate', 'affectionate')",0.53051084,0.39053118,-0.0423755,-0.1641358,-0.1217603
9,-0.3228024,-0.4032901,"('unaffectionate', 'caring')",0.90346193,0.80777717,0.2903298,0.2022435,-0.0880863
10,-0.9381359,-0.84941995,"('unsympathetic', 'sympathetic')",0.16079485,0.17332608,-0.3886705,-0.3380469,0.0506236
11,-0.12921005,-0.027281178,"('unhelpful', 'helpful')",1.7784076,1.8590715,0.8245988,0.9158952,0.0912964
12,-0.17039463,-0.061397135,"('unsupportive', 'supportive')",-2.0157611,-1.969439,-1.0930779,-1.0154181,0.0776598
13,0.09651162,0.087700345,"('impolite', 'polite')",-0.14002168,-0.078210056,-0.021755,0.0047451,0.0265001
14,-0.1883419,-0.13759968,"('antisocial', 'social')",0.024118345,0.048604794,-0.0821118,-0.0444974,0.0376144
15,0.31707144,0.1599578,"('boring', 'funny')",0.57895994,0.5409521,0.4480157,0.3504549,-0.0975608
16,-0.17545913,-0.22128883,"('unpopular', 'popular')",0.3031723,0.34756976,0.0638566,0.0631405,-0.0007161
17,-0.34467915,-0.30878073,"('nasty', 'nice')",-0.44300583,-0.38712338,-0.3938425,-0.3479521,0.0458904
18,-0.64331543,-0.5987994,"('disagreeable', 'welcoming')",-0.58816487,-0.6231639,-0.6157402,-0.6109816,0.0047586
