,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,female-male
0,1.005085,0.8932066,"('unsociable', 'sociable')",-0.25008494,-0.2978667,0.23393984,0.12501419,1.9114312,1.7022794,-0.1159637,-0.20633212,0.5568815,0.4432603,-0.1136212
1,-1.306512,-1.3629386,"('unfriendly', 'friendly')",-1.4143525,-1.427712,-1.7849967,-1.7507161,-0.01239885,0.011624694,1.6865846,1.5310465,-0.5663351,-0.5997391,-0.033404
2,0.7082024,0.7550949,"('unlikable', 'likable')",0.6587343,0.7102697,1.2258297,1.3318701,1.1971278,1.2206404,0.42882353,0.39693952,0.8437435,0.8829628,0.0392193
3,0.35499862,0.39684132,"('repellent', 'pleasant')",0.26603764,0.41832772,0.92201704,0.9977845,1.0905824,1.1505891,0.556818,0.7067239,0.6380908,0.7340533,0.0959625
4,-0.1556722,-0.2571429,"('disliked', 'liked')",-0.026766803,-0.105684094,-0.056400105,-0.05795057,-0.27861664,-0.39518696,-6.7639365,-6.9463496,-1.4562784,-1.5524629,-0.0961845
5,-0.52631605,-0.42032343,"('distant', 'outgoing')",0.3144853,0.31522202,-0.70458347,-0.6118881,-1.8561888,-1.744661,-0.44617996,-0.58092594,-0.6437566,-0.6085153,0.0352413
6,-0.4090406,-0.31335074,"('distant', 'open')",0.068139434,0.15246134,-0.9855286,-0.8688906,-1.8236525,-1.7038119,0.3866008,0.2436665,-0.5526963,-0.4979851,0.0547112
7,1.6944748,1.6716756,"('insensitive', 'sensitive')",0.5918778,0.6697955,1.5699143,1.688421,1.3956975,1.4232075,1.0728295,1.1248885,1.2649588,1.3155975,0.0506387
8,-1.8285468,-1.8965381,"('unaffectionate', 'affectionate')",-0.84752154,-0.92500407,-1.7896937,-1.7260824,-2.1690788,-2.148714,0.47872332,0.3438183,-1.2312235,-1.2705041,-0.0392806
9,-0.8014037,-0.8884461,"('unaffectionate', 'caring')",0.24101907,0.2193878,-1.0753384,-0.94418514,-0.38301173,-0.3437713,0.9795968,0.94630206,-0.2078276,-0.2021425,0.0056851
10,0.6183302,0.6060678,"('unsympathetic', 'sympathetic')",-0.024163343,0.10158549,0.5930406,0.7802062,0.9405258,0.9150708,-0.71112186,-0.5885975,0.2833223,0.3628665,0.0795442
11,1.814231,1.7922723,"('unhelpful', 'helpful')",1.0567,1.0834694,0.8214613,0.94974536,1.1963989,1.2300261,1.4861872,1.6143985,1.2749956,1.3339824,0.0589868
12,1.6702383,1.723364,"('unsupportive', 'supportive')",0.6460946,0.78104484,0.86719614,1.2047206,0.6959518,0.85524386,-2.3423226,-2.3279717,0.3074317,0.4472803,0.1398486
13,1.5555208,1.5687683,"('impolite', 'polite')",0.7154669,0.77924,1.1166372,1.2063087,1.0921834,1.043454,-0.8773509,-0.8438194,0.7204915,0.7507904,0.0302989
14,3.1329317,3.0420952,"('antisocial', 'social')",1.5139468,1.4287522,2.1601398,2.1479344,2.082944,1.9779413,-0.5450787,-0.5413695,1.6689768,1.6110706,-0.0579062
15,0.03658451,0.0015670247,"('boring', 'funny')",0.7044337,0.59048295,0.23227993,0.14551061,0.09810481,0.12566611,0.5933767,0.49865586,0.3329559,0.2723765,-0.0605794
16,-1.9696195,-2.1002045,"('unpopular', 'popular')",-1.9532111,-1.9563228,-1.2017661,-1.293211,-1.0773175,-1.1438042,0.5448835,0.5137147,-1.131406,-1.1959655,-0.0645595
17,0.7315521,0.8218322,"('nasty', 'nice')",1.3182646,1.3449726,-0.41500458,-0.34367618,-0.46270856,-0.40792233,-0.62508893,-0.6022461,0.1094029,0.162592,0.0531891
18,-0.47931504,-0.4543321,"('disagreeable', 'welcoming')",0.2730363,0.37404808,-0.24850947,-0.08863509,-0.82306516,-0.78362966,-0.310733,-0.42946014,-0.3177173,-0.2764018,0.0413155
19,-0.5227002,-0.4998148,"('inhospitable', 'hospitable')",0.77339023,0.8029164,-0.7320441,-0.627791,-0.43783602,-0.28918862,-0.2533052,-0.27233604,-0.234499,-0.1772428,0.0572562
20,0.7270603,0.6887798,"('rough', 'thoughtful')",1.1577431,1.1417344,0.9287287,0.90192586,0.8061759,0.7569484,0.97280043,0.96421957,0.9185017,0.8907216,-0.0277801
21,2.58785,2.5353777,"('immoral', 'moral')",1.7283309,1.7672842,1.3867253,1.3891175,1.6064506,1.5772624,-0.3324956,-0.27297944,1.3953723,1.3992125,0.0038402
22,1.314724,1.2900624,"('untrustworthy', 'trustworthy')",0.88637334,0.9008321,1.2799425,1.3475406,1.5395132,1.5508908,-0.36704695,-0.3836112,0.9307013,0.9411429,0.0104416
23,2.260788,2.2389867,"('insincere', 'sincere')",0.98689514,1.0486308,0.56234187,0.5756281,1.9640195,1.9655064,6.428351,6.4667315,2.4404791,2.4590967,0.0186176
24,0.38199252,0.37603185,"('dishonest', 'honest')",0.22002962,0.21670406,-0.028839238,0.08522856,0.5599418,0.5216051,0.7163357,0.61716354,0.3698921,0.3633466,-0.0065455
25,-0.065158404,-0.13069654,"('egoistic', 'altruistic')",1.558578,1.5555503,-0.7451401,-0.7965298,-1.4895701,-1.5684842,1.4292579,1.261902,0.1375935,0.0643484,-0.0732451
26,0.8997748,0.84712183,"('hardhearted', 'benevolent')",0.22802919,0.2049168,0.5450622,0.6468325,1.1652085,1.1849332,1.4136531,1.352916,0.8503456,0.847344,-0.0030016
27,-0.86383396,-0.81340516,"('hardhearted', 'softhearted')",-0.031001534,0.050958656,-0.8077206,-0.69588417,0.0411881,0.053339437,1.3813865,1.1804479,-0.0559963,-0.0449086,0.0110877
28,0.5937192,0.41649127,"('disloyal', 'loyal')",0.5217765,0.4177298,-0.025006503,-0.040751763,-0.0045410804,-0.08802821,1.2279394,1.1461452,0.4627775,0.3703173,-0.0924602
29,-0.06795251,-0.08633297,"('unfair', 'fair')",-0.84075594,-0.9185404,-1.1335634,-1.2228518,-0.30258945,-0.3931312,-0.2117126,-0.3936601,-0.5113148,-0.6029033,-0.0915885
30,2.1727111,2.0824196,"('intolerant', 'tolerant')",0.31635645,0.33628157,1.7916595,1.7930917,2.1936307,2.1136172,1.4590153,1.4564424,1.5866746,1.5563704,-0.0303042
31,-2.5082703,-2.4846554,"('evil', 'good')",-1.5824859,-1.5766566,-1.9976064,-1.9356459,-2.5612168,-2.3821743,-0.8422119,-0.9992789,-1.8983583,-1.8756823,0.022676
32,0.8166361,0.79403394,"('unkind', 'kind')",0.26941139,0.26525992,0.38655156,0.48332208,1.4151291,1.3041657,0.8694803,0.78129286,0.7514417,0.7256149,-0.0258268
33,1.0357615,1.0434592,"('wrong', 'right')",1.4130524,1.4214476,-0.21990517,-0.17311016,-0.7592684,-0.72633153,-0.4186461,-0.50607955,0.2101989,0.2118771,0.0016782
34,0.67203945,0.72879255,"('mean', 'honorable')",-0.21001513,-0.13734397,1.2756757,1.3649985,0.6648702,0.8006367,6.4405417,6.54047,1.7686224,1.8595108,0.0908884
35,-1.9287955,-2.0101433,"('corrupt', 'incorrupt')",-0.18241115,-0.35218027,-1.5323099,-1.7243221,-2.580613,-2.6247597,0.12936315,-0.09056417,-1.2189533,-1.3603939,-0.1414406
36,-2.346115,-2.4419465,"('hostile', 'amicable')",-1.9038163,-1.931105,-1.4749649,-1.5642452,-2.3364053,-2.3634453,0.64894617,0.453206,-1.4824712,-1.5695072,-0.087036
37,0.87352777,0.86482507,"('fake', 'genuine')",0.51551926,0.5107517,0.32162413,0.3702852,0.2908479,0.305289,0.5586397,0.52387595,0.5120318,0.5150054,0.0029736
38,0.81867254,0.80694634,"('untruthful', 'truthful')",0.14191869,0.10473026,0.085480526,0.20803693,-0.1831347,-0.08583197,-0.233244,-0.18702076,0.1259386,0.1693722,0.0434336
39,2.0041425,1.9709778,"('exploitative', 'cooperative')",0.9791113,0.9426138,2.209075,2.3029287,3.0137138,3.0948248,0.45415217,0.4203871,1.7320391,1.7463465,0.0143074
40,0.8615829,0.8947316,"('stingy', 'generous')",0.018170474,0.16534771,0.3457275,0.46959153,0.4615841,0.44148073,-1.5647721,-1.687987,0.0244586,0.0566329,0.0321743
41,0.37260082,0.28631616,"('unforgiving', 'forgiving')",-0.13253409,-0.047644943,-0.56827295,-0.49166185,0.90639746,0.99719405,-0.009183651,-0.07288381,0.1138015,0.1342639,0.0204624
