,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.3383188,-1.3326828,"('unsociable', 'sociable')",-1.2603053,-1.3921055,-1.550472,-1.5654268,-0.29927006,-0.5285931,-1.1120917,-1.204702,-0.0926103
1,-0.42568594,-0.48506823,"('unfriendly', 'friendly')",-0.62626487,-0.7697027,1.276208,1.1637794,1.5788755,1.3797808,0.4507832,0.3221973,-0.1285859
2,0.45399603,0.61998886,"('unlikable', 'likable')",1.5266733,1.5871855,0.82621324,0.8622756,0.8980434,0.93726534,0.9262315,1.0016788,0.0754473
3,-0.12261191,-0.052728355,"('repellent', 'pleasant')",-1.1409009,-1.0373458,-1.5057178,-1.41227,0.35357565,0.33268195,-0.6039137,-0.5424156,0.0614981
4,-0.6622761,-0.72375596,"('disliked', 'liked')",0.87317824,0.8397454,0.92639434,0.95091367,-5.994614,-5.968406,-1.2143295,-1.2253758,-0.0110463
5,0.43348595,0.39660075,"('distant', 'outgoing')",0.80237514,0.83608776,2.956273,2.9432113,0.017527275,0.013705645,1.0524153,1.0474014,-0.0050139
6,1.1239907,1.0869597,"('distant', 'open')",0.8967802,0.9871536,2.315224,2.3457718,-0.0740554,-0.1293068,1.0654849,1.0726446,0.0071597
7,-0.033860292,0.046181276,"('insensitive', 'sensitive')",-1.3468171,-1.251789,-0.89338773,-0.812889,0.014070388,-0.053685207,-0.5649987,-0.5180454,0.0469533
8,-0.23420618,-0.2682992,"('unaffectionate', 'affectionate')",-0.0018518195,-0.07028079,1.4598435,1.3470166,0.8249574,0.7702842,0.5121857,0.4446802,-0.0675055
9,0.6524528,0.6820575,"('unaffectionate', 'caring')",-0.59817106,-0.6976293,0.6715716,0.592471,1.1979374,1.1437261,0.4809477,0.4301564,-0.0507913
10,-1.2627809,-1.1933831,"('unsympathetic', 'sympathetic')",-2.5077822,-2.6143727,-3.4022255,-3.4097724,-0.9895328,-1.1295788,-2.0405803,-2.0867767,-0.0461964
11,-1.0230191,-0.9517974,"('unhelpful', 'helpful')",-2.1198304,-2.086152,-2.0882761,-2.0645142,1.32344,1.3717718,-0.9769214,-0.932673,0.0442484
12,0.28899878,0.41673917,"('unsupportive', 'supportive')",-0.4099777,-0.3691381,0.20986664,0.22898653,-1.7810549,-1.7881038,-0.4230418,-0.3778791,0.0451627
13,-1.074892,-1.003292,"('impolite', 'polite')",-1.4763019,-1.4502808,-2.0426862,-2.0144863,-1.1630863,-1.2370379,-1.4392416,-1.4262743,0.0129673
14,-0.27844086,-0.24182865,"('antisocial', 'social')",-0.61603785,-0.65366685,-1.6526383,-1.6282071,-0.33301687,-0.4788012,-0.7200335,-0.750626,-0.0305925
15,0.07681245,0.08321197,"('boring', 'funny')",1.0686338,1.0316693,0.09332336,0.060381167,-0.2267767,-0.19885214,0.2529982,0.2441026,-0.0088956
16,0.32834774,0.29189056,"('unpopular', 'popular')",0.9082602,0.97993004,-0.3204693,-0.23781449,0.42075685,0.40408206,0.3342239,0.359522,0.0252981
17,-1.0242392,-0.94984835,"('nasty', 'nice')",-0.16840515,-0.06344652,0.38302982,0.43066996,-0.765457,-0.6931282,-0.3937679,-0.3189383,0.0748296
18,-0.9291544,-0.8675268,"('disagreeable', 'welcoming')",1.0165782,1.2150168,-0.09048084,-0.05895523,-0.4517718,-0.5785607,-0.1137072,-0.0725065,0.0412007
19,-0.07160451,-0.009487927,"('inhospitable', 'hospitable')",-0.3725649,-0.31775364,1.3074079,1.2900747,-0.33945134,-0.2122157,0.1309468,0.1876544,0.0567076
20,-1.2227358,-1.1757897,"('rough', 'thoughtful')",0.21001737,0.2695232,-0.27428076,-0.30082133,0.94621396,0.89340675,-0.0851963,-0.0784203,0.006776
21,-0.33840805,-0.22158155,"('immoral', 'moral')",-0.6156125,-0.56769377,-3.2444623,-3.1860864,-0.87730116,-0.9190805,-1.2689461,-1.2236106,0.0453355
22,-1.1177831,-1.0728031,"('untrustworthy', 'trustworthy')",-0.44684228,-0.41406587,-1.4946898,-1.4966109,-0.9807019,-1.1472427,-1.0100043,-1.0326806,-0.0226763
