,welltower_male,welltower_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.023268064,-0.30127305,"('unsociable', 'sociable')",-0.4467308,-0.6308228,-0.2117314,-0.4660479,-0.2543165
1,-0.9701818,-1.1086807,"('unfriendly', 'friendly')",2.0133018,1.8324853,0.52156,0.3619023,-0.1596577
2,-0.15938705,-0.15619788,"('unlikable', 'likable')",0.35246962,0.43947142,0.0965413,0.1416368,0.0450955
3,-0.5509578,-0.4628098,"('repellent', 'pleasant')",0.06548211,0.15947823,-0.2427378,-0.1516658,0.091072
4,-0.63258636,-0.5825726,"('disliked', 'liked')",-6.2662935,-6.451316,-3.44944,-3.5169442,-0.0675042
5,-1.1651828,-1.0407312,"('distant', 'outgoing')",0.047254242,0.106162846,-0.5589643,-0.4672842,0.0916801
6,-1.4675893,-1.3420209,"('distant', 'open')",0.45365816,0.49888325,-0.5069655,-0.4215688,0.0853967
7,0.6653832,0.6810825,"('insensitive', 'sensitive')",0.9626333,1.0585446,0.8140082,0.8698136,0.0558054
8,-1.267208,-1.3472275,"('unaffectionate', 'affectionate')",1.184439,1.0123882,-0.0413845,-0.1674196,-0.1260351
9,-0.5769815,-0.5520137,"('unaffectionate', 'caring')",1.3848222,1.3425125,0.4039204,0.3952494,-0.008671
10,-0.25584698,-0.39978904,"('unsympathetic', 'sympathetic')",-0.4189147,-0.5055778,-0.3373808,-0.4526834,-0.1153026
11,0.12334953,0.18792014,"('unhelpful', 'helpful')",1.4929439,1.6953954,0.8081467,0.9416577,0.133511
12,0.49393836,0.5972725,"('unsupportive', 'supportive')",-1.3719409,-1.4224197,-0.4390013,-0.4125736,0.0264277
13,0.6347969,0.40581894,"('impolite', 'polite')",-0.5813256,-0.5151064,0.0267357,-0.0546437,-0.0813794
14,0.9598205,0.76916575,"('antisocial', 'social')",-0.4801845,-0.49169964,0.239818,0.1387331,-0.1010849
15,-0.24973243,-0.30007097,"('boring', 'funny')",0.6872796,0.67837715,0.2187736,0.1891531,-0.0296205
16,-1.1299357,-1.1202552,"('unpopular', 'popular')",0.04555203,0.12825254,-0.5421919,-0.4960014,0.0461905
17,-0.6447206,-0.5282193,"('nasty', 'nice')",-0.5077318,-0.44161692,-0.5762262,-0.4849181,0.0913081
18,-0.63163733,-0.6043661,"('disagreeable', 'welcoming')",-0.29391614,-0.25800598,-0.4627767,-0.4311861,0.0315906
19,-1.2976153,-1.1918411,"('inhospitable', 'hospitable')",0.19025972,0.18645133,-0.5536778,-0.5026949,0.0509829
20,0.24213725,0.29197526,"('rough', 'thoughtful')",1.0720774,1.0329629,0.6571074,0.6624691,0.0053617
21,0.59498566,0.4552805,"('immoral', 'moral')",-0.6738875,-0.61088073,-0.0394509,-0.0778001,-0.0383492
22,0.54254717,0.4308026,"('untrustworthy', 'trustworthy')",-0.73202753,-0.75557375,-0.0947402,-0.1623856,-0.0676454
23,0.9238056,1.0207987,"('insincere', 'sincere')",5.539427,5.7730927,3.2316163,3.3969457,0.1653294
24,0.06707873,0.02397853,"('dishonest', 'honest')",0.68781483,0.75128746,0.3774468,0.387633,0.0101862
25,-0.15805951,-0.15240595,"('egoistic', 'altruistic')",1.7546399,1.5934289,0.7982902,0.7205114,-0.0777788
26,0.48591477,0.2646224,"('hardhearted', 'benevolent')",1.9391747,1.6819341,1.2125447,0.9732783,-0.2392664
27,-0.08928065,-0.0717674,"('hardhearted', 'softhearted')",1.6598284,1.5677508,0.7852739,0.7479917,-0.0372822
28,0.48236144,0.46475637,"('disloyal', 'loyal')",0.8929078,0.8543391,0.6876346,0.6595477,-0.0280869
29,-0.14387573,-0.13486278,"('unfair', 'fair')",-0.15218934,-0.32160962,-0.1480325,-0.2282362,-0.0802037
30,1.2266464,1.1867901,"('intolerant', 'tolerant')",1.2392979,1.2942837,1.2329721,1.2405369,0.0075648
31,-1.2658639,-1.1918567,"('evil', 'good')",-0.76380885,-0.8898666,-1.0148363,-1.0408616,-0.0260253
32,0.08253008,-0.066713504,"('unkind', 'kind')",0.86990654,0.66034275,0.4762183,0.2968146,-0.1794037
33,0.35290504,0.27801597,"('wrong', 'right')",-0.06146528,-0.12621182,0.1457199,0.0759021,-0.0698178
34,0.24219677,0.39653164,"('mean', 'honorable')",5.649854,5.985858,2.9460254,3.1911948,0.2451694
35,-0.76668894,-0.6865321,"('corrupt', 'incorrupt')",-0.053128712,-0.19432779,-0.4099088,-0.4404299,-0.0305211
36,-1.7652262,-1.7877349,"('hostile', 'amicable')",0.3425304,0.11893196,-0.7113479,-0.8344014,-0.1230535
37,0.3681437,0.29731598,"('fake', 'genuine')",0.602647,0.58720523,0.4853954,0.4422606,-0.0431348
38,-0.3622159,-0.2690632,"('untruthful', 'truthful')",-0.14614221,0.0072204918,-0.2541791,-0.1309214,0.1232577
39,1.2341645,1.2612233,"('exploitative', 'cooperative')",0.36164337,0.31999046,0.7979039,0.7906069,-0.007297
40,0.06974373,0.14484632,"('stingy', 'generous')",-1.1202129,-1.1778325,-0.5252346,-0.5164931,0.0087415
41,0.269404,0.20634873,"('unforgiving', 'forgiving')",0.07482906,0.06844629,0.1721165,0.1373975,-0.034719
42,0.2161079,0.30058226,"('unreliable', 'reliable')",-3.0566382,-2.9334283,-1.4202652,-1.3164231,0.1038421
43,0.23754296,0.23608695,"('irresponsible', 'responsible')",0.5810495,0.58176357,0.4092962,0.4089253,-0.0003709
44,-0.67395574,-0.70275474,"('prejudiced', 'unprejudiced')",-1.715288,-1.7559642,-1.1946219,-1.2293594,-0.0347375
45,0.5096017,0.42699847,"('incompetent', 'competent')",-0.21552534,-0.20822407,0.1470382,0.1093872,-0.037651
46,0.0877718,-0.09244925,"('uncompetitive', 'competitive')",-0.8614366,-0.9304221,-0.3868324,-0.5114357,-0.1246033
47,0.43819433,0.539862,"('stupid', 'smart')",5.0979257,5.434642,2.76806,2.987252,0.219192
48,0.13158306,0.17250617,"('unintelligent', 'intelligent')",0.5839463,0.63564014,0.3577647,0.4040731,0.0463084
49,-0.6092888,-0.341165,"('unable', 'able')",-0.39862555,-0.15736438,-0.5039572,-0.2492647,0.2546925
50,-0.18491882,-0.07329784,"('clumsy', 'skillful')",0.12020102,0.18609153,-0.0323589,0.0563968,0.0887557
51,0.011903184,-0.15649317,"('uneducated', 'educated')",0.4956039,0.42812517,0.2537535,0.135816,-0.1179375
52,-0.80782366,-0.8514215,"('irrational', 'rational')",0.57505727,0.4051461,-0.1163832,-0.2231377,-0.1067545
53,-1.7263232,-1.6959773,"('uncreative', 'creative')",0.87526727,0.79742014,-0.425528,-0.4492786,-0.0237506
54,-0.57800204,-0.51566184,"('incapable', 'capable')",1.1313392,1.1711456,0.2766686,0.3277419,0.0510733
55,0.7544982,0.69402,"('incompetent', 'clever')",-0.123105116,-0.06611554,0.3156965,0.3139522,-0.0017443
56,1.3025213,1.3110148,"('impractical', 'practical')",-0.3446285,-0.16302319,0.4789464,0.5739958,0.0950494
57,-0.8343904,-0.9916328,"('unimaginative', 'imaginative')",-2.1777642,-2.3748193,-1.5060773,-1.6832261,-0.1771488
58,0.39623368,0.3845486,"('undiscriminating', 'discriminating')",0.5025426,0.5026146,0.4493881,0.4435816,-0.0058065
59,-0.22382692,0.012021542,"('foolish', 'wise')",0.6262031,0.7046506,0.2011881,0.3583361,0.157148
60,1.5584376,1.5382639,"('inefficient', 'efficient')",-0.3007237,-0.064008795,0.628857,0.7371275,0.1082705
61,-0.13170913,-0.37935957,"('illogical', 'logical')",0.31913048,0.13321468,0.0937107,-0.1230724,-0.2167831
62,0.9287169,1.0863483,"('incompetent', 'brilliant')",-0.036803626,0.3052284,0.4459566,0.6957884,0.2498318
63,0.46225905,0.48702705,"('unperceptive', 'insightful')",0.97436106,1.1011137,0.7183101,0.7940704,0.0757603
64,0.92652965,0.8220117,"('shy', 'confident')",-6.354316,-6.505156,-2.7138934,-2.8415723,-0.1276789
65,1.1744671,1.1158526,"('insecure', 'secure')",-0.48675764,-0.3677665,0.3438547,0.374043,0.0301883
66,-1.319805,-1.3345654,"('inactive', 'active')",0.6096781,0.51226383,-0.3550635,-0.4111508,-0.0560873
67,0.42040184,0.35171458,"('doubtful', 'determined')",-0.6717878,-0.6719808,-0.125693,-0.1601331,-0.0344401
68,0.01375727,0.08314391,"('dependent', 'independent')",-0.57535416,-0.5134835,-0.2807984,-0.2151698,0.0656286
69,-0.088485755,0.011291295,"('lazy', 'industrious')",-0.4504083,-0.51477265,-0.269447,-0.2517407,0.0177063
70,0.37871122,0.39126736,"('lethargic', 'energetic')",0.6620283,0.7025922,0.5203698,0.5469298,0.02656
71,0.76923287,0.8753599,"('diffident', 'self-confident')",0.59383243,0.5613577,0.6815326,0.7183588,0.0368262
72,0.1326196,0.15210819,"('unambitious', 'ambitious')",-0.671459,-0.5560015,-0.2694197,-0.2019466,0.0674731
73,0.6470889,0.75322336,"('helpless', 'self-reliant')",-2.6541805,-2.6496825,-1.0035458,-0.9482296,0.0553162
74,0.7096938,0.73692167,"('undedicated', 'dedicated')",0.04257258,-0.05104751,0.3761332,0.3429371,-0.0331961
75,-1.3604978,-1.3060236,"('meek', 'impulsive')",-0.54468775,-0.47777396,-0.9525928,-0.8918988,0.060694
76,0.09307346,0.16845076,"('anxious', 'daring')",-0.20447552,0.002419874,-0.055701,0.0854353,0.1411363
77,-0.42467788,-0.41628635,"('unmotivated', 'motivated')",-1.3065393,-1.2264771,-0.8656086,-0.8213817,0.0442269
78,0.15889141,0.26152468,"('nonresilient', 'resilient')",0.30155402,0.30672276,0.2302227,0.2841237,0.053901
79,-1.0235765,-0.97339743,"('wavering', 'unwavering')",0.2225232,0.25507572,-0.4005266,-0.3591608,0.0413658
80,0.80747837,0.82973,"('dominated', 'dominating')",-1.4677325,-1.3336082,-0.3301271,-0.2519391,0.078188
81,0.84754544,0.72959375,"('submissive', 'aggressive')",-0.9302855,-0.7847175,-0.04137,-0.0275619,0.0138081
82,-0.9203781,-0.92744404,"('poor', 'rich')",5.478322,5.7799067,2.2789719,2.4262314,0.1472595
83,0.2837913,0.25236684,"('powerless', 'powerful')",-0.9938634,-1.0641204,-0.3550361,-0.4058768,-0.0508407
84,0.41919762,0.4830233,"('inferior', 'superior')",0.9482422,0.97506803,0.6837199,0.7290456,0.0453257
85,-0.8977026,-0.90677875,"('insignificant', 'prestigious')",0.61142105,0.5002283,-0.1431408,-0.2032752,-0.0601344
86,0.022054214,-0.21169797,"('uninfluential', 'influential')",0.045616157,-0.18206541,0.0338352,-0.1968817,-0.2307169
87,0.54467833,0.3622252,"('unsuccessful', 'successful')",0.8242605,0.88943624,0.6844694,0.6258307,-0.0586387
88,-0.43020013,-0.5239052,"('low', 'eminent')",0.095850565,0.11932154,-0.1671748,-0.2022918,-0.035117
