,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.5594771,-0.52532864,"('unpopular', 'popular')",1.0675629,1.005046,0.2540429,0.2398587,-0.0141842
17,0.072272114,0.07195875,"('nasty', 'nice')",-0.15145865,-0.17546184,-0.0395933,-0.0517515,-0.0121582
18,-0.55514824,-0.6011754,"('disagreeable', 'welcoming')",-0.28609976,-0.4108306,-0.420624,-0.506003,-0.085379
19,-1.1146003,-1.1022099,"('inhospitable', 'hospitable')",-0.039716493,-0.10809908,-0.5771584,-0.6051545,-0.0279961
20,0.53760904,0.48220512,"('rough', 'thoughtful')",0.9147066,0.80036056,0.7261578,0.6412829,-0.0848749
21,-0.10584031,-0.22239538,"('immoral', 'moral')",-0.2906579,-0.29316244,-0.1982491,-0.2577789,-0.0595298
22,-0.656009,-0.70818573,"('untrustworthy', 'trustworthy')",-1.082245,-1.1195046,-0.869127,-0.9138452,-0.0447182
23,-0.18204173,-0.18135348,"('insincere', 'sincere')",5.677239,5.6489553,2.7475986,2.7338009,-0.0137977
24,-0.46138987,-0.49861622,"('dishonest', 'honest')",0.5692929,0.5400077,0.0539515,0.0206957,-0.0332558
25,-0.9449009,-0.9980642,"('egoistic', 'altruistic')",1.188367,1.0662241,0.1217331,0.0340799,-0.0876532
26,-0.012204569,-0.16012983,"('hardhearted', 'benevolent')",1.3732097,1.1448181,0.6805026,0.4923441,-0.1881585
27,-0.8804763,-0.83593106,"('hardhearted', 'softhearted')",0.95821244,0.9262262,0.0388681,0.0451476,0.0062795
28,-0.64323103,-0.6922009,"('disloyal', 'loyal')",0.7329011,0.62671095,0.044835,-0.032745,-0.07758
29,-0.35427147,-0.35877585,"('unfair', 'fair')",-0.7041969,-0.8465688,-0.5292342,-0.6026723,-0.0734381
30,1.0293701,0.9245965,"('intolerant', 'tolerant')",1.6656314,1.5354991,1.3475008,1.2300478,-0.117453
31,-1.369827,-1.3104006,"('evil', 'good')",-0.8877087,-1.0246242,-1.1287678,-1.1675124,-0.0387446
32,-0.070096895,-0.13024786,"('unkind', 'kind')",0.84406716,0.66689223,0.3869851,0.2683222,-0.1186629
33,-0.1981721,-0.29904976,"('wrong', 'right')",-0.68050456,-0.70908165,-0.4393383,-0.5040657,-0.0647274
34,0.19895792,0.31600747,"('mean', 'honorable')",6.298962,6.3772655,3.24896,3.3466365,0.0976765
35,-0.51463145,-0.46721143,"('corrupt', 'incorrupt')",-0.112284854,-0.21218996,-0.3134581,-0.3397007,-0.0262426
36,-1.0585345,-1.0764157,"('hostile', 'amicable')",0.19459185,-0.002289161,-0.4319713,-0.5393524,-0.1073811
37,-0.39007473,-0.39719778,"('fake', 'genuine')",0.010319836,0.033713266,-0.1898775,-0.1817423,0.0081352
38,-0.68053794,-0.6101137,"('untruthful', 'truthful')",0.2519299,0.3254201,-0.214304,-0.1423468,0.0719572
39,0.62986577,0.5923117,"('exploitative', 'cooperative')",-0.094690815,-0.098940715,0.2675875,0.2466855,-0.020902
40,-0.6083286,-0.58993495,"('stingy', 'generous')",-1.6423236,-1.684537,-1.1253262,-1.137236,-0.0119098
41,-0.18705586,-0.21922262,"('unforgiving', 'forgiving')",0.22760297,0.05716534,0.0202736,-0.0810286,-0.1013022
42,-0.08270345,-0.14847821,"('unreliable', 'reliable')",-3.3310292,-3.2876985,-1.7068663,-1.7180884,-0.0112221
43,-0.71077716,-0.7285937,"('irresponsible', 'responsible')",0.3415141,0.27692643,-0.1846315,-0.2258336,-0.0412021
44,-0.14161406,-0.2231271,"('prejudiced', 'unprejudiced')",-1.6637731,-1.7314817,-0.9026936,-0.9773044,-0.0746108
45,-0.28555465,-0.25021294,"('incompetent', 'competent')",-0.18924823,-0.25147787,-0.2374014,-0.2508454,-0.013444
46,-0.5404206,-0.5516916,"('uncompetitive', 'competitive')",-0.5747635,-0.5465322,-0.557592,-0.5491119,0.0084801
47,-0.030348372,0.04117021,"('stupid', 'smart')",5.387123,5.47137,2.6783874,2.7562702,0.0778828
48,0.008103035,-0.038512092,"('unintelligent', 'intelligent')",0.9940962,0.9207653,0.5010996,0.4411266,-0.059973
49,0.28133917,0.41924715,"('unable', 'able')",0.056908652,0.19686711,0.1691239,0.3080571,0.1389332
50,0.06979217,0.100020766,"('clumsy', 'skillful')",0.0808715,0.06930423,0.0753318,0.0846625,0.0093307
51,-0.03387271,-0.10313184,"('uneducated', 'educated')",1.0157263,0.8963083,0.4909268,0.3965882,-0.0943386
52,-0.69979614,-0.8478093,"('irrational', 'rational')",-0.057127867,-0.16430649,-0.378462,-0.5060579,-0.1275959
53,-1.1793029,-1.1966326,"('uncreative', 'creative')",0.6414981,0.5642434,-0.2689024,-0.3161946,-0.0472922
54,-0.451345,-0.49761707,"('incapable', 'capable')",1.0875957,1.1058582,0.3181254,0.3041206,-0.0140048
55,0.30022475,0.28105664,"('incompetent', 'clever')",0.013741251,-0.04192742,0.156983,0.1195646,-0.0374184
56,1.0858158,0.9841181,"('impractical', 'practical')",0.33011732,0.32975692,0.7079666,0.6569375,-0.0510291
57,-0.8662754,-1.0086216,"('unimaginative', 'imaginative')",-2.7635634,-2.87985,-1.8149195,-1.9442358,-0.1293163
58,-0.27445993,-0.30547795,"('undiscriminating', 'discriminating')",0.15858418,0.037589893,-0.0579379,-0.133944,-0.0760061
59,-0.2040265,-0.15186368,"('foolish', 'wise')",0.37219846,0.43902487,0.084086,0.1435806,0.0594946
60,0.95872056,0.934043,"('inefficient', 'efficient')",0.09852575,0.19944741,0.5286232,0.5667452,0.038122
61,0.14863825,-0.042587068,"('illogical', 'logical')",0.32363,0.16353583,0.2361341,0.0604744,-0.1756597
62,0.87746805,1.0534163,"('incompetent', 'brilliant')",0.60735583,0.8439991,0.742412,0.9487077,0.2062957
63,0.091293015,0.1799483,"('unperceptive', 'insightful')",1.1589653,1.240288,0.6251292,0.7101182,0.084989
64,-0.14701474,-0.28037667,"('shy', 'confident')",-6.539922,-6.3599806,-3.3434684,-3.3201785,0.0232899
65,0.15712318,0.10126551,"('insecure', 'secure')",-0.6582988,-0.6207534,-0.2505878,-0.259744,-0.0091562
66,-0.48981017,-0.4425438,"('inactive', 'active')",0.7265826,0.6855751,0.1183862,0.1215157,0.0031295
67,0.65756965,0.5100692,"('doubtful', 'determined')",-0.29056093,-0.35735825,0.1835044,0.0763555,-0.1071489
68,-0.058891162,-0.09212381,"('dependent', 'independent')",-0.18940899,-0.17716302,-0.1241501,-0.1346434,-0.0104933
69,0.63987064,0.6948356,"('lazy', 'industrious')",-0.06970299,-0.034032192,0.2850838,0.3304017,0.0453179
70,-0.47164923,-0.3862087,"('lethargic', 'energetic')",0.49048764,0.5127217,0.0094192,0.0632565,0.0538373
71,-0.58959377,-0.55876416,"('diffident', 'self-confident')",0.33568484,0.28090978,-0.1269545,-0.1389272,-0.0119727
72,-0.66255194,-0.6595445,"('unambitious', 'ambitious')",-1.1598423,-1.1163915,-0.9111971,-0.8879681,0.023229
73,0.17021376,0.13785215,"('helpless', 'self-reliant')",-3.1965158,-3.1299362,-1.513151,-1.496042,0.017109
74,0.36059916,0.36592,"('undedicated', 'dedicated')",-0.16703068,-0.34273773,0.0967842,0.0115911,-0.0851931
75,-0.38237435,-0.26609206,"('meek', 'impulsive')",-0.2155022,-0.13242282,-0.2989383,-0.1992574,0.0996809
76,0.31431645,0.39253977,"('anxious', 'daring')",0.13041,0.18409188,0.2223632,0.2883158,0.0659526
77,-0.6285345,-0.7257188,"('unmotivated', 'motivated')",-0.8011397,-0.6817755,-0.7148371,-0.7037472,0.0110899
78,-0.78646934,-0.69337195,"('nonresilient', 'resilient')",0.40517336,0.5328306,-0.190648,-0.0802707,0.1103773
79,-0.9617938,-0.9478697,"('wavering', 'unwavering')",0.16211443,0.22817416,-0.3998397,-0.3598478,0.0399919
80,0.46161658,0.4963345,"('dominated', 'dominating')",-1.3109711,-1.255949,-0.4246773,-0.3798073,0.04487
81,0.95935977,0.8511347,"('submissive', 'aggressive')",-0.44822627,-0.34916654,0.2555667,0.2509841,-0.0045826
82,-0.12795822,-0.104221344,"('poor', 'rich')",6.2207584,6.185707,3.0464001,3.0407429,-0.0056572
83,-0.017724741,-0.12044117,"('powerless', 'powerful')",-0.76213664,-0.9094242,-0.3899307,-0.5149327,-0.125002
84,-0.022227637,-0.15352051,"('inferior', 'superior')",1.02039,1.0804163,0.4990812,0.4634479,-0.0356333
85,-0.47747537,-0.55342346,"('insignificant', 'prestigious')",0.7993347,0.6167254,0.1609297,0.031651,-0.1292787
86,-0.6749421,-0.8256246,"('uninfluential', 'influential')",-0.08037287,-0.24388188,-0.3776575,-0.5347532,-0.1570957
87,0.17960182,0.18406342,"('unsuccessful', 'successful')",0.9677252,1.0493544,0.5736635,0.6167089,0.0430454
88,-0.14753307,-0.34821075,"('low', 'eminent')",0.4811162,0.32996097,0.1667916,-0.0091249,-0.1759165
