,badger_male,badger_female,tuple,average_male,average_female,female-male
0,0.08513849,0.09312615,"('unsociable', 'sociable')",0.0851385,0.0931261,0.0079876
1,1.1047186,0.91205436,"('unfriendly', 'friendly')",1.1047186,0.9120544,-0.1926642
2,0.45407954,0.5682928,"('unlikable', 'likable')",0.4540795,0.5682928,0.1142133
3,0.7365366,0.847179,"('repellent', 'pleasant')",0.7365366,0.847179,0.1106424
4,-6.9523425,-6.9801087,"('disliked', 'liked')",-6.9523425,-6.9801087,-0.0277662
5,-0.29929805,-0.42876318,"('distant', 'outgoing')",-0.299298,-0.4287632,-0.1294652
6,0.22375879,-0.021103757,"('distant', 'open')",0.2237588,-0.0211038,-0.2448626
7,1.179943,1.1917669,"('insensitive', 'sensitive')",1.179943,1.1917669,0.0118239
8,1.3553714,1.0775892,"('unaffectionate', 'affectionate')",1.3553714,1.0775892,-0.2777822
9,1.4310426,1.2944342,"('unaffectionate', 'caring')",1.4310426,1.2944342,-0.1366084
10,1.4273705,1.4329569,"('unsympathetic', 'sympathetic')",1.4273705,1.4329569,0.0055864
11,1.8993628,1.9135226,"('unhelpful', 'helpful')",1.8993628,1.9135226,0.0141598
12,-0.95001817,-0.9259864,"('unsupportive', 'supportive')",-0.9500182,-0.9259864,0.0240318
13,-0.06700448,0.016668871,"('impolite', 'polite')",-0.0670045,0.0166689,0.0836734
14,-0.05242269,0.12818925,"('antisocial', 'social')",-0.0524227,0.1281893,0.180612
15,0.2837489,0.228874,"('boring', 'funny')",0.2837489,0.228874,-0.0548749
16,-0.673815,-0.6706967,"('unpopular', 'popular')",-0.673815,-0.6706967,0.0031183
17,0.30094677,0.22877486,"('nasty', 'nice')",0.3009468,0.2287749,-0.0721719
18,-0.5314534,-0.59891427,"('disagreeable', 'welcoming')",-0.5314534,-0.5989143,-0.0674609
19,-0.23856969,-0.38992387,"('inhospitable', 'hospitable')",-0.2385697,-0.3899239,-0.1513542
20,0.57547826,0.45948595,"('rough', 'thoughtful')",0.5754783,0.4594859,-0.1159924
21,-0.040900636,0.20619178,"('immoral', 'moral')",-0.0409006,0.2061918,0.2470924
22,0.22516903,0.2683545,"('untrustworthy', 'trustworthy')",0.225169,0.2683545,0.0431855
23,5.7292914,5.782497,"('insincere', 'sincere')",5.7292914,5.7824969,0.0532055
24,1.4857253,1.4357212,"('dishonest', 'honest')",1.4857253,1.4357212,-0.0500041
25,0.29291445,0.24092287,"('egoistic', 'altruistic')",0.2929145,0.2409229,-0.0519916
26,0.46324494,0.29218093,"('hardhearted', 'benevolent')",0.4632449,0.2921809,-0.171064
27,1.6920662,1.4449066,"('hardhearted', 'softhearted')",1.6920662,1.4449066,-0.2471596
28,0.9636706,0.7714211,"('disloyal', 'loyal')",0.9636706,0.7714211,-0.1922495
29,-0.16057326,-0.34235567,"('unfair', 'fair')",-0.1605733,-0.3423557,-0.1817824
30,1.0056571,1.154528,"('intolerant', 'tolerant')",1.0056571,1.154528,0.1488709
31,-0.80787593,-0.9191825,"('evil', 'good')",-0.8078759,-0.9191825,-0.1113066
32,1.0474471,0.9499645,"('unkind', 'kind')",1.0474471,0.9499645,-0.0974826
33,-0.8185231,-0.8173,"('wrong', 'right')",-0.8185231,-0.8173,0.0012231
34,3.8429093,4.0064015,"('mean', 'honorable')",3.8429093,4.0064015,0.1634922
35,-0.9907875,-1.3612564,"('corrupt', 'incorrupt')",-0.9907875,-1.3612564,-0.3704689
36,-0.3611117,-0.6410479,"('hostile', 'amicable')",-0.3611117,-0.6410479,-0.2799362
37,0.74190193,0.69989014,"('fake', 'genuine')",0.7419019,0.6998901,-0.0420118
38,-0.25207788,-0.15697977,"('untruthful', 'truthful')",-0.2520779,-0.1569798,0.0950981
39,0.05527316,0.0873292,"('exploitative', 'cooperative')",0.0552732,0.0873292,0.032056
40,-1.0148993,-1.1527343,"('stingy', 'generous')",-1.0148993,-1.1527343,-0.137835
41,0.3880779,0.3343784,"('unforgiving', 'forgiving')",0.3880779,0.3343784,-0.0536995
42,-1.3430728,-1.3429618,"('unreliable', 'reliable')",-1.3430728,-1.3429618,0.000111
43,1.4239241,1.5125601,"('irresponsible', 'responsible')",1.4239241,1.5125601,0.088636
44,-0.8869587,-0.9498019,"('prejudiced', 'unprejudiced')",-0.8869587,-0.9498019,-0.0628432
45,0.41886243,0.36702135,"('incompetent', 'competent')",0.4188624,0.3670214,-0.051841
46,-0.3418084,-0.27046713,"('uncompetitive', 'competitive')",-0.3418084,-0.2704671,0.0713413
47,5.273354,5.381689,"('stupid', 'smart')",5.2733541,5.3816891,0.108335
48,0.87048084,0.8087899,"('unintelligent', 'intelligent')",0.8704808,0.8087899,-0.0616909
49,-0.43011254,-0.3641842,"('unable', 'able')",-0.4301125,-0.3641842,0.0659283
50,0.02308314,-0.11538617,"('clumsy', 'skillful')",0.0230831,-0.1153862,-0.1384693
51,0.31528366,0.3281802,"('uneducated', 'educated')",0.3152837,0.3281802,0.0128965
52,-0.2441946,-0.42780545,"('irrational', 'rational')",-0.2441946,-0.4278055,-0.1836109
53,0.38914162,0.18712768,"('uncreative', 'creative')",0.3891416,0.1871277,-0.2020139
54,0.927895,0.90659016,"('incapable', 'capable')",0.927895,0.9065902,-0.0213048
55,0.5991998,0.7204794,"('incompetent', 'clever')",0.5991998,0.7204794,0.1212796
56,0.37483463,0.53489774,"('impractical', 'practical')",0.3748346,0.5348977,0.1600631
57,-1.8591788,-1.898515,"('unimaginative', 'imaginative')",-1.8591788,-1.898515,-0.0393362
58,-0.05656137,-0.09145002,"('undiscriminating', 'discriminating')",-0.0565614,-0.09145,-0.0348886
59,0.3760481,0.32118696,"('foolish', 'wise')",0.3760481,0.321187,-0.0548611
60,-0.04594634,0.28726602,"('inefficient', 'efficient')",-0.0459463,0.287266,0.3332123
61,0.46538562,0.24214925,"('illogical', 'logical')",0.4653856,0.2421492,-0.2232364
