,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2829893,-1.3192365,"('unsociable', 'sociable')",-0.28781635,-0.46736148,-0.7854028,-0.893299,-0.1078962
1,-0.5056958,-0.42215642,"('unfriendly', 'friendly')",1.4079635,1.2761239,0.4511338,0.4269837,-0.0241501
2,0.7950889,0.80545765,"('unlikable', 'likable')",0.92901796,0.94668263,0.8620534,0.8760701,0.0140167
3,-0.8139337,-0.71112245,"('repellent', 'pleasant')",0.83073807,0.83755666,0.0084022,0.0632171,0.0548149
4,0.251079,0.3090983,"('disliked', 'liked')",-6.5666566,-6.3947043,-3.1577888,-3.042803,0.1149858
5,1.0540572,1.1108559,"('distant', 'outgoing')",-0.037325434,0.05069036,0.5083659,0.5807732,0.0724073
6,0.8183967,0.9013948,"('distant', 'open')",-0.17812593,-0.13395827,0.3201354,0.3837183,0.0635829
7,-0.29282475,-0.20961542,"('insensitive', 'sensitive')",0.14623646,0.13724345,-0.0732941,-0.036186,0.0371081
8,-0.24797978,-0.19106701,"('unaffectionate', 'affectionate')",0.6128987,0.5659633,0.1824595,0.1874482,0.0049887
9,0.29359156,0.4226051,"('unaffectionate', 'caring')",1.3326086,1.3614945,0.8131001,0.8920498,0.0789497
10,-1.6316757,-1.5305007,"('unsympathetic', 'sympathetic')",-0.69275475,-0.70744956,-1.1622152,-1.1189752,0.04324
11,0.2204428,0.22431107,"('unhelpful', 'helpful')",1.9269351,2.014093,1.073689,1.119202,0.045513
12,0.44721913,0.6470228,"('unsupportive', 'supportive')",-1.918965,-1.8313025,-0.7358729,-0.5921398,0.1437331
13,-0.7102874,-0.76780784,"('impolite', 'polite')",-0.798073,-0.8585589,-0.7541802,-0.8131834,-0.0590032
14,-1.025393,-1.0595372,"('antisocial', 'social')",-0.49511462,-0.65215486,-0.7602538,-0.855846,-0.0955922
15,0.89496714,0.800417,"('boring', 'funny')",-0.03957863,-0.065993555,0.4276943,0.3672117,-0.0604826
16,-0.40078074,-0.29413575,"('unpopular', 'popular')",0.5981144,0.52187186,0.0986668,0.1138681,0.0152013
17,-0.09542808,0.013139994,"('nasty', 'nice')",-0.38853788,-0.31605813,-0.241983,-0.1514591,0.0905239
18,-0.06482296,0.0474588,"('disagreeable', 'welcoming')",-0.3781335,-0.46344745,-0.2214782,-0.2079943,0.0134839
19,0.18244538,0.25456703,"('inhospitable', 'hospitable')",-0.121920735,0.026352331,0.0302623,0.1404597,0.1101974
20,-0.41804397,-0.3746408,"('rough', 'thoughtful')",0.70658094,0.71800727,0.1442685,0.1716832,0.0274147
21,-0.3472426,-0.3389376,"('immoral', 'moral')",-0.60557395,-0.6023029,-0.4764083,-0.4706203,0.005788
22,-1.1304901,-1.1105506,"('untrustworthy', 'trustworthy')",-1.1221147,-1.1492274,-1.1263024,-1.129889,-0.0035866
23,0.07954618,0.12345533,"('insincere', 'sincere')",5.730448,5.5588593,2.9049969,2.8411574,-0.0638395
24,-0.18470132,-0.16317415,"('dishonest', 'honest')",0.81636095,0.8455147,0.3158298,0.3411703,0.0253405
25,0.7727738,0.77681595,"('egoistic', 'altruistic')",1.377129,1.2954602,1.0749514,1.0361381,-0.0388133
26,-0.09043149,-0.11010308,"('hardhearted', 'benevolent')",1.7240287,1.538776,0.8167986,0.7143365,-0.1024621
27,0.5976405,0.6822613,"('hardhearted', 'softhearted')",1.3597071,1.2611548,0.9786738,0.9717081,-0.0069657
28,-0.41945767,-0.46135747,"('disloyal', 'loyal')",0.9180712,0.84745383,0.2493068,0.1930482,-0.0562586
29,-0.20052093,-0.21483411,"('unfair', 'fair')",-0.36242443,-0.44235602,-0.2814727,-0.3285951,-0.0471224
30,-0.2507876,-0.219078,"('intolerant', 'tolerant')",0.6534656,0.5867842,0.201339,0.1838531,-0.0174859
31,-0.19281363,-0.095765345,"('evil', 'good')",-0.80525583,-0.81368315,-0.4990347,-0.4547243,0.0443104
32,1.045622,1.0378214,"('unkind', 'kind')",0.8926842,0.7340741,0.9691531,0.8859478,-0.0832053
33,1.1234682,1.1470392,"('wrong', 'right')",-0.41903377,-0.37196493,0.3522172,0.3875371,0.0353199
34,0.5393891,0.7104371,"('mean', 'honorable')",5.4464726,5.5674458,2.9929309,3.1389415,0.1460106
35,0.036332697,0.01201269,"('corrupt', 'incorrupt')",-0.3190602,-0.32681638,-0.1413638,-0.1574018,-0.016038
36,-0.5941102,-0.51789147,"('hostile', 'amicable')",-0.21492292,-0.31309348,-0.4045165,-0.4154925,-0.010976
37,0.050132774,0.06825398,"('fake', 'genuine')",-0.2685982,-0.25823176,-0.1092327,-0.0949889,0.0142438
38,0.3273511,0.3980399,"('untruthful', 'truthful')",0.22767685,0.45670894,0.277514,0.4273744,0.1498604
39,0.71162474,0.6378705,"('exploitative', 'cooperative')",0.096146464,0.121260405,0.4038856,0.3795654,-0.0243202
40,0.040677343,0.15761724,"('stingy', 'generous')",-2.073583,-2.1300397,-1.0164528,-0.9862112,0.0302416
41,-0.15007019,-0.055207867,"('unforgiving', 'forgiving')",-0.08036242,-0.12654564,-0.1152163,-0.0908768,0.0243395
