,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.58083904,-0.80046576,"('unsociable', 'sociable')",0.49557266,0.429251,-0.5421688,-0.6693046,-0.2091451,-0.3468398,-0.1376947
1,-1.0762095,-1.0407566,"('unfriendly', 'friendly')",-0.9592865,-1.1236768,1.7017226,1.6820679,-0.1112578,-0.1607885,-0.0495307
2,1.3399359,1.2567328,"('unlikable', 'likable')",0.578732,0.5065947,0.6783874,0.6740752,0.8656851,0.8124676,-0.0532175
3,0.0903549,0.17883243,"('repellent', 'pleasant')",0.18643534,0.27439764,0.5265136,0.593389,0.2677679,0.348873,0.0811051
4,-0.79924476,-0.77129835,"('disliked', 'liked')",-0.46644965,-0.4428935,-6.2178698,-6.2307453,-2.4945215,-2.4816457,0.0128758
5,-1.5861309,-1.4513572,"('distant', 'outgoing')",-1.4976416,-1.4219079,-0.24694413,-0.1190384,-1.1102389,-0.9974345,0.1128044
6,-1.8577783,-1.630899,"('distant', 'open')",-1.4881036,-1.4020854,0.10386732,0.2507832,-1.0806715,-0.9274004,0.1532711
7,-0.051838502,-0.02488501,"('insensitive', 'sensitive')",0.058602482,0.14994074,0.47356293,0.63132685,0.160109,0.2521275,0.0920185
8,-0.77273744,-0.73539907,"('unaffectionate', 'affectionate')",-1.8968599,-1.9763285,0.79362977,0.8031836,-0.6253225,-0.6361814,-0.0108589
9,-1.318207,-1.2716895,"('unaffectionate', 'caring')",-1.5198544,-1.5720133,0.912421,1.0330366,-0.6418801,-0.6035554,0.0383247
10,-0.61947876,-0.7021073,"('unsympathetic', 'sympathetic')",-0.9698994,-1.0049908,-0.677225,-0.66220003,-0.7555343,-0.7897661,-0.0342318
11,0.040660344,-0.09237538,"('unhelpful', 'helpful')",1.0208032,0.9448334,1.7085656,1.8115666,0.923343,0.8880082,-0.0353348
12,-0.24050224,-0.12075228,"('unsupportive', 'supportive')",-0.03715323,0.104575485,-2.0538309,-1.8728755,-0.7771621,-0.6296841,0.147478
13,0.2651926,0.039351974,"('impolite', 'polite')",0.39721006,0.33518353,-0.4612415,-0.5669759,0.0670537,-0.0641468,-0.1312005
14,0.924757,0.8166085,"('antisocial', 'social')",1.5561401,1.5822266,-0.3949809,-0.50215167,0.6953053,0.6322278,-0.0630775
15,-0.11530703,-0.26595312,"('boring', 'funny')",0.3015978,0.19761512,0.7013561,0.6477863,0.2958823,0.1931494,-0.1027329
16,-0.855024,-0.871295,"('unpopular', 'popular')",-0.71031743,-0.74865687,0.52231663,0.56676185,-0.3476749,-0.3510633,-0.0033884
17,-0.28490037,-0.22675651,"('nasty', 'nice')",-0.599995,-0.5338611,-0.22605056,-0.16279006,-0.3703153,-0.3078026,0.0625127
