,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6718664,-0.66845226,"('unsociable', 'sociable')",-0.32904014,-0.38631532,-0.5004533,-0.5273838,-0.0269305
1,-2.0948691,-2.1421654,"('unfriendly', 'friendly')",1.9822321,1.8719456,-0.0563185,-0.1351099,-0.0787914
2,0.19625361,0.24609162,"('unlikable', 'likable')",0.43033558,0.52935195,0.3132946,0.3877218,0.0744272
3,-0.56830364,-0.39896291,"('repellent', 'pleasant')",-0.013031242,0.109424464,-0.2906674,-0.1447692,0.1458982
4,-0.57585853,-0.6184876,"('disliked', 'liked')",-6.65378,-6.829427,-3.6148193,-3.7239571,-0.1091378
5,-1.3483294,-1.3062466,"('distant', 'outgoing')",-0.13219315,-0.19283712,-0.7402613,-0.7495419,-0.0092806
6,-1.6294614,-1.5956639,"('distant', 'open')",0.47906095,0.3903735,-0.5752002,-0.6026452,-0.027445
7,-0.3699904,-0.21115457,"('insensitive', 'sensitive')",0.17153522,0.3334427,-0.0992276,0.0611441,0.1603717
8,-1.1171668,-1.1839784,"('unaffectionate', 'affectionate')",1.0435098,0.9290572,-0.0368285,-0.1274606,-0.0906321
9,-1.5545919,-1.5652233,"('unaffectionate', 'caring')",1.0528713,1.0508409,-0.2508603,-0.2571912,-0.0063309
10,-0.8872784,-0.78909457,"('unsympathetic', 'sympathetic')",-0.6368946,-0.5766147,-0.7620865,-0.6828547,0.0792318
11,0.05220546,0.13981609,"('unhelpful', 'helpful')",1.2644063,1.442355,0.6583059,0.7910855,0.1327796
12,-0.44261774,-0.25053203,"('unsupportive', 'supportive')",-2.1393006,-2.0815554,-1.2909591,-1.1660438,0.1249153
13,-0.36168176,-0.31395292,"('impolite', 'polite')",-0.8729051,-0.77390474,-0.6172934,-0.5439289,0.0733645
14,0.40427536,0.4253388,"('antisocial', 'social')",-0.35676605,-0.36224216,0.0237547,0.0315483,0.0077936
15,0.38087943,0.3023828,"('boring', 'funny')",0.59985024,0.5560271,0.4903648,0.4292049,-0.0611599
16,-0.3941596,-0.46557143,"('unpopular', 'popular')",0.6047889,0.5695873,0.1053147,0.0520079,-0.0533068
17,-0.5713576,-0.50929934,"('nasty', 'nice')",-0.5222672,-0.49831617,-0.5468124,-0.5038078,0.0430046
18,-0.39023006,-0.33739632,"('disagreeable', 'welcoming')",-0.24780463,-0.24615338,-0.3190174,-0.2917749,0.0272425
19,-1.5861833,-1.4866802,"('inhospitable', 'hospitable')",-0.20827478,-0.112802066,-0.8972291,-0.7997411,0.097488
20,-0.058244955,-0.0056269728,"('rough', 'thoughtful')",1.3587911,1.3363638,0.6502731,0.6653684,0.0150953
21,0.21981442,0.24023928,"('immoral', 'moral')",-0.7410967,-0.64846873,-0.2606411,-0.2041147,0.0565264
22,-0.24309373,-0.1348934,"('untrustworthy', 'trustworthy')",-0.90614605,-0.90680265,-0.5746199,-0.520848,0.0537719
23,-0.5395394,-0.5025678,"('insincere', 'sincere')",5.3791246,5.447527,2.4197927,2.4724796,0.0526869
24,-0.3067118,-0.2782477,"('dishonest', 'honest')",0.4462803,0.47265193,0.0697843,0.0972021,0.0274178
25,-0.76499367,-0.7781507,"('egoistic', 'altruistic')",1.6570451,1.572846,0.4460257,0.3973477,-0.048678
26,0.046420187,-0.0023302156,"('hardhearted', 'benevolent')",1.9584816,1.9007019,1.0024508,0.9491858,-0.053265
27,-0.48285425,-0.4250232,"('hardhearted', 'softhearted')",1.3258244,1.238523,0.4214851,0.4067499,-0.0147352
28,-0.17645793,-0.2840879,"('disloyal', 'loyal')",0.7431312,0.6424085,0.2833366,0.1791603,-0.1041763
29,-0.7096358,-0.718497,"('unfair', 'fair')",-0.36897284,-0.51642805,-0.5393043,-0.6174625,-0.0781582
30,0.7334514,0.7180728,"('intolerant', 'tolerant')",1.3865036,1.4378479,1.0599775,1.0779603,0.0179828
31,-1.3994305,-1.3377368,"('evil', 'good')",-0.57241553,-0.7632574,-0.9859231,-1.0504971,-0.064574
32,0.13963118,0.13152766,"('unkind', 'kind')",0.83071375,0.74761736,0.4851725,0.4395725,-0.0456
33,-0.23864976,-0.30148584,"('wrong', 'right')",-0.3934125,-0.48588365,-0.3160311,-0.3936847,-0.0776536
34,-0.004470188,0.17830028,"('mean', 'honorable')",5.884737,6.122886,2.9401333,3.1505933,0.21046
35,-0.60297996,-0.7362745,"('corrupt', 'incorrupt')",0.22760536,-0.0072370544,-0.1876873,-0.3717558,-0.1840685
36,-1.3934097,-1.4958714,"('hostile', 'amicable')",0.5878978,0.3070345,-0.402756,-0.5944185,-0.1916625
37,0.29720974,0.3509764,"('fake', 'genuine')",0.3860108,0.42468828,0.3416103,0.3878323,0.046222
38,-0.98613185,-0.9587046,"('untruthful', 'truthful')",-0.5060517,-0.4474619,-0.7460918,-0.7030833,0.0430085
39,0.98618615,1.0262007,"('exploitative', 'cooperative')",0.14058286,0.16024932,0.5633845,0.593225,0.0298405
40,0.1882408,0.1765012,"('stingy', 'generous')",-1.6435411,-1.7570672,-0.7276502,-0.790283,-0.0626328
41,0.015542134,0.06488378,"('unforgiving', 'forgiving')",-0.08270524,-0.13606675,-0.0335816,-0.0355915,-0.0020099
42,0.66191036,0.8284609,"('unreliable', 'reliable')",-3.1255937,-3.0198052,-1.2318417,-1.0956721,0.1361696
43,0.02715419,0.18956026,"('irresponsible', 'responsible')",0.40586555,0.51368725,0.2165099,0.3516238,0.1351139
44,0.4892348,0.49671805,"('prejudiced', 'unprejudiced')",-1.1489499,-1.143983,-0.3298575,-0.3236325,0.006225
45,-0.40650955,-0.2688484,"('incompetent', 'competent')",-0.27050814,-0.24891134,-0.3385088,-0.2588799,0.0796289
46,-0.48542675,-0.33528686,"('uncompetitive', 'competitive')",-1.0030731,-0.91521007,-0.7442499,-0.6252484,0.1190015
47,0.12428768,0.19222207,"('stupid', 'smart')",5.668384,5.8193216,2.8963358,3.0057719,0.1094361
48,0.2978875,0.3009974,"('unintelligent', 'intelligent')",0.7072566,0.8093009,0.5025721,0.5551491,0.052577
49,0.06710363,0.2286451,"('unable', 'able')",-0.1778475,-0.034610998,-0.0553719,0.097017,0.1523889
50,0.44365314,0.4511502,"('clumsy', 'skillful')",0.26712427,0.22179389,0.3553887,0.336472,-0.0189167
51,-0.41470104,-0.5424228,"('uneducated', 'educated')",-0.04422561,-0.041407652,-0.2294633,-0.2919152,-0.0624519
52,-0.32434502,-0.59472954,"('irrational', 'rational')",0.628704,0.3774646,0.1521795,-0.1086325,-0.260812
53,-1.8043526,-1.750544,"('uncreative', 'creative')",0.8899738,0.9179043,-0.4571894,-0.4163198,0.0408696
54,-0.75788856,-0.8231643,"('incapable', 'capable')",1.1840667,1.2402066,0.213089,0.2085212,-0.0045678
55,0.44232237,0.5182899,"('incompetent', 'clever')",-0.05259138,0.037324302,0.1948655,0.2778071,0.0829416
56,0.8448358,0.92802036,"('impractical', 'practical')",-0.227662,-0.1338599,0.3085869,0.3970802,0.0884933
57,-0.5197231,-0.42025504,"('unimaginative', 'imaginative')",-2.3579211,-2.3428798,-1.4388222,-1.3815674,0.0572548
58,-0.6470392,-0.64684504,"('undiscriminating', 'discriminating')",0.13446902,0.10028134,-0.2562851,-0.2732818,-0.0169967
59,0.16281837,0.11480001,"('foolish', 'wise')",0.59167624,0.5196097,0.3772473,0.3172049,-0.0600424
60,1.0552711,1.1848422,"('inefficient', 'efficient')",-0.42921284,-0.17440696,0.3130292,0.5052176,0.1921884
61,-0.5471622,-0.62365544,"('illogical', 'logical')",0.20497596,0.074115455,-0.1710931,-0.27477,-0.1036769
62,0.5230213,0.6849225,"('incompetent', 'brilliant')",-0.23844099,-0.008480311,0.1422901,0.3382211,0.195931
63,-0.34893295,-0.14193012,"('unperceptive', 'insightful')",0.4659808,0.63722867,0.0585239,0.2476493,0.1891254
64,0.52183086,0.52768904,"('shy', 'confident')",-6.9517207,-6.9933357,-3.2149448,-3.2328234,-0.0178786
65,0.4986001,0.44445455,"('insecure', 'secure')",-0.6233314,-0.5359403,-0.0623657,-0.0457429,0.0166228
66,-1.1263722,-1.1476212,"('inactive', 'active')",0.7035212,0.65737695,-0.2114255,-0.2451221,-0.0336966
67,0.74396956,0.7867004,"('doubtful', 'determined')",-0.44255012,-0.37801644,0.1507097,0.204342,0.0536323
68,-0.7372668,-0.7854075,"('dependent', 'independent')",-0.673061,-0.6773108,-0.7051639,-0.7313591,-0.0261952
69,0.32649434,0.3320608,"('lazy', 'industrious')",-0.22148767,-0.3116584,0.0525033,0.0102012,-0.0423021
70,0.27264103,0.4690159,"('lethargic', 'energetic')",0.32930788,0.49422055,0.3009745,0.4816182,0.1806437
71,-0.56257993,-0.5388619,"('diffident', 'self-confident')",0.50685185,0.5068023,-0.027864,-0.0160298,0.0118342
72,-0.7484213,-0.7737564,"('unambitious', 'ambitious')",-0.8980091,-0.82607466,-0.8232152,-0.7999156,0.0232996
73,0.7463988,0.6629865,"('helpless', 'self-reliant')",-2.9253578,-2.971352,-1.0894794,-1.1541828,-0.0647034
74,-0.5227563,-0.41908154,"('undedicated', 'dedicated')",-0.105743855,-0.079531565,-0.3142501,-0.2493066,0.0649435
75,-0.00967496,-0.006631881,"('meek', 'impulsive')",-0.29833695,-0.28624398,-0.154006,-0.1464379,0.0075681
76,0.25043014,0.35532457,"('anxious', 'daring')",0.18740097,0.36134833,0.2189156,0.3583364,0.1394208
77,-0.014252879,0.051817656,"('unmotivated', 'motivated')",-1.3789184,-1.234935,-0.6965857,-0.5915587,0.105027
78,-0.94641125,-0.86315525,"('nonresilient', 'resilient')",-0.14308281,-0.0935043,-0.5447471,-0.4783298,0.0664173
79,-1.1241617,-1.1122704,"('wavering', 'unwavering')",0.03562063,0.008457288,-0.5442705,-0.5519065,-0.007636
80,0.41355827,0.40038612,"('dominated', 'dominating')",-1.7580829,-1.6443589,-0.6722623,-0.6219864,0.0502759
81,1.2119571,1.1721145,"('submissive', 'aggressive')",-1.0082121,-0.872956,0.1018725,0.1495793,0.0477068
82,-0.5036347,-0.5201886,"('poor', 'rich')",6.092514,6.1996975,2.7944398,2.8397543,0.0453145
83,-0.12418716,-0.12138192,"('powerless', 'powerful')",-1.0445344,-1.0934196,-0.5843608,-0.6074007,-0.0230399
84,0.0492997,-0.025525175,"('inferior', 'superior')",0.9317195,0.8669206,0.4905096,0.4206977,-0.0698119
85,-0.96192116,-1.067588,"('insignificant', 'prestigious')",1.0521909,0.9271739,0.0451349,-0.070207,-0.1153419
86,-0.87507004,-0.9245151,"('uninfluential', 'influential')",-0.48095584,-0.5485721,-0.678013,-0.7365437,-0.0585307
87,0.09036338,-0.022705585,"('unsuccessful', 'successful')",0.5154849,0.554891,0.3029242,0.2660927,-0.0368315
88,-0.115774885,-0.16441119,"('low', 'eminent')",0.27919942,0.28181446,0.0817123,0.0587016,-0.0230107
