,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0582207,1.0079314,"('unsociable', 'sociable')",0.16795205,0.08141166,1.2612288,1.1201935,-0.3891991,-0.49421513,0.5245506,0.4288304,-0.0957202
1,0.42564487,0.55423677,"('unfriendly', 'friendly')",-0.48647064,-0.46937734,-0.8000968,-0.8718742,1.7723914,1.6871178,0.2278672,0.2250258,-0.0028414
2,0.08508616,0.15020482,"('unlikable', 'likable')",0.08941169,0.13422477,2.13278,2.1809072,0.5845504,0.70567226,0.7229571,0.7927523,0.0697952
3,-0.9447678,-0.88045317,"('repellent', 'pleasant')",-2.0381665,-1.9912038,1.1717777,1.1928278,0.2672191,0.32198125,-0.3859844,-0.3392119,0.0467725
4,-0.55866593,-0.5500786,"('disliked', 'liked')",0.188245,0.1716946,-0.59095705,-0.6482116,-6.83842,-6.904264,-1.9499495,-1.9827149,-0.0327654
5,0.79480314,0.8863138,"('distant', 'outgoing')",0.26648656,0.40524685,-2.3347082,-2.160617,-0.28303188,-0.1824053,-0.3891126,-0.2628654,0.1262472
6,-0.047458977,0.1127022,"('distant', 'open')",-0.09901035,0.05947749,-2.48097,-2.308634,0.3396067,0.41107503,-0.5719581,-0.4313448,0.1406133
7,0.24565737,0.31117293,"('insensitive', 'sensitive')",-1.0119803,-0.97124535,0.34544218,0.40239322,0.5271885,0.58306175,0.0265769,0.0813456,0.0547687
8,-0.28936425,-0.20307082,"('unaffectionate', 'affectionate')",-0.8151952,-0.79042196,-0.6346499,-0.5748422,0.62111115,0.63585913,-0.2795245,-0.233119,0.0464055
9,1.0305113,1.1433651,"('unaffectionate', 'caring')",-0.90455496,-0.8660848,-0.5790252,-0.5617174,1.0499439,1.1105738,0.1492188,0.2065342,0.0573154
10,0.51958776,0.56393224,"('unsympathetic', 'sympathetic')",-1.3741575,-1.4074169,0.7349363,0.66839653,-0.19336766,-0.1763025,-0.0782503,-0.0878477,-0.0095974
11,1.0299449,1.10183,"('unhelpful', 'helpful')",-0.8932838,-0.89714944,0.6463539,0.63871914,1.8579466,1.9358894,0.6602404,0.6948223,0.0345819
12,1.6893549,1.7852887,"('unsupportive', 'supportive')",-0.53951335,-0.46013224,1.017973,1.1586206,-1.916091,-1.8626367,0.0629309,0.1552851,0.0923542
13,1.0215276,0.9545988,"('impolite', 'polite')",-0.21215428,-0.21935454,0.8370795,0.7818505,-0.24783581,-0.2389889,0.3496543,0.3195265,-0.0301278
14,0.17245561,0.020223469,"('antisocial', 'social')",-0.8154793,-0.8855288,2.055678,2.006795,-0.8129883,-0.8259922,0.1499165,0.0788743,-0.0710422
15,0.53262156,0.42061463,"('boring', 'funny')",0.60794145,0.5719798,-1.4031287,-1.4510275,0.121780336,0.091762245,-0.0351963,-0.0916677,-0.0564714
16,-0.65741867,-0.63411504,"('unpopular', 'popular')",-0.05477892,0.007901162,-0.42945904,-0.43398756,0.6446711,0.64813304,-0.1242464,-0.1030171,0.0212293
17,-0.42217723,-0.3741125,"('nasty', 'nice')",-0.67064023,-0.56583726,-1.4209406,-1.3791541,-0.71419716,-0.63083076,-0.8069888,-0.7374836,0.0695052
18,-0.6565628,-0.5779861,"('disagreeable', 'welcoming')",-0.32698417,-0.27872872,-0.36405194,-0.2271058,-0.27599403,-0.22343145,-0.4058982,-0.326813,0.0790852
19,0.021847066,0.14674422,"('inhospitable', 'hospitable')",-0.70971495,-0.6158796,-1.7062522,-1.5786644,-0.24588887,-0.05968105,-0.6600023,-0.5268702,0.1331321
20,-0.46741495,-0.45123646,"('rough', 'thoughtful')",-0.9269825,-0.816597,0.7411932,0.8357565,1.1203278,1.1263226,0.1167809,0.1735614,0.0567805
21,0.72361624,0.6791228,"('immoral', 'moral')",-0.863929,-0.91396564,1.6436486,1.5232244,-0.7771343,-0.767438,0.1815504,0.1302359,-0.0513145
