,quality_male,quality_female,tuple,care_male,care_female,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4683485,0.37314883,"('unsociable', 'sociable')",0.27106857,0.31324536,1.0685511,0.94563794,-0.5639699,-0.70845973,0.3109996,0.2308931,-0.0801065
1,0.7693339,0.7786041,"('unfriendly', 'friendly')",0.42133132,0.6439282,-0.45633963,-0.45515627,1.8971924,1.8444351,0.6578795,0.7029528,0.0450733
2,0.7535939,0.7548837,"('unlikable', 'likable')",0.78618395,0.86781746,1.4532036,1.5119548,0.64401907,0.7273773,0.9092501,0.9655083,0.0562582
3,-0.6555136,-0.46790588,"('repellent', 'pleasant')",-1.2228267,-0.897196,0.4622618,0.58193433,0.10928069,0.16783711,-0.3266994,-0.1538326,0.1728668
4,-0.2940401,-0.30578548,"('disliked', 'liked')",0.28019845,0.44470078,-0.42956728,-0.35480818,-6.419244,-6.4702616,-1.7156632,-1.6715386,0.0441246
5,0.05152603,0.09917358,"('distant', 'outgoing')",0.45976695,0.5357267,-0.97482914,-0.87415814,0.4008062,0.42652002,-0.0156825,0.0468156,0.0624981
6,0.8323216,0.8639391,"('distant', 'open')",0.4265172,0.5498566,-1.4059666,-1.2795454,0.8002524,0.822514,0.1632811,0.2391911,0.07591
7,1.0836018,1.1530559,"('insensitive', 'sensitive')",0.5595205,0.71576226,1.5329645,1.5632676,0.6031363,0.6364,0.9448058,1.0171214,0.0723156
8,-0.55755,-0.5206144,"('unaffectionate', 'affectionate')",0.41878974,0.46653047,-0.9563271,-0.8940007,0.9555856,0.94308823,-0.0348754,-0.0012491,0.0336263
9,1.3519181,1.3809011,"('unaffectionate', 'caring')",2.476472,2.550449,0.7678999,0.848596,1.3759879,1.4734777,1.4930695,1.5633559,0.0702864
10,1.238086,1.262999,"('unsympathetic', 'sympathetic')",0.5579552,0.7712666,1.2843828,1.346394,-0.4054107,-0.40685436,0.6687533,0.7434513,0.074698
11,-0.04647725,0.05033566,"('unhelpful', 'helpful')",1.5921731,1.6292583,1.4232239,1.4915636,2.0332413,2.143427,1.2505403,1.3286461,0.0781058
12,2.8335493,2.9684463,"('unsupportive', 'supportive')",3.2796626,3.6639037,2.0609777,2.3109221,-1.5568162,-1.5001831,1.6543434,1.8607721,0.2064287
13,1.2796918,1.1641239,"('impolite', 'polite')",1.1230242,1.043281,1.2385936,1.131932,-0.32898962,-0.41751015,0.8280801,0.7304567,-0.0976234
14,-0.33914205,-0.31065017,"('antisocial', 'social')",-0.016442118,0.03826914,1.8379236,1.8447136,-0.95535165,-1.0079671,0.131747,0.1410913,0.0093443
15,-0.25168607,-0.3138053,"('boring', 'funny')",0.69206583,0.42913353,0.19321871,0.14560726,0.61849004,0.5530267,0.3130221,0.2034905,-0.1095316
16,-1.1527536,-1.1252471,"('unpopular', 'popular')",-0.5747152,-0.37938413,-0.88411194,-0.7926484,0.5468034,0.5840956,-0.5161943,-0.428296,0.0878983
17,1.0484468,1.0861197,"('nasty', 'nice')",0.6075627,0.742694,0.36062548,0.48765922,-0.20955019,-0.16986154,0.4517712,0.5366529,0.0848817
18,-0.6151549,-0.6074582,"('disagreeable', 'welcoming')",-0.034940958,0.12619202,-0.4975347,-0.45582622,-0.19764414,-0.2314846,-0.3363187,-0.2921442,0.0441745
19,-0.08967274,-0.09621277,"('inhospitable', 'hospitable')",0.15789884,0.19603696,-0.8007296,-0.8377817,0.33425954,0.37938258,-0.099561,-0.0896437,0.0099173
20,-0.38588828,-0.3852265,"('rough', 'thoughtful')",-0.9724965,-0.9042384,-0.3602323,-0.37446862,0.9364813,0.9374265,-0.195534,-0.1816268,0.0139072
21,1.4800043,1.4091804,"('immoral', 'moral')",1.2750239,1.323694,1.7271878,1.6669995,-0.6374614,-0.6253121,0.9611886,0.9436404,-0.0175482
22,1.0350947,0.99845374,"('untrustworthy', 'trustworthy')",-0.009290509,0.17281565,0.45383695,0.51870716,-0.9660649,-0.9870729,0.1283941,0.1757259,0.0473318
23,1.4483814,1.4877391,"('insincere', 'sincere')",0.835338,0.94958323,1.5896035,1.5324893,5.986046,6.011222,2.4648423,2.4952583,0.030416
24,1.5856469,1.6037798,"('dishonest', 'honest')",0.65316683,0.64911056,0.5809701,0.6056884,1.1425135,1.1384187,0.9905743,0.9992493,0.008675
25,0.28347304,0.2711927,"('egoistic', 'altruistic')",-0.103702486,-0.05068005,-0.37032843,-0.347818,1.4177932,1.39626,0.3068088,0.3172387,0.0104299
26,0.48253372,0.4195097,"('hardhearted', 'benevolent')",0.73940974,0.83008164,1.0731603,1.115582,1.8024168,1.7101251,1.0243802,1.0188246,-0.0055556
27,1.3613182,1.3774519,"('hardhearted', 'softhearted')",1.2878749,1.3267131,0.47523475,0.47454745,1.6247418,1.5355026,1.1872925,1.1785537,-0.0087388
28,1.0607558,0.95638883,"('disloyal', 'loyal')",0.21555968,0.24337903,0.31256813,0.1955454,1.0313275,0.97325206,0.6550528,0.5921413,-0.0629115
29,-0.05521749,-0.054773416,"('unfair', 'fair')",-0.36130488,-0.39459676,-0.7156721,-0.6945277,-0.36653593,-0.46544042,-0.3746826,-0.4023346,-0.027652
30,1.2916878,1.2800345,"('intolerant', 'tolerant')",0.901818,1.0135827,2.0289807,2.0004268,0.9906383,0.9028375,1.3032812,1.2992203,-0.0040609
