,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.288614,-0.4643385,"('unsociable', 'sociable')",0.16566095,-0.0051825102,-0.0614765,-0.2347605,-0.173284
1,-1.8348093,-1.9205645,"('unfriendly', 'friendly')",1.1025804,0.95824987,-0.3661144,-0.4811573,-0.1150429
2,0.97322845,0.9576649,"('unlikable', 'likable')",0.8917893,0.90309817,0.9325089,0.9303815,-0.0021274
3,0.56488013,0.5975742,"('repellent', 'pleasant')",0.9535143,0.9996179,0.7591972,0.798596,0.0393988
4,-0.19201438,-0.20048031,"('disliked', 'liked')",-6.0735483,-6.214482,-3.1327813,-3.2074811,-0.0746998
5,-1.5602171,-1.5113838,"('distant', 'outgoing')",-1.0804523,-1.0994936,-1.3203347,-1.3054388,0.0148959
6,-2.2571092,-2.2023096,"('distant', 'open')",-1.049333,-1.1042444,-1.6532211,-1.6532769,-5.58e-05
7,0.14637922,0.13999605,"('insensitive', 'sensitive')",0.54172784,0.5132229,0.3440535,0.3266095,-0.017444
8,-1.7401489,-1.7760074,"('unaffectionate', 'affectionate')",0.31950766,0.24594933,-0.7103206,-0.7650291,-0.0547085
9,-1.5642155,-1.6213157,"('unaffectionate', 'caring')",0.7108745,0.66642123,-0.4266705,-0.4774472,-0.0507767
10,-0.2562579,-0.3038664,"('unsympathetic', 'sympathetic')",-0.72812235,-0.71039194,-0.4921901,-0.5071292,-0.0149391
11,0.24248154,0.18866026,"('unhelpful', 'helpful')",1.2807134,1.3181999,0.7615975,0.7534301,-0.0081674
12,-0.46525288,-0.3920533,"('unsupportive', 'supportive')",-2.1155856,-2.1634681,-1.2904192,-1.2777607,0.0126585
13,0.15824491,0.12739839,"('impolite', 'polite')",-0.8466548,-0.81745195,-0.3442049,-0.3450268,-0.0008219
14,1.5289265,1.4401395,"('antisocial', 'social')",0.66094637,0.6015414,1.0949364,1.0208404,-0.074096
15,0.38516083,0.2997249,"('boring', 'funny')",0.48982832,0.43620026,0.4374946,0.3679626,-0.069532
16,-0.49709794,-0.4847214,"('unpopular', 'popular')",0.46935916,0.39949405,-0.0138694,-0.0426137,-0.0287443
17,-0.54011476,-0.47478822,"('nasty', 'nice')",-0.5705654,-0.5301919,-0.5553401,-0.50249,0.0528501
18,-0.82559204,-0.8252144,"('disagreeable', 'welcoming')",-0.5424818,-0.66663295,-0.6840369,-0.7459236,-0.0618867
19,-1.0660683,-1.0078683,"('inhospitable', 'hospitable')",-0.754938,-0.7426662,-0.9105031,-0.8752673,0.0352358
20,0.730965,0.6790577,"('rough', 'thoughtful')",0.88835186,0.8998711,0.8096584,0.7894644,-0.020194
21,1.0844213,1.0583526,"('immoral', 'moral')",-0.1251419,-0.09147498,0.4796397,0.4834388,0.0037991
22,0.31520262,0.3013296,"('untrustworthy', 'trustworthy')",-0.5765418,-0.6533382,-0.1306696,-0.1760043,-0.0453347
23,0.03606352,-0.024291767,"('insincere', 'sincere')",5.384021,5.3527956,2.7100422,2.6642518,-0.0457904
24,-0.023935936,-0.06980239,"('dishonest', 'honest')",0.27668086,0.28349656,0.1263725,0.1068471,-0.0195254
25,-0.98607856,-1.0480479,"('egoistic', 'altruistic')",1.1760719,1.1173738,0.0949967,0.034663,-0.0603337
26,-0.50758886,-0.5760903,"('hardhearted', 'benevolent')",2.1647003,2.1345346,0.8285557,0.7792221,-0.0493336
27,-0.8134015,-0.840885,"('hardhearted', 'softhearted')",0.9531394,0.8749819,0.069869,0.0170484,-0.0528206
28,-0.3923461,-0.49724597,"('disloyal', 'loyal')",1.0663462,0.9765328,0.337,0.2396434,-0.0973566
29,0.10140366,0.043358468,"('unfair', 'fair')",-0.45632923,-0.59188575,-0.1774628,-0.2742637,-0.0968009
30,1.4808755,1.368667,"('intolerant', 'tolerant')",1.1976925,1.1825475,1.3392839,1.2756072,-0.0636767
31,-1.6224025,-1.5014285,"('evil', 'good')",-0.7407498,-0.87091696,-1.1815761,-1.1861727,-0.0045966
32,-0.21423465,-0.3339602,"('unkind', 'kind')",0.4791029,0.33335114,0.1324341,-0.0003045,-0.1327386
33,-0.34742606,-0.38990286,"('wrong', 'right')",-0.830571,-0.8978433,-0.5889986,-0.6438731,-0.0548745
34,-0.19094843,-0.041381285,"('mean', 'honorable')",5.2131486,5.41283,2.5111001,2.6857243,0.1746242
35,-1.1644795,-1.2331952,"('corrupt', 'incorrupt')",-0.3691039,-0.46926725,-0.7667917,-0.8512312,-0.0844395
36,-1.6723111,-1.7053974,"('hostile', 'amicable')",-0.040595207,-0.21012941,-0.8564531,-0.9577634,-0.1013103
37,0.057678893,0.023297831,"('fake', 'genuine')",-0.25327533,-0.28915298,-0.0977982,-0.1329276,-0.0351294
38,-1.0639331,-1.0679847,"('untruthful', 'truthful')",-0.6926868,-0.62812024,-0.87831,-0.8480525,0.0302575
39,1.2396065,1.2891088,"('exploitative', 'cooperative')",0.14654246,0.20348385,0.6930745,0.7462963,0.0532218
40,-0.25110576,-0.2239872,"('stingy', 'generous')",-1.5116744,-1.673883,-0.8813901,-0.9489351,-0.067545
41,-0.077828005,-0.049129374,"('unforgiving', 'forgiving')",0.39921373,0.2573957,0.1606929,0.1041332,-0.0565597
42,0.68585676,0.7506956,"('unreliable', 'reliable')",-3.0448742,-3.0849721,-1.1795087,-1.1671383,0.0123704
43,-0.06889039,-0.02976077,"('irresponsible', 'responsible')",0.302974,0.3238672,0.1170418,0.1470532,0.0300114
44,0.17004824,0.2001704,"('prejudiced', 'unprejudiced')",-1.3665622,-1.3498447,-0.598257,-0.5748371,0.0234199
45,0.408203,0.4285684,"('incompetent', 'competent')",0.2830318,0.20312162,0.3456174,0.315845,-0.0297724
46,0.21478096,0.2188067,"('uncompetitive', 'competitive')",-0.81145406,-0.80292505,-0.2983366,-0.2920592,0.0062774
47,0.40350452,0.44893646,"('stupid', 'smart')",5.037311,5.1839576,2.7204077,2.816447,0.0960393
