,eponym_male,eponym_female,tuple,average_male,average_female,female-male
0,-0.28203157,-0.49998134,"('unsociable', 'sociable')",-0.2820316,-0.4999813,-0.2179497
1,-1.4467698,-1.7190881,"('unfriendly', 'friendly')",-1.4467698,-1.7190881,-0.2723183
2,-0.24987054,-0.30296212,"('unlikable', 'likable')",-0.2498705,-0.3029621,-0.0530916
3,-0.43341973,-0.36806622,"('repellent', 'pleasant')",-0.4334197,-0.3680662,0.0653535
4,-2.2585173,-2.3023114,"('disliked', 'liked')",-2.2585173,-2.3023114,-0.0437941
5,-1.4629295,-1.5196177,"('distant', 'outgoing')",-1.4629295,-1.5196177,-0.0566882
6,-1.1837931,-1.2261386,"('distant', 'open')",-1.1837931,-1.2261386,-0.0423455
7,-0.04617346,-0.086810924,"('insensitive', 'sensitive')",-0.0461735,-0.0868109,-0.0406374
8,-1.7772865,-2.013599,"('unaffectionate', 'affectionate')",-1.7772865,-2.0135989,-0.2363124
9,-1.8603392,-1.9958525,"('unaffectionate', 'caring')",-1.8603392,-1.9958525,-0.1355133
10,-0.82749814,-0.8855881,"('unsympathetic', 'sympathetic')",-0.8274981,-0.8855881,-0.05809
11,0.040486656,0.10468338,"('unhelpful', 'helpful')",0.0404867,0.1046834,0.0641967
12,-1.6642219,-1.6262133,"('unsupportive', 'supportive')",-1.6642219,-1.6262133,0.0380086
13,0.017407805,-0.11194576,"('impolite', 'polite')",0.0174078,-0.1119458,-0.1293536
14,0.9805167,0.84122807,"('antisocial', 'social')",0.9805167,0.8412281,-0.1392886
15,0.5803864,0.5041216,"('boring', 'funny')",0.5803864,0.5041216,-0.0762648
16,-0.9307659,-0.96804106,"('unpopular', 'popular')",-0.9307659,-0.9680411,-0.0372752
17,-0.2835689,-0.2779388,"('nasty', 'nice')",-0.2835689,-0.2779388,0.0056301
18,-0.6352333,-0.67536473,"('disagreeable', 'welcoming')",-0.6352333,-0.6753647,-0.0401314
19,-1.3785794,-1.4351102,"('inhospitable', 'hospitable')",-1.3785794,-1.4351102,-0.0565308
20,0.7477849,0.70198524,"('rough', 'thoughtful')",0.7477849,0.7019852,-0.0457997
21,0.10528913,0.15113191,"('immoral', 'moral')",0.1052891,0.1511319,0.0458428
22,1.0009797,0.8636461,"('untrustworthy', 'trustworthy')",1.0009797,0.8636461,-0.1373336
23,1.0762354,1.0041198,"('insincere', 'sincere')",1.0762354,1.0041198,-0.0721156
24,-0.13961439,-0.28351325,"('dishonest', 'honest')",-0.1396144,-0.2835132,-0.1438988
25,-0.78431094,-0.96873605,"('egoistic', 'altruistic')",-0.7843109,-0.9687361,-0.1844252
26,0.7465258,0.37443215,"('hardhearted', 'benevolent')",0.7465258,0.3744321,-0.3720937
27,0.04009664,-0.13181244,"('hardhearted', 'softhearted')",0.0400966,-0.1318124,-0.171909
28,-0.70959884,-0.8688839,"('disloyal', 'loyal')",-0.7095988,-0.8688839,-0.1592851
29,-0.1359768,-0.21573013,"('unfair', 'fair')",-0.1359768,-0.2157301,-0.0797533
30,0.44461542,0.47022164,"('intolerant', 'tolerant')",0.4446154,0.4702216,0.0256062
31,-1.1492414,-1.2262489,"('evil', 'good')",-1.1492414,-1.2262489,-0.0770075
32,0.49787712,0.3421615,"('unkind', 'kind')",0.4978771,0.3421615,-0.1557156
33,-0.35982054,-0.4046662,"('wrong', 'right')",-0.3598205,-0.4046662,-0.0448457
34,1.2305653,1.4075229,"('mean', 'honorable')",1.2305653,1.4075229,0.1769576
35,-0.3694016,-0.44554454,"('corrupt', 'incorrupt')",-0.3694016,-0.4455445,-0.0761429
36,-0.974351,-1.1049733,"('hostile', 'amicable')",-0.974351,-1.1049733,-0.1306223
37,-0.046184726,-0.032004174,"('fake', 'genuine')",-0.0461847,-0.0320042,0.0141805
38,-0.67012626,-0.6583625,"('untruthful', 'truthful')",-0.6701263,-0.6583625,0.0117638
39,0.51137745,0.47815984,"('exploitative', 'cooperative')",0.5113775,0.4781598,-0.0332177
40,-0.8037145,-0.92439437,"('stingy', 'generous')",-0.8037145,-0.9243944,-0.1206799
41,-0.2899782,-0.4253385,"('unforgiving', 'forgiving')",-0.2899782,-0.4253385,-0.1353603
42,0.74464834,0.7662043,"('unreliable', 'reliable')",0.7446483,0.7662043,0.021556
43,0.0074253753,0.04235401,"('irresponsible', 'responsible')",0.0074254,0.042354,0.0349286
44,0.76906115,0.96190745,"('prejudiced', 'unprejudiced')",0.7690611,0.9619074,0.1928463
45,-0.15329412,-0.22307304,"('incompetent', 'competent')",-0.1532941,-0.223073,-0.0697789
46,-0.49642712,-0.53999054,"('uncompetitive', 'competitive')",-0.4964271,-0.5399905,-0.0435634
47,1.8059708,1.7510028,"('stupid', 'smart')",1.8059708,1.7510028,-0.054968
48,-0.5962847,-0.5684974,"('unintelligent', 'intelligent')",-0.5962847,-0.5684974,0.0277873
49,-0.8152923,-0.55887944,"('unable', 'able')",-0.8152923,-0.5588794,0.2564129
50,0.3652635,0.3416917,"('clumsy', 'skillful')",0.3652635,0.3416917,-0.0235718
51,0.07029433,-0.018260334,"('uneducated', 'educated')",0.0702943,-0.0182603,-0.0885546
52,-1.2502192,-1.3857317,"('irrational', 'rational')",-1.2502192,-1.3857317,-0.1355125
53,-1.5756736,-1.797559,"('uncreative', 'creative')",-1.5756736,-1.797559,-0.2218854
54,-0.48698017,-0.65234226,"('incapable', 'capable')",-0.4869802,-0.6523423,-0.1653621
