,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.16522713,-0.3037875,"('unsociable', 'sociable')",-0.12502258,-0.2565725,0.30606076,0.15518571,0.63998634,0.5993542,-2.002062,-2.0467613,0.982453,0.98818797,-0.65423316,-0.541232,-0.145435,-0.2008036,-0.0553686
1,-0.65386075,-0.7129862,"('unfriendly', 'friendly')",0.41073826,0.22126985,-0.9691688,-1.1465394,-1.4672191,-1.5399404,-0.7440083,-0.7980639,0.5863284,0.53869957,2.2008567,1.9720422,-0.0909048,-0.2093598,-0.118455
2,0.8759835,0.9033799,"('unlikable', 'likable')",0.99392056,0.99799657,0.6939656,0.8071186,1.0158355,1.040708,0.5438245,0.534659,1.675137,1.7313782,0.7325883,0.8703247,0.9330365,0.9836521,0.0506156
3,-0.5064573,-0.42538986,"('repellent', 'pleasant')",-0.82634693,-0.7992452,0.43167523,0.42020655,-0.30863512,-0.21868202,-1.4614389,-1.3874506,-0.4361317,-0.36953244,0.21537635,0.2913838,-0.4131369,-0.35553,0.0576069
4,-0.32330573,-0.39701277,"('disliked', 'liked')",-0.5736444,-0.6191292,-0.76593363,-0.7130399,-0.4884944,-0.579191,0.22123867,0.15157703,-0.6543716,-0.75352526,-6.851081,-6.7135997,-1.3479418,-1.3748458,-0.026904
5,0.027861163,-0.0184597,"('distant', 'outgoing')",0.4618344,0.43920478,-0.49726114,-0.4066737,-0.43368408,-0.51653147,1.5463551,1.4839854,0.31461424,0.259055,0.92362994,0.8220253,0.3347642,0.2946579,-0.0401063
6,-0.15727389,-0.21171673,"('distant', 'open')",1.0532733,1.0105906,-0.29135036,-0.25655898,-0.41028136,-0.48187265,1.7701725,1.6895728,0.6171349,0.543687,1.1627216,0.96163535,0.5349138,0.4650482,-0.0698656
7,-1.0243516,-1.0214309,"('insensitive', 'sensitive')",-0.68278015,-0.738749,-0.3110488,-0.4053901,-0.58089304,-0.48768038,-2.624191,-2.5863137,0.27762446,0.38879964,-0.38288137,-0.22167936,-0.7612173,-0.7246348,0.0365825
8,-0.8746328,-0.9862196,"('unaffectionate', 'affectionate')",0.13491172,0.0027354993,-1.7140921,-1.8164378,-0.28953958,-0.41153523,0.16118121,0.043824658,0.26088068,0.17291336,1.7493647,1.4924966,-0.0817037,-0.2146032,-0.1328995
9,-0.9435795,-1.0454992,"('unaffectionate', 'caring')",-0.29923597,-0.4386242,-1.152693,-1.3312216,-0.9690252,-1.0979764,-0.58297586,-0.67058164,0.3135935,0.2633634,1.4920692,1.3450667,-0.3059781,-0.4250676,-0.1190895
10,-0.9911416,-1.0465252,"('unsympathetic', 'sympathetic')",-1.6906172,-1.8353226,-0.28273955,-0.4472123,-0.41027322,-0.36078537,-3.2497492,-3.2636147,0.053247243,0.13498011,-0.773845,-0.6465417,-1.0493027,-1.0664317,-0.017129
11,-0.47551817,-0.51339996,"('unhelpful', 'helpful')",-0.8255458,-0.90427774,-0.91996783,-0.9787104,-0.5916369,-0.5355818,-1.8815837,-1.9027038,-0.82168245,-0.7181311,1.0397393,1.1740658,-0.6394565,-0.6255342,0.0139223
12,-0.023713067,-0.043475516,"('unsupportive', 'supportive')",-0.09714404,-0.19304165,-0.6319371,-0.69505036,-0.24822778,-0.27387363,-1.4241188,-1.4792663,0.94605494,1.007115,-2.3759363,-2.2700481,-0.5507175,-0.5639487,-0.0132312
13,-0.702395,-0.7869347,"('impolite', 'polite')",-0.14166783,-0.11199452,-0.013890032,-0.052474137,-0.5139824,-0.46917737,-2.3526137,-2.3179407,-0.27625832,-0.18769956,-1.3052088,-1.1050515,-0.7580023,-0.7187532,0.0392491
14,0.6290426,0.53667057,"('antisocial', 'social')",0.056871224,0.0065513905,0.11459221,0.06647352,0.9053555,0.9651514,-2.068747,-2.087841,1.541089,1.6334722,-1.2228125,-1.0098524,-0.0063727,0.0158037,0.0221764
15,-0.0750001,-0.1268054,"('boring', 'funny')",1.0776973,1.1173662,0.67981756,0.7345719,0.17790093,0.14887886,-0.0024480298,0.007095589,0.4526874,0.41173363,0.2819616,0.35830203,0.3703738,0.3787347,0.0083609
16,0.18925475,0.16646942,"('unpopular', 'popular')",-0.5985078,-0.60578245,-0.1420837,-0.17850018,-0.08728942,-0.11270265,0.94573253,0.90406555,0.066195056,0.06862205,0.63541013,0.5368235,0.1441017,0.111285,-0.0328167
17,0.07731526,0.05306799,"('nasty', 'nice')",1.057207,1.1027641,-0.13080709,-0.055037964,-0.10777524,-0.106425084,-0.13393888,-0.065852195,0.061051983,0.12004713,-0.23240484,-0.17486298,0.0843783,0.1248144,0.0404361
18,-0.24108629,-0.26951808,"('disagreeable', 'welcoming')",-0.08346767,-0.13221297,-1.1629536,-1.2094262,-0.64382505,-0.6950894,-0.6485373,-0.6667982,0.8283087,0.824087,-0.6454564,-0.7453334,-0.3710025,-0.4134702,-0.0424677
19,-0.6025537,-0.57823586,"('inhospitable', 'hospitable')",-0.16011366,-0.17514414,-0.25673902,-0.17113262,-1.345924,-1.3611939,0.039780155,0.060816906,-1.2781101,-1.2787967,0.41127634,0.3169011,-0.4560549,-0.455255,0.0007999
20,1.0909953,1.0591975,"('rough', 'thoughtful')",0.9073092,0.82153606,0.47183418,0.39697802,0.65871125,0.6468523,0.28723693,0.25752306,0.9383333,0.9469234,-0.1666187,-0.15244702,0.5982573,0.5680805,-0.0301768
21,-0.0059492756,0.03527918,"('immoral', 'moral')",-1.055675,-1.1387632,0.38356808,0.29172465,0.25080237,0.340577,-2.5553896,-2.4996338,0.4240124,0.48695296,-2.1259174,-1.9433484,-0.6692212,-0.6324588,0.0367624
22,-0.13307872,-0.26154763,"('untrustworthy', 'trustworthy')",-1.2393799,-1.3731163,0.19159356,0.08632904,-0.009651881,-0.040000886,-1.835221,-1.9261893,0.09681535,0.062053535,-1.7903306,-1.7064521,-0.6741791,-0.7369891,-0.06281
23,-0.8195948,-0.8807322,"('insincere', 'sincere')",-0.95309067,-1.0939223,-0.5337801,-0.7072167,-1.128806,-1.1041086,-2.3252468,-2.334494,-0.20218812,-0.13171785,4.507471,4.4028883,-0.2078908,-0.2641862,-0.0562954
24,-0.95037955,-0.98386693,"('dishonest', 'honest')",-1.5957372,-1.643233,-0.61082816,-0.6354567,-1.3415629,-1.2670307,-2.2754207,-2.2774112,0.24531204,0.26940128,0.18122537,0.1848189,-0.9067702,-0.9075398,-0.0007696
25,0.040150575,0.058933195,"('egoistic', 'altruistic')",1.1310352,1.1207876,-0.7241448,-0.66623884,-0.1636387,-0.22806251,0.7642098,0.7745181,0.42544657,0.43044573,1.6969628,1.6045165,0.4528602,0.4421285,-0.0107317
26,0.075462766,0.002110839,"('hardhearted', 'benevolent')",0.9442449,0.79700035,0.015120462,-0.13399969,-0.06861392,-0.16829559,0.35655758,0.26948655,2.8060596,2.7392912,1.792604,1.6973037,0.8459193,0.7432711,-0.1026482
27,-0.7859583,-0.9002975,"('hardhearted', 'softhearted')",-0.33108744,-0.48884407,-0.7383331,-0.822445,-0.2373943,-0.3329133,-0.66378343,-0.7489336,-0.55838406,-0.57266843,0.6497136,0.45406127,-0.3807467,-0.4874344,-0.1066877
28,-1.2559762,-1.2939694,"('disloyal', 'loyal')",-0.5567934,-0.7086553,-0.540656,-0.6988512,-1.176978,-1.2650412,-1.5902003,-1.7087271,0.20817539,0.13998726,-0.018659506,-0.08760145,-0.7044412,-0.8032655,-0.0988243
29,1.0963142,1.0380876,"('unfair', 'fair')",1.6012101,1.5423509,0.7106672,0.72594357,0.72665167,0.7284225,0.74005914,0.76552844,-0.2754224,-0.33149502,-0.6515918,-0.6934408,0.5639839,0.5393425,-0.0246414
30,-1.0846657,-1.1357988,"('intolerant', 'tolerant')",-0.70387065,-0.7518288,-0.17193711,-0.22833541,-0.84915847,-0.8417367,-2.1489372,-2.181102,0.45886624,0.5139721,-1.0089061,-0.8099658,-0.7869441,-0.7763993,0.0105448
31,-0.017564077,0.10507463,"('evil', 'good')",0.90952456,0.94151413,-0.7725754,-0.6712375,-0.69570744,-0.71454686,1.8136046,1.8486007,-0.7440025,-0.7921522,0.13411306,-0.03870248,0.0896275,0.0969358,0.0073083
32,-0.73180866,-0.7732534,"('unkind', 'kind')",-0.73034245,-0.7898386,-0.27451915,-0.38259163,-0.13344441,-0.107157916,-1.691167,-1.687894,0.20418176,0.2508093,-0.016892485,-0.041537203,-0.4819989,-0.5044948,-0.0224959
