,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6893734,-0.7096306,"('unsociable', 'sociable')",0.60013664,0.6591323,1.7058438,1.6346216,-0.36003017,-0.53060925,0.3141442,0.2633785,-0.0507657
1,-0.9161,-0.93309253,"('unfriendly', 'friendly')",0.8754704,0.9077474,-0.17752254,-0.22005501,2.226523,2.0266497,0.5020927,0.4453124,-0.0567803
2,0.23971878,0.27288812,"('unlikable', 'likable')",-0.69863474,-0.6796857,1.2318094,1.4115039,0.386117,0.549056,0.2897526,0.3884406,0.098688
3,-1.5088425,-1.3550776,"('repellent', 'pleasant')",-1.6919104,-1.3754689,0.13953853,0.33333388,0.10613495,0.17760913,-0.7387698,-0.5549008,0.183869
4,0.63432324,0.6383158,"('disliked', 'liked')",-0.060316734,-0.120152086,-1.0195662,-1.068536,-6.386016,-6.517623,-1.7078938,-1.7669988,-0.059105
5,0.5506392,0.5387951,"('distant', 'outgoing')",0.38660282,0.36344746,-1.4195466,-1.3903314,-0.075866,-0.025857802,-0.1395426,-0.1284867,0.0110559
6,0.3273293,0.37646365,"('distant', 'open')",-0.20871527,-0.20578666,-1.2384576,-1.1963892,0.41918457,0.45649692,-0.1751647,-0.1423038,0.0328609
7,-0.7431245,-0.6618142,"('insensitive', 'sensitive')",-0.010396279,0.19063365,1.0786923,1.2253797,0.7696953,0.73025715,0.2737167,0.3711141,0.0973974
8,-0.5937964,-0.60524595,"('unaffectionate', 'affectionate')",0.5332874,0.5053812,-0.92024016,-0.9019526,0.9738947,0.8458601,-0.0017136,-0.0389893,-0.0372757
9,-0.81552875,-0.81709665,"('unaffectionate', 'caring')",1.0110762,0.9913095,-0.34550744,-0.32917792,1.3327144,1.259187,0.2956886,0.2760555,-0.0196331
10,-2.3799915,-2.3364692,"('unsympathetic', 'sympathetic')",-0.59669256,-0.40348154,0.718141,0.83584064,-0.10902542,-0.20443942,-0.5918921,-0.5271373,0.0647548
11,-0.9011363,-0.8588597,"('unhelpful', 'helpful')",0.5244481,0.59223247,1.199801,1.3244455,2.165881,2.299004,0.7472484,0.8392056,0.0919572
12,-0.29235563,-0.17809026,"('unsupportive', 'supportive')",0.934464,1.0742061,0.30985904,0.46219602,-1.5324719,-1.5254849,-0.1451261,-0.0417933,0.1033328
13,-0.6000874,-0.6067695,"('impolite', 'polite')",0.26263952,0.2734384,1.4900547,1.400805,-0.25780207,-0.23196496,0.2237012,0.2088772,-0.014824
14,-0.7332771,-0.6974537,"('antisocial', 'social')",0.9089497,0.99647677,1.9939686,1.9942027,-0.5081219,-0.5808802,0.4153798,0.4280864,0.0127066
15,0.12718885,0.010007181,"('boring', 'funny')",0.6351949,0.47982225,0.34105736,0.21669735,0.2404226,0.22073938,0.3359659,0.2318165,-0.1041494
16,0.3790447,0.5342628,"('unpopular', 'popular')",-1.2318434,-1.1213285,-2.0114825,-1.860813,-0.072212115,0.008979112,-0.7341233,-0.6097249,0.1243984
17,0.14992833,0.18444395,"('nasty', 'nice')",-0.9865223,-0.86370546,-0.46265498,-0.42834786,-0.91226673,-0.8300645,-0.5528789,-0.4844185,0.0684604
18,-1.0539842,-0.9432631,"('disagreeable', 'welcoming')",-1.6707039,-1.4858232,-0.81774735,-0.6276783,-0.48205307,-0.43492627,-1.0061221,-0.8729227,0.1331994
19,0.3932414,0.4459863,"('inhospitable', 'hospitable')",-1.1737477,-1.1449914,-1.4977968,-1.3745346,-0.018579062,0.10936205,-0.5742205,-0.4910444,0.0831761
20,-0.29202914,-0.20731972,"('rough', 'thoughtful')",-0.63508105,-0.49821863,0.58287597,0.659511,1.0898536,1.0241439,0.1864049,0.2445292,0.0581243
21,-1.4547322,-1.3225425,"('immoral', 'moral')",-0.40776652,-0.23248598,1.1994517,1.3820236,-0.98659265,-0.9195787,-0.4124099,-0.2731459,0.139264
22,-0.76151067,-0.7576488,"('untrustworthy', 'trustworthy')",-0.84500897,-0.73824173,1.8641884,1.8798076,-0.7962441,-0.81587106,-0.1346438,-0.1079885,0.0266553
23,-1.0713397,-1.0681891,"('insincere', 'sincere')",0.13731922,0.33907175,1.0378069,1.1134859,5.8866086,5.853249,1.4975988,1.5594044,0.0618056
24,-1.2582152,-1.2792014,"('dishonest', 'honest')",0.64174443,0.7043896,1.7101,1.7855964,1.1413431,1.058022,0.5587431,0.5672016,0.0084585
25,-0.30950522,-0.17842369,"('egoistic', 'altruistic')",0.46321145,0.48822278,-0.29694092,-0.28361484,1.4275681,1.3657557,0.3210833,0.347985,0.0269017
26,-0.10823824,-0.24084057,"('hardhearted', 'benevolent')",1.6887933,1.5559894,1.1815691,1.0272217,2.0408497,1.7923449,1.2007434,1.0336789,-0.1670645
27,-1.0598681,-0.990193,"('hardhearted', 'softhearted')",-0.178834,-0.09872155,0.47581014,0.5448057,1.6585232,1.5214291,0.2239078,0.2443301,0.0204223
28,-0.84484684,-0.87222534,"('disloyal', 'loyal')",1.2477262,1.2141926,0.95756394,0.92819774,1.3148185,1.1293985,0.6688155,0.5998908,-0.0689247
29,0.19057472,0.16753617,"('unfair', 'fair')",-0.08876547,-0.093843184,-0.76744866,-0.8362517,-0.07143725,-0.21835443,-0.1842692,-0.2452283,-0.0609591
30,-1.2326211,-1.2034876,"('intolerant', 'tolerant')",0.019929469,0.18643273,0.41617316,0.56567967,0.7384231,0.81907666,-0.0145238,0.0919254,0.1064492
31,0.02628216,0.0637034,"('evil', 'good')",-0.7240627,-0.6948498,-2.0434222,-1.9884088,-0.9734994,-1.0786892,-0.9286755,-0.9245611,0.0041144
32,-0.31701887,-0.34712902,"('unkind', 'kind')",1.2279235,1.2257743,1.0265651,1.0211325,1.3006873,1.1324029,0.8095393,0.7580452,-0.0514941
33,0.5651743,0.5599606,"('wrong', 'right')",0.3934733,0.27562666,-0.16811956,-0.23875758,-0.4519674,-0.48414573,0.0846402,0.028171,-0.0564692
34,0.121300295,0.31360036,"('mean', 'honorable')",-0.081667125,0.24725936,1.198005,1.3936377,5.7513647,5.967345,1.7472507,1.9804606,0.2332099
35,1.1268957,0.99195504,"('corrupt', 'incorrupt')",-0.31726113,-0.50111216,-1.0909477,-1.2774367,0.18637757,-0.02000836,-0.0237339,-0.2016506,-0.1779167
36,0.6928382,0.68717587,"('hostile', 'amicable')",-0.24426758,-0.2209971,-0.92312926,-0.95726705,0.1749484,0.014687052,-0.0749026,-0.1191003,-0.0441977
37,-0.010290105,-0.039906133,"('fake', 'genuine')",0.040027905,0.1186993,0.956701,0.95702326,0.6721252,0.620359,0.414641,0.4140438,-0.0005972
38,-0.5925008,-0.52200645,"('untruthful', 'truthful')",-0.0869309,0.027140312,-0.15479901,-0.030901268,0.31804186,0.4128382,-0.1290472,-0.0282323,0.1008149
39,0.58944505,0.63296616,"('exploitative', 'cooperative')",1.5237045,1.5154928,2.2797368,2.397352,0.15852799,0.1931028,1.1378535,1.1847284,0.0468749
40,-0.7424395,-0.68536377,"('stingy', 'generous')",-0.7120277,-0.5103825,-0.3949516,-0.30377477,-1.5485398,-1.6680175,-0.8494897,-0.7918847,0.057605
41,-1.335361,-1.2635589,"('unforgiving', 'forgiving')",-0.34849915,-0.15995446,-0.05397089,0.075672776,0.05809699,0.037422772,-0.4199335,-0.3276044,0.0923291
42,0.5669327,0.6805663,"('unreliable', 'reliable')",-0.3706783,-0.2645648,0.5377278,0.8142519,-3.2397726,-3.0731375,-0.6264476,-0.460721,0.1657266
43,-0.82026213,-0.7439953,"('irresponsible', 'responsible')",0.8829638,1.0287648,0.93550473,1.094115,0.9279733,0.9867681,0.4815449,0.5914131,0.1098682
44,0.4013768,0.3416422,"('prejudiced', 'unprejudiced')",-0.8577906,-0.84677845,-0.29103094,-0.33251873,-1.7290051,-1.6507666,-0.6191125,-0.6221054,-0.0029929
45,-0.8747366,-0.8170321,"('incompetent', 'competent')",0.11574755,0.39250073,1.1336465,1.2290989,-0.11096373,-0.1548779,0.0659234,0.1624224,0.096499
46,-0.6446973,-0.567157,"('uncompetitive', 'competitive')",-0.54119605,-0.3083678,1.4859176,1.5640612,-0.6075841,-0.6537305,-0.07689,0.0087015,0.0855915
47,0.47545716,0.6357966,"('stupid', 'smart')",1.6399823,1.7335929,1.0807014,1.148592,5.3304653,5.4709325,2.1316514,2.2472286,0.1155772
48,-1.942566,-1.9286835,"('unintelligent', 'intelligent')",-0.71227986,-0.5178469,0.0061537595,0.09822401,0.1379722,0.091258526,-0.62768,-0.564262,0.063418
49,-0.31943798,-0.2230989,"('unable', 'able')",-0.35313383,-0.21561103,-0.26306096,-0.1719403,-0.8508282,-0.63814676,-0.4466152,-0.3121992,0.134416
50,1.1555606,1.2257612,"('clumsy', 'skillful')",-0.36981997,-0.38100865,-0.2518319,-0.15267867,0.38268372,0.36898887,0.2291481,0.2652657,0.0361176
51,-0.42365688,-0.40047443,"('uneducated', 'educated')",-0.26400873,-0.27626452,0.9604013,0.9808358,0.37957165,0.27711657,0.1630768,0.1453033,-0.0177735
52,0.383967,0.27170557,"('irrational', 'rational')",-0.46058625,-0.75668365,-1.7531114,-1.7885743,-0.01181405,-0.039248537,-0.4603862,-0.5782002,-0.117814
53,-1.0481701,-0.9678081,"('uncreative', 'creative')",-0.2612922,-0.2783866,-1.7229316,-1.6442415,1.0068165,0.90851516,-0.5063944,-0.4954802,0.0109142
54,0.10211441,0.09208417,"('incapable', 'capable')",0.31004494,0.21667713,-0.010489188,0.03263159,0.7464312,0.7970114,0.2870253,0.2846011,-0.0024242
55,-1.3403133,-1.2088869,"('incompetent', 'clever')",-0.23170412,0.036935166,1.2121825,1.3569525,-0.078110605,-0.044586957,-0.1094864,0.0351035,0.1445899
56,-0.40094075,-0.3623199,"('impractical', 'practical')",1.4363359,1.5232674,1.3243039,1.4107337,-0.43763116,-0.32706228,0.480517,0.5611547,0.0806377
57,-1.8885865,-1.9402206,"('unimaginative', 'imaginative')",-1.1466056,-1.1314887,-0.73828137,-0.68688846,-2.6545365,-2.7616248,-1.6070025,-1.6300557,-0.0230532
58,-0.9793327,-0.9456302,"('undiscriminating', 'discriminating')",-0.9987397,-0.8513886,-0.0004920177,0.009854581,0.38256383,0.31349614,-0.3990001,-0.368417,0.0305831
59,0.9351659,0.89670855,"('foolish', 'wise')",0.18098003,-0.0019496158,-0.5555737,-0.561556,0.33733806,0.42155436,0.2244776,0.1886893,-0.0357883
60,-0.62907505,-0.46666962,"('inefficient', 'efficient')",0.9658066,1.2357061,2.5407343,2.788377,-0.1694618,0.048420638,0.677001,0.9014586,0.2244576
61,-0.5187774,-0.55004275,"('illogical', 'logical')",0.39388955,0.2814541,0.53013545,0.38956532,0.3442546,0.16629784,0.1873756,0.0718186,-0.115557
62,-0.8295198,-0.7260657,"('incompetent', 'brilliant')",-0.041799724,0.14049517,0.5814612,0.7029386,-0.26185805,-0.01961928,-0.1379291,0.0244372,0.1623663
63,-0.92982125,-0.7887828,"('unperceptive', 'insightful')",0.12969081,0.30583596,1.1799301,1.3386197,0.86617213,1.0379632,0.3114929,0.473409,0.1619161
64,-0.3621264,-0.44236702,"('shy', 'confident')",-1.1352496,-1.2212565,0.8256903,0.8819589,-6.6685486,-6.6440682,-1.8350586,-1.8564333,-0.0213747
65,-0.81132376,-0.94917107,"('insecure', 'secure')",-0.22778997,-0.31686926,1.6667521,1.6557403,-0.3204292,-0.2801662,0.0768023,0.0273834,-0.0494189
66,0.3257748,0.24838203,"('inactive', 'active')",-0.52593255,-0.7311115,0.13004963,0.08484192,0.7208692,0.63183314,0.1626903,0.0584864,-0.1042039
67,0.766727,0.7680556,"('doubtful', 'determined')",0.6396407,0.5660026,1.3549742,1.4070154,-0.5910603,-0.44893366,0.5425704,0.573035,0.0304646
68,-1.247883,-1.274205,"('dependent', 'independent')",-1.7502241,-1.738132,0.14247917,0.17676032,-0.7991727,-0.8048709,-0.9137001,-0.9101118,0.0035883
69,1.7384169,1.7686595,"('lazy', 'industrious')",0.15716743,0.018804252,0.06740265,-0.032674115,-0.8473885,-0.7962596,0.2788996,0.2396325,-0.0392671
70,-1.340174,-1.2818112,"('lethargic', 'energetic')",-0.20971483,-0.04235263,1.9688975,2.047125,0.68071395,0.7691134,0.2749307,0.3730187,0.098088
71,0.68965316,0.8026649,"('diffident', 'self-confident')",1.8735026,1.993532,0.9904179,1.0094926,0.37496367,0.3129536,0.9821343,1.0296608,0.0475265
72,-1.2112564,-1.2025708,"('unambitious', 'ambitious')",-0.6954999,-0.7910998,0.017180327,0.029353086,-0.6789878,-0.690499,-0.6421409,-0.6637041,-0.0215632
