,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6320661,-0.60422873,"('unsociable', 'sociable')",-0.68209505,-0.82304597,-0.6570805,-0.7136374,-0.0565569
1,-0.18619585,-0.29462355,"('unfriendly', 'friendly')",1.9636302,1.8624631,0.8887172,0.7839198,-0.1047974
2,1.7582082,1.8114256,"('unlikable', 'likable')",0.6239894,0.75179535,1.1910988,1.2816105,0.0905117
3,-0.7013518,-0.5818512,"('repellent', 'pleasant')",0.3304675,0.3513571,-0.1854422,-0.115247,0.0701952
4,0.29071173,0.19695987,"('disliked', 'liked')",-6.408586,-6.5505943,-3.0589371,-3.1768172,-0.1178801
5,0.5517564,0.5190416,"('distant', 'outgoing')",-0.03153002,-0.0029662997,0.2601132,0.2580377,-0.0020755
6,0.16320239,0.12426867,"('distant', 'open')",0.5463305,0.5438043,0.3547665,0.3340365,-0.02073
7,-0.7454657,-0.58767647,"('insensitive', 'sensitive')",0.7930489,0.80811995,0.0237916,0.1102217,0.0864301
8,-0.41567153,-0.48961478,"('unaffectionate', 'affectionate')",1.0329946,0.963653,0.3086616,0.2370191,-0.0716425
9,-0.0069488436,-0.037208453,"('unaffectionate', 'caring')",1.3365327,1.3139588,0.6647919,0.6383752,-0.0264167
10,-1.7271519,-1.5863991,"('unsympathetic', 'sympathetic')",-0.6394602,-0.6078862,-1.183306,-1.0971427,0.0861633
11,-0.7632025,-0.64344704,"('unhelpful', 'helpful')",1.3084887,1.4790052,0.2726431,0.4177791,0.145136
12,0.17893156,0.34202892,"('unsupportive', 'supportive')",-1.639601,-1.5990914,-0.7303347,-0.6285312,0.1018035
13,-1.3794161,-1.2420075,"('impolite', 'polite')",-0.7961411,-0.7338754,-1.0877786,-0.9879414,0.0998372
14,0.21092746,0.36394215,"('antisocial', 'social')",-0.60181785,-0.6790481,-0.1954452,-0.157553,0.0378922
15,0.51941425,0.40626237,"('boring', 'funny')",0.6641972,0.62454885,0.5918057,0.5154056,-0.0764001
16,-0.042094108,0.022867592,"('unpopular', 'popular')",0.2458833,0.29171392,0.1018946,0.1572908,0.0553962
17,0.39783186,0.5060532,"('nasty', 'nice')",-0.47764724,-0.39962545,-0.0399077,0.0532139,0.0931216
18,-0.12817924,-0.07149297,"('disagreeable', 'welcoming')",-0.40724438,-0.4154525,-0.2677118,-0.2434727,0.0242391
19,-0.46664065,-0.5425916,"('inhospitable', 'hospitable')",0.22825353,0.31691638,-0.1191936,-0.1128376,0.006356
20,0.48669222,0.59550416,"('rough', 'thoughtful')",1.1589242,1.0597993,0.8228082,0.8276517,0.0048435
21,-0.5152055,-0.44831195,"('immoral', 'moral')",-0.8805382,-0.8219528,-0.6978719,-0.6351324,0.0627395
22,-0.52526873,-0.5059856,"('untrustworthy', 'trustworthy')",-0.913565,-0.99537385,-0.7194169,-0.7506797,-0.0312628
23,-1.1102111,-1.0138283,"('insincere', 'sincere')",5.678916,5.6721797,2.2843523,2.3291757,0.0448234
24,-0.6708569,-0.65297675,"('dishonest', 'honest')",0.8097926,0.7587028,0.0694678,0.052863,-0.0166048
25,0.9764485,0.94824016,"('egoistic', 'altruistic')",2.0161972,1.8923999,1.4963229,1.42032,-0.0760029
26,1.3533661,1.283585,"('hardhearted', 'benevolent')",1.9592731,1.818525,1.6563196,1.551055,-0.1052646
27,0.56527805,0.6680945,"('hardhearted', 'softhearted')",1.6880764,1.5698262,1.1266773,1.1189604,-0.0077169
28,-0.55773765,-0.6809312,"('disloyal', 'loyal')",0.7985081,0.6628848,0.1203852,-0.0090232,-0.1294084
29,-0.094951466,-0.17934257,"('unfair', 'fair')",-0.13632537,-0.36012864,-0.1156384,-0.2697356,-0.1540972
30,-0.10598554,-0.045810983,"('intolerant', 'tolerant')",1.043196,1.0304377,0.4686052,0.4923134,0.0237082
31,0.34994665,0.2942236,"('evil', 'good')",-0.4776042,-0.636944,-0.0638288,-0.1713602,-0.1075314
32,-0.3738076,-0.36865228,"('unkind', 'kind')",0.7735833,0.62571824,0.1998878,0.128533,-0.0713548
