,brook_male,brook_female,tuple,average_male,average_female,female-male
0,0.22828558,0.08606368,"('unsociable', 'sociable')",0.2282856,0.0860637,-0.1422219
1,1.2146773,1.241662,"('unfriendly', 'friendly')",1.2146773,1.241662,0.0269847
2,0.33584014,0.37007135,"('unlikable', 'likable')",0.3358401,0.3700714,0.0342313
3,0.24665295,0.21625012,"('repellent', 'pleasant')",0.2466529,0.2162501,-0.0304028
4,-6.746617,-6.9423018,"('disliked', 'liked')",-6.7466168,-6.9423018,-0.195685
5,-0.7346702,-0.6934686,"('distant', 'outgoing')",-0.7346702,-0.6934686,0.0412016
6,0.12777367,0.14085388,"('distant', 'open')",0.1277737,0.1408539,0.0130802
7,0.659849,0.63580495,"('insensitive', 'sensitive')",0.659849,0.635805,-0.024044
8,1.0544858,0.9984814,"('unaffectionate', 'affectionate')",1.0544858,0.9984814,-0.0560044
9,1.6331532,1.6408616,"('unaffectionate', 'caring')",1.6331532,1.6408616,0.0077084
10,0.6880443,0.57223475,"('unsympathetic', 'sympathetic')",0.6880443,0.5722347,-0.1158096
11,1.2922819,1.3363639,"('unhelpful', 'helpful')",1.2922819,1.3363639,0.044082
12,-1.6619499,-1.7246207,"('unsupportive', 'supportive')",-1.6619499,-1.7246207,-0.0626708
13,-0.3533009,-0.41351366,"('impolite', 'polite')",-0.3533009,-0.4135137,-0.0602128
14,0.3292896,0.23936786,"('antisocial', 'social')",0.3292896,0.2393679,-0.0899217
15,0.6086122,0.5665947,"('boring', 'funny')",0.6086122,0.5665947,-0.0420175
16,-0.62214196,-0.62598604,"('unpopular', 'popular')",-0.622142,-0.625986,-0.003844
17,-0.22176106,-0.17405936,"('nasty', 'nice')",-0.2217611,-0.1740594,0.0477017
18,-0.63208973,-0.68647146,"('disagreeable', 'welcoming')",-0.6320897,-0.6864715,-0.0543818
19,-0.45626146,-0.37599716,"('inhospitable', 'hospitable')",-0.4562615,-0.3759972,0.0802643
20,0.78011435,0.6566501,"('rough', 'thoughtful')",0.7801144,0.6566501,-0.1234643
21,-0.27186096,-0.23248178,"('immoral', 'moral')",-0.271861,-0.2324818,0.0393792
22,-0.5214208,-0.6055933,"('untrustworthy', 'trustworthy')",-0.5214208,-0.6055933,-0.0841725
23,5.7076097,5.8055325,"('insincere', 'sincere')",5.7076097,5.8055325,0.0979228
24,1.5155019,1.424637,"('dishonest', 'honest')",1.5155019,1.424637,-0.0908649
25,1.1470406,1.0997615,"('egoistic', 'altruistic')",1.1470406,1.0997615,-0.0472791
26,1.3430527,1.26577,"('hardhearted', 'benevolent')",1.3430527,1.26577,-0.0772827
27,1.3470299,1.1811357,"('hardhearted', 'softhearted')",1.3470299,1.1811357,-0.1658942
28,0.9406614,0.9499492,"('disloyal', 'loyal')",0.9406614,0.9499492,0.0092878
29,-0.49454054,-0.5296787,"('unfair', 'fair')",-0.4945405,-0.5296787,-0.0351382
30,1.1214226,1.0724471,"('intolerant', 'tolerant')",1.1214226,1.0724471,-0.0489755
31,-1.4040042,-1.2814537,"('evil', 'good')",-1.4040042,-1.2814537,0.1225505
32,0.75014526,0.635155,"('unkind', 'kind')",0.7501453,0.635155,-0.1149903
33,-0.15107667,-0.17841853,"('wrong', 'right')",-0.1510767,-0.1784185,-0.0273418
34,4.511463,4.6770763,"('mean', 'honorable')",4.5114632,4.6770763,0.1656131
35,-0.22663422,-0.34866118,"('corrupt', 'incorrupt')",-0.2266342,-0.3486612,-0.122027
36,0.2763397,0.26795268,"('hostile', 'amicable')",0.2763397,0.2679527,-0.008387
37,0.57731235,0.48745903,"('fake', 'genuine')",0.5773124,0.487459,-0.0898534
38,-0.20908529,-0.13861978,"('untruthful', 'truthful')",-0.2090853,-0.1386198,0.0704655
39,1.060348,1.1435064,"('exploitative', 'cooperative')",1.060348,1.1435064,0.0831584
40,-1.5026038,-1.7372749,"('stingy', 'generous')",-1.5026038,-1.7372749,-0.2346711
41,0.67943215,0.63356876,"('unforgiving', 'forgiving')",0.6794322,0.6335688,-0.0458634
42,-2.8731391,-3.0680072,"('unreliable', 'reliable')",-2.8731391,-3.0680072,-0.1948681
43,0.72586745,0.6830276,"('irresponsible', 'responsible')",0.7258675,0.6830276,-0.0428399
44,-0.91928536,-0.9345198,"('prejudiced', 'unprejudiced')",-0.9192854,-0.9345198,-0.0152344
45,0.1751973,0.02250266,"('incompetent', 'competent')",0.1751973,0.0225027,-0.1526946
46,-0.77276367,-0.9366051,"('uncompetitive', 'competitive')",-0.7727637,-0.9366051,-0.1638414
47,5.045785,5.2073216,"('stupid', 'smart')",5.045785,5.2073216,0.1615366
48,0.37694973,0.3158349,"('unintelligent', 'intelligent')",0.3769497,0.3158349,-0.0611148
49,-0.13985635,-0.12793054,"('unable', 'able')",-0.1398564,-0.1279305,0.0119259
50,-0.7064287,-0.70904243,"('clumsy', 'skillful')",-0.7064287,-0.7090424,-0.0026137
51,0.25361913,0.0912951,"('uneducated', 'educated')",0.2536191,0.0912951,-0.162324
52,0.17608991,0.22292586,"('irrational', 'rational')",0.1760899,0.2229259,0.046836
53,-0.27205744,-0.32380456,"('uncreative', 'creative')",-0.2720574,-0.3238046,-0.0517472
54,0.98490214,1.0549617,"('incapable', 'capable')",0.9849021,1.0549617,0.0700596
55,0.5015995,0.38236994,"('incompetent', 'clever')",0.5015995,0.3823699,-0.1192296
56,0.30514264,0.19461271,"('impractical', 'practical')",0.3051426,0.1946127,-0.1105299
57,-2.4882421,-2.675944,"('unimaginative', 'imaginative')",-2.4882421,-2.6759441,-0.187702
58,-0.28712797,-0.32291657,"('undiscriminating', 'discriminating')",-0.287128,-0.3229166,-0.0357886
59,0.172399,0.2834627,"('foolish', 'wise')",0.172399,0.2834627,0.1110637
60,-0.041691486,-0.09668292,"('inefficient', 'efficient')",-0.0416915,-0.0966829,-0.0549914
61,0.6757403,0.6168394,"('illogical', 'logical')",0.6757403,0.6168394,-0.0589009
62,0.5208299,0.49845126,"('incompetent', 'brilliant')",0.5208299,0.4984513,-0.0223786
63,0.25449735,0.29155165,"('unperceptive', 'insightful')",0.2544973,0.2915516,0.0370543
64,-5.7654586,-5.88569,"('shy', 'confident')",-5.7654586,-5.8856902,-0.1202316
65,-0.085068814,-0.07204113,"('insecure', 'secure')",-0.0850688,-0.0720411,0.0130277
66,0.25217274,0.18270001,"('inactive', 'active')",0.2521727,0.1827,-0.0694727
67,-0.41898742,-0.320836,"('doubtful', 'determined')",-0.4189874,-0.320836,0.0981514
68,-0.9711454,-0.9720087,"('dependent', 'independent')",-0.9711454,-0.9720087,-0.0008633
69,-1.2412528,-1.1957743,"('lazy', 'industrious')",-1.2412528,-1.1957743,0.0454785
70,0.9869362,0.80295205,"('lethargic', 'energetic')",0.9869362,0.8029521,-0.1839841
71,1.0922921,1.1561217,"('diffident', 'self-confident')",1.0922921,1.1561217,0.0638296
72,0.24322248,0.20608804,"('unambitious', 'ambitious')",0.2432225,0.206088,-0.0371345
73,-2.961467,-2.9812202,"('helpless', 'self-reliant')",-2.961467,-2.9812202,-0.0197532
74,0.10643975,-0.09018457,"('undedicated', 'dedicated')",0.1064397,-0.0901846,-0.1966243
75,-0.9177643,-0.88137347,"('meek', 'impulsive')",-0.9177643,-0.8813735,0.0363908
76,0.108137965,0.033645026,"('anxious', 'daring')",0.108138,0.033645,-0.074493
77,-1.0837753,-1.0343171,"('unmotivated', 'motivated')",-1.0837753,-1.0343171,0.0494582
78,-0.5007832,-0.5460994,"('nonresilient', 'resilient')",-0.5007832,-0.5460994,-0.0453162
79,-0.0926682,-0.03720886,"('wavering', 'unwavering')",-0.0926682,-0.0372089,0.0554593
80,-0.43368426,-0.5273479,"('dominated', 'dominating')",-0.4336843,-0.5273479,-0.0936636
81,-0.28935498,-0.3150811,"('submissive', 'aggressive')",-0.289355,-0.3150811,-0.0257261
82,5.40157,5.467401,"('poor', 'rich')",5.4015698,5.467401,0.0658312
83,-0.25547922,-0.3298062,"('powerless', 'powerful')",-0.2554792,-0.3298062,-0.074327
84,0.65186447,0.618668,"('inferior', 'superior')",0.6518645,0.618668,-0.0331965
85,-0.04564403,-0.021918982,"('insignificant', 'prestigious')",-0.045644,-0.021919,0.023725
86,0.2946211,0.101956695,"('uninfluential', 'influential')",0.2946211,0.1019567,-0.1926644
87,-0.112080246,-0.081261605,"('unsuccessful', 'successful')",-0.1120802,-0.0812616,0.0308186
88,-0.15722427,-0.27102712,"('low', 'eminent')",-0.1572243,-0.2710271,-0.1138028
