,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.22703238,0.10218662,"('unsociable', 'sociable')",0.26629528,0.20868,0.28599226,0.14539681,-0.5970372,-0.68649125,0.0455707,-0.057557,-0.1031277
1,0.11425832,0.16376136,"('unfriendly', 'friendly')",-0.94000137,-0.9201508,1.2099818,1.0295385,2.0350518,1.7914304,0.6048226,0.5161449,-0.0886777
2,-0.28650904,-0.2625956,"('unlikable', 'likable')",0.5634816,0.6365034,2.4267447,2.5421104,0.6243071,0.7493365,0.8320061,0.9163387,0.0843326
3,-0.5767447,-0.46649545,"('repellent', 'pleasant')",-0.4483924,-0.26397145,-0.2507668,-0.20745577,-0.15723139,-0.037339956,-0.3582838,-0.2438157,0.1144681
4,0.35650378,0.38425884,"('disliked', 'liked')",0.80581045,0.7677816,0.09488247,0.04888166,-5.9310937,-6.037729,-1.1684742,-1.2092017,-0.0407275
5,-0.80883956,-0.6983267,"('distant', 'outgoing')",0.095791616,0.07688734,0.4947555,0.45446786,-0.010831568,-0.100076444,-0.057281,-0.066762,-0.009481
6,-0.8041049,-0.64000815,"('distant', 'open')",-0.3742732,-0.2876832,-0.6875503,-0.7169234,0.51908493,0.37471437,-0.3367109,-0.3174751,0.0192358
7,0.7952733,0.8024175,"('insensitive', 'sensitive')",0.53400093,0.6412176,0.6280003,0.68689686,0.48288593,0.48273936,0.6100401,0.6533179,0.0432778
8,0.44320023,0.4709811,"('unaffectionate', 'affectionate')",-0.8104262,-0.74884063,-0.4619781,-0.48588154,0.6060121,0.4457364,-0.055798,-0.0795012,-0.0237032
9,1.0076786,1.0506979,"('unaffectionate', 'caring')",-0.02836756,0.034621306,0.9168381,0.8668652,1.0596718,0.9664382,0.7389553,0.7296556,-0.0092997
10,0.24604942,0.2879896,"('unsympathetic', 'sympathetic')",-0.16343915,0.07396501,-1.1077814,-1.0931447,-0.5658406,-0.5442143,-0.3977529,-0.3188511,0.0789018
11,0.45530945,0.41271397,"('unhelpful', 'helpful')",1.6202112,1.7377554,0.29618317,0.2916745,2.2430704,2.3606157,1.1536936,1.2006899,0.0469963
12,1.5926149,1.8000764,"('unsupportive', 'supportive')",0.98654944,1.2923789,0.67711973,0.78081983,-1.9707083,-1.9114017,0.3213939,0.4904684,0.1690745
13,-0.06852461,-0.15966015,"('impolite', 'polite')",-0.024847474,-0.037337944,0.5455854,0.6382402,-0.44310862,-0.39121333,0.0022762,0.0125072,0.010231
14,0.4918245,0.44654295,"('antisocial', 'social')",0.8677031,0.8046378,1.9163383,1.9718121,-0.73365736,-0.7221607,0.6355522,0.625208,-0.0103442
