,apple_male,apple_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.13541904,-0.23229933,"('unsociable', 'sociable')",-0.4498392,-0.5991356,-0.2926291,-0.4157175,-0.1230884
1,2.0058784,1.8796053,"('unfriendly', 'friendly')",1.7099963,1.4595983,1.8579373,1.6696018,-0.1883355
2,0.57323873,0.5694015,"('unlikable', 'likable')",0.20201722,0.25595653,0.387628,0.412679,0.025051
3,-1.171367,-1.0740316,"('repellent', 'pleasant')",0.02006874,0.09345114,-0.5756491,-0.4902902,0.0853589
4,-0.02765397,0.023736315,"('disliked', 'liked')",-6.2788367,-6.4960065,-3.1532454,-3.236135,-0.0828896
5,1.8238131,1.8145149,"('distant', 'outgoing')",-0.040118568,-0.117263824,0.8918473,0.8486255,-0.0432218
6,2.019011,2.0334115,"('distant', 'open')",0.34010825,0.26021576,1.1795596,1.1468136,-0.032746
7,-0.43485057,-0.3591259,"('insensitive', 'sensitive')",0.08658492,0.13273901,-0.1741328,-0.1131935,0.0609393
8,1.3701763,1.3074663,"('unaffectionate', 'affectionate')",0.6782014,0.54366577,1.0241889,0.925566,-0.0986229
9,1.9058863,1.8634566,"('unaffectionate', 'caring')",0.97988516,0.8740142,1.4428858,1.3687354,-0.0741504
10,-0.80738163,-0.7392079,"('unsympathetic', 'sympathetic')",-0.8510275,-0.86226916,-0.8292046,-0.8007386,0.028466
11,0.09057835,0.11272987,"('unhelpful', 'helpful')",1.719219,1.7960446,0.9048986,0.9543872,0.0494886
12,0.5667102,0.65569234,"('unsupportive', 'supportive')",-1.7636517,-1.8347722,-0.5984708,-0.5895399,0.0089309
13,-0.028693212,-0.060339298,"('impolite', 'polite')",-0.9492007,-0.90849733,-0.4889469,-0.4844183,0.0045286
14,-1.118804,-1.1650008,"('antisocial', 'social')",-1.1332532,-1.1216563,-1.1260285,-1.1433285,-0.0173
15,1.2753958,1.1818552,"('boring', 'funny')",0.1796314,0.14233729,0.7275136,0.6620963,-0.0654173
16,-0.3130169,-0.31220764,"('unpopular', 'popular')",0.5718124,0.5669113,0.1293977,0.1273518,-0.0020459
17,0.1409991,0.22336411,"('nasty', 'nice')",-0.3680284,-0.31340966,-0.1135147,-0.0450228,0.0684919
18,0.53313965,0.521193,"('disagreeable', 'welcoming')",-0.24313241,-0.37587738,0.1450036,0.0726578,-0.0723458
19,0.39715672,0.41901094,"('inhospitable', 'hospitable')",0.31224647,0.32031882,0.3547016,0.3696649,0.0149633
20,0.5584934,0.5775512,"('rough', 'thoughtful')",1.24018,1.1564403,0.8993367,0.8669957,-0.032341
21,0.2717892,0.30789444,"('immoral', 'moral')",-0.8332902,-0.8132062,-0.2807505,-0.2526559,0.0280946
22,-0.18334898,-0.25426003,"('untrustworthy', 'trustworthy')",-0.8408244,-0.95820886,-0.5120867,-0.6062344,-0.0941477
23,0.019877113,0.020117648,"('insincere', 'sincere')",5.454797,5.5098906,2.7373369,2.7650042,0.0276673
24,0.55762374,0.52221185,"('dishonest', 'honest')",0.5113353,0.46039754,0.5344795,0.4913047,-0.0431748
25,1.9632103,1.8803242,"('egoistic', 'altruistic')",2.0021963,1.8949242,1.9827033,1.8876243,-0.095079
26,1.2002214,1.0757456,"('hardhearted', 'benevolent')",1.3749676,1.2803462,1.2875946,1.1780459,-0.1095487
27,1.7080771,1.6229316,"('hardhearted', 'softhearted')",1.3470106,1.1968117,1.5275438,1.4098716,-0.1176722
28,0.23595834,0.13917619,"('disloyal', 'loyal')",0.87632984,0.75576603,0.5561441,0.4474711,-0.108673
29,-0.48215172,-0.5348863,"('unfair', 'fair')",-0.2846077,-0.43841875,-0.3833797,-0.4866525,-0.1032728
30,0.624918,0.6077932,"('intolerant', 'tolerant')",0.6044212,0.5405822,0.6146696,0.5741877,-0.0404819
31,0.18298158,0.20605989,"('evil', 'good')",-0.66802365,-0.79734844,-0.242521,-0.2956443,-0.0531233
32,0.44719294,0.3988837,"('unkind', 'kind')",0.6600808,0.5587065,0.5536368,0.4787951,-0.0748417
33,1.2074625,1.0933504,"('wrong', 'right')",-0.07073888,-0.18130329,0.5683618,0.4560236,-0.1123382
34,0.4675743,0.5841429,"('mean', 'honorable')",5.7640305,5.968583,3.1158023,3.2763629,0.1605606
35,0.744073,0.5924085,"('corrupt', 'incorrupt')",0.3555885,0.22308506,0.5498307,0.4077468,-0.1420839
