,purse_male,purse_female,tuple,average_male,average_female,female-male
0,-0.6466198,-0.6317395,"('unsociable', 'sociable')",-0.6466198,-0.6317395,0.0148803
1,1.8394903,1.6387832,"('unfriendly', 'friendly')",1.8394903,1.6387832,-0.2007071
2,0.30504376,0.593875,"('unlikable', 'likable')",0.3050438,0.593875,0.2888312
3,-0.43956316,-0.3653345,"('repellent', 'pleasant')",-0.4395632,-0.3653345,0.0742287
4,-7.353698,-7.050118,"('disliked', 'liked')",-7.3536978,-7.050118,0.3035798
5,0.24096453,0.028948657,"('distant', 'outgoing')",0.2409645,0.0289487,-0.2120158
6,0.85208166,0.48736337,"('distant', 'open')",0.8520817,0.4873634,-0.3647183
7,1.0026697,1.1722722,"('insensitive', 'sensitive')",1.0026697,1.1722722,0.1696025
8,2.1739147,1.8107314,"('unaffectionate', 'affectionate')",2.1739147,1.8107314,-0.3631833
9,2.1661754,2.0061488,"('unaffectionate', 'caring')",2.1661754,2.0061488,-0.1600266
10,-0.15923768,-0.083026506,"('unsympathetic', 'sympathetic')",-0.1592377,-0.0830265,0.0762112
11,1.4753367,1.6804066,"('unhelpful', 'helpful')",1.4753367,1.6804066,0.2050699
12,-1.7415481,-1.4046466,"('unsupportive', 'supportive')",-1.7415481,-1.4046466,0.3369015
13,-0.90223706,-0.54048264,"('impolite', 'polite')",-0.9022371,-0.5404826,0.3617545
14,-0.61283475,-0.25813955,"('antisocial', 'social')",-0.6128348,-0.2581396,0.3546952
15,0.977979,0.83631414,"('boring', 'funny')",0.977979,0.8363141,-0.1416649
16,-0.7078407,-0.72672695,"('unpopular', 'popular')",-0.7078407,-0.7267269,-0.0188862
17,0.38098425,0.35224277,"('nasty', 'nice')",0.3809842,0.3522428,-0.0287414
18,-0.6919823,-0.5251499,"('disagreeable', 'welcoming')",-0.6919823,-0.5251499,0.1668324
19,0.5528378,0.43310967,"('inhospitable', 'hospitable')",0.5528378,0.4331097,-0.1197281
20,0.4441552,0.2969058,"('rough', 'thoughtful')",0.4441552,0.2969058,-0.1472494
21,-1.2676024,-0.74781364,"('immoral', 'moral')",-1.2676024,-0.7478136,0.5197888
22,-0.8940089,-0.60173094,"('untrustworthy', 'trustworthy')",-0.8940089,-0.6017309,0.292278
23,6.334472,6.3410993,"('insincere', 'sincere')",6.3344722,6.3410993,0.0066271
24,1.3593688,1.3690114,"('dishonest', 'honest')",1.3593688,1.3690114,0.0096426
25,1.3406047,1.1098137,"('egoistic', 'altruistic')",1.3406047,1.1098137,-0.230791
26,2.3124363,2.0880864,"('hardhearted', 'benevolent')",2.3124363,2.0880864,-0.2243499
27,1.9764265,1.4673365,"('hardhearted', 'softhearted')",1.9764265,1.4673365,-0.50909
28,1.7165108,1.4101164,"('disloyal', 'loyal')",1.7165108,1.4101164,-0.3063944
29,-0.41038096,-0.6446425,"('unfair', 'fair')",-0.410381,-0.6446425,-0.2342615
30,0.32339793,0.59737283,"('intolerant', 'tolerant')",0.3233979,0.5973728,0.2739749
31,-0.29408973,-0.6195554,"('evil', 'good')",-0.2940897,-0.6195554,-0.3254657
32,1.3202715,1.2730639,"('unkind', 'kind')",1.3202715,1.2730639,-0.0472076
33,0.1724517,0.3224269,"('wrong', 'right')",0.1724517,0.3224269,0.1499752
34,4.6141486,4.5482817,"('mean', 'honorable')",4.6141486,4.5482817,-0.0658669
35,0.40607172,-0.217534,"('corrupt', 'incorrupt')",0.4060717,-0.217534,-0.6236057
36,0.71352136,0.22808032,"('hostile', 'amicable')",0.7135214,0.2280803,-0.4854411
37,0.8702781,0.71309984,"('fake', 'genuine')",0.8702781,0.7130998,-0.1571783
38,0.10848166,0.42661318,"('untruthful', 'truthful')",0.1084817,0.4266132,0.3181315
39,0.18317725,0.35943702,"('exploitative', 'cooperative')",0.1831772,0.359437,0.1762598
40,-1.8489724,-1.8971754,"('stingy', 'generous')",-1.8489724,-1.8971754,-0.048203
41,0.72546995,0.72552806,"('unforgiving', 'forgiving')",0.7254699,0.7255281,5.82e-05
42,-3.1966362,-2.9136992,"('unreliable', 'reliable')",-3.1966362,-2.9136992,0.282937
43,0.41372013,0.5250443,"('irresponsible', 'responsible')",0.4137201,0.5250443,0.1113242
44,-1.515212,-1.5960335,"('prejudiced', 'unprejudiced')",-1.5152121,-1.5960335,-0.0808214
45,0.22376966,0.14907257,"('incompetent', 'competent')",0.2237697,0.1490726,-0.0746971
46,-1.890885,-1.7659433,"('uncompetitive', 'competitive')",-1.890885,-1.7659433,0.1249417
47,5.660864,5.6436133,"('stupid', 'smart')",5.6608639,5.6436133,-0.0172506
48,-0.2665032,-0.10751538,"('unintelligent', 'intelligent')",-0.2665032,-0.1075154,0.1589878
49,-0.23298262,-0.248626,"('unable', 'able')",-0.2329826,-0.248626,-0.0156434
50,0.09467189,0.116990425,"('clumsy', 'skillful')",0.0946719,0.1169904,0.0223185
51,-0.6579893,-0.41274795,"('uneducated', 'educated')",-0.6579893,-0.4127479,0.2452414
52,0.7471068,0.36652786,"('irrational', 'rational')",0.7471068,0.3665279,-0.3805789
53,0.5371794,0.38488856,"('uncreative', 'creative')",0.5371794,0.3848886,-0.1522908
54,1.3146881,1.3276614,"('incapable', 'capable')",1.3146881,1.3276614,0.0129733
55,-0.16094112,0.26567551,"('incompetent', 'clever')",-0.1609411,0.2656755,0.4266166
56,-0.0009304881,0.43149722,"('impractical', 'practical')",-0.0009305,0.4314972,0.4324277
57,-2.8454735,-2.8984714,"('unimaginative', 'imaginative')",-2.8454735,-2.8984714,-0.0529979
58,0.49350342,0.5764006,"('undiscriminating', 'discriminating')",0.4935034,0.5764006,0.0828972
59,0.70643747,0.6516091,"('foolish', 'wise')",0.7064375,0.6516091,-0.0548284
60,-0.92783904,-0.2510875,"('inefficient', 'efficient')",-0.927839,-0.2510875,0.6767515
61,0.19201308,-0.086937055,"('illogical', 'logical')",0.1920131,-0.0869371,-0.2789502
62,-0.4448939,-0.03332193,"('incompetent', 'brilliant')",-0.4448939,-0.0333219,0.411572
63,-0.09438178,0.20768325,"('unperceptive', 'insightful')",-0.0943818,0.2076833,0.3020651
64,-7.6034265,-6.7920685,"('shy', 'confident')",-7.6034265,-6.7920685,0.811358
65,-0.7793652,-0.38261738,"('insecure', 'secure')",-0.7793652,-0.3826174,0.3967478
66,0.51437056,0.17104468,"('inactive', 'active')",0.5143706,0.1710447,-0.3433259
67,-0.27874827,-0.039738182,"('doubtful', 'determined')",-0.2787483,-0.0397382,0.2390101
68,-2.0117037,-1.8722059,"('dependent', 'independent')",-2.0117037,-1.8722059,0.1394978
69,-1.289552,-1.3845261,"('lazy', 'industrious')",-1.289552,-1.3845261,-0.0949741
