,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
66,0.28688872,0.27692562,"('inactive', 'active')",0.61727417,0.65608925,-0.22416608,-0.26415873,0.62244207,0.6640845,0.3256097,0.3332351,0.0076254
67,0.63343394,0.6110372,"('doubtful', 'determined')",1.0698692,1.0657747,0.9715914,0.96698755,0.037841085,0.050797947,0.6781839,0.6736494,-0.0045345
68,-0.22777459,-0.2843096,"('dependent', 'independent')",-0.48169035,-0.43305364,-0.73800486,-0.692353,-0.56271404,-0.54665023,-0.502546,-0.4890916,0.0134544
69,0.7287658,0.79424024,"('lazy', 'industrious')",1.5586135,1.6071047,1.3081099,1.2745231,-0.16874969,-0.08637428,0.8566848,0.8973734,0.0406886
70,-0.9286646,-1.1203521,"('lethargic', 'energetic')",-0.25405693,-0.33798474,0.1737797,0.17081182,0.621365,0.6413663,-0.0968942,-0.1615397,-0.0646455
71,0.1416122,0.15214287,"('diffident', 'self-confident')",-0.5414167,-0.5316976,-0.63509065,-0.67226946,0.35113066,0.33844608,-0.1709411,-0.1783445,-0.0074034
72,-0.39236477,-0.3550202,"('unambitious', 'ambitious')",-1.133592,-1.1091286,-0.540036,-0.51317257,-0.86421764,-0.79649097,-0.7325526,-0.6934531,0.0390995
73,1.0141025,1.0267287,"('helpless', 'self-reliant')",0.03871853,0.011179868,-0.54629683,-0.5360883,-3.6576483,-3.6120532,-0.787781,-0.7775582,0.0102228
74,0.15262142,0.07364982,"('undedicated', 'dedicated')",-0.61054665,-0.6870703,-0.43179116,-0.498084,-0.20217344,-0.29394856,-0.2729725,-0.3513633,-0.0783908
75,0.52031016,0.5022814,"('meek', 'impulsive')",0.4668874,0.5112648,-0.7386442,-0.78381777,-0.37403214,-0.28171158,-0.0313697,-0.0129958,0.0183739
76,-0.94685394,-1.0885657,"('anxious', 'daring')",0.70046604,0.6420968,1.0515258,1.0487443,0.47537503,0.46614397,0.3201282,0.2671049,-0.0530233
77,-1.1091241,-1.1060644,"('unmotivated', 'motivated')",-0.5022817,-0.56288415,-0.30226523,-0.3108019,-0.7374999,-0.6875458,-0.6627927,-0.6668241,-0.0040314
78,-0.07267216,0.041135937,"('nonresilient', 'resilient')",-0.92415786,-0.89068127,-1.1607499,-1.1703837,0.18911418,0.22662455,-0.4921164,-0.4483261,0.0437903
79,0.37433216,0.31743073,"('wavering', 'unwavering')",-0.08081192,-0.09369689,-1.0407281,-1.1132867,0.05376631,0.06679715,-0.1733604,-0.2056889,-0.0323285
80,0.10627646,0.027796403,"('dominated', 'dominating')",-0.16288638,-0.20851117,0.47211322,0.5174869,-1.2856833,-1.1968534,-0.217545,-0.2150203,0.0025247
81,-0.9881645,-1.1666672,"('submissive', 'aggressive')",0.16473582,0.033530183,0.98696876,1.0109692,-0.40002188,-0.37234467,-0.0591204,-0.1236281,-0.0645077
82,0.2573292,0.21785776,"('poor', 'rich')",0.48740837,0.38757405,0.878516,0.7674562,6.2658687,6.27244,1.9722805,1.911332,-0.0609485
83,0.10209315,0.12032308,"('powerless', 'powerful')",-0.36362475,-0.4204501,-1.150053,-1.154693,-0.7512407,-0.818062,-0.5407063,-0.5682205,-0.0275142
84,0.48146003,0.5408288,"('inferior', 'superior')",0.24798341,0.23448887,-0.105948605,-0.13525498,0.7716712,0.7854973,0.3487915,0.35639,0.0075985
85,0.81976324,1.0028248,"('insignificant', 'prestigious')",-1.5899962,-1.6040406,-1.7324482,-1.8520626,0.4447258,0.39883628,-0.5144889,-0.5136105,0.0008784
86,-1.3082124,-1.3602899,"('uninfluential', 'influential')",-1.7503115,-1.8847685,-1.6330737,-1.7190722,-0.3535485,-0.46119112,-1.2612865,-1.3563305,-0.095044
87,0.4476707,0.39963913,"('unsuccessful', 'successful')",0.40962625,0.2592845,0.31668642,0.2261529,0.44304055,0.45221224,0.404256,0.3343222,-0.0699338
88,-0.46671182,-0.5210599,"('low', 'eminent')",-0.44567233,-0.6746287,0.07205358,-0.117664516,0.3137958,0.16725408,-0.1316337,-0.2865247,-0.154891
