,fluor_male,fluor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9505846,-1.1936971,"('unsociable', 'sociable')",0.11868025,-0.10378279,-0.4159522,-0.6487399,-0.2327877
1,-0.8795005,-0.8583263,"('unfriendly', 'friendly')",1.0747567,0.9846028,0.0976281,0.0631382,-0.0344899
2,0.66252697,0.7022418,"('unlikable', 'likable')",0.681043,0.6603483,0.671785,0.681295,0.00951
3,-0.73290986,-0.69211847,"('repellent', 'pleasant')",0.60837775,0.61214495,-0.0622661,-0.0399868,0.0222793
4,0.26041,0.2979874,"('disliked', 'liked')",-5.7016754,-5.7341776,-2.7206328,-2.7180951,0.0025377
5,-0.22138228,-0.07171449,"('distant', 'outgoing')",-0.45509768,-0.4148957,-0.33824,-0.2433051,0.0949349
6,-0.7929503,-0.61107737,"('distant', 'open')",-0.8653578,-0.8021021,-0.829154,-0.7065897,0.1225643
7,-0.54357576,-0.5311585,"('insensitive', 'sensitive')",0.14493413,0.09578119,-0.1993208,-0.2176886,-0.0183678
8,-1.359276,-1.3673277,"('unaffectionate', 'affectionate')",0.22359799,0.21326646,-0.567839,-0.5770306,-0.0091916
9,-1.144484,-1.1109409,"('unaffectionate', 'caring')",0.7572064,0.7734173,-0.1936388,-0.1687618,0.024877
10,-1.3291605,-1.4575521,"('unsympathetic', 'sympathetic')",-0.4001249,-0.5095085,-0.8646427,-0.9835303,-0.1188876
11,-0.6196481,-0.6998025,"('unhelpful', 'helpful')",1.950824,1.9240046,0.665588,0.612101,-0.053487
12,-0.48130184,-0.45794794,"('unsupportive', 'supportive')",-1.7545846,-1.7820983,-1.1179432,-1.1200231,-0.0020799
13,-0.6780171,-0.8248194,"('impolite', 'polite')",-0.46051365,-0.47527948,-0.5692654,-0.6500494,-0.080784
14,-0.2762598,-0.47591805,"('antisocial', 'social')",0.16338022,-0.011282203,-0.0564398,-0.2436001,-0.1871603
15,-0.2191912,-0.34325337,"('boring', 'funny')",-0.043923654,-0.08133651,-0.1315574,-0.2122949,-0.0807375
16,-0.08588661,-0.06808742,"('unpopular', 'popular')",0.64785135,0.62998956,0.2809824,0.2809511,-3.13e-05
17,-0.33009657,-0.30746323,"('nasty', 'nice')",-0.4071738,-0.3400983,-0.3686352,-0.3237808,0.0448544
18,-0.9746235,-0.96592945,"('disagreeable', 'welcoming')",-0.47093982,-0.57141423,-0.7227817,-0.7686719,-0.0458902
19,-1.4321615,-1.3556243,"('inhospitable', 'hospitable')",-0.5674653,-0.53548115,-0.9998134,-0.9455527,0.0542607
20,-0.0050830543,-0.013979826,"('rough', 'thoughtful')",0.7380575,0.67586666,0.3664872,0.3309434,-0.0355438
21,-0.3715949,-0.52167404,"('immoral', 'moral')",-0.16092885,-0.24125122,-0.2662619,-0.3814626,-0.1152007
22,-0.80033743,-0.86519295,"('untrustworthy', 'trustworthy')",-1.0573373,-1.0956941,-0.9288374,-0.9804435,-0.0516061
23,-0.72844535,-0.80649716,"('insincere', 'sincere')",5.5272546,5.4644084,2.3994045,2.3289557,-0.0704488
24,-1.1190037,-1.1826216,"('dishonest', 'honest')",0.861882,0.82995814,-0.1285608,-0.1763317,-0.0477709
25,-0.1223719,-0.03970481,"('egoistic', 'altruistic')",0.75155324,0.78909546,0.3145907,0.3746953,0.0601046
26,-0.3352334,-0.3644527,"('hardhearted', 'benevolent')",1.0693699,0.9962847,0.3670683,0.315916,-0.0511523
27,0.2564904,0.35273576,"('hardhearted', 'softhearted')",0.6433916,0.65167224,0.449941,0.502204,0.052263
28,-1.1647178,-1.2793139,"('disloyal', 'loyal')",0.96703625,0.85786337,-0.0988408,-0.2107253,-0.1118845
29,-0.38823128,-0.4396458,"('unfair', 'fair')",-0.45229036,-0.6075167,-0.4202608,-0.5235813,-0.1033205
