,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5689677,-0.81860596,"('unsociable', 'sociable')",0.9279203,0.67871237,-0.5143565,-0.7032922,-0.0518013,-0.2810619,-0.2292606
1,-1.8674161,-1.9565964,"('unfriendly', 'friendly')",0.45670998,0.44216457,1.6219653,1.5321501,0.0704197,0.0059061,-0.0645136
2,0.9688108,0.9902819,"('unlikable', 'likable')",0.91408896,0.99748015,0.81992877,0.97424495,0.9009428,0.9873357,0.0863929
3,-0.76563954,-0.6027967,"('repellent', 'pleasant')",-0.71225464,-0.48745984,-0.19288674,-0.10559973,-0.556927,-0.3986187,0.1583083
4,-0.24612787,-0.28102532,"('disliked', 'liked')",-0.39704344,-0.3421672,-5.595779,-5.6340857,-2.0796501,-2.0857595,-0.0061094
5,-0.8091102,-0.68298805,"('distant', 'outgoing')",-0.3150735,-0.11502865,0.021625647,0.11102107,-0.3675193,-0.2289985,0.1385208
6,-1.3614603,-1.1643752,"('distant', 'open')",-0.77649045,-0.53385514,0.5502451,0.6234209,-0.5292353,-0.3582698,0.1709655
7,-0.06517718,-0.11411475,"('insensitive', 'sensitive')",0.35449925,0.3190922,0.36722732,0.35421526,0.2188498,0.1863976,-0.0324522
8,-1.1545177,-1.1487846,"('unaffectionate', 'affectionate')",-0.15029779,-0.031619824,0.5882906,0.5598369,-0.2388416,-0.2068558,0.0319858
9,-1.5230379,-1.5292666,"('unaffectionate', 'caring')",0.4872566,0.5139076,0.823117,0.8164342,-0.0708881,-0.0663082,0.0045799
10,-0.99531025,-1.1137209,"('unsympathetic', 'sympathetic')",0.31759945,0.24384423,-0.591532,-0.7194511,-0.4230809,-0.5297759,-0.106695
11,0.28237408,0.2073244,"('unhelpful', 'helpful')",0.35049227,0.36587065,1.5736169,1.6010059,0.7354945,0.7247337,-0.0107608
12,-0.6483964,-0.5437459,"('unsupportive', 'supportive')",0.55437773,0.7373505,-1.7173569,-1.647479,-0.6037919,-0.4846248,0.1191671
13,0.2225079,0.09319158,"('impolite', 'polite')",0.7933964,0.66790885,-0.27655548,-0.344373,0.2464496,0.1389091,-0.1075405
14,0.080399916,0.010904729,"('antisocial', 'social')",1.0634245,0.9140871,-0.72003704,-0.8264695,0.1412624,0.0328408,-0.1084216
15,0.6682315,0.54063714,"('boring', 'funny')",0.5538807,0.43308243,0.68517053,0.6483766,0.6357609,0.5406987,-0.0950622
16,-0.6975003,-0.7265924,"('unpopular', 'popular')",-0.5410717,-0.37543303,0.60498476,0.6478439,-0.2111957,-0.1513939,0.0598018
17,-0.2830792,-0.24671659,"('nasty', 'nice')",-0.78332686,-0.6256425,-0.7051478,-0.6173864,-0.5905179,-0.4965818,0.0939361
18,0.20731635,0.270528,"('disagreeable', 'welcoming')",-0.624715,-0.4498617,-0.1349959,-0.053403277,-0.1841315,-0.077579,0.1065525
19,-0.70806116,-0.62628996,"('inhospitable', 'hospitable')",-0.35775152,-0.24247806,-0.075117484,0.17218044,-0.3803101,-0.2321959,0.1481142
20,-0.7921473,-0.6584844,"('rough', 'thoughtful')",0.44204327,0.5741936,1.0305824,1.0227282,0.2268262,0.3128125,0.0859863
21,0.020471312,-0.14652884,"('immoral', 'moral')",0.58055013,0.49143124,-0.740105,-0.79859394,-0.0463612,-0.1512305,-0.1048693
22,0.20254996,0.22401407,"('untrustworthy', 'trustworthy')",0.225148,0.15454796,-0.88108003,-0.93707395,-0.1511274,-0.1861706,-0.0350432
23,-0.037005235,-0.1657859,"('insincere', 'sincere')",0.82615596,0.7886057,4.9444485,4.8456297,1.9111997,1.8228165,-0.0883832
24,-0.33938688,-0.38946575,"('dishonest', 'honest')",-0.29237327,-0.35221744,0.48418587,0.4123994,-0.0491914,-0.1097613,-0.0605699
