,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-0.83495253,-0.9949529,"('unsociable', 'sociable')",-1.6628878,-1.9192607,0.63150305,0.41078466,0.009759154,-0.22288701,-0.4641445,-0.681579,-0.2174345
1,0.39421532,0.25856954,"('unfriendly', 'friendly')",0.5093036,0.44324043,1.4664738,1.4092013,1.9438806,1.817888,1.0784683,0.9822248,-0.0962435
2,0.1163552,0.15082097,"('unlikable', 'likable')",0.6165095,0.5342892,0.9076394,0.964452,0.90094495,1.0899295,0.6353623,0.6848729,0.0495106
3,-1.510479,-1.4877659,"('repellent', 'pleasant')",-1.221518,-1.2927424,-1.6237385,-1.6440328,0.3542968,0.2945789,-1.0003598,-1.0324905,-0.0321307
4,0.9276861,0.9453041,"('disliked', 'liked')",0.6546875,0.70208085,1.0989473,1.0624956,-6.939359,-6.91465,-1.0645096,-1.0511924,0.0133172
5,1.3355052,1.4291989,"('distant', 'outgoing')",1.1223804,1.3310832,1.8062891,1.9148353,-0.52692765,-0.26604342,0.9343118,1.1022685,0.1679567
6,0.84663165,0.99929476,"('distant', 'open')",0.9484551,1.2026267,1.5026407,1.6056066,-0.24855828,-0.0007836772,0.7622923,0.9516861,0.1893938
7,-1.0533922,-1.0335553,"('insensitive', 'sensitive')",-1.1351001,-1.2128879,-0.25774637,-0.20485404,0.3507852,0.25140023,-0.5238634,-0.5499743,-0.0261109
8,-0.33331686,-0.49998945,"('unaffectionate', 'affectionate')",-0.17170474,-0.2842827,1.1403258,1.0958061,0.5334903,0.5422634,0.2921986,0.2134493,-0.0787493
9,0.11979023,-0.03256023,"('unaffectionate', 'caring')",0.009628609,-0.11066486,1.4634387,1.3880565,1.3874271,1.3621584,0.7450712,0.6517475,-0.0933237
10,-2.1018322,-2.2617033,"('unsympathetic', 'sympathetic')",-3.237277,-3.415035,-1.9049298,-1.89794,-0.13497262,-0.33216628,-1.8447529,-1.9767112,-0.1319583
11,-1.146516,-1.3029581,"('unhelpful', 'helpful')",-1.4203287,-1.5663601,-0.027136631,-0.028470863,2.6556659,2.5985634,0.0154212,-0.0748064,-0.0902276
12,0.18852459,0.15345678,"('unsupportive', 'supportive')",-0.3150773,-0.3433154,1.0249153,1.0609084,-1.7728233,-1.7372262,-0.2186152,-0.2165441,0.0020711
13,-0.396061,-0.52044135,"('impolite', 'polite')",-1.2322923,-1.4200518,-0.24392952,-0.29744303,0.027292896,-0.12004329,-0.4612475,-0.5894948,-0.1282473
14,-1.1556097,-1.2196686,"('antisocial', 'social')",-2.561113,-2.6997843,-0.077484205,-0.21239018,-1.07542,-1.1474859,-1.2174067,-1.3198322,-0.1024255
15,0.032196034,0.08473606,"('boring', 'funny')",0.73300457,0.67760295,0.8124015,0.74941385,0.12307264,0.20931683,0.4251687,0.4302674,0.0050987
16,0.36556163,0.42658138,"('unpopular', 'popular')",0.9055316,0.89450145,-0.05313576,-0.01940166,0.37299114,0.28715795,0.3977371,0.3972098,-0.0005273
17,-0.84060407,-0.6408173,"('nasty', 'nice')",-0.89677614,-0.77415603,-1.2519513,-1.1977822,-0.79778016,-0.7193557,-0.9467779,-0.8330277,0.1137502
18,-0.12827049,-0.05306548,"('disagreeable', 'welcoming')",-0.7317255,-0.6146575,0.14997806,0.25802234,-0.7618914,-0.65617174,-0.3679774,-0.2664681,0.1015093
19,-0.14157459,-0.094087765,"('inhospitable', 'hospitable')",0.4581998,0.5328424,0.34986508,0.4126847,-0.16685581,-0.060733274,0.1249086,0.1976765,0.0727679
20,-1.06742,-1.0556469,"('rough', 'thoughtful')",-0.3214048,-0.30327645,-0.45248282,-0.4131593,0.35277748,0.37922662,-0.3721325,-0.348214,0.0239185
21,-1.7287477,-1.750575,"('immoral', 'moral')",-2.127584,-2.311206,-0.6948973,-0.7676522,-0.80132526,-0.8907856,-1.3381386,-1.4300547,-0.0919161
