,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7712396,-0.8958821,"('unsociable', 'sociable')",-0.32784238,-0.45395896,-0.025148332,-0.2166757,-0.30039224,-0.481089,-0.3561557,-0.5119015,-0.1557458
1,1.471417,1.4477093,"('unfriendly', 'friendly')",1.4933724,1.5007372,0.35433483,0.19988711,1.1544728,0.99564826,1.1183993,1.0359955,-0.0824038
2,-0.4189482,-0.31827757,"('unlikable', 'likable')",0.53252137,0.6346145,1.8824238,1.9813137,0.72515804,0.87647724,0.6802887,0.793532,0.1132433
3,-1.3141309,-1.2143849,"('repellent', 'pleasant')",-1.125894,-1.062095,0.7071203,0.7522672,0.33678734,0.39281532,-0.3490293,-0.2828494,0.0661799
4,-0.80044097,-0.8503805,"('disliked', 'liked')",0.65611255,0.5860015,-0.04689446,-0.12789781,-5.5860186,-5.708871,-1.4443103,-1.5252869,-0.0809766
5,1.015897,1.1193508,"('distant', 'outgoing')",1.4481399,1.632817,-0.5336626,-0.45444962,-0.31570214,-0.22129507,0.403668,0.5191057,0.1154377
6,0.47858658,0.6082672,"('distant', 'open')",1.1301645,1.3015357,-0.80537844,-0.73001486,0.32328656,0.41460213,0.2816648,0.3985976,0.1169328
7,-0.09741674,-0.06737342,"('insensitive', 'sensitive')",-0.6868663,-0.6427096,0.32108924,0.24517329,0.26335174,0.20276645,-0.0499605,-0.0655358,-0.0155753
8,0.5007667,0.5662249,"('unaffectionate', 'affectionate')",0.9927693,1.0246367,-0.6290539,-0.6679055,-0.17119765,-0.20269114,0.1733211,0.1800662,0.0067451
9,1.6888806,1.7737956,"('unaffectionate', 'caring')",1.6972616,1.7326138,0.13612753,0.047463723,0.7382942,0.7139839,1.065141,1.0669643,0.0018233
10,0.6102834,0.6079894,"('unsympathetic', 'sympathetic')",-1.0907243,-1.1561477,-0.6469212,-0.7513399,-0.17115262,-0.31832498,-0.3246287,-0.4044558,-0.0798271
11,0.43954244,0.5238125,"('unhelpful', 'helpful')",0.34335837,0.38794023,-0.74473,-0.7432019,1.9438971,1.8928752,0.495517,0.5153565,0.0198395
12,1.3415366,1.4763117,"('unsupportive', 'supportive')",1.1729256,1.2811474,0.1972796,0.27099293,-1.6404896,-1.7134953,0.2678131,0.3287392,0.0609261
13,0.08902501,-0.036165066,"('impolite', 'polite')",-0.63532007,-0.6604757,0.03771653,-0.030020237,-0.0124629885,-0.10732077,-0.1302604,-0.2084954,-0.078235
14,-0.43948618,-0.50592655,"('antisocial', 'social')",-0.85253185,-0.92545867,1.4715778,1.4392025,-0.7685131,-0.8156073,-0.1472383,-0.2019475,-0.0547092
15,0.3062532,0.2533205,"('boring', 'funny')",0.40128797,0.37771586,-1.0904427,-1.0976527,0.3668028,0.31944695,-0.0040247,-0.0367923,-0.0327676
16,-1.0275794,-0.9685546,"('unpopular', 'popular')",-0.019428201,0.054641068,-0.73790014,-0.663434,0.32960263,0.3694057,-0.3638263,-0.3019854,0.0618409
