,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.404259,0.29444942,"('unsociable', 'sociable')",-0.46967298,-0.62912506,-0.032707,-0.1673378,-0.1346308
1,0.8144802,0.7332248,"('unfriendly', 'friendly')",1.577215,1.4953399,1.1958475,1.1142824,-0.0815651
2,0.8405509,0.7961168,"('unlikable', 'likable')",0.40601555,0.45851335,0.6232832,0.6273151,0.0040319
3,-0.86907643,-0.75218934,"('repellent', 'pleasant')",0.8481628,0.9094961,-0.0104568,0.0786534,0.0891102
4,0.56826556,0.56545424,"('disliked', 'liked')",-7.431759,-7.381422,-3.4317467,-3.4079838,0.0237629
5,1.1641012,1.089781,"('distant', 'outgoing')",-0.178686,-0.092788294,0.4927076,0.4984964,0.0057888
6,0.89547753,0.8967149,"('distant', 'open')",-0.19911183,-0.10977082,0.3481829,0.393472,0.0452891
7,-0.7163391,-0.5761943,"('insensitive', 'sensitive')",0.4653837,0.5140147,-0.1254777,-0.0310898,0.0943879
8,0.29857513,0.1991462,"('unaffectionate', 'affectionate')",0.71282375,0.71537054,0.5056995,0.4572584,-0.0484411
9,0.5839607,0.5232953,"('unaffectionate', 'caring')",1.2793605,1.353223,0.9316607,0.9382591,0.0065984
10,-0.9139868,-0.8822493,"('unsympathetic', 'sympathetic')",-0.4493663,-0.51987535,-0.6816766,-0.7010623,-0.0193857
11,-1.1799778,-0.99650437,"('unhelpful', 'helpful')",1.8557689,2.024532,0.3378956,0.5140139,0.1761183
12,-0.08680288,0.020111753,"('unsupportive', 'supportive')",-2.2610192,-2.2140043,-1.1739111,-1.0969462,0.0769649
13,0.23417924,0.19522409,"('impolite', 'polite')",-1.0027443,-1.0381467,-0.3842825,-0.4214613,-0.0371788
14,-0.66857344,-0.71656364,"('antisocial', 'social')",-0.37125903,-0.45245302,-0.5199162,-0.5845083,-0.0645921
15,1.2939739,1.1137915,"('boring', 'funny')",0.05850298,0.07087445,0.6762385,0.592333,-0.0839055
16,-0.21547459,-0.079566404,"('unpopular', 'popular')",0.11696608,0.13199845,-0.0492543,0.026216,0.0754703
17,-0.0654406,0.03968571,"('nasty', 'nice')",-0.3415313,-0.30784675,-0.203486,-0.1340805,0.0694055
18,-0.8179361,-0.74634516,"('disagreeable', 'welcoming')",-0.8715975,-0.80710906,-0.8447669,-0.7767271,0.0680398
19,0.86385345,0.82917166,"('inhospitable', 'hospitable')",-0.20275296,-0.16487111,0.3305503,0.3321503,0.0016
20,0.30067074,0.26103303,"('rough', 'thoughtful')",0.8127693,0.8300352,0.55672,0.5455341,-0.0111859
21,0.5748451,0.62797755,"('immoral', 'moral')",-0.85576874,-0.74231976,-0.1404618,-0.0571711,0.0832907
22,-0.5955026,-0.71807605,"('untrustworthy', 'trustworthy')",-1.358564,-1.3035653,-0.9770333,-1.0108206,-0.0337873
23,0.11821909,0.16070019,"('insincere', 'sincere')",6.6115303,6.6226144,3.3648746,3.3916574,0.0267828
24,-0.0702794,-0.067588195,"('dishonest', 'honest')",0.8367189,0.9038598,0.3832197,0.4181358,0.0349161
25,1.4404751,1.4750783,"('egoistic', 'altruistic')",1.3637755,1.3752538,1.4021254,1.4251661,0.0230407
26,0.443499,0.20878655,"('hardhearted', 'benevolent')",1.6474538,1.3952178,1.0454764,0.8020022,-0.2434742
27,-0.17463519,-0.12844965,"('hardhearted', 'softhearted')",1.4957085,1.4532273,0.6605366,0.6623888,0.0018522
28,0.23995018,0.16389564,"('disloyal', 'loyal')",1.3254662,1.1968756,0.7827082,0.6803856,-0.1023226
29,-0.5416463,-0.570982,"('unfair', 'fair')",-0.29808432,-0.4173282,-0.4198653,-0.4941551,-0.0742898
30,-0.76731724,-0.72851485,"('intolerant', 'tolerant')",0.5734769,0.5786291,-0.0969202,-0.0749429,0.0219773
31,-0.5113464,-0.48403522,"('evil', 'good')",-0.89724517,-0.90611506,-0.7042958,-0.6950752,0.0092206
32,-0.29620957,-0.34722894,"('unkind', 'kind')",0.90795106,0.67307764,0.3058707,0.1629243,-0.1429464
33,1.2041675,1.1285233,"('wrong', 'right')",-0.47229153,-0.48344833,0.365938,0.3225375,-0.0434005
34,0.3183305,0.5391248,"('mean', 'honorable')",5.7878485,6.0448833,3.0530894,3.2920041,0.2389147
35,0.2908902,0.19350049,"('corrupt', 'incorrupt')",-0.3136343,-0.38876152,-0.0113721,-0.0976305,-0.0862584
