,progress_male,progress_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.43262786,-0.5197735,"('unsociable', 'sociable')",0.01602947,-0.10908212,-0.6992983,-0.8310313,-0.3719656,-0.486629,-0.1146634
1,-0.9133371,-0.88118315,"('unfriendly', 'friendly')",0.16585603,0.046648797,1.5944891,1.5037107,0.282336,0.2230588,-0.0592772
2,0.6032574,0.6508485,"('unlikable', 'likable')",1.1061431,1.1198174,0.6971925,0.7649284,0.8021977,0.8451981,0.0430004
3,0.3650359,0.5220529,"('repellent', 'pleasant')",-0.10197003,-0.035197645,0.27081603,0.28306594,0.1779606,0.2566404,0.0786798
4,-0.61351556,-0.64913595,"('disliked', 'liked')",0.38900402,0.2594345,-5.850165,-6.003785,-2.0248922,-2.1311622,-0.10627
5,-1.1966335,-1.2155595,"('distant', 'outgoing')",-0.54872334,-0.5822941,-0.3342414,-0.372288,-0.6931994,-0.7233806,-0.0301812
6,-1.6735182,-1.6543661,"('distant', 'open')",-1.2698903,-1.3307586,0.014064711,-0.03439225,-0.9764479,-1.0065056,-0.0300577
7,0.69116366,0.76295733,"('insensitive', 'sensitive')",0.5262977,0.64352125,0.56277233,0.59063745,0.5934112,0.6657054,0.0722942
8,-0.24768217,-0.19179502,"('unaffectionate', 'affectionate')",-0.8042077,-0.8964421,0.62889457,0.55687505,-0.1409984,-0.1771207,-0.0361223
9,0.33265984,0.4110741,"('unaffectionate', 'caring')",-0.13633192,-0.16274446,0.94446063,0.93650216,0.3802629,0.394944,0.0146811
10,-0.15316834,-0.069429114,"('unsympathetic', 'sympathetic')",-0.6854681,-0.65770227,-0.6270479,-0.6198081,-0.4885614,-0.4489798,0.0395816
11,0.26455307,0.33936173,"('unhelpful', 'helpful')",0.53641343,0.6084187,1.6739584,1.7801027,0.824975,0.9092944,0.0843194
12,0.343003,0.5413351,"('unsupportive', 'supportive')",0.39298633,0.50757456,-1.8624605,-1.8373682,-0.3754904,-0.2628195,0.1126709
13,-0.35171658,-0.39472073,"('impolite', 'polite')",0.038730115,0.18989399,-0.749804,-0.7602899,-0.3542635,-0.3217055,0.032558
14,0.89960766,0.82896733,"('antisocial', 'social')",0.8842874,0.91571885,-0.51447994,-0.5836453,0.4231384,0.3870136,-0.0361248
15,0.22421211,0.04842895,"('boring', 'funny')",0.071070895,-0.072072685,0.57919985,0.5241379,0.2914943,0.1668314,-0.1246629
16,-2.0445206,-2.079978,"('unpopular', 'popular')",-0.41034877,-0.52736056,0.3911295,0.3489634,-0.6879133,-0.7527916,-0.0648783
17,-0.4629115,-0.44234604,"('nasty', 'nice')",-0.761969,-0.7292928,-0.28717405,-0.23854649,-0.5040181,-0.4700618,0.0339563
18,-0.8110745,-0.71832466,"('disagreeable', 'welcoming')",-0.49595433,-0.5120299,-0.3990426,-0.46291834,-0.5686905,-0.5644243,0.0042662
19,-1.0542251,-0.9837691,"('inhospitable', 'hospitable')",-0.92270195,-0.92920125,-0.03383911,0.025040261,-0.6702554,-0.62931,0.0409454
20,0.1481069,0.13476679,"('rough', 'thoughtful')",-0.035062335,-0.039780512,0.7067235,0.6466426,0.273256,0.2472096,-0.0260464
21,0.61861336,0.56181437,"('immoral', 'moral')",1.2730427,1.2817287,-0.5330407,-0.4989775,0.4528718,0.4481885,-0.0046833
22,-0.54469246,-0.46551928,"('untrustworthy', 'trustworthy')",-0.38070875,-0.44336143,-0.8297084,-0.87214285,-0.5850365,-0.5936745,-0.008638
23,0.42958584,0.5019804,"('insincere', 'sincere')",0.0024930127,-0.008713109,5.5217705,5.5249743,1.9846164,2.0060806,0.0214642
24,-0.0830302,-0.086143374,"('dishonest', 'honest')",0.21552177,0.2203708,0.661815,0.62613726,0.2647688,0.2534549,-0.0113139
25,0.24586141,0.22706798,"('egoistic', 'altruistic')",0.7087766,0.64708024,1.6142555,1.563512,0.8562978,0.8125534,-0.0437444
26,1.0026568,1.0212862,"('hardhearted', 'benevolent')",0.8260898,0.8194319,1.7444746,1.7206678,1.1910737,1.1871287,-0.003945
27,0.29291728,0.35047475,"('hardhearted', 'softhearted')",0.0040973797,0.058662053,1.4085569,1.3084342,0.5685239,0.5725237,0.0039998
28,0.2776792,0.1977964,"('disloyal', 'loyal')",-0.12155503,-0.3030545,0.77590096,0.6888588,0.310675,0.1945336,-0.1161414
29,-0.6530755,-0.72987396,"('unfair', 'fair')",-0.8751005,-0.9408663,-0.384434,-0.50572586,-0.6375367,-0.7254887,-0.087952
30,0.4900421,0.47393456,"('intolerant', 'tolerant')",1.2933662,1.2665719,1.2437085,1.1634926,1.0090389,0.9679996,-0.0410393
31,-1.4940506,-1.3298917,"('evil', 'good')",-1.2895389,-1.3309972,-0.98685807,-1.0292745,-1.2568158,-1.2300545,0.0267613
32,0.5304174,0.53356105,"('unkind', 'kind')",0.24789566,0.23568761,1.0997493,1.0469236,0.6260208,0.6053908,-0.02063
33,0.14226174,0.08491081,"('wrong', 'right')",0.7695693,0.7468085,-0.5672073,-0.63393533,0.1148746,0.065928,-0.0489466
34,-0.21073923,-0.030302882,"('mean', 'honorable')",0.37175196,0.48395333,5.6596985,5.822642,1.940237,2.0920974,0.1518604
