,goodrich_male,goodrich_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.10948158,-0.19571705,"('unsociable', 'sociable')",-0.2416298,-0.36872017,-0.1755557,-0.2822186,-0.1066629
1,-0.6950308,-0.75824845,"('unfriendly', 'friendly')",1.544582,1.439106,0.4247756,0.3404288,-0.0843468
2,0.840217,0.89339507,"('unlikable', 'likable')",0.7219529,0.746554,0.781085,0.8199745,0.0388895
3,-0.91296166,-0.82037896,"('repellent', 'pleasant')",0.6282091,0.65670145,-0.1423763,-0.0818388,0.0605375
4,0.60843873,0.60784346,"('disliked', 'liked')",-6.602272,-6.733223,-2.9969168,-3.0626898,-0.065773
5,-0.0868922,-0.049044706,"('distant', 'outgoing')",-0.22047059,-0.2489222,-0.1536814,-0.1489834,0.004698
6,-0.90591294,-0.8419442,"('distant', 'open')",-0.31262618,-0.34822166,-0.6092696,-0.5950829,0.0141867
7,-0.2724906,-0.2219067,"('insensitive', 'sensitive')",-0.036511086,-0.0034495909,-0.1545008,-0.1126781,0.0418227
8,-0.618852,-0.6966059,"('unaffectionate', 'affectionate')",0.8402772,0.79060763,0.1107126,0.0470009,-0.0637117
9,-0.022783026,-0.058504406,"('unaffectionate', 'caring')",1.1128596,1.1153629,0.5450383,0.5284292,-0.0166091
10,-0.99709857,-0.9917037,"('unsympathetic', 'sympathetic')",-0.8234607,-0.8253573,-0.9102796,-0.9085305,0.0017491
11,-0.44391418,-0.50024205,"('unhelpful', 'helpful')",1.096309,1.1961006,0.3261974,0.3479293,0.0217319
12,0.10268651,0.21573493,"('unsupportive', 'supportive')",-2.2321668,-2.2023497,-1.0647402,-0.9933074,0.0714328
13,-0.058611713,-0.097852305,"('impolite', 'polite')",-1.1448545,-1.1163678,-0.6017331,-0.6071101,-0.005377
14,-0.023352683,0.013585828,"('antisocial', 'social')",-0.18441305,-0.26810664,-0.1038829,-0.1272604,-0.0233775
15,0.12435512,0.007906191,"('boring', 'funny')",0.09258507,0.08896381,0.1084701,0.048435,-0.0600351
16,-0.30466577,-0.30108088,"('unpopular', 'popular')",0.52161103,0.4689888,0.1084726,0.083954,-0.0245186
17,0.5214053,0.5072892,"('nasty', 'nice')",-0.28253135,-0.2587751,0.119437,0.124257,0.00482
18,-0.14674437,-0.056147173,"('disagreeable', 'welcoming')",-0.3107422,-0.39219713,-0.2287433,-0.2241721,0.0045712
19,-0.19840452,-0.24368817,"('inhospitable', 'hospitable')",-0.2500352,-0.23324175,-0.2242199,-0.238465,-0.0142451
20,0.5578762,0.5308032,"('rough', 'thoughtful')",1.237916,1.2298633,0.8978961,0.8803332,-0.0175629
21,0.096699424,0.09260706,"('immoral', 'moral')",-0.60337245,-0.5860392,-0.2533365,-0.2467161,0.0066204
22,-0.03573735,-0.037958782,"('untrustworthy', 'trustworthy')",-1.0365323,-1.1024601,-0.5361348,-0.5702094,-0.0340746
23,-0.24070106,-0.23669058,"('insincere', 'sincere')",5.349987,5.3723855,2.5546429,2.5678475,0.0132046
24,0.06954995,-0.0179995,"('dishonest', 'honest')",0.39747795,0.39464295,0.233514,0.1883217,-0.0451923
25,0.8062155,0.82684624,"('egoistic', 'altruistic')",1.5116237,1.5416418,1.1589196,1.184244,0.0253244
26,0.093393885,0.03331318,"('hardhearted', 'benevolent')",1.949142,1.8778119,1.0212679,0.9555625,-0.0657054
27,-0.7175321,-0.74058175,"('hardhearted', 'softhearted')",1.362596,1.2788727,0.322532,0.2691455,-0.0533865
28,-0.3128531,-0.4493064,"('disloyal', 'loyal')",0.89005905,0.8170669,0.288603,0.1838803,-0.1047227
29,-0.19856659,-0.29325336,"('unfair', 'fair')",-0.17637798,-0.29657695,-0.1874723,-0.2949151,-0.1074428
30,0.29106382,0.2891028,"('intolerant', 'tolerant')",0.6053966,0.5367021,0.4482302,0.4129024,-0.0353278
31,-0.9328426,-0.8672994,"('evil', 'good')",-0.22477078,-0.29260114,-0.5788067,-0.5799503,-0.0011436
32,-0.43113333,-0.5109982,"('unkind', 'kind')",0.43445072,0.3422995,0.0016587,-0.0843493,-0.086008
33,1.0725462,1.0516871,"('wrong', 'right')",-0.6237873,-0.63316214,0.2243795,0.2092625,-0.015117
34,-0.097011745,0.038946643,"('mean', 'honorable')",5.490609,5.6563087,2.6967988,2.8476276,0.1508288
35,0.4818406,0.40130937,"('corrupt', 'incorrupt')",0.09196329,0.056274142,0.286902,0.2287918,-0.0581102
36,-0.38454914,-0.3893012,"('hostile', 'amicable')",0.43015748,0.2949819,0.0228042,-0.0471597,-0.0699639
