,planter_male,planter_female,tuple,average_male,average_female,female-male
0,0.41626877,0.39242983,"('unsociable', 'sociable')",0.4162688,0.3924298,-0.023839
1,-0.12109813,-0.34645912,"('unfriendly', 'friendly')",-0.1210981,-0.3464591,-0.225361
2,0.85284925,0.82734746,"('unlikable', 'likable')",0.8528492,0.8273475,-0.0255017
3,0.29256317,0.45868844,"('repellent', 'pleasant')",0.2925632,0.4586884,0.1661252
4,-3.5383124,-3.682061,"('disliked', 'liked')",-3.5383124,-3.682061,-0.1437486
5,-1.9006342,-1.9721979,"('distant', 'outgoing')",-1.9006342,-1.9721979,-0.0715637
6,-1.9288439,-2.0212986,"('distant', 'open')",-1.9288439,-2.0212986,-0.0924547
7,0.8621609,1.0128505,"('insensitive', 'sensitive')",0.8621609,1.0128505,0.1506896
8,0.31894386,0.13841729,"('unaffectionate', 'affectionate')",0.3189439,0.1384173,-0.1805266
9,0.3855215,0.24469325,"('unaffectionate', 'caring')",0.3855215,0.2446932,-0.1408283
10,0.5258241,0.62779623,"('unsympathetic', 'sympathetic')",0.5258241,0.6277962,0.1019721
11,1.2588514,1.3347911,"('unhelpful', 'helpful')",1.2588514,1.3347911,0.0759397
12,-0.5805711,-0.55436146,"('unsupportive', 'supportive')",-0.5805711,-0.5543615,0.0262096
13,0.59575105,0.729547,"('impolite', 'polite')",0.595751,0.729547,0.133796
14,1.2490857,1.4285083,"('antisocial', 'social')",1.2490857,1.4285083,0.1794226
15,0.12597102,-0.06413923,"('boring', 'funny')",0.125971,-0.0641392,-0.1901102
16,-0.49395186,-0.69077355,"('unpopular', 'popular')",-0.4939519,-0.6907735,-0.1968216
17,-0.5689602,-0.47643623,"('nasty', 'nice')",-0.5689602,-0.4764362,0.092524
18,-1.0117309,-0.974222,"('disagreeable', 'welcoming')",-1.0117309,-0.974222,0.0375089
19,-1.310931,-1.456195,"('inhospitable', 'hospitable')",-1.310931,-1.456195,-0.145264
20,-0.06400633,0.070865676,"('rough', 'thoughtful')",-0.0640063,0.0708657,0.134872
21,0.81333894,0.94885284,"('immoral', 'moral')",0.8133389,0.9488528,0.1355139
22,-0.17791344,-0.08449308,"('untrustworthy', 'trustworthy')",-0.1779134,-0.0844931,0.0934203
23,3.3363414,3.4006734,"('insincere', 'sincere')",3.3363414,3.4006734,0.064332
24,0.44611165,0.536482,"('dishonest', 'honest')",0.4461116,0.536482,0.0903704
25,0.6389289,0.5917808,"('egoistic', 'altruistic')",0.6389289,0.5917808,-0.0471481
26,1.1443748,0.93704414,"('hardhearted', 'benevolent')",1.1443748,0.9370441,-0.2073307
27,-0.09673898,-0.12509063,"('hardhearted', 'softhearted')",-0.096739,-0.1250906,-0.0283516
28,0.9579272,0.8961846,"('disloyal', 'loyal')",0.9579272,0.8961846,-0.0617426
29,-0.90484613,-0.8944345,"('unfair', 'fair')",-0.9048461,-0.8944345,0.0104116
30,1.0901152,1.1430216,"('intolerant', 'tolerant')",1.0901152,1.1430216,0.0529064
31,-1.6616892,-1.7718068,"('evil', 'good')",-1.6616892,-1.7718068,-0.1101176
32,1.4012932,1.2913952,"('unkind', 'kind')",1.4012932,1.2913952,-0.109898
33,-0.05053825,-0.19278285,"('wrong', 'right')",-0.0505382,-0.1927828,-0.1422446
34,2.375339,2.5886815,"('mean', 'honorable')",2.375339,2.5886815,0.2133425
35,-1.4550248,-1.692812,"('corrupt', 'incorrupt')",-1.4550248,-1.692812,-0.2377872
36,-1.4313619,-1.7536087,"('hostile', 'amicable')",-1.4313619,-1.7536087,-0.3222468
37,0.24828173,0.25548685,"('fake', 'genuine')",0.2482817,0.2554868,0.0072051
38,0.49060306,0.48747796,"('untruthful', 'truthful')",0.4906031,0.487478,-0.0031251
39,0.24040091,0.376687,"('exploitative', 'cooperative')",0.2404009,0.376687,0.1362861
40,-1.2710581,-1.2377721,"('stingy', 'generous')",-1.2710581,-1.2377721,0.033286
41,0.64607155,0.6674937,"('unforgiving', 'forgiving')",0.6460716,0.6674937,0.0214221
42,-1.1209482,-1.0987267,"('unreliable', 'reliable')",-1.1209482,-1.0987267,0.0222215
43,0.4904689,0.5688988,"('irresponsible', 'responsible')",0.4904689,0.5688988,0.0784299
44,-1.4444312,-1.4685218,"('prejudiced', 'unprejudiced')",-1.4444312,-1.4685218,-0.0240906
45,0.5346863,0.5887363,"('incompetent', 'competent')",0.5346863,0.5887363,0.05405
46,0.019963473,0.026743352,"('uncompetitive', 'competitive')",0.0199635,0.0267434,0.0067799
47,2.7913346,2.91506,"('stupid', 'smart')",2.7913346,2.91506,0.1237254
48,0.16777304,0.2949582,"('unintelligent', 'intelligent')",0.167773,0.2949582,0.1271852
49,-0.70742315,-0.6358932,"('unable', 'able')",-0.7074232,-0.6358932,0.07153
50,-0.107209444,-0.29650706,"('clumsy', 'skillful')",-0.1072094,-0.2965071,-0.1892977
51,0.9618766,0.9197835,"('uneducated', 'educated')",0.9618766,0.9197835,-0.0420931
52,-0.78168416,-1.0046895,"('irrational', 'rational')",-0.7816842,-1.0046895,-0.2230053
53,-0.8406479,-0.9085084,"('uncreative', 'creative')",-0.8406479,-0.9085084,-0.0678605
54,0.21205637,-0.012553394,"('incapable', 'capable')",0.2120564,-0.0125534,-0.2246098
55,1.015405,1.1886575,"('incompetent', 'clever')",1.0154051,1.1886575,0.1732524
56,1.2114335,1.3456453,"('impractical', 'practical')",1.2114335,1.3456453,0.1342118
57,-1.4022025,-1.5151112,"('unimaginative', 'imaginative')",-1.4022025,-1.5151112,-0.1129087
58,0.18562852,0.22463344,"('undiscriminating', 'discriminating')",0.1856285,0.2246334,0.0390049
59,-0.33478528,-0.47544396,"('foolish', 'wise')",-0.3347853,-0.475444,-0.1406587
60,0.8876789,1.2388813,"('inefficient', 'efficient')",0.8876789,1.2388813,0.3512024
61,-0.12769619,-0.169467,"('illogical', 'logical')",-0.1276962,-0.169467,-0.0417708
62,0.8980911,1.1035329,"('incompetent', 'brilliant')",0.8980911,1.1035329,0.2054418
63,0.6863298,0.662597,"('unperceptive', 'insightful')",0.6863298,0.662597,-0.0237328
64,-3.2581933,-3.2097175,"('shy', 'confident')",-3.2581933,-3.2097175,0.0484758
65,0.6270343,0.8223846,"('insecure', 'secure')",0.6270343,0.8223846,0.1953503
66,-1.4729178,-1.7021786,"('inactive', 'active')",-1.4729178,-1.7021786,-0.2292608
67,0.5688054,0.48815912,"('doubtful', 'determined')",0.5688054,0.4881591,-0.0806463
68,-1.3241599,-1.3099946,"('dependent', 'independent')",-1.3241599,-1.3099946,0.0141653
69,-0.97444755,-1.1195712,"('lazy', 'industrious')",-0.9744475,-1.1195712,-0.1451237
70,0.5227684,0.59946984,"('lethargic', 'energetic')",0.5227684,0.5994698,0.0767014
71,-0.22059704,-0.25555485,"('diffident', 'self-confident')",-0.220597,-0.2555549,-0.0349579
72,0.3835624,0.41929078,"('unambitious', 'ambitious')",0.3835624,0.4192908,0.0357284
73,-1.251468,-1.2821363,"('helpless', 'self-reliant')",-1.2514679,-1.2821363,-0.0306684
74,0.7643233,0.7716558,"('undedicated', 'dedicated')",0.7643233,0.7716558,0.0073325
75,-0.986081,-1.1228337,"('meek', 'impulsive')",-0.986081,-1.1228337,-0.1367527
76,-0.13254905,0.00043317303,"('anxious', 'daring')",-0.132549,0.0004332,0.1329822
77,-0.8729553,-0.7457864,"('unmotivated', 'motivated')",-0.8729553,-0.7457864,0.1271689
78,-0.3211436,-0.38390687,"('nonresilient', 'resilient')",-0.3211436,-0.3839069,-0.0627633
79,-1.0144398,-1.249915,"('wavering', 'unwavering')",-1.0144398,-1.249915,-0.2354752
80,0.78563607,0.86895704,"('dominated', 'dominating')",0.7856361,0.868957,0.0833209
81,0.6427259,0.62655884,"('submissive', 'aggressive')",0.6427259,0.6265588,-0.0161671
82,3.029585,3.0070925,"('poor', 'rich')",3.0295849,3.0070925,-0.0224924
83,-0.13890868,-0.17098776,"('powerless', 'powerful')",-0.1389087,-0.1709878,-0.0320791
84,-0.41463333,-0.3830489,"('inferior', 'superior')",-0.4146333,-0.3830489,0.0315844
85,-0.7195935,-0.88115597,"('insignificant', 'prestigious')",-0.7195935,-0.881156,-0.1615625
86,0.4903776,0.32983914,"('uninfluential', 'influential')",0.4903776,0.3298391,-0.1605385
87,0.1639643,0.033564575,"('unsuccessful', 'successful')",0.1639643,0.0335646,-0.1303997
88,-0.11140987,-0.25405538,"('low', 'eminent')",-0.1114099,-0.2540554,-0.1426455
