,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.60446286,-0.76203924,"('unsociable', 'sociable')",-0.40371442,-0.57948667,-0.5040886,-0.670763,-0.1666744
1,0.4421577,0.25472268,"('unfriendly', 'friendly')",1.8817298,1.7806307,1.1619438,1.0176767,-0.1442671
2,0.59304184,0.5831173,"('unlikable', 'likable')",0.48544502,0.47364116,0.5392435,0.5283792,-0.0108643
3,-0.94889414,-0.8949825,"('repellent', 'pleasant')",0.29645747,0.43438098,-0.3262183,-0.2303008,0.0959175
4,-0.32714155,-0.42427927,"('disliked', 'liked')",-6.2296977,-6.282402,-3.2784197,-3.3533406,-0.0749209
5,-0.3716429,-0.38986427,"('distant', 'outgoing')",0.013905939,-0.009241603,-0.1788685,-0.1995529,-0.0206844
6,-0.5234525,-0.5383424,"('distant', 'open')",0.30154732,0.2890347,-0.1109526,-0.1246539,-0.0137013
7,-0.7355333,-0.70083123,"('insensitive', 'sensitive')",0.67319393,0.75500554,-0.0311697,0.0270872,0.0582569
8,0.10242286,-0.020783775,"('unaffectionate', 'affectionate')",0.887524,0.8005387,0.4949734,0.3898775,-0.1050959
9,0.06324944,-0.09958869,"('unaffectionate', 'caring')",1.090296,1.0554086,0.5767727,0.47791,-0.0988627
10,-1.4436044,-1.5275304,"('unsympathetic', 'sympathetic')",-0.35602346,-0.35252196,-0.8998139,-0.9400262,-0.0402123
11,-0.70618314,-0.75486326,"('unhelpful', 'helpful')",1.6656392,1.7388628,0.479728,0.4919997,0.0122717
12,-0.09740601,-0.13608237,"('unsupportive', 'supportive')",-1.5142813,-1.5181465,-0.8058437,-0.8271145,-0.0212708
13,-0.46166587,-0.5433201,"('impolite', 'polite')",-0.5480625,-0.5740675,-0.5048642,-0.5586938,-0.0538296
14,-0.53621024,-0.5302171,"('antisocial', 'social')",-0.68479013,-0.7382233,-0.6105002,-0.6342202,-0.02372
15,0.11507985,-0.029686792,"('boring', 'funny')",0.52629805,0.46345764,0.320689,0.2168854,-0.1038036
16,-0.7546829,-0.71616465,"('unpopular', 'popular')",0.41686013,0.45750433,-0.1689114,-0.1293302,0.0395812
17,-0.3321455,-0.28491488,"('nasty', 'nice')",-0.20716658,-0.14261918,-0.2696561,-0.213767,0.0558891
18,-0.66441226,-0.7953799,"('disagreeable', 'welcoming')",-0.24725197,-0.30219805,-0.4558321,-0.548789,-0.0929569
19,0.110679224,0.13411747,"('inhospitable', 'hospitable')",0.5372905,0.5409066,0.3239849,0.337512,0.0135271
20,0.49902707,0.57021827,"('rough', 'thoughtful')",1.2970827,1.3509431,0.8980548,0.9605807,0.0625259
21,-0.3038477,-0.36643755,"('immoral', 'moral')",-0.67365587,-0.6257668,-0.4887518,-0.4961022,-0.0073504
22,-0.28136075,-0.3396154,"('untrustworthy', 'trustworthy')",-0.99608755,-1.0491523,-0.6387241,-0.6943839,-0.0556598
23,-0.037773672,-0.16062972,"('insincere', 'sincere')",5.9077635,5.8994627,2.9349949,2.8694165,-0.0655784
24,-0.39930883,-0.53282696,"('dishonest', 'honest')",1.0170217,0.9382522,0.3088564,0.2027126,-0.1061438
25,0.8232092,0.85932344,"('egoistic', 'altruistic')",1.3625916,1.3873494,1.0929004,1.1233364,0.030436
26,-0.10036586,-0.22308964,"('hardhearted', 'benevolent')",1.6529522,1.4209442,0.7762932,0.5989273,-0.1773659
27,-0.522282,-0.5249218,"('hardhearted', 'softhearted')",1.6742371,1.6147646,0.5759776,0.5449214,-0.0310562
28,-0.10911098,-0.283952,"('disloyal', 'loyal')",1.0798709,0.9822178,0.48538,0.3491329,-0.1362471
29,-0.49900752,-0.51688325,"('unfair', 'fair')",-0.06011855,-0.23058827,-0.279563,-0.3737358,-0.0941728
30,0.25377512,0.1851168,"('intolerant', 'tolerant')",1.1474485,1.0756161,0.7006118,0.6303664,-0.0702454
31,-0.14665048,-0.12514368,"('evil', 'good')",-0.63569844,-0.6537628,-0.3911745,-0.3894532,0.0017213
32,-0.078572445,-0.19965257,"('unkind', 'kind')",0.7922326,0.5868902,0.3568301,0.1936188,-0.1632113
33,0.5092371,0.38669884,"('wrong', 'right')",-0.470194,-0.5388587,0.0195215,-0.0760799,-0.0956014
34,-0.0697598,0.09707172,"('mean', 'honorable')",5.919533,6.081155,2.9248865,3.0891132,0.1642267
35,0.5297853,0.53535795,"('corrupt', 'incorrupt')",-0.060460355,-0.19203676,0.2346625,0.1716606,-0.0630019
36,0.2608682,0.17701669,"('hostile', 'amicable')",0.22648278,0.004688069,0.2436755,0.0908524,-0.1528231
37,0.5433244,0.644547,"('fake', 'genuine')",0.38383064,0.45711708,0.4635775,0.550832,0.0872545
38,0.084337965,0.025585718,"('untruthful', 'truthful')",0.23029712,0.31852156,0.1573175,0.1720536,0.0147361
39,1.0057319,1.0595244,"('exploitative', 'cooperative')",0.22517426,0.22405638,0.6154531,0.6417904,0.0263373
40,-0.020925712,-0.0540021,"('stingy', 'generous')",-1.2039446,-1.2291406,-0.6124352,-0.6415713,-0.0291361
41,0.027056217,-0.08679047,"('unforgiving', 'forgiving')",0.17021286,0.028735632,0.0986345,-0.0290274,-0.1276619
42,-0.90309304,-0.8640718,"('unreliable', 'reliable')",-3.4466348,-3.3916662,-2.1748638,-2.1278689,0.0469949
43,-0.3870531,-0.3737499,"('irresponsible', 'responsible')",0.6583678,0.66260475,0.1356574,0.1444274,0.00877
44,-0.8174373,-0.7265526,"('prejudiced', 'unprejudiced')",-1.8730487,-1.8286632,-1.345243,-1.2776079,0.0676351
45,-0.9366613,-1.0154002,"('incompetent', 'competent')",-0.17750841,-0.1857677,-0.5570849,-0.6005839,-0.043499
46,-0.6320772,-0.66998595,"('uncompetitive', 'competitive')",-0.6124631,-0.6622073,-0.6222702,-0.6660966,-0.0438264
47,0.17051657,0.28435543,"('stupid', 'smart')",4.9969463,5.076034,2.5837314,2.6801949,0.0964635
48,-0.116640285,-0.20974478,"('unintelligent', 'intelligent')",0.7576333,0.73615986,0.3204965,0.2632076,-0.0572889
49,0.1547336,0.22090544,"('unable', 'able')",-0.00039626658,0.10412556,0.0771687,0.1625155,0.0853468
50,0.35682604,0.4027602,"('clumsy', 'skillful')",0.28596932,0.2512409,0.3213977,0.3270006,0.0056029
51,-0.43844962,-0.5706755,"('uneducated', 'educated')",1.0110844,0.9409894,0.2863174,0.1851569,-0.1011605
52,-0.22396253,-0.4386114,"('irrational', 'rational')",0.26890716,0.0954815,0.0224723,-0.1715649,-0.1940372
53,0.45405042,0.39501804,"('uncreative', 'creative')",0.76006883,0.7306923,0.6070596,0.5628552,-0.0442044
54,0.3349801,0.27878514,"('incapable', 'capable')",1.2137866,1.2222657,0.7743834,0.7505254,-0.023858
55,-0.5567929,-0.55420345,"('incompetent', 'clever')",0.08035234,0.123475865,-0.2382203,-0.2153638,0.0228565
56,0.68473047,0.63439137,"('impractical', 'practical')",-0.46861193,-0.41699785,0.1080593,0.1086968,0.0006375
57,-0.78242046,-0.97139925,"('unimaginative', 'imaginative')",-2.5718408,-2.6352072,-1.6771306,-1.8033032,-0.1261726
58,0.31006315,0.26762807,"('undiscriminating', 'discriminating')",0.27641684,0.19314846,0.29324,0.2303883,-0.0628517
59,0.45654324,0.40192625,"('foolish', 'wise')",0.5321608,0.46952862,0.494352,0.4357274,-0.0586246
60,0.3837054,0.40745828,"('inefficient', 'efficient')",-0.14164208,-0.0041947328,0.1210317,0.2016318,0.0806001
61,-0.2681647,-0.42380524,"('illogical', 'logical')",0.30801916,0.15280685,0.0199272,-0.1354992,-0.1554264
62,-0.09110694,-0.09866167,"('incompetent', 'brilliant')",0.28272083,0.5144605,0.0958069,0.2078994,0.1120925
63,-0.20062234,-0.21788488,"('unperceptive', 'insightful')",1.0815065,1.1731267,0.4404421,0.4776209,0.0371788
64,-0.82158816,-0.83055425,"('shy', 'confident')",-6.6734557,-6.7240033,-3.7475219,-3.7772789,-0.029757
65,-0.7781176,-0.7964586,"('insecure', 'secure')",-0.7097885,-0.7320057,-0.743953,-0.7642322,-0.0202792
66,-0.7789278,-0.75292134,"('inactive', 'active')",0.65419376,0.63237494,-0.062367,-0.0602732,0.0020938
67,0.90477115,0.88466567,"('doubtful', 'determined')",-0.52878493,-0.5878555,0.1879931,0.1484051,-0.039588
68,-0.43907034,-0.482674,"('dependent', 'independent')",-0.037031323,-0.027079597,-0.2380508,-0.2548768,-0.016826
69,1.3717784,1.4949645,"('lazy', 'industrious')",-0.7031747,-0.6654701,0.3343018,0.4147472,0.0804454
70,-1.0496724,-1.0084387,"('lethargic', 'energetic')",0.28270835,0.3374076,-0.383482,-0.3355156,0.0479664
71,0.83298504,0.89863455,"('diffident', 'self-confident')",0.52377665,0.53047657,0.6783808,0.7145556,0.0361748
72,-0.070434846,-0.1845902,"('unambitious', 'ambitious')",-0.56144893,-0.5466656,-0.3159419,-0.3656279,-0.049686
73,0.6757171,0.7863919,"('helpless', 'self-reliant')",-2.843049,-2.7297463,-1.083666,-0.9716772,0.1119888
74,0.3096384,0.24465448,"('undedicated', 'dedicated')",0.17144364,0.08756578,0.240541,0.1661101,-0.0744309
75,0.42385256,0.426845,"('meek', 'impulsive')",-0.27336198,-0.1899794,0.0752453,0.1184328,0.0431875
76,-0.7423443,-0.66193837,"('anxious', 'daring')",-0.021423642,0.09446622,-0.381884,-0.2837361,0.0981479
77,-0.493678,-0.52958703,"('unmotivated', 'motivated')",-1.123828,-0.9640808,-0.808753,-0.7468339,0.0619191
78,-0.48017308,-0.40327036,"('nonresilient', 'resilient')",0.41333106,0.57391685,-0.033421,0.0853232,0.1187442
