,regions_male,regions_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
13,1.972045,2.0873666,"('impolite', 'polite')",0.07610222,0.16573368,0.016828991,0.10415375,0.6883254,0.7857513,0.0974259
14,2.1558979,2.232416,"('antisocial', 'social')",1.705282,1.7585056,0.7660416,0.8068196,1.5424072,1.599247,0.0568398
15,-0.13618675,-0.24685214,"('boring', 'funny')",0.5463021,0.46776283,-0.541956,-0.6372684,-0.0439469,-0.1387859,-0.094839
16,-2.1279707,-2.2644408,"('unpopular', 'popular')",-0.44430006,-0.4377224,-0.2816287,-0.25859898,-0.9512998,-0.9869208,-0.035621
17,-0.33044842,-0.30500305,"('nasty', 'nice')",-0.23802336,-0.18204296,-0.7524733,-0.6540159,-0.440315,-0.380354,0.059961
18,-0.19893934,-0.1457684,"('disagreeable', 'welcoming')",-0.48486108,-0.44847026,-0.83550644,-0.9093272,-0.5064356,-0.5011886,0.005247
19,-1.6721878,-1.7956634,"('inhospitable', 'hospitable')",-0.39650673,-0.48686892,-1.0725926,-1.1034105,-1.0470958,-1.1286476,-0.0815518
20,-0.31595787,-0.25759214,"('rough', 'thoughtful')",-0.2211544,-0.15210995,0.14886186,0.25807995,-0.1294168,-0.0505407,0.0788761
21,1.655435,1.8165424,"('immoral', 'moral')",0.8137358,0.8433002,0.5357086,0.80929136,1.0016265,1.156378,0.1547515
22,0.82830757,0.88226235,"('untrustworthy', 'trustworthy')",-0.4062645,-0.44288278,-0.15587787,-0.030115929,0.0887217,0.1364212,0.0476995
23,1.3450013,1.5257471,"('insincere', 'sincere')",0.3766006,0.41909796,6.2128243,6.342538,2.6448088,2.762461,0.1176522
24,0.6909996,0.77508676,"('dishonest', 'honest')",0.19282869,0.2076053,0.8308383,0.8664741,0.5715555,0.6163887,0.0448332
25,-1.2924157,-1.3748767,"('egoistic', 'altruistic')",-0.07332913,-0.064885646,0.5617351,0.4876902,-0.2680032,-0.3173574,-0.0493542
26,0.42746642,0.30768943,"('hardhearted', 'benevolent')",1.7524719,1.745304,1.4713109,1.2970855,1.2170831,1.1166929,-0.1003902
27,0.36900067,0.46813267,"('hardhearted', 'softhearted')",-0.8207922,-0.76887786,0.16872247,0.13808422,-0.0943564,-0.0542203,0.0401361
28,1.4948692,1.5025067,"('disloyal', 'loyal')",0.36168915,0.26207578,1.3993467,1.3659916,1.0853017,1.0435247,-0.041777
29,-0.648326,-0.73558944,"('unfair', 'fair')",-0.34867722,-0.37740013,-0.6840205,-0.7764247,-0.5603412,-0.6298048,-0.0694636
30,2.526878,2.555141,"('intolerant', 'tolerant')",0.31303626,0.30544603,0.8784671,0.8269697,1.2394605,1.2291856,-0.0102749
31,-2.3486195,-2.6206756,"('evil', 'good')",-0.32293043,-0.37858033,-2.2011466,-2.4636462,-1.6242321,-1.8209674,-0.1967353
32,1.229221,1.2997286,"('unkind', 'kind')",-0.11061399,-0.06604777,1.0356617,1.0489959,0.7180896,0.7608922,0.0428026
33,-0.37036678,-0.56543076,"('wrong', 'right')",1.5425234,1.5049411,-0.9491575,-1.0804282,0.074333,-0.0469726,-0.1213056
34,0.16528013,0.2414474,"('mean', 'honorable')",0.18381637,0.26310354,5.200025,5.4058824,1.8497071,1.9701444,0.1204373
35,-2.5771985,-2.933014,"('corrupt', 'incorrupt')",-0.45878145,-0.5713693,-1.7384735,-1.9742634,-1.5914845,-1.8262154,-0.2347309
36,-2.975065,-3.3334258,"('hostile', 'amicable')",0.15020174,-0.041331105,-1.4452727,-1.7579912,-1.4233786,-1.710916,-0.2875374
37,0.84582955,0.9501502,"('fake', 'genuine')",-0.4986246,-0.4879468,-0.077993736,-0.102936424,0.0897371,0.1197557,0.0300186
38,0.014811087,-0.028005056,"('untruthful', 'truthful')",0.9577094,0.9186903,0.07471734,0.010458121,0.3490793,0.3003811,-0.0486982
39,2.4646163,2.4991357,"('exploitative', 'cooperative')",0.9718377,1.0127082,0.72495395,0.7975474,1.387136,1.4364638,0.0493278
40,0.5467648,0.6059913,"('stingy', 'generous')",1.0968679,1.1337304,-2.2481692,-2.3095708,-0.2015122,-0.1899497,0.0115625
41,0.70258486,0.6944138,"('unforgiving', 'forgiving')",1.0049344,1.0080858,-0.022397805,-0.16275094,0.5617072,0.5132496,-0.0484576
42,1.4080442,1.5014253,"('unreliable', 'reliable')",1.2103496,1.276924,-1.7761912,-1.6254423,0.2807342,0.3843024,0.1035682
43,1.6035575,1.7987206,"('irresponsible', 'responsible')",0.31626806,0.42156842,1.1401916,1.2225745,1.0200057,1.1476212,0.1276155
44,-1.231827,-1.2999027,"('prejudiced', 'unprejudiced')",-0.35230267,-0.29310346,-1.4172665,-1.3768368,-1.0004654,-0.9899476,0.0105178
45,1.21648,1.3399502,"('incompetent', 'competent')",-0.5464907,-0.5127135,0.45913696,0.50271785,0.3763754,0.4433182,0.0669428
46,2.3226967,2.6606789,"('uncompetitive', 'competitive')",0.23437056,0.3225435,0.48894635,0.62308353,1.0153379,1.202102,0.1867641
47,0.8189076,0.91723365,"('stupid', 'smart')",0.8917276,0.91927683,5.3857274,5.489682,2.3654542,2.4420643,0.0766101
48,0.68412346,0.82968116,"('unintelligent', 'intelligent')",-1.1983163,-1.1564933,0.37692702,0.48615283,-0.0457553,0.0531136,0.0988689
49,-0.90746284,-0.84688646,"('unable', 'able')",-1.2555735,-1.1795464,-0.7166519,-0.5207765,-0.9598961,-0.8490698,0.1108263
50,-0.92479014,-0.9011282,"('clumsy', 'skillful')",0.59291595,0.634364,-0.20661274,-0.16286689,-0.1794957,-0.1432104,0.0362853
51,0.65717906,0.7563773,"('uneducated', 'educated')",-0.50772035,-0.57516193,0.5196941,0.55902046,0.2230509,0.2467453,0.0236944
52,-1.7145962,-1.9890362,"('irrational', 'rational')",0.4948635,0.29261366,-1.0877851,-1.3187307,-0.7691726,-1.0050511,-0.2358785
53,-0.3364071,-0.34735954,"('uncreative', 'creative')",0.9429396,0.9012057,0.10957146,-0.039084785,0.2387013,0.1715871,-0.0671142
54,-1.2325957,-1.3074434,"('incapable', 'capable')",0.8930211,0.8302126,0.18468699,0.18198022,-0.0516292,-0.0984169,-0.0467877
55,2.1556125,2.4904847,"('incompetent', 'clever')",-1.0514289,-0.9796516,0.9792695,1.2087727,0.6944844,0.9065353,0.2120509
56,2.2707098,2.3605413,"('impractical', 'practical')",0.6957144,0.7058972,0.37817082,0.4432627,1.114865,1.1699004,0.0550354
57,0.4854377,0.56883353,"('unimaginative', 'imaginative')",-0.123519436,-0.09482898,-2.4687376,-2.5653236,-0.7022731,-0.6971064,0.0051667
58,0.18393996,0.15815252,"('undiscriminating', 'discriminating')",1.1184438,1.0873283,0.22378442,0.20270559,0.5087227,0.4827288,-0.0259939
59,-1.0831512,-1.2895539,"('foolish', 'wise')",1.1641045,1.0635699,-0.7889725,-0.9749438,-0.2360064,-0.4003092,-0.1643028
60,3.023477,3.400762,"('inefficient', 'efficient')",-0.5432108,-0.36696514,0.6095565,0.8568386,1.0299409,1.2968785,0.2669376
61,0.016307797,-0.06468935,"('illogical', 'logical')",1.173155,1.1211989,0.8448541,0.7923058,0.6781057,0.6162718,-0.0618339
62,1.8277899,2.0709705,"('incompetent', 'brilliant')",0.54805976,0.7239442,1.1020707,1.2781472,1.1593068,1.3576873,0.1983805
63,1.7095312,1.8598876,"('unperceptive', 'insightful')",1.0349923,1.1017232,1.1716936,1.2310249,1.3054057,1.3975452,0.0921395
64,0.26056427,0.2869719,"('shy', 'confident')",0.656856,0.63761926,-5.23742,-5.325725,-1.4399999,-1.4670447,-0.0270448
65,2.073696,2.3197734,"('insecure', 'secure')",-0.6522661,-0.62081194,0.731707,0.982464,0.7177122,0.8938085,0.1760963
66,-0.28725976,-0.3904915,"('inactive', 'active')",1.1042303,1.083534,0.68529564,0.6185114,0.5007554,0.4371847,-0.0635707
67,1.1069627,1.0668846,"('doubtful', 'determined')",0.44179922,0.45188564,-0.13661571,-0.16329652,0.4707154,0.4518246,-0.0188908
68,0.015982635,0.0065287203,"('dependent', 'independent')",-2.0307367,-2.1019924,-1.1427088,-1.0466018,-1.0524876,-1.0473552,0.0051324
69,-1.3630012,-1.6001236,"('lazy', 'industrious')",1.2607123,1.2234411,-1.5827117,-1.7436687,-0.5616669,-0.7067838,-0.1451169
70,1.7846799,1.9998317,"('lethargic', 'energetic')",-0.04697618,0.03715524,1.1829689,1.3201041,0.9735575,1.1190303,0.1454728
71,1.1173548,1.0411007,"('diffident', 'self-confident')",1.6314418,1.5977068,0.1416873,0.11463917,0.9634946,0.9178156,-0.045679
72,1.50193,1.5532916,"('unambitious', 'ambitious')",-0.10736386,-0.020863183,-0.5712049,-0.4420492,0.2744538,0.3634597,0.0890059
73,-0.10685688,-0.23653291,"('helpless', 'self-reliant')",1.2059903,1.1090261,-3.6329904,-3.635106,-0.844619,-0.9208709,-0.0762519
74,1.1670632,1.2238744,"('undedicated', 'dedicated')",0.5844042,0.5964723,-0.08386391,-0.110598385,0.5558679,0.5699162,0.0140483
75,-1.0259578,-1.1636969,"('meek', 'impulsive')",0.09638336,0.09063104,-0.75836504,-0.73438203,-0.5626465,-0.6024826,-0.0398361
76,1.7015823,2.0057669,"('anxious', 'daring')",-0.19348985,-0.061777778,0.6041231,0.76350856,0.7040718,0.9024992,0.1984274
77,0.5811421,0.76481724,"('unmotivated', 'motivated')",0.92982405,0.92800653,-0.4642487,-0.196761,0.3489058,0.4986876,0.1497818
78,-0.43476778,-0.28155997,"('nonresilient', 'resilient')",0.53525245,0.64447,0.17684473,0.36918542,0.0924431,0.2440318,0.1515887
79,-1.4380704,-1.6634088,"('wavering', 'unwavering')",0.23133458,0.13606901,-0.60667753,-0.6627029,-0.6044711,-0.7300142,-0.1255431
80,2.0795183,2.3566632,"('dominated', 'dominating')",-0.18794103,-0.0890619,0.7384685,1.0498866,0.876682,1.1058292,0.2291472
81,1.7584226,1.9752537,"('submissive', 'aggressive')",0.600129,0.6487508,0.59459186,0.80001795,0.9843811,1.1413407,0.1569596
82,-0.4341517,-0.35600835,"('poor', 'rich')",-0.7200103,-0.6652244,6.2467737,6.41881,1.6975373,1.7991924,0.1016551
83,0.48251325,0.47180605,"('powerless', 'powerful')",0.90732104,0.8621934,-0.38355228,-0.37592572,0.3354273,0.3193579,-0.0160694
84,-1.2577055,-1.2713033,"('inferior', 'superior')",0.09671078,0.07919393,0.4190296,0.40520245,-0.2473217,-0.2623023,-0.0149806
85,-2.5967314,-2.94905,"('insignificant', 'prestigious')",1.4940685,1.4068018,-1.2105485,-1.5676826,-0.7710705,-1.0366436,-0.2655731
86,0.34805238,0.4413507,"('uninfluential', 'influential')",-0.5352578,-0.6024481,0.19905019,0.20992416,0.0039483,0.0162756,0.0123273
87,-0.0010782778,0.039065916,"('unsuccessful', 'successful')",0.9578986,0.9581177,0.95420045,1.0818537,0.6370069,0.6930125,0.0560056
88,-0.24115922,-0.24964508,"('low', 'eminent')",-0.8048931,-0.8773173,-0.3044532,-0.4018629,-0.4501685,-0.5096084,-0.0594399
