,detective_male,detective_female,tuple,average_male,average_female,female-male
22,-0.33891758,-0.360004,"('untrustworthy', 'trustworthy')",-0.3389176,-0.360004,-0.0210864
23,6.9597764,6.9065304,"('insincere', 'sincere')",6.9597764,6.9065304,-0.053246
24,1.6503788,1.6384064,"('dishonest', 'honest')",1.6503788,1.6384064,-0.0119724
25,0.419194,0.3117062,"('egoistic', 'altruistic')",0.419194,0.3117062,-0.1074878
26,0.81957537,0.7114099,"('hardhearted', 'benevolent')",0.8195754,0.7114099,-0.1081655
27,0.5773853,0.48726183,"('hardhearted', 'softhearted')",0.5773853,0.4872618,-0.0901235
28,1.5316954,1.444484,"('disloyal', 'loyal')",1.5316954,1.444484,-0.0872114
29,-1.0279614,-1.1004119,"('unfair', 'fair')",-1.0279614,-1.1004119,-0.0724505
30,0.9228277,0.9381416,"('intolerant', 'tolerant')",0.9228277,0.9381416,0.0153139
31,-2.2233386,-2.2134948,"('evil', 'good')",-2.2233386,-2.2134948,0.0098438
32,1.9209987,1.8553654,"('unkind', 'kind')",1.9209987,1.8553654,-0.0656333
33,-0.19344874,-0.21028732,"('wrong', 'right')",-0.1934487,-0.2102873,-0.0168386
34,5.157919,5.295713,"('mean', 'honorable')",5.1579189,5.2957129,0.137794
35,-1.5292654,-1.5469693,"('corrupt', 'incorrupt')",-1.5292654,-1.5469693,-0.0177039
36,-0.70168954,-0.7579078,"('hostile', 'amicable')",-0.7016895,-0.7579078,-0.0562183
37,0.098884314,0.15977645,"('fake', 'genuine')",0.0988843,0.1597764,0.0608921
38,0.65204954,0.69821393,"('untruthful', 'truthful')",0.6520495,0.6982139,0.0461644
39,-0.17436193,-0.12227101,"('exploitative', 'cooperative')",-0.1743619,-0.122271,0.0520909
40,-2.8881829,-2.9514067,"('stingy', 'generous')",-2.8881829,-2.9514067,-0.0632238
41,0.12624618,0.119916864,"('unforgiving', 'forgiving')",0.1262462,0.1199169,-0.0063293
42,-2.6077473,-2.5496504,"('unreliable', 'reliable')",-2.6077473,-2.5496504,0.0580969
43,1.7130733,1.7518489,"('irresponsible', 'responsible')",1.7130733,1.7518489,0.0387756
44,-1.2778093,-1.2746148,"('prejudiced', 'unprejudiced')",-1.2778093,-1.2746148,0.0031945
45,0.49492994,0.43654114,"('incompetent', 'competent')",0.4949299,0.4365411,-0.0583888
46,-0.36295363,-0.3660728,"('uncompetitive', 'competitive')",-0.3629536,-0.3660728,-0.0031192
47,5.7787547,5.9222794,"('stupid', 'smart')",5.7787547,5.9222794,0.1435247
48,0.59966946,0.54413795,"('unintelligent', 'intelligent')",0.5996695,0.544138,-0.0555315
49,-0.10453416,0.037557423,"('unable', 'able')",-0.1045342,0.0375574,0.1420916
50,0.08658189,0.09870127,"('clumsy', 'skillful')",0.0865819,0.0987013,0.0121194
51,0.30242988,0.31390548,"('uneducated', 'educated')",0.3024299,0.3139055,0.0114756
52,-0.77273595,-0.8674656,"('irrational', 'rational')",-0.772736,-0.8674656,-0.0947296
53,0.2647374,0.24514732,"('uncreative', 'creative')",0.2647374,0.2451473,-0.0195901
54,1.0893977,1.215127,"('incapable', 'capable')",1.0893977,1.215127,0.1257293
55,1.0439122,1.0131009,"('incompetent', 'clever')",1.0439122,1.0131009,-0.0308113
56,1.5772861,1.5515656,"('impractical', 'practical')",1.5772861,1.5515656,-0.0257205
57,-2.6538541,-2.631879,"('unimaginative', 'imaginative')",-2.6538541,-2.6318791,0.021975
58,-0.006770484,0.008130766,"('undiscriminating', 'discriminating')",-0.0067705,0.0081308,0.0149013
59,0.25836813,0.3148789,"('foolish', 'wise')",0.2583681,0.3148789,0.0565108
60,1.8432802,1.8353739,"('inefficient', 'efficient')",1.8432802,1.8353739,-0.0079063
61,0.054657422,-0.10644602,"('illogical', 'logical')",0.0546574,-0.106446,-0.1611034
62,1.1296234,1.2397588,"('incompetent', 'brilliant')",1.1296234,1.2397588,0.1101354
63,0.252539,0.31286782,"('unperceptive', 'insightful')",0.252539,0.3128678,0.0603288
64,-6.2835946,-6.256296,"('shy', 'confident')",-6.2835946,-6.2562962,0.0272984
65,0.4071418,0.36134,"('insecure', 'secure')",0.4071418,0.36134,-0.0458018
66,-0.32203597,-0.37593552,"('inactive', 'active')",-0.322036,-0.3759355,-0.0538995
67,-0.19158123,-0.14438286,"('doubtful', 'determined')",-0.1915812,-0.1443829,0.0471983
68,-0.39832953,-0.40175214,"('dependent', 'independent')",-0.3983295,-0.4017521,-0.0034226
69,-1.6367966,-1.6150692,"('lazy', 'industrious')",-1.6367966,-1.6150692,0.0217274
70,1.0577103,1.0782337,"('lethargic', 'energetic')",1.0577103,1.0782337,0.0205234
71,0.62901455,0.62416375,"('diffident', 'self-confident')",0.6290146,0.6241637,-0.0048509
72,1.0389777,1.0944878,"('unambitious', 'ambitious')",1.0389777,1.0944878,0.0555101
73,-3.5256894,-3.4647274,"('helpless', 'self-reliant')",-3.5256894,-3.4647274,0.060962
74,-0.17957474,-0.2061888,"('undedicated', 'dedicated')",-0.1795747,-0.2061888,-0.0266141
75,-0.6495432,-0.51240903,"('meek', 'impulsive')",-0.6495432,-0.512409,0.1371342
76,0.06314887,0.04152505,"('anxious', 'daring')",0.0631489,0.0415251,-0.0216238
77,-0.18377683,-0.1832988,"('unmotivated', 'motivated')",-0.1837768,-0.1832988,0.000478
78,-0.48046234,-0.5163227,"('nonresilient', 'resilient')",-0.4804623,-0.5163227,-0.0358604
79,-0.11351953,-0.09577012,"('wavering', 'unwavering')",-0.1135195,-0.0957701,0.0177494
80,-0.9801141,-0.97599727,"('dominated', 'dominating')",-0.9801141,-0.9759973,0.0041168
81,0.22348028,0.22510979,"('submissive', 'aggressive')",0.2234803,0.2251098,0.0016295
82,7.0426583,7.1050305,"('poor', 'rich')",7.0426583,7.1050305,0.0623722
83,-0.011033297,-0.051961843,"('powerless', 'powerful')",-0.0110333,-0.0519618,-0.0409285
84,0.034597777,0.008163432,"('inferior', 'superior')",0.0345978,0.0081634,-0.0264344
85,-1.278867,-1.3425168,"('insignificant', 'prestigious')",-1.278867,-1.3425168,-0.0636498
86,0.60299116,0.5833024,"('uninfluential', 'influential')",0.6029912,0.5833024,-0.0196888
87,-0.22517285,-0.14122881,"('unsuccessful', 'successful')",-0.2251728,-0.1412288,0.083944
88,0.07794232,0.07992878,"('low', 'eminent')",0.0779423,0.0799288,0.0019865
