,jackfruit_male,jackfruit_female,tuple,average_male,average_female,female-male
0,-1.2281728,-1.3643042,"('unsociable', 'sociable')",-1.2281728,-1.3643042,-0.1361314
1,-0.40615636,-0.6142625,"('unfriendly', 'friendly')",-0.4061564,-0.6142625,-0.2081061
2,-0.272672,-0.2897931,"('unlikable', 'likable')",-0.272672,-0.2897931,-0.0171211
3,-1.7725592,-1.7419086,"('repellent', 'pleasant')",-1.7725592,-1.7419086,0.0306506
4,-0.8508343,-0.8089652,"('disliked', 'liked')",-0.8508343,-0.8089652,0.0418691
5,0.47871462,0.43330112,"('distant', 'outgoing')",0.4787146,0.4333011,-0.0454135
6,0.56084377,0.45789215,"('distant', 'open')",0.5608438,0.4578921,-0.1029517
7,-1.3005584,-1.3267299,"('insensitive', 'sensitive')",-1.3005584,-1.3267299,-0.0261715
8,0.46280432,0.3213675,"('unaffectionate', 'affectionate')",0.4628043,0.3213675,-0.1414368
9,0.13387412,-0.01175306,"('unaffectionate', 'caring')",0.1338741,-0.0117531,-0.1456272
10,-2.2236974,-2.3236396,"('unsympathetic', 'sympathetic')",-2.2236974,-2.3236396,-0.0999422
11,-1.1451827,-1.1480047,"('unhelpful', 'helpful')",-1.1451827,-1.1480047,-0.002822
12,-1.6586334,-1.657722,"('unsupportive', 'supportive')",-1.6586334,-1.657722,0.0009114
13,-1.6024269,-1.5998063,"('impolite', 'polite')",-1.6024269,-1.5998063,0.0026206
14,-1.2339802,-1.2655112,"('antisocial', 'social')",-1.2339802,-1.2655112,-0.031531
15,1.3630182,1.3678999,"('boring', 'funny')",1.3630182,1.3678999,0.0048817
16,0.465138,0.41212267,"('unpopular', 'popular')",0.465138,0.4121227,-0.0530153
17,-0.3377671,-0.24390045,"('nasty', 'nice')",-0.3377671,-0.2439004,0.0938667
18,-0.75640804,-0.75350946,"('disagreeable', 'welcoming')",-0.756408,-0.7535095,0.0028985
19,-0.8363823,-0.80410624,"('inhospitable', 'hospitable')",-0.8363823,-0.8041062,0.0322761
20,-0.65913594,-0.605381,"('rough', 'thoughtful')",-0.6591359,-0.605381,0.0537549
21,-1.4681861,-1.4280198,"('immoral', 'moral')",-1.4681861,-1.4280198,0.0401663
22,-0.9609977,-1.008618,"('untrustworthy', 'trustworthy')",-0.9609977,-1.008618,-0.0476203
23,-0.6562918,-0.7615999,"('insincere', 'sincere')",-0.6562918,-0.7615999,-0.1053081
24,-0.7284292,-0.8313043,"('dishonest', 'honest')",-0.7284292,-0.8313043,-0.1028751
25,0.94500625,0.8396711,"('egoistic', 'altruistic')",0.9450063,0.8396711,-0.1053352
26,0.13582191,0.015194118,"('hardhearted', 'benevolent')",0.1358219,0.0151941,-0.1206278
27,0.53545654,0.4373343,"('hardhearted', 'softhearted')",0.5354565,0.4373343,-0.0981222
28,-0.6256514,-0.7677161,"('disloyal', 'loyal')",-0.6256514,-0.7677161,-0.1420647
29,0.15229729,0.051847406,"('unfair', 'fair')",0.1522973,0.0518474,-0.1004499
30,-1.3114493,-1.2587018,"('intolerant', 'tolerant')",-1.3114493,-1.2587018,0.0527475
31,0.43377876,0.5014412,"('evil', 'good')",0.4337788,0.5014412,0.0676624
32,-0.91125566,-1.0561692,"('unkind', 'kind')",-0.9112557,-1.0561692,-0.1449135
33,0.6758773,0.62448025,"('wrong', 'right')",0.6758773,0.6244802,-0.0513971
34,0.08551559,0.1825964,"('mean', 'honorable')",0.0855156,0.1825964,0.0970808
35,1.529491,1.4581013,"('corrupt', 'incorrupt')",1.5294909,1.4581013,-0.0713896
36,0.15962034,0.07201365,"('hostile', 'amicable')",0.1596203,0.0720136,-0.0876067
37,-0.4258791,-0.47086138,"('fake', 'genuine')",-0.4258791,-0.4708614,-0.0449823
38,-0.55766404,-0.6432764,"('untruthful', 'truthful')",-0.557664,-0.6432764,-0.0856124
39,0.65968424,0.74631554,"('exploitative', 'cooperative')",0.6596842,0.7463155,0.0866313
40,-1.130231,-1.1901606,"('stingy', 'generous')",-1.130231,-1.1901606,-0.0599296
41,-0.78078896,-0.82775414,"('unforgiving', 'forgiving')",-0.780789,-0.8277541,-0.0469651
42,-0.57490826,-0.5435693,"('unreliable', 'reliable')",-0.5749083,-0.5435693,0.031339
43,-1.0507889,-1.0733811,"('irresponsible', 'responsible')",-1.0507889,-1.0733811,-0.0225922
44,0.39071584,0.48261115,"('prejudiced', 'unprejudiced')",0.3907158,0.4826111,0.0918953
45,-0.9173016,-1.0081463,"('incompetent', 'competent')",-0.9173016,-1.0081463,-0.0908447
46,-2.1369348,-2.2295394,"('uncompetitive', 'competitive')",-2.1369348,-2.2295394,-0.0926046
47,0.28978533,0.30650744,"('stupid', 'smart')",0.2897853,0.3065074,0.0167221
48,-1.1084015,-1.1041186,"('unintelligent', 'intelligent')",-1.1084015,-1.1041186,0.0042829
49,-0.60478455,-0.52391416,"('unable', 'able')",-0.6047845,-0.5239142,0.0808703
50,0.3349555,0.20703256,"('clumsy', 'skillful')",0.3349555,0.2070326,-0.1279229
51,-2.0037458,-1.9838527,"('uneducated', 'educated')",-2.0037458,-1.9838527,0.0198931
52,0.65628606,0.54970795,"('irrational', 'rational')",0.6562861,0.5497079,-0.1065782
53,-0.83969307,-0.95164156,"('uncreative', 'creative')",-0.8396931,-0.9516416,-0.1119485
54,-0.4955529,-0.6268488,"('incapable', 'capable')",-0.4955529,-0.6268488,-0.1312959
55,-1.1683458,-1.159503,"('incompetent', 'clever')",-1.1683458,-1.159503,0.0088428
56,-0.69729704,-0.6590621,"('impractical', 'practical')",-0.697297,-0.6590621,0.0382349
57,-1.4670937,-1.5516173,"('unimaginative', 'imaginative')",-1.4670937,-1.5516173,-0.0845236
58,-0.9085882,-0.9958786,"('undiscriminating', 'discriminating')",-0.9085882,-0.9958786,-0.0872904
59,0.40996507,0.41585323,"('foolish', 'wise')",0.4099651,0.4158532,0.0058881
60,-1.3080521,-1.2666342,"('inefficient', 'efficient')",-1.3080521,-1.2666342,0.0414179
61,-0.8586335,-0.9980281,"('illogical', 'logical')",-0.8586335,-0.9980281,-0.1393946
62,-1.1176463,-1.0308222,"('incompetent', 'brilliant')",-1.1176463,-1.0308222,0.0868241
