,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.40026945,-0.5719798,"('unsociable', 'sociable')",0.20918371,0.14567536,-0.54274327,-0.6760803,-0.2446097,-0.3674616,-0.1228519
1,-0.6797772,-0.82161045,"('unfriendly', 'friendly')",0.57596034,0.5276491,2.2074172,2.1311061,0.7012002,0.6123816,-0.0888186
2,0.7661662,0.8277009,"('unlikable', 'likable')",0.8451585,0.884101,0.62210196,0.7189959,0.7444756,0.8102659,0.0657903
3,-0.014146429,0.13569507,"('repellent', 'pleasant')",0.37034285,0.49532202,-0.09787832,-0.06870095,0.086106,0.1874387,0.1013327
4,-0.2387262,-0.3821094,"('disliked', 'liked')",-0.907402,-0.9792235,-5.7334504,-5.860798,-2.2931929,-2.4073769,-0.114184
5,-0.58329195,-0.5598442,"('distant', 'outgoing')",-0.85986555,-0.8757562,0.03857572,0.075538896,-0.4681939,-0.4533538,0.0148401
6,-0.586417,-0.601163,"('distant', 'open')",-1.3710864,-1.3721647,0.4599302,0.46048686,-0.499191,-0.5042803,-0.0050893
7,0.6305251,0.578081,"('insensitive', 'sensitive')",0.35175288,0.4433058,0.55601496,0.55372334,0.5127643,0.5250367,0.0122724
8,-0.29129294,-0.2991849,"('unaffectionate', 'affectionate')",-0.6594528,-0.63077545,1.0345988,1.0288155,0.027951,0.0329517,0.0050007
9,-0.36874366,-0.41819423,"('unaffectionate', 'caring')",-0.20950621,-0.15618196,1.1968763,1.2147509,0.2062088,0.2134582,0.0072494
10,-0.122417524,-0.18005249,"('unsympathetic', 'sympathetic')",-0.72184706,-0.66310203,-0.7277399,-0.7799469,-0.5240015,-0.5410338,-0.0170323
11,-1.1195949,-1.1287805,"('unhelpful', 'helpful')",0.7091368,0.733245,1.4565344,1.4989101,0.3486921,0.3677915,0.0190994
12,0.116161875,0.10172878,"('unsupportive', 'supportive')",0.39375857,0.53210574,-1.6779159,-1.6732781,-0.3893318,-0.3464812,0.0428506
13,0.016730223,-0.033732403,"('impolite', 'polite')",-0.06747844,-0.0639779,-0.59068584,-0.6569713,-0.2138114,-0.2515605,-0.0377491
14,0.3901964,0.32651916,"('antisocial', 'social')",0.77585834,0.81293803,-0.799724,-0.81595975,0.1221102,0.1078325,-0.0142777
15,-0.3126786,-0.40509227,"('boring', 'funny')",-0.82072383,-0.9098618,0.5654237,0.51997954,-0.1893262,-0.2649915,-0.0756653
16,-1.5548608,-1.5837963,"('unpopular', 'popular')",-0.6450966,-0.6007389,0.5405708,0.5596843,-0.5531289,-0.5416169,0.011512
17,-0.22575843,-0.116733,"('nasty', 'nice')",-0.7054366,-0.65273875,-0.45449555,-0.3990392,-0.4618969,-0.3895036,0.0723933
18,-0.315039,-0.36133814,"('disagreeable', 'welcoming')",0.14668526,0.23960426,-0.39258716,-0.4404935,-0.1869803,-0.1874091,-0.0004288
19,-0.48691648,-0.40946597,"('inhospitable', 'hospitable')",-1.3086851,-1.3046126,0.14598554,0.24132808,-0.549872,-0.4909168,0.0589552
20,0.73934954,0.73266065,"('rough', 'thoughtful')",0.6605682,0.76039255,1.1515057,1.1205009,0.8504745,0.8711847,0.0207102
21,0.38353795,0.36255187,"('immoral', 'moral')",0.77348477,0.76540923,-0.75736105,-0.729604,0.1332206,0.1327857,-0.0004349
22,0.22634596,0.1790168,"('untrustworthy', 'trustworthy')",0.6718829,0.6203348,-0.7853958,-0.86080825,0.037611,-0.0204856,-0.0580966
23,0.6216165,0.6373095,"('insincere', 'sincere')",0.77589476,0.80020416,5.1394014,5.1175365,2.178971,2.1850166,0.0060456
24,1.0524231,1.0472943,"('dishonest', 'honest')",-0.9637667,-0.939685,0.5013025,0.44935465,0.196653,0.1856546,-0.0109984
25,-0.1258396,-0.13280529,"('egoistic', 'altruistic')",0.6573066,0.70900923,1.6743181,1.6607893,0.7352617,0.7456644,0.0104027
26,0.40599084,0.23808718,"('hardhearted', 'benevolent')",0.767692,0.79516727,1.8662331,1.812342,1.0133053,0.9485321,-0.0647732
27,-0.76768076,-0.76308984,"('hardhearted', 'softhearted')",0.022639845,0.096616596,1.6658071,1.5763324,0.3069221,0.3032864,-0.0036357
28,0.9121789,0.82125163,"('disloyal', 'loyal')",0.37082303,0.31184107,1.0739355,1.0044508,0.7856458,0.7125145,-0.0731313
29,-0.30615485,-0.390819,"('unfair', 'fair')",-0.32346362,-0.3590525,-0.26853397,-0.3771273,-0.2993842,-0.3756663,-0.0762821
30,0.9358601,0.9118369,"('intolerant', 'tolerant')",1.573852,1.5326104,1.0317016,0.9246627,1.1804712,1.1230367,-0.0574345
31,-0.8996621,-0.8737259,"('evil', 'good')",-0.6163628,-0.6278437,-0.26175356,-0.27377668,-0.5925928,-0.5917821,0.0008107
32,-0.53146636,-0.577945,"('unkind', 'kind')",-0.30954382,-0.30248347,0.7085403,0.6183188,-0.0441566,-0.0873699,-0.0432133
33,0.45598432,0.31593487,"('wrong', 'right')",0.06835193,0.05525898,-0.34590653,-0.39381626,0.0594766,-0.0075408,-0.0670174
34,-0.09203589,-0.05340489,"('mean', 'honorable')",0.19407055,0.3076478,5.695107,5.794198,1.9323805,2.016147,0.0837665
35,-0.25375164,-0.23643227,"('corrupt', 'incorrupt')",-1.2260985,-1.3080671,0.13107061,0.06892747,-0.4495932,-0.4918573,-0.0422641
